,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
ESP-La Liga,2324,Getafe,Fabrizio Angileri,ARG,"DF,MF",29,1994,1.8,68,103,66.0,1143,377,30,38,78.9,25,36,69.4,8,18,44.4,0,1.3,0.9,-1.3,4,4,4,3,7
ESP-La Liga,2324,Getafe,Gastón Álvarez,URU,DF,23,2000,28.2,754,1017,74.1,14087,5016,296,339,87.3,356,438,81.3,86,197,43.7,0,0.6,0.4,-0.6,8,64,5,3,63
ESP-La Liga,2324,Getafe,Gorka Rivera Alonso,ESP,DF,18,2004,0.0,4,6,66.7,77,71,2,2,100.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2324,Getafe,Iglesias,ESP,"DF,FW",25,1998,15.7,382,635,60.2,7413,3284,155,188,82.4,155,236,65.7,61,169,36.1,2,0.7,1.0,1.3,11,41,15,12,43
ESP-La Liga,2324,Getafe,Ilaix Moriba,GUI,"MF,FW",20,2003,6.7,150,204,73.5,2286,471,89,115,77.4,45,58,77.6,10,16,62.5,2,0.6,0.4,1.4,5,11,4,0,21
ESP-La Liga,2324,Getafe,Jaime Mata,ESP,"FW,MF",34,1988,19.9,340,521,65.3,4502,751,219,281,77.9,88,142,62.0,14,39,35.9,1,1.5,1.6,-0.5,18,12,11,6,19
ESP-La Liga,2324,Getafe,Jeremy Jorge,ESP,FW,20,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Getafe,Jordi,ESP,"MF,DF",22,2001,6.4,150,242,62.0,2237,608,89,112,79.5,50,88,56.8,7,21,33.3,0,0.6,0.4,-0.6,7,13,2,1,14
ESP-La Liga,2324,Getafe,Juanmi Latasa,ESP,FW,22,2001,17.3,192,368,52.2,2382,380,121,209,57.9,46,97,47.4,7,18,38.9,0,1.5,1.4,-1.5,19,13,8,0,16
ESP-La Liga,2324,Getafe,Luis Milla,ESP,MF,28,1994,23.5,1011,1273,79.4,19294,5597,443,490,90.4,391,468,83.5,152,250,60.8,1,1.7,2.1,-0.7,29,140,10,6,121
ESP-La Liga,2324,Getafe,Mason Greenwood,ENG,"MF,FW",21,2001,29.6,777,1036,75.0,13710,2684,388,450,86.2,266,333,79.9,101,183,55.2,6,4.6,4.3,1.4,36,62,27,11,89
ESP-La Liga,2324,Getafe,Mauro Arambarri,URU,MF,27,1995,3.8,114,142,80.3,2299,646,48,55,87.3,48,56,85.7,18,25,72.0,0,0.0,0.1,0.0,2,17,2,2,20
ESP-La Liga,2324,Getafe,Nabil Aberdin,FRA,DF,20,2002,2.0,60,79,75.9,1159,426,22,26,84.6,29,34,85.3,7,17,41.2,0,0.0,0.0,0.0,0,4,0,0,7
ESP-La Liga,2324,Getafe,Nemanja Maksimović,SRB,MF,28,1995,36.3,844,1036,81.5,12019,2217,484,557,86.9,278,338,82.2,37,62,59.7,0,1.1,1.6,-1.1,20,67,7,1,73
ESP-La Liga,2324,Getafe,Omar Alderete,PAR,DF,26,1996,24.4,678,1056,64.2,16564,7319,155,199,77.9,351,441,79.6,167,384,43.5,1,1.0,0.8,0.0,13,98,14,1,98
ESP-La Liga,2324,Getafe,Portu,ESP,FW,31,1992,1.1,17,23,73.9,226,115,8,10,80.0,5,6,83.3,1,1,100.0,0,0.2,0.3,-0.2,2,1,2,0,3
ESP-La Liga,2324,Getafe,Santiago García,ESP,FW,21,2001,0.3,6,7,85.7,69,40,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.1,0.0,0,0,2,0,2
ESP-La Liga,2324,Getafe,Stefan Mitrović,SRB,DF,33,1990,7.8,191,251,76.1,4178,1581,57,69,82.6,94,115,81.7,40,66,60.6,0,0.3,0.3,-0.3,2,16,1,0,19
ESP-La Liga,2324,Getafe,Yassin Tallal,ESP,FW,18,2005,0.0,0,2,0.0,0,0,0,1,0.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Getafe,Yellu Santiago,ESP,MF,19,2004,7.3,144,189,76.2,2242,445,80,96,83.3,56,67,83.6,7,15,46.7,0,0.4,0.2,-0.4,6,18,4,0,15
ESP-La Liga,2324,Getafe,Óscar Rodríguez Arnaiz,ESP,"MF,FW",25,1998,10.7,333,442,75.3,5682,1332,174,210,82.9,102,129,79.1,46,67,68.7,1,2.1,1.4,-1.1,21,39,11,1,52
ESP-La Liga,2324,Girona,Aleix García,ESP,MF,26,1997,35.5,2567,2935,87.5,47017,14261,1226,1293,94.8,945,1018,92.8,334,518,64.5,6,5.5,6.0,0.5,57,306,27,8,294
ESP-La Liga,2324,Girona,Antal Yaakobishvili,HUN,DF,19,2004,0.7,37,42,88.1,715,266,15,17,88.2,14,14,100.0,7,10,70.0,0,0.3,0.1,-0.3,1,1,0,0,0
ESP-La Liga,2324,Girona,Arnau Martinez,ESP,DF,20,2003,13.8,751,834,90.0,11819,3256,362,384,94.3,342,366,93.4,27,49,55.1,2,1.4,1.5,0.6,11,62,9,4,68
ESP-La Liga,2324,Girona,Artem Dovbyk,UKR,FW,26,1997,28.7,277,392,70.7,3272,471,186,235,79.1,62,89,69.7,5,6,83.3,8,6.2,3.7,1.8,27,9,10,0,26
ESP-La Liga,2324,Girona,Bernardo Espinosa,COL,DF,34,1989,0.0,7,8,87.5,141,46,3,3,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Girona,Cristhian Stuani,URU,FW,36,1986,8.9,84,115,73.0,1007,130,53,68,77.9,21,28,75.0,2,5,40.0,3,1.9,0.5,1.1,10,0,1,0,5
ESP-La Liga,2324,Girona,Daley Blind,NED,DF,33,1990,33.0,2304,2585,89.1,39507,15810,1059,1112,95.2,1083,1158,93.5,137,236,58.1,2,1.1,1.9,0.9,17,256,26,3,209
ESP-La Liga,2324,Girona,David López,ESP,DF,33,1989,21.8,1468,1582,92.8,26089,8718,520,551,94.4,849,882,96.3,76,115,66.1,0,0.2,0.4,-0.2,4,48,1,0,54
ESP-La Liga,2324,Girona,Eric García,ESP,DF,22,2001,29.3,2064,2306,89.5,37231,14739,810,866,93.5,1059,1123,94.3,169,252,67.1,0,0.5,1.1,-0.5,10,223,17,2,221
ESP-La Liga,2324,Girona,Ibrahima Kebe,MLI,MF,22,2000,0.1,5,8,62.5,67,10,3,6,50.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Girona,Iván Martín,ESP,MF,24,1999,30.3,1487,1628,91.3,22088,4489,824,873,94.4,552,592,93.2,62,76,81.6,4,3.4,3.3,0.6,29,104,17,1,143
ESP-La Liga,2324,Girona,Jastin García,ESP,FW,19,2004,0.4,7,11,63.6,84,47,5,7,71.4,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,1,0,2
ESP-La Liga,2324,Girona,Jhon Solis,COL,MF,18,2004,4.3,191,225,84.9,2630,627,116,134,86.6,60,69,87.0,5,6,83.3,0,0.3,0.2,-0.3,3,21,2,0,22
ESP-La Liga,2324,Girona,Juanpe,ESP,DF,32,1991,8.3,500,550,90.9,9290,3239,174,181,96.1,281,299,94.0,39,61,63.9,0,0.0,0.0,0.0,0,8,0,0,14
ESP-La Liga,2324,Girona,Miguel Gutiérrez,ESP,DF,22,2001,33.7,1595,1855,86.0,24623,6547,860,916,93.9,590,685,86.1,96,146,65.8,7,7.5,6.8,-0.5,42,102,56,19,146
ESP-La Liga,2324,Girona,Pablo Torre,ESP,"MF,FW",20,2003,7.8,356,429,83.0,5756,1588,193,218,88.5,126,145,86.9,27,40,67.5,2,0.9,1.5,1.1,11,42,17,0,65
ESP-La Liga,2324,Girona,Paulo Gazzaniga,ARG,GK,31,1992,38.0,1094,1391,78.6,27525,19971,281,282,99.6,548,553,99.1,260,544,47.8,0,0.7,0.1,-0.7,3,17,2,0,0
ESP-La Liga,2324,Girona,Portu,ESP,"MF,FW",31,1992,13.2,232,308,75.3,3208,778,128,154,83.1,83,99,83.8,7,19,36.8,5,3.5,2.2,1.5,16,13,9,2,32
ESP-La Liga,2324,Girona,Silvi Clúa,ESP,MF,18,2005,0.0,5,5,100.0,85,41,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2324,Girona,Sávio,BRA,"FW,MF",19,2004,33.1,812,1064,76.3,11860,2710,469,529,88.7,265,345,76.8,42,78,53.8,10,7.9,9.9,2.1,52,28,60,14,93
ESP-La Liga,2324,Girona,Toni Villa,ESP,FW,28,1995,0.1,7,9,77.8,119,18,2,2,100.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
ESP-La Liga,2324,Girona,Valery Fernández,ESP,"MF,FW",23,1999,5.6,188,221,85.1,2441,411,125,132,94.7,54,68,79.4,3,6,50.0,0,0.8,0.5,-0.8,5,4,9,3,12
ESP-La Liga,2324,Girona,Viktor Tsyhankov,UKR,"MF,FW",25,1997,22.8,726,920,78.9,10334,2850,452,518,87.3,202,252,80.2,39,72,54.2,7,5.9,6.5,1.1,34,44,49,8,89
ESP-La Liga,2324,Girona,Yan Couto,BRA,"DF,FW",21,2002,24.9,1057,1354,78.1,16640,4090,566,644,87.9,406,512,79.3,63,117,53.8,8,4.2,4.3,3.8,27,62,34,17,97
ESP-La Liga,2324,Girona,Yangel Herrera,VEN,MF,25,1998,23.4,972,1137,85.5,14545,3393,553,608,91.0,320,377,84.9,59,88,67.0,0,2.4,1.9,-2.4,18,79,15,7,92
ESP-La Liga,2324,Granada,Adri Bosch,ESP,DF,22,2001,0.3,11,14,78.6,211,61,6,7,85.7,2,2,100.0,3,5,60.0,0,0.0,0.0,0.0,0,2,0,0,1
ESP-La Liga,2324,Granada,Alberto Perea,ESP,"MF,FW",32,1990,0.0,6,7,85.7,77,29,5,5,100.0,1,2,50.0,0,0,,0,0.1,0.0,-0.1,1,0,1,0,2
ESP-La Liga,2324,Granada,Alberto Soro,ESP,MF,24,1999,0.1,3,3,100.0,21,9,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,1,0,0,0,0
ESP-La Liga,2324,Granada,André Ferreira,POR,GK,27,1996,14.9,359,498,72.1,10011,7247,72,74,97.3,172,176,97.7,112,243,46.1,0,0.0,0.0,0.0,0,7,0,0,0
ESP-La Liga,2324,Granada,Antonio Puertas,ESP,"MF,FW",31,1992,8.1,154,214,72.0,2256,553,80,103,77.7,48,68,70.6,11,20,55.0,2,0.6,0.6,1.4,10,13,8,3,22
ESP-La Liga,2324,Granada,Augusto Batalla,ARG,GK,27,1996,17.0,445,689,64.6,14317,11262,73,73,100.0,196,198,99.0,176,416,42.3,0,0.0,0.1,0.0,1,26,0,0,1
ESP-La Liga,2324,Granada,Brau,ESP,DF,21,2001,0.3,7,10,70.0,83,7,5,6,83.3,2,2,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Granada,Bruno Méndez,URU,DF,23,1999,14.8,452,636,71.1,8562,3375,164,195,84.1,220,283,77.7,55,120,45.8,0,0.1,0.2,-0.1,4,45,5,2,47
ESP-La Liga,2324,Granada,Bryan Zaragoza,ESP,"MF,FW",21,2001,18.2,248,444,55.9,3909,1446,138,176,78.4,75,142,52.8,22,73,30.1,2,3.3,4.2,-1.3,22,12,29,16,36
ESP-La Liga,2324,Granada,Carlos Neva,ESP,DF,27,1996,35.0,1291,1701,75.9,21366,8794,689,763,90.3,489,610,80.2,97,224,43.3,2,3.2,1.4,-1.2,20,70,27,18,111
ESP-La Liga,2324,Granada,Facundo Pellistri,URU,"MF,FW",21,2001,13.7,213,305,69.8,2770,661,131,159,82.4,63,87,72.4,6,12,50.0,1,1.2,1.1,-0.2,18,3,14,5,22
ESP-La Liga,2324,Granada,Faitout Maouassa,FRA,"DF,MF",25,1998,2.5,58,97,59.8,926,409,27,39,69.2,24,29,82.8,5,22,22.7,1,0.5,0.4,0.5,5,4,1,1,6
ESP-La Liga,2324,Granada,Famara Diedhiou,SEN,"FW,MF",30,1992,1.0,20,41,48.8,278,22,14,22,63.6,3,9,33.3,2,3,66.7,1,0.2,0.2,0.8,1,0,0,0,0
ESP-La Liga,2324,Granada,Gerard Gumbau,ESP,MF,28,1994,29.7,1079,1504,71.7,21503,7250,450,525,85.7,426,524,81.3,187,371,50.4,3,4.0,4.0,-1.0,41,132,22,5,135
ESP-La Liga,2324,Granada,Gonzalo Villar,ESP,MF,25,1998,20.0,775,937,82.7,12511,3285,415,457,90.8,269,319,84.3,66,103,64.1,3,2.2,2.2,0.8,14,71,15,3,74
ESP-La Liga,2324,Granada,Ignasi Miquel,ESP,DF,30,1992,33.2,1265,1549,81.7,25083,9540,396,447,88.6,715,790,90.5,145,284,51.1,1,1.2,0.8,-0.2,12,72,5,0,83
ESP-La Liga,2324,Granada,Jesús Vallejo,ESP,DF,26,1997,1.2,78,85,91.8,1539,593,30,31,96.8,36,37,97.3,10,15,66.7,0,0.0,0.0,0.0,0,4,0,0,2
ESP-La Liga,2324,Granada,José Callejón,ESP,"MF,FW",36,1987,8.9,286,368,77.7,5111,1497,143,157,91.1,95,124,76.6,38,71,53.5,1,1.5,1.4,-0.5,16,23,14,2,35
ESP-La Liga,2324,Granada,Kamil Jóźwiak,POL,MF,25,1998,6.3,128,180,71.1,1844,495,70,87,80.5,44,61,72.1,6,13,46.2,1,1.2,0.6,-0.2,5,9,11,1,21
ESP-La Liga,2324,Granada,Kamil Piątkowski,POL,DF,23,2000,5.6,197,230,85.7,3809,1273,67,70,95.7,111,118,94.1,18,37,48.6,0,0.1,0.1,-0.1,2,8,1,1,10
ESP-La Liga,2324,Granada,Lucas Boyé,ARG,FW,27,1996,28.2,454,631,71.9,6448,1566,280,351,79.8,116,160,72.5,32,43,74.4,3,2.8,2.0,0.2,26,44,13,4,65
ESP-La Liga,2324,Granada,Marc Martínez,ESP,GK,33,1990,3.0,75,98,76.5,2109,1699,19,19,100.0,31,32,96.9,25,47,53.2,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2324,Granada,Martin Hongla,CMR,"MF,DF",25,1998,6.2,237,283,83.7,4465,1179,87,95,91.6,118,131,90.1,29,48,60.4,0,0.0,0.1,0.0,0,20,1,0,16
ESP-La Liga,2324,Granada,Matias Arezo,URU,FW,20,2002,4.1,52,82,63.4,736,186,31,44,70.5,11,21,52.4,6,8,75.0,0,0.1,0.1,-0.1,2,3,2,1,5
ESP-La Liga,2324,Granada,Miguel Ángel Rubio,ESP,DF,25,1998,17.3,622,775,80.3,12049,4316,201,229,87.8,357,405,88.1,58,120,48.3,0,0.1,0.1,-0.1,2,24,3,0,27
ESP-La Liga,2324,Granada,Myrto Uzuni,ALB,FW,28,1995,27.2,234,301,77.7,3414,492,141,163,86.5,74,91,81.3,13,22,59.1,1,2.6,3.0,-1.6,18,10,10,2,18
ESP-La Liga,2324,Granada,Njegoš Petrović,SRB,"MF,FW",24,1999,1.7,67,81,82.7,1037,304,36,41,87.8,26,29,89.7,4,8,50.0,0,0.1,0.1,-0.1,2,7,1,0,8
ESP-La Liga,2324,Granada,Pablo Saenz,ESP,MF,22,2001,0.2,5,7,71.4,106,61,1,1,100.0,3,4,75.0,1,1,100.0,0,0.0,0.0,0.0,0,0,2,1,2
ESP-La Liga,2324,Granada,Raúl Fernández,ESP,GK,35,1988,3.1,69,107,64.5,2057,1530,9,9,100.0,38,40,95.0,22,56,39.3,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2324,Granada,Raúl Torrente,ESP,DF,21,2001,13.9,605,764,79.2,12521,4811,187,204,91.7,340,381,89.2,75,170,44.1,0,0.4,0.3,-0.4,3,39,1,0,33
ESP-La Liga,2324,Granada,Ricard Sánchez,ESP,DF,23,2000,25.5,820,1091,75.2,13571,5329,443,510,86.9,285,367,77.7,71,139,51.1,0,1.9,2.7,-1.9,22,63,29,18,84
ESP-La Liga,2324,Granada,Samu Omorodion,ESP,FW,19,2004,0.9,10,15,66.7,178,6,3,5,60.0,4,4,100.0,2,2,100.0,0,0.0,0.0,0.0,2,0,0,0,0
ESP-La Liga,2324,Granada,Sergio Rodelas,ESP,"FW,DF",18,2004,1.4,27,33,81.8,326,129,16,17,94.1,8,10,80.0,1,2,50.0,1,1.1,0.8,-0.1,2,0,1,1,1
ESP-La Liga,2324,Granada,Sergio Ruiz,ESP,MF,28,1994,27.7,1080,1283,84.2,18617,5626,490,541,90.6,466,517,90.1,96,151,63.6,4,1.3,1.8,2.7,12,68,23,3,113
ESP-La Liga,2324,Granada,Shon Weissman,ISR,FW,27,1996,0.9,10,13,76.9,161,38,3,4,75.0,4,5,80.0,1,1,100.0,0,0.0,0.0,0.0,0,0,1,1,1
ESP-La Liga,2324,Granada,Theo Corbeanu,CAN,"MF,FW",21,2002,2.0,37,60,61.7,639,147,21,27,77.8,8,17,47.1,6,11,54.5,0,0.0,0.2,0.0,0,5,2,2,5
ESP-La Liga,2324,Granada,Víctor Díaz,ESP,"DF,MF",35,1988,1.8,47,74,63.5,1009,359,12,15,80.0,28,32,87.5,7,20,35.0,0,0.0,0.0,0.0,0,2,0,0,2
ESP-La Liga,2324,Granada,Wilson Manafá,POR,"DF,MF",29,1994,2.7,104,135,77.0,1756,547,52,57,91.2,41,52,78.8,9,18,50.0,0,0.3,0.2,-0.3,1,2,3,1,4
ESP-La Liga,2324,Granada,Álvaro Carreras,ESP,"MF,FW",20,2003,5.3,169,222,76.1,2599,843,100,120,83.3,50,64,78.1,14,23,60.9,0,0.4,0.4,-0.4,7,10,8,3,14
ESP-La Liga,2324,Granada,Óscar Melendo,ESP,"MF,FW",25,1997,12.5,328,409,80.2,5301,1219,160,180,88.9,128,156,82.1,27,41,65.9,0,0.5,1.0,-0.5,11,34,10,0,38
ESP-La Liga,2324,Las Palmas,Aarón Escandell,ESP,GK,27,1995,1.7,64,86,74.4,1579,1172,15,15,100.0,29,29,100.0,18,39,46.2,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2324,Las Palmas,Alberto Moleiro,ESP,"FW,MF",19,2003,20.0,581,735,79.0,7847,1868,349,402,86.8,189,225,84.0,12,28,42.9,3,2.7,2.7,0.3,27,44,26,2,87
ESP-La Liga,2324,Las Palmas,Benito Ramírez,ESP,"FW,MF",28,1995,4.3,136,196,69.4,1861,488,99,109,90.8,23,37,62.2,8,29,27.6,1,0.5,0.4,0.5,2,8,5,3,5
ESP-La Liga,2324,Las Palmas,Cristian Herrera,ESP,"FW,MF",32,1991,1.8,92,101,91.1,1092,323,66,69,95.7,23,25,92.0,1,1,100.0,0,0.0,0.1,0.0,1,6,0,0,8
ESP-La Liga,2324,Las Palmas,Daley Sinkgraven,NED,DF,28,1995,4.2,237,276,85.9,3245,930,157,165,95.2,62,77,80.5,8,16,50.0,0,0.0,0.1,0.0,0,19,3,0,17
ESP-La Liga,2324,Las Palmas,Enzo Loiodice,FRA,MF,22,2000,19.9,935,1129,82.8,13041,2865,569,635,89.6,277,323,85.8,40,74,54.1,1,1.3,1.8,-0.3,19,81,7,0,97
ESP-La Liga,2324,Las Palmas,Eric Curbelo,ESP,"DF,MF",29,1994,1.1,57,59,96.6,885,340,30,30,100.0,25,27,92.6,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,4
ESP-La Liga,2324,Las Palmas,Fabio González,ESP,MF,26,1997,1.4,119,129,92.2,1859,356,70,75,93.3,39,41,95.1,8,9,88.9,0,0.0,0.1,0.0,0,11,0,0,9
ESP-La Liga,2324,Las Palmas,Iñaki González,ESP,MF,19,2004,0.1,4,4,100.0,70,7,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Las Palmas,Javier Muñoz,ESP,MF,28,1995,29.3,1018,1285,79.2,14694,3758,596,682,87.4,336,393,85.5,41,98,41.8,3,1.4,1.8,1.6,24,102,24,7,122
ESP-La Liga,2324,Las Palmas,Jonathan Viera,ESP,"MF,FW",33,1989,6.9,456,513,88.9,5988,1489,278,296,93.9,141,158,89.2,9,18,50.0,1,1.0,1.2,0.0,17,35,16,1,65
ESP-La Liga,2324,Las Palmas,José Campaña,ESP,MF,30,1993,1.9,135,162,83.3,1965,715,75,83,90.4,48,51,94.1,6,14,42.9,0,0.0,0.1,0.0,0,7,2,0,15
ESP-La Liga,2324,Las Palmas,Juan Herzog,ESP,DF,20,2003,3.2,195,220,88.6,2675,1152,121,127,95.3,62,68,91.2,5,12,41.7,0,0.0,0.0,0.0,0,2,0,0,3
ESP-La Liga,2324,Las Palmas,Julian Araujo,MEX,DF,21,2001,16.2,680,831,81.8,11255,3943,328,367,89.4,297,352,84.4,43,75,57.3,0,1.2,0.9,-1.2,16,69,12,4,74
ESP-La Liga,2324,Las Palmas,Kirian Rodríguez,ESP,MF,27,1996,35.7,2705,3062,88.3,41188,12239,1478,1587,93.1,1001,1096,91.3,148,224,66.1,2,1.6,2.8,0.4,37,278,41,4,296
ESP-La Liga,2324,Las Palmas,Marc Cardona,ESP,FW,28,1995,8.2,170,227,74.9,1972,280,122,153,79.7,34,43,79.1,3,11,27.3,1,1.1,0.6,-0.1,8,9,6,1,13
ESP-La Liga,2324,Las Palmas,Marvin,ESP,"FW,DF",23,2000,20.6,557,774,72.0,8082,1609,316,378,83.6,203,266,76.3,17,52,32.7,2,2.5,2.0,-0.5,13,16,13,6,36
ESP-La Liga,2324,Las Palmas,Mika Mármol,ESP,DF,22,2001,35.3,2282,2586,88.2,35639,14409,1170,1235,94.7,969,1048,92.5,96,218,44.0,1,1.0,1.1,0.0,5,147,5,2,142
ESP-La Liga,2324,Las Palmas,Munir El Haddadi,MAR,FW,27,1995,27.2,584,760,76.8,8540,2061,335,386,86.8,179,227,78.9,38,76,50.0,2,1.9,2.8,0.1,24,40,22,1,78
ESP-La Liga,2324,Las Palmas,Máximo Perrone,ARG,MF,20,2003,18.0,1181,1311,90.1,16988,5059,678,728,93.1,424,464,91.4,37,55,67.3,0,0.5,1.2,-0.5,9,97,8,0,78
ESP-La Liga,2324,Las Palmas,Omenuke Mfulu,COD,"MF,FW",29,1994,0.9,53,60,88.3,793,301,26,28,92.9,25,26,96.2,0,3,0.0,0,0.0,0.0,0.0,0,3,0,0,1
ESP-La Liga,2324,Las Palmas,Pejiño,ESP,FW,27,1996,5.6,166,232,71.6,2484,625,97,110,88.2,48,72,66.7,14,33,42.4,0,0.6,0.5,-0.6,9,7,6,1,20
ESP-La Liga,2324,Las Palmas,Sandro Ramírez,ESP,FW,28,1995,20.1,516,690,74.8,7912,1872,302,353,85.6,148,178,83.1,47,92,51.1,3,2.6,3.0,0.4,32,18,25,4,54
ESP-La Liga,2324,Las Palmas,Saúl Coco,EQG,DF,24,1999,25.5,1257,1422,88.4,20911,8245,587,620,94.7,598,646,92.6,53,116,45.7,0,0.0,0.2,0.0,1,52,0,0,69
ESP-La Liga,2324,Las Palmas,Sergi Cardona,ESP,DF,24,1999,31.3,1727,2150,80.3,25147,9822,1011,1134,89.2,581,704,82.5,81,171,47.4,2,2.8,3.7,-0.8,39,108,39,15,160
ESP-La Liga,2324,Las Palmas,Sory Kaba,GUI,FW,28,1995,8.0,111,158,70.3,1644,224,61,82,74.4,31,40,77.5,9,13,69.2,1,0.3,0.4,0.7,6,7,1,0,12
ESP-La Liga,2324,Las Palmas,Álex Suárez,ESP,DF,30,1993,28.5,1396,1613,86.5,23196,9326,680,733,92.8,580,649,89.4,96,169,56.8,0,0.2,0.6,-0.2,6,102,8,3,109
ESP-La Liga,2324,Las Palmas,Álvaro Lemos,ESP,DF,30,1993,2.8,145,185,78.4,2198,488,89,95,93.7,46,60,76.7,9,23,39.1,0,0.0,0.1,0.0,0,12,2,0,17
ESP-La Liga,2324,Las Palmas,Álvaro Vallés,ESP,GK,26,1997,36.3,1546,1926,80.3,33677,24426,495,496,99.8,750,770,97.4,296,641,46.2,0,0.0,0.1,0.0,0,14,0,0,5
ESP-La Liga,2324,Mallorca,Abdón Prats,ESP,"FW,MF",30,1992,14.1,132,240,55.0,2042,475,73,110,66.4,42,71,59.2,12,23,52.2,1,2.4,1.2,-1.4,14,12,8,0,26
ESP-La Liga,2324,Mallorca,Amath,SEN,"FW,MF",27,1996,4.4,76,113,67.3,1118,296,42,55,76.4,24,38,63.2,6,8,75.0,0,0.4,0.3,-0.4,3,8,4,2,13
ESP-La Liga,2324,Mallorca,Antonio Raillo,ESP,DF,31,1991,24.4,990,1159,85.4,19217,7350,337,384,87.8,544,598,91.0,103,150,68.7,2,2.0,0.8,0.0,8,61,2,0,80
ESP-La Liga,2324,Mallorca,Antonio Sánchez,ESP,MF,26,1997,16.1,378,545,69.4,6013,1779,193,236,81.8,142,182,78.0,30,63,47.6,1,0.8,1.8,0.2,12,32,14,6,57
ESP-La Liga,2324,Mallorca,Copete,ESP,DF,23,1999,14.8,449,584,76.9,8887,3089,155,180,86.1,230,268,85.8,57,117,48.7,1,0.8,0.5,0.2,4,46,6,3,52
ESP-La Liga,2324,Mallorca,Cyle Larin,CAN,FW,28,1995,20.3,184,294,62.6,2419,410,107,149,71.8,51,79,64.6,10,16,62.5,2,1.4,0.5,0.6,11,8,1,0,13
ESP-La Liga,2324,Mallorca,Dani Rodríguez,ESP,MF,35,1988,29.1,693,1010,68.6,11921,4005,328,389,84.3,250,340,73.5,84,199,42.2,4,4.1,5.2,-0.1,48,71,27,11,118
ESP-La Liga,2324,Mallorca,Dominik Greif,SVK,GK,26,1997,1.0,24,32,75.0,959,841,2,2,100.0,11,11,100.0,11,19,57.9,0,0.0,0.0,0.0,0,2,0,0,0
ESP-La Liga,2324,Mallorca,Giovanni González,URU,DF,28,1994,27.4,936,1244,75.2,15432,6464,485,549,88.3,342,448,76.3,90,176,51.1,1,1.4,1.9,-0.4,21,80,28,15,91
ESP-La Liga,2324,Mallorca,Iván Cuéllar,ESP,GK,39,1984,1.0,24,35,68.6,612,461,3,4,75.0,14,14,100.0,7,17,41.2,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2324,Mallorca,Jaume Costa,ESP,DF,35,1988,18.7,615,834,73.7,9676,4167,345,385,89.6,217,291,74.6,43,115,37.4,1,1.2,1.2,-0.2,19,36,21,14,50
ESP-La Liga,2324,Mallorca,Javier Llabrés,ESP,"MF,FW",20,2002,2.7,64,97,66.0,1083,216,29,35,82.9,25,37,67.6,7,15,46.7,0,0.3,0.3,-0.3,5,2,2,1,5
ESP-La Liga,2324,Mallorca,Manu Morlanes,ESP,MF,24,1999,17.9,669,809,82.7,10611,2959,352,395,89.1,236,269,87.7,54,85,63.5,2,2.0,2.0,0.0,16,74,14,3,104
ESP-La Liga,2324,Mallorca,Martin Valjent,SVK,DF,27,1995,26.1,847,1067,79.4,15592,6228,343,374,91.7,400,468,85.5,84,178,47.2,1,0.9,1.0,0.1,7,60,5,3,61
ESP-La Liga,2324,Mallorca,Matija Nastasić,SRB,DF,30,1993,25.1,788,992,79.4,16422,6494,246,277,88.8,411,480,85.6,123,215,57.2,0,0.6,0.7,-0.6,5,60,8,2,64
ESP-La Liga,2324,Mallorca,Nacho Vidal,ESP,DF,28,1995,4.6,151,202,74.8,2088,850,97,105,92.4,43,60,71.7,5,19,26.3,0,0.2,0.3,-0.2,3,5,4,2,15
ESP-La Liga,2324,Mallorca,Nemanja Radonjić,SRB,"MF,DF",27,1996,3.9,78,119,65.5,1304,465,41,55,74.5,25,34,73.5,9,21,42.9,0,0.6,0.7,-0.6,7,9,5,4,12
