,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
GER-Bundesliga,2223,Dortmund,Soumaïla Coulibaly,FRA,DF,18,2003,1,45,45,1.5,0.5,0,,0,1,45,10,1.0,1,3,-2,-4.0,-5.22,0.9,0.7,0.3,0.52,-0.31
GER-Bundesliga,2223,Dortmund,Sébastien Haller,CIV,FW,28,1994,19,1225,64,40.0,13.6,15,72,2,4,36,0,2.42,45,14,31,2.28,1.89,33.5,16.2,17.3,1.27,0.76
GER-Bundesliga,2223,Dortmund,Thomas Meunier,BEL,DF,30,1991,10,585,59,19.1,6.5,7,77,5,3,15,6,2.1,5,9,-4,-0.62,-2.18,11.0,8.8,2.2,0.34,-0.59
GER-Bundesliga,2223,Dortmund,Thorgan Hazard,BEL,"FW,DF",29,1993,14,464,33,15.2,5.2,2,77,1,12,26,1,1.79,6,8,-2,-0.39,-1.81,8.2,7.5,0.7,0.13,-0.81
GER-Bundesliga,2223,Dortmund,Tom Rothe,GER,DF,17,2004,2,26,13,0.8,0.3,0,,0,2,13,9,1.5,1,0,1,3.46,2.33,0.5,1.1,-0.6,-2.07,-2.92
GER-Bundesliga,2223,Dortmund,Youssoufa Moukoko,GER,FW,17,2004,26,1141,44,37.3,12.7,11,73,4,15,22,3,1.88,32,23,9,0.71,-0.7,28.5,18.4,10.1,0.8,-0.04
GER-Bundesliga,2223,Eint Frankfurt,Almamy Touré,MLI,DF,26,1996,7,398,57,13.0,4.4,5,77,2,2,7,8,1.57,10,12,-2,-0.45,-0.72,8.3,9.6,-1.3,-0.3,-0.63
GER-Bundesliga,2223,Eint Frankfurt,Ansgar Knauff,GER,DF,20,2002,24,1286,54,42.0,14.3,14,72,5,10,28,6,1.38,20,26,-6,-0.42,-1.03,16.6,21.1,-4.4,-0.31,-0.97
GER-Bundesliga,2223,Eint Frankfurt,Aurélio Buta,POR,DF,25,1997,18,1318,73,43.1,14.6,15,83,7,3,26,1,1.11,19,21,-2,-0.14,-0.55,21.3,17.9,3.4,0.23,-0.04
GER-Bundesliga,2223,Eint Frankfurt,Christopher Lenz,GER,DF,27,1994,24,1290,54,42.2,14.3,13,81,8,11,21,3,1.58,27,21,6,0.42,0.42,23.8,17.6,6.2,0.43,0.31
GER-Bundesliga,2223,Eint Frankfurt,Daichi Kamada,JPN,MF,25,1996,32,2265,71,74.0,25.2,25,83,13,7,28,1,1.47,49,37,12,0.48,1.16,42.3,31.0,11.3,0.45,0.75
GER-Bundesliga,2223,Eint Frankfurt,Dario Gebuhr,GER,DF,19,2003,1,21,21,0.7,0.2,0,,0,1,21,5,0.0,0,0,0,0.0,-0.18,0.0,0.1,-0.1,-0.41,-0.67
GER-Bundesliga,2223,Eint Frankfurt,Diant Ramaj,GER,GK,20,2001,1,90,90,2.9,1.0,1,90,1,0,,33,1.0,1,1,0,0.0,-0.18,0.2,1.9,-1.8,-1.76,-2.08
GER-Bundesliga,2223,Eint Frankfurt,Djibril Sow,SUI,MF,25,1997,32,2646,83,86.5,29.4,30,87,23,2,22,1,1.5,48,43,5,0.17,-0.05,45.8,38.3,7.5,0.26,0.01
GER-Bundesliga,2223,Eint Frankfurt,Faride Alidou,GER,"DF,MF",21,2001,15,182,12,5.9,2.0,0,,0,15,12,10,1.13,3,4,-1,-0.49,-0.71,4.0,2.5,1.4,0.69,0.47
GER-Bundesliga,2223,Eint Frankfurt,Filip Kostić,SRB,"DF,MF",29,1992,1,74,74,2.4,0.8,1,74,0,0,,0,0.0,1,5,-4,-4.86,-5.17,0.8,3.5,-2.7,-3.35,-3.69
GER-Bundesliga,2223,Eint Frankfurt,Hrvoje Smolčić,CRO,DF,21,2000,9,471,52,15.4,5.2,4,90,4,5,22,15,1.89,8,5,3,0.57,0.47,7.7,8.9,-1.1,-0.22,-0.55
GER-Bundesliga,2223,Eint Frankfurt,Jens Grahl,GER,GK,33,1988,0,,,,,0,,0,0,,3,,,,,,,,,,,
GER-Bundesliga,2223,Eint Frankfurt,Jesper Lindstrøm,DEN,"MF,FW",22,2000,27,1679,62,54.9,18.7,22,72,2,5,20,0,1.63,33,28,5,0.27,0.2,25.3,26.5,-1.2,-0.06,-0.7
GER-Bundesliga,2223,Eint Frankfurt,Junior Dina Ebimbe,FRA,"DF,MF",21,2000,19,1063,56,34.7,11.8,10,84,4,9,25,3,1.79,24,19,5,0.42,0.38,22.3,12.9,9.4,0.8,0.83
GER-Bundesliga,2223,Eint Frankfurt,Jérôme Onguéné,CMR,DF,24,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2223,Eint Frankfurt,Kevin Trapp,GER,GK,32,1990,33,2970,90,97.1,33.0,33,90,33,0,,0,1.48,57,51,6,0.18,0.18,51.9,41.5,10.4,0.31,2.08
GER-Bundesliga,2223,Eint Frankfurt,Kristijan Jakić,CRO,"DF,MF",25,1997,24,1460,61,47.7,16.2,17,79,12,7,18,4,1.58,37,21,16,0.99,1.55,28.0,17.7,10.2,0.63,0.72
GER-Bundesliga,2223,Eint Frankfurt,Luca Pellegrini,ITA,DF,23,1999,9,557,62,18.2,6.2,7,74,2,2,21,1,1.56,10,7,3,0.48,0.38,8.8,5.0,3.8,0.62,0.45
GER-Bundesliga,2223,Eint Frankfurt,Lucas Alario,ARG,"FW,MF",29,1992,20,331,17,10.8,3.7,2,78,1,18,10,9,1.25,5,9,-4,-1.09,-1.42,6.1,3.5,2.6,0.69,0.49
GER-Bundesliga,2223,Eint Frankfurt,Makoto Hasebe,JPN,DF,38,1984,18,1306,73,42.7,14.5,15,85,10,3,13,9,1.22,17,23,-6,-0.41,-1.03,17.1,20.3,-3.2,-0.22,-0.83
GER-Bundesliga,2223,Eint Frankfurt,Marcel Wenig,GER,MF,18,2004,1,4,4,0.1,0.0,0,,0,1,4,10,3.0,0,0,0,0.0,-0.18,0.0,0.0,0.0,0.0,-0.25
GER-Bundesliga,2223,Eint Frankfurt,Mario Götze,GER,MF,30,1992,32,2740,86,89.5,30.4,32,86,22,0,,0,1.53,55,43,12,0.39,2.08,47.8,36.7,11.0,0.36,1.04
GER-Bundesliga,2223,Eint Frankfurt,Obite N'Dicka,CIV,DF,22,1999,30,2692,90,88.0,29.9,30,90,29,0,,1,1.6,54,44,10,0.33,1.31,47.7,38.5,9.2,0.31,0.46
GER-Bundesliga,2223,Eint Frankfurt,Paxten Aaronson,USA,"MF,DF",18,2003,7,173,25,5.7,1.9,0,,0,7,25,6,1.14,4,0,4,2.08,2.02,5.4,1.4,4.0,2.06,1.92
GER-Bundesliga,2223,Eint Frankfurt,Philipp Max,GER,DF,28,1993,10,694,69,22.7,7.7,8,79,3,2,32,0,1.2,11,13,-2,-0.26,-0.56,11.7,10.0,1.7,0.23,-0.04
GER-Bundesliga,2223,Eint Frankfurt,Rafael Borré,COL,"MF,FW",26,1995,32,1078,34,35.2,12.0,10,68,2,22,18,1,1.44,13,21,-8,-0.67,-1.3,17.7,18.1,-0.5,-0.04,-0.45
GER-Bundesliga,2223,Eint Frankfurt,Randal Kolo Muani,FRA,FW,23,1998,32,2631,82,86.0,29.2,31,83,14,1,45,0,1.53,51,39,12,0.41,1.67,45.4,35.1,10.3,0.35,0.71
GER-Bundesliga,2223,Eint Frankfurt,Sebastian Rode,GER,MF,31,1990,27,1414,52,46.2,15.7,19,64,1,8,24,1,1.48,27,29,-2,-0.13,-0.56,20.9,19.9,1.0,0.06,-0.36
GER-Bundesliga,2223,Eint Frankfurt,Timothy Chandler,USA,DF,32,1990,6,86,14,2.8,1.0,0,,0,6,14,25,2.17,1,5,-4,-4.19,-4.49,1.2,2.1,-0.9,-0.94,-1.23
GER-Bundesliga,2223,Eint Frankfurt,Tuta,BRA,DF,23,1999,31,2718,88,88.8,30.2,30,90,29,1,27,0,1.48,53,45,8,0.26,0.79,44.9,36.0,8.8,0.29,0.35
GER-Bundesliga,2223,Freiburg,Benjamin Uphoff,GER,GK,28,1993,0,,,,,0,,0,0,,26,,,,,,,,,,,
GER-Bundesliga,2223,Freiburg,Christian Günter,GER,"DF,MF",29,1993,33,2748,83,89.8,30.5,31,87,28,2,23,0,1.76,46,40,6,0.2,-0.09,43.1,43.6,-0.5,-0.02,0.11
GER-Bundesliga,2223,Freiburg,Daniel Kyereh,GHA,"MF,FW",26,1996,12,559,47,18.3,6.2,7,72,0,5,11,2,1.58,7,11,-4,-0.64,-1.04,9.0,7.6,1.4,0.23,0.31
GER-Bundesliga,2223,Freiburg,Hugo Siquet,BEL,DF,20,2002,2,17,9,0.6,0.2,0,,0,2,9,3,3.0,0,0,0,0.0,-0.21,0.0,0.1,-0.1,-0.41,-0.38
GER-Bundesliga,2223,Freiburg,Jeong Woo-yeong,KOR,"MF,FW",22,1999,26,653,25,21.3,7.3,4,66,0,22,18,8,1.88,12,12,0,0.0,-0.26,11.2,12.7,-1.5,-0.21,-0.23
GER-Bundesliga,2223,Freiburg,Jonathan Schmid,FRA,DF,32,1990,3,41,14,1.3,0.5,0,,0,3,14,9,1.33,0,1,-1,-2.2,-2.43,1.0,1.5,-0.4,-0.93,-0.91
GER-Bundesliga,2223,Freiburg,Kenneth Schmidt,GER,DF,20,2002,5,251,50,8.2,2.8,3,69,0,2,22,4,1.0,4,2,2,0.72,0.56,4.6,3.5,1.1,0.39,0.45
GER-Bundesliga,2223,Freiburg,Keven Schlotterbeck,GER,DF,25,1997,2,14,7,0.5,0.2,0,,0,2,7,13,3.0,0,0,0,0.0,-0.21,0.2,0.3,-0.1,-0.81,-0.79
GER-Bundesliga,2223,Freiburg,Kevin Schade,GER,"FW,MF",20,2001,8,182,23,5.9,2.0,1,56,0,7,18,2,1.5,2,6,-4,-1.98,-2.32,0.6,4.3,-3.6,-1.8,-1.89
GER-Bundesliga,2223,Freiburg,Kiliann Sildillia,FRA,"DF,MF",20,2002,27,1977,73,64.6,22.0,23,83,18,4,16,4,1.63,29,32,-3,-0.14,-0.97,28.8,33.0,-4.2,-0.19,-0.47
GER-Bundesliga,2223,Freiburg,Kimberly Ezekwem,GER,DF,21,2001,1,8,8,0.3,0.1,0,,0,1,8,3,0.0,0,0,0,0.0,-0.21,0.4,0.2,0.1,1.37,1.4
GER-Bundesliga,2223,Freiburg,Lucas Höler,GER,"FW,MF",28,1994,26,1503,58,49.1,16.7,16,83,4,10,17,0,1.62,22,23,-1,-0.06,-0.52,19.7,27.8,-8.1,-0.48,-0.9
GER-Bundesliga,2223,Freiburg,Lukas Kübler,GER,DF,29,1992,22,1639,75,53.6,18.2,19,83,10,3,22,6,1.82,32,18,14,0.77,1.21,26.5,25.2,1.3,0.07,0.21
GER-Bundesliga,2223,Freiburg,Manuel Gulde,GER,DF,31,1991,15,643,43,21.0,7.1,8,73,5,7,8,8,1.4,6,15,-9,-1.26,-1.86,7.5,12.0,-4.5,-0.63,-0.77
GER-Bundesliga,2223,Freiburg,Mark Flekken,NED,GK,29,1993,34,3060,90,100.0,34.0,34,90,34,0,,0,1.74,51,44,7,0.21,,47.9,48.8,-0.9,-0.03,
GER-Bundesliga,2223,Freiburg,Matthias Ginter,GER,DF,28,1994,34,3060,90,100.0,34.0,34,90,34,0,,0,1.74,51,44,7,0.21,,47.9,48.8,-0.9,-0.03,
GER-Bundesliga,2223,Freiburg,Maximilian Eggestein,GER,MF,25,1996,31,2451,79,80.1,27.2,27,87,17,4,25,1,1.71,36,34,2,0.07,-0.67,33.0,40.9,-7.8,-0.29,-1.31
GER-Bundesliga,2223,Freiburg,Merlin Röhl,GER,"MF,FW",20,2002,3,57,19,1.9,0.6,0,,0,3,19,8,1.33,1,1,0,0.0,-0.21,1.0,0.9,0.1,0.18,0.21
GER-Bundesliga,2223,Freiburg,Michael Gregoritsch,AUT,FW,28,1994,30,2150,72,70.3,23.9,27,77,2,3,24,1,1.7,37,26,11,0.46,0.86,38.4,30.6,7.8,0.33,1.19
GER-Bundesliga,2223,Freiburg,Nicolas Höfler,GER,MF,32,1990,32,2816,88,92.0,31.3,32,88,26,0,,0,1.75,47,39,8,0.26,0.62,43.8,43.3,0.5,0.02,0.52
GER-Bundesliga,2223,Freiburg,Nils Petersen,GER,FW,33,1988,27,277,10,9.1,3.1,0,,0,27,10,7,1.96,7,8,-1,-0.32,-0.58,4.3,7.5,-3.2,-1.03,-1.11
GER-Bundesliga,2223,Freiburg,Noah Atubolu,GER,GK,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,
GER-Bundesliga,2223,Freiburg,Noah Weißhaupt,GER,"MF,DF",20,2001,18,427,24,14.0,4.7,3,64,0,15,16,14,1.5,5,6,-1,-0.21,-0.48,6.2,7.8,-1.5,-0.32,-0.34
GER-Bundesliga,2223,Freiburg,Philipp Lienhart,AUT,DF,26,1996,29,2498,86,81.6,27.8,27,89,25,2,45,0,1.86,45,30,15,0.54,1.82,40.7,38.0,2.7,0.1,0.67
GER-Bundesliga,2223,Freiburg,Ritsu Doan,JPN,"MF,FW",24,1998,33,2424,73,79.2,26.9,30,77,5,3,34,0,1.79,45,34,11,0.41,0.97,40.9,34.7,6.3,0.23,1.24
GER-Bundesliga,2223,Freiburg,Robert Wagner,GER,MF,19,2003,4,38,10,1.2,0.4,0,,0,4,10,8,2.25,1,2,-1,-2.37,-2.61,2.2,1.7,0.5,1.18,1.22
GER-Bundesliga,2223,Freiburg,Roland Sallai,HUN,"MF,FW",25,1997,19,1002,53,32.7,11.1,10,73,2,9,31,4,1.84,16,16,0,0.0,-0.31,15.9,17.6,-1.7,-0.15,-0.19
GER-Bundesliga,2223,Freiburg,Vincenzo Grifo,ITA,"MF,FW",29,1993,33,2408,73,78.7,26.8,30,79,3,3,18,0,1.79,45,26,19,0.71,2.37,39.9,33.2,6.7,0.25,1.3
GER-Bundesliga,2223,Freiburg,Yannik Keitel,GER,MF,22,2000,22,682,31,22.3,7.6,8,70,2,14,9,9,1.86,13,9,4,0.53,0.41,11.8,9.5,2.3,0.31,0.43
GER-Bundesliga,2223,Gladbach,Alassane Pléa,FRA,FW,29,1993,29,1774,61,58.0,19.7,20,80,6,9,20,1,1.24,27,27,0,0.0,0.21,28.7,25.1,3.6,0.18,0.53
GER-Bundesliga,2223,Gladbach,Christoph Kramer,GER,MF,31,1991,29,2222,77,72.6,24.7,27,81,17,2,12,2,1.31,38,39,-1,-0.04,0.17,38.7,37.4,1.3,0.05,0.33
GER-Bundesliga,2223,Gladbach,Connor Noß,IRL,MF,21,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
GER-Bundesliga,2223,Gladbach,Florian Dimmer,GER,GK,17,2005,0,,,,,0,,0,0,,3,,,,,,,,,,,
GER-Bundesliga,2223,Gladbach,Florian Neuhaus,GER,MF,25,1997,23,1405,61,45.9,15.6,16,79,5,7,19,2,1.13,19,20,-1,-0.06,0.04,25.0,22.0,3.0,0.19,0.42
GER-Bundesliga,2223,Gladbach,Hannes Wolf,AUT,FW,23,1999,18,449,25,14.7,5.0,4,66,0,14,13,8,1.39,8,13,-5,-1.0,-1.07,6.7,11.0,-4.2,-0.85,-0.95
GER-Bundesliga,2223,Gladbach,Jan Olschowsky,GER,GK,20,2001,4,360,90,11.8,4.0,4,90,4,0,,17,1.0,9,11,-2,-0.5,-0.47,6.5,11.1,-4.6,-1.15,-1.26
GER-Bundesliga,2223,Gladbach,Joe Scally,USA,DF,19,2002,28,2208,79,72.2,24.5,25,86,15,3,16,6,1.29,39,35,4,0.16,0.9,35.7,36.7,-1.0,-0.04,0.0
GER-Bundesliga,2223,Gladbach,Jonas Hofmann,GER,"FW,MF",30,1992,31,2680,86,87.6,29.8,30,89,16,1,22,0,1.39,43,47,-4,-0.13,-0.37,46.3,46.6,-0.3,-0.01,0.25
GER-Bundesliga,2223,Gladbach,Jonas Omlin,SUI,GK,28,1994,15,1290,86,42.2,14.3,15,86,14,0,,0,1.27,20,18,2,0.14,0.39,21.5,21.1,0.4,0.03,0.11
GER-Bundesliga,2223,Gladbach,Jordan Beyer,GER,DF,22,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2223,Gladbach,Julian Weigl,GER,MF,26,1995,23,1894,82,61.9,21.0,21,88,18,2,19,1,1.26,38,35,3,0.14,0.61,31.8,35.0,-3.2,-0.15,-0.29
GER-Bundesliga,2223,Gladbach,Ko Itakura,JPN,DF,25,1997,24,1981,83,64.7,22.0,22,88,20,2,24,0,1.21,29,30,-1,-0.05,0.12,33.8,32.9,0.9,0.04,0.22
GER-Bundesliga,2223,Gladbach,Lars Stindl,GER,"FW,MF",33,1988,29,1734,60,56.7,19.3,20,77,1,9,21,2,1.21,33,30,3,0.16,0.56,29.7,31.1,-1.4,-0.07,-0.08
GER-Bundesliga,2223,Gladbach,Luca Netz,GER,DF,19,2003,20,702,35,22.9,7.8,7,85,3,13,8,12,1.3,14,16,-2,-0.26,-0.22,14.7,15.9,-1.2,-0.15,-0.15
GER-Bundesliga,2223,Gladbach,Manu Koné,FRA,MF,21,2001,30,2608,87,85.2,29.0,30,87,18,0,,0,1.23,41,49,-8,-0.28,-1.27,43.0,45.3,-2.4,-0.08,-0.29
GER-Bundesliga,2223,Gladbach,Marcus Thuram,FRA,FW,24,1997,30,2513,84,82.1,27.9,28,88,21,2,21,1,1.33,42,41,1,0.04,0.69,42.0,40.8,1.1,0.04,0.45
GER-Bundesliga,2223,Gladbach,Marvin Friedrich,GER,DF,26,1995,23,1248,54,40.8,13.9,13,90,13,10,8,10,1.3,27,29,-2,-0.14,-0.09,22.0,25.1,-3.1,-0.23,-0.32
GER-Bundesliga,2223,Gladbach,Maximilian Brüll,GER,GK,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2223,Gladbach,Nathan N'Goumou,CMR,FW,22,2000,20,695,35,22.7,7.7,7,73,1,13,14,10,0.85,8,12,-4,-0.52,-0.56,9.2,14.6,-5.3,-0.69,-0.84
GER-Bundesliga,2223,Gladbach,Nico Elvedi,SUI,DF,25,1996,32,2826,88,92.4,31.4,32,88,30,0,,0,1.22,48,52,-4,-0.13,-0.51,49.4,49.9,-0.5,-0.02,0.3
GER-Bundesliga,2223,Gladbach,Oscar Fraulo,DEN,"FW,MF",18,2003,2,8,4,0.3,0.1,0,,0,2,4,13,0.0,0,0,0,0.0,0.09,0.1,0.2,-0.1,-0.89,-0.85
GER-Bundesliga,2223,Gladbach,Patrick Herrmann,GER,"FW,MF",31,1991,21,164,8,5.4,1.8,0,,0,21,8,11,1.33,6,8,-2,-1.1,-1.07,3.7,4.8,-1.1,-0.6,-0.59
GER-Bundesliga,2223,Gladbach,Ramy Bensebaini,ALG,DF,27,1995,28,2481,89,81.1,27.6,28,89,22,0,,0,1.43,44,39,5,0.18,1.42,42.2,39.0,3.2,0.12,0.82
GER-Bundesliga,2223,Gladbach,Rocco Reitz,GER,MF,20,2002,1,3,3,0.1,0.0,0,,0,1,3,12,0.0,0,0,0,0.0,0.09,0.0,0.0,0.0,0.0,0.04
GER-Bundesliga,2223,Gladbach,Semir Telalovic,GER,"MF,FW",22,1999,3,10,3,0.3,0.1,0,,0,3,3,2,0.0,0,0,0,0.0,0.09,0.1,0.2,-0.1,-0.79,-0.75
GER-Bundesliga,2223,Gladbach,Stefan Lainer,AUT,DF,29,1992,17,817,48,26.7,9.1,9,83,2,8,9,12,1.47,12,20,-8,-0.88,-1.08,15.9,16.4,-0.4,-0.05,-0.01
GER-Bundesliga,2223,Gladbach,Tobias Sippel,GER,GK,34,1988,6,510,85,16.7,5.7,5,90,5,1,60,12,0.67,5,12,-7,-1.24,-1.38,6.6,8.4,-1.8,-0.33,-0.34
GER-Bundesliga,2223,Gladbach,Tony Jantschke,GER,"DF,MF",32,1990,8,99,12,3.2,1.1,1,79,0,7,3,17,2.0,3,4,-1,-0.91,-0.85,1.3,2.6,-1.3,-1.14,-1.14
GER-Bundesliga,2223,Gladbach,Torben Müsel,GER,"FW,MF",23,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2223,Gladbach,Yann Sommer,SUI,GK,33,1988,10,900,90,29.4,10.0,10,90,10,0,,0,1.6,18,14,4,0.4,0.69,17.5,12.8,4.7,0.47,0.72
GER-Bundesliga,2223,Gladbach,Yvandro Borges Sanches,LUX,"FW,MF",18,2004,3,28,9,0.9,0.3,0,,0,3,9,10,1.33,1,2,-1,-3.21,-3.15,0.6,0.7,-0.1,-0.17,-0.13
GER-Bundesliga,2223,Hertha BSC,Agustín Rogel,URU,DF,24,1997,20,1426,71,46.6,15.8,14,87,13,6,35,4,0.8,21,36,-15,-0.95,-0.29,16.7,30.1,-13.4,-0.84,-0.45
GER-Bundesliga,2223,Hertha BSC,Chidera Ejuke,NGA,"FW,MF",24,1998,20,890,45,29.1,9.9,9,69,1,11,24,0,0.9,9,12,-3,-0.3,0.69,10.1,14.2,-4.1,-0.41,0.27
GER-Bundesliga,2223,Hertha BSC,Davie Selke,GER,FW,27,1995,13,282,22,9.2,3.1,3,59,0,10,10,1,0.92,4,9,-5,-1.6,-0.88,4.0,5.7,-1.8,-0.57,0.04
GER-Bundesliga,2223,Hertha BSC,Derry Scherhant,GER,"FW,MF",19,2002,10,285,29,9.3,3.2,2,54,0,8,22,5,0.7,4,11,-7,-2.21,-1.56,5.1,8.3,-3.2,-1.0,-0.44
GER-Bundesliga,2223,Hertha BSC,Deyovaisio Zeefuik,NED,"DF,MF",24,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2223,Hertha BSC,Dodi Lukebakio,BEL,"FW,MF",24,1997,32,2397,75,78.3,26.6,27,83,14,5,32,0,0.81,34,55,-21,-0.79,0.03,29.2,47.2,-17.9,-0.67,-0.32
GER-Bundesliga,2223,Hertha BSC,Filip Uremović,CRO,DF,25,1997,22,1726,78,56.4,19.2,21,80,14,1,45,5,0.82,22,38,-16,-0.83,-0.09,22.0,28.8,-6.7,-0.35,0.58
GER-Bundesliga,2223,Hertha BSC,Florian Niederlechner,GER,FW,31,1990,16,781,49,25.5,8.7,11,64,0,5,16,1,0.94,14,16,-2,-0.23,0.76,10.7,16.3,-5.6,-0.65,-0.06
GER-Bundesliga,2223,Hertha BSC,Ibrahim Maza,ALG,"MF,FW",16,2005,2,71,36,2.3,0.8,0,,0,2,36,4,1.5,2,2,0,0.0,0.81,1.9,2.4,-0.5,-0.63,-0.02
GER-Bundesliga,2223,Hertha BSC,Ivan Šunjić,BIH,MF,25,1996,18,993,55,32.5,11.0,12,74,6,6,18,7,1.0,14,23,-9,-0.82,-0.03,12.8,17.1,-4.3,-0.39,0.32
GER-Bundesliga,2223,Hertha BSC,Jean-Paul Boëtius,SUR,MF,28,1994,21,1050,50,34.3,11.7,10,74,3,11,28,3,1.05,13,23,-10,-0.86,-0.1,12.4,22.2,-9.9,-0.85,-0.37
GER-Bundesliga,2223,Hertha BSC,Jessic Ngankam,GER,"FW,MF",22,2000,18,826,46,27.0,9.2,8,64,1,10,31,0,0.78,10,21,-11,-1.2,-0.55,11.8,17.6,-5.8,-0.63,-0.04
GER-Bundesliga,2223,Hertha BSC,Joel Kiala,ANG,DF,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2223,Hertha BSC,Jonjoe Kenny,ENG,DF,25,1997,29,2244,77,73.3,24.9,25,87,22,4,18,4,0.9,29,44,-15,-0.6,0.72,27.3,45.5,-18.2,-0.73,-0.47
GER-Bundesliga,2223,Hertha BSC,Julian Eitschberger,GER,FW,18,2004,1,1,1,0.0,0.0,0,,0,1,1,2,3.0,0,0,0,0.0,0.79,0.0,0.7,-0.7,-65.87,-65.29
GER-Bundesliga,2223,Hertha BSC,Kevin-Prince Boateng,GHA,MF,35,1987,16,467,29,15.3,5.2,5,61,0,11,15,13,0.44,5,12,-7,-1.35,-0.65,6.1,7.8,-1.7,-0.33,0.33
GER-Bundesliga,2223,Hertha BSC,Linus Gechter,GER,DF,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2223,Hertha BSC,Lucas Tousart,FRA,MF,25,1997,33,2944,89,96.2,32.7,33,89,29,0,,0,0.88,41,65,-24,-0.73,1.59,38.9,58.0,-19.1,-0.58,0.54
GER-Bundesliga,2223,Hertha BSC,Marc-Oliver Kempf,GER,DF,27,1995,31,2709,87,88.5,30.1,31,87,27,0,,0,0.9,40,62,-22,-0.73,0.55,37.0,52.2,-15.2,-0.5,0.87
GER-Bundesliga,2223,Hertha BSC,Marco Richter,GER,"MF,FW",24,1997,29,1836,63,60.0,20.4,21,78,7,8,26,1,0.93,30,51,-21,-1.03,-0.59,24.7,38.7,-14.0,-0.69,-0.21
GER-Bundesliga,2223,Hertha BSC,Marvin Plattenhardt,GER,DF,30,1992,31,2402,77,78.5,26.7,29,81,22,2,25,1,0.9,34,58,-24,-0.9,-0.49,29.5,47.3,-17.8,-0.67,-0.3
GER-Bundesliga,2223,Hertha BSC,Maximilian Mittelstädt,GER,"DF,MF",25,1997,17,849,50,27.7,9.4,7,79,4,10,30,14,0.94,9,15,-6,-0.64,0.22,11.5,17.4,-5.9,-0.63,-0.03
GER-Bundesliga,2223,Hertha BSC,Myziane Maolida,COM,"FW,MF",23,1999,3,95,32,3.1,1.1,1,55,0,2,20,7,0.0,1,3,-2,-1.89,-1.14,0.6,1.2,-0.7,-0.62,-0.01
GER-Bundesliga,2223,Hertha BSC,Márton Dárdai,HUN,"DF,MF",20,2002,17,947,56,30.9,10.5,11,78,6,6,15,9,1.06,12,20,-8,-0.76,0.05,12.2,18.3,-6.0,-0.57,0.04
GER-Bundesliga,2223,Hertha BSC,Oliver Christensen,DEN,GK,23,1999,33,2970,90,97.1,33.0,33,90,33,0,,1,0.79,40,68,-28,-0.85,-1.85,37.4,56.6,-19.2,-0.58,0.75
GER-Bundesliga,2223,Hertha BSC,Pascal Klemens,GER,DF,17,2005,1,90,90,2.9,1.0,1,90,1,0,,4,3.0,2,1,1,1.0,1.85,2.1,3.4,-1.3,-1.33,-0.75
GER-Bundesliga,2223,Hertha BSC,Peter Pekarík,SVK,DF,35,1986,5,206,41,6.7,2.3,2,83,1,3,13,19,0.8,3,7,-4,-1.75,-1.02,2.5,4.4,-1.9,-0.82,-0.23
GER-Bundesliga,2223,Hertha BSC,Robert Kwasigroch,GER,GK,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2223,Hertha BSC,Rune Jarstein,NOR,GK,37,1984,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2223,Hertha BSC,Stevan Jovetić,MNE,"FW,MF",32,1989,17,892,52,29.2,9.9,8,81,5,9,27,2,0.76,16,20,-4,-0.4,0.55,13.8,18.4,-4.6,-0.46,0.2
GER-Bundesliga,2223,Hertha BSC,Suat Serdar,GER,MF,25,1997,32,2021,63,66.0,22.5,24,74,5,8,30,0,0.88,26,44,-18,-0.8,-0.02,25.5,39.1,-13.5,-0.6,0.01
GER-Bundesliga,2223,Hertha BSC,Tjark Ernst,GER,GK,19,2003,1,90,90,2.9,1.0,1,90,1,0,,30,3.0,2,1,1,1.0,1.85,2.1,3.4,-1.3,-1.33,-0.75
GER-Bundesliga,2223,Hertha BSC,Tolga Ciğerci,TUR,MF,30,1992,11,672,61,22.0,7.5,10,63,1,1,45,1,0.73,7,17,-10,-1.34,-0.7,8.3,10.9,-2.6,-0.35,0.32
GER-Bundesliga,2223,Hertha BSC,Tony Rölke,GER,FW,19,2003,1,20,20,0.7,0.2,0,,0,1,20,0,3.0,0,0,0,0.0,0.8,0.5,0.9,-0.4,-1.74,-1.15
