,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
GER-Bundesliga,2122,Greuther Fürth,Gideon Jung,GER,DF,26,1994,5,142,28,4.6,1.6,1,90,1,4,13,5,0.4,1,7,-6,-3.8,-2.32,1.7,3.3,-1.5,-0.98,-0.09
GER-Bundesliga,2122,Greuther Fürth,Hans Nunoo Sarpei,GHA,"DF,MF",22,1998,8,643,80,21.0,7.1,7,87,6,1,33,9,0.13,7,22,-15,-2.1,-0.65,8.1,16.5,-8.4,-1.17,-0.36
GER-Bundesliga,2122,Greuther Fürth,Håvard Nielsen,NOR,"MF,FW",28,1993,26,1367,53,44.7,15.2,14,70,2,12,32,0,0.65,13,43,-30,-1.98,-0.7,11.7,27.9,-16.2,-1.07,-0.32
GER-Bundesliga,2122,Greuther Fürth,Jamie Leweling,GER,"FW,MF",20,2001,33,1959,59,64.0,21.8,22,80,11,11,19,0,0.55,21,50,-29,-1.33,0.71,18.9,38.3,-19.4,-0.89,0.0
GER-Bundesliga,2122,Greuther Fürth,Jeremy Dudziak,TUN,"MF,FW",25,1995,22,1134,52,37.1,12.6,15,70,3,7,12,3,0.64,12,26,-14,-1.11,0.76,14.2,19.3,-5.1,-0.41,0.77
GER-Bundesliga,2122,Greuther Fürth,Jessic Ngankam,GER,FW,21,2000,6,341,57,11.1,3.8,4,76,0,2,20,1,0.33,4,8,-4,-1.06,0.6,2.7,7.0,-4.3,-1.14,-0.28
GER-Bundesliga,2122,Greuther Fürth,Jetro Willems,NED,DF,27,1994,24,1598,67,52.2,17.8,20,73,3,4,32,7,0.5,15,39,-24,-1.35,0.5,13.2,29.5,-16.2,-0.91,-0.05
GER-Bundesliga,2122,Greuther Fürth,Julian Green,USA,MF,26,1995,24,1054,44,34.4,11.7,12,71,2,12,17,9,0.38,4,34,-30,-2.56,-1.48,8.3,20.7,-12.3,-1.05,-0.25
GER-Bundesliga,2122,Greuther Fürth,Justin Hoogma,NED,DF,23,1998,3,270,90,8.8,3.0,3,90,3,0,,1,0.33,2,9,-7,-2.33,-0.82,3.8,6.5,-2.7,-0.91,-0.02
GER-Bundesliga,2122,Greuther Fürth,Leon Schaffran,GER,GK,23,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,
GER-Bundesliga,2122,Greuther Fürth,Marco Meyerhöfer,GER,DF,25,1995,26,2280,88,74.5,25.3,25,90,25,1,30,0,0.62,21,59,-38,-1.5,0.35,24.1,45.1,-21.0,-0.83,0.24
GER-Bundesliga,2122,Greuther Fürth,Marius Funk,GER,GK,25,1996,8,720,90,23.5,8.0,8,90,8,0,,10,0.0,8,30,-22,-2.75,-1.52,8.3,19.6,-11.2,-1.4,-0.67
GER-Bundesliga,2122,Greuther Fürth,Max Christiansen,GER,MF,24,1996,27,2054,76,67.1,22.8,22,86,17,5,33,3,0.59,21,56,-35,-1.53,0.17,20.6,43.1,-22.5,-0.99,-0.3
GER-Bundesliga,2122,Greuther Fürth,Maximilian Bauer,GER,DF,21,2000,26,1690,65,55.2,18.8,18,87,16,8,16,4,0.65,12,54,-42,-2.24,-1.45,15.3,36.2,-20.9,-1.11,-0.5
GER-Bundesliga,2122,Greuther Fürth,Nick Viergever,NED,DF,31,1989,24,2133,89,69.7,23.7,24,89,23,0,,0,0.54,19,50,-31,-1.31,0.92,20.5,37.3,-16.8,-0.71,0.59
GER-Bundesliga,2122,Greuther Fürth,Nils Seufert,GER,MF,24,1997,4,99,25,3.2,1.1,1,57,0,3,14,9,0.75,0,3,-3,-2.73,-1.18,0.5,2.3,-1.8,-1.61,-0.74
GER-Bundesliga,2122,Greuther Fürth,Oliver Fobassam,GER,DF,18,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,
GER-Bundesliga,2122,Greuther Fürth,Paul Seguin,GER,MF,26,1995,27,2108,78,68.9,23.4,23,87,18,4,28,0,0.56,18,54,-36,-1.54,0.16,21.6,39.6,-18.1,-0.77,0.38
GER-Bundesliga,2122,Greuther Fürth,Sascha Burchert,GER,GK,31,1989,14,1260,90,41.2,14.0,14,90,14,0,,17,0.71,11,28,-17,-1.21,0.64,11.9,21.5,-9.6,-0.68,0.35
GER-Bundesliga,2122,Greuther Fürth,Sebastian Griesbeck,GER,"DF,MF",30,1990,29,2439,84,79.7,27.1,28,87,25,1,4,0,0.55,20,59,-39,-1.44,0.73,23.0,45.5,-22.5,-0.83,0.29
GER-Bundesliga,2122,Greuther Fürth,Simon Asta,GER,DF,20,2001,13,783,60,25.6,8.7,9,83,6,4,10,13,0.31,9,22,-13,-1.49,0.13,6.6,16.7,-10.1,-1.16,-0.37
GER-Bundesliga,2122,Greuther Fürth,Timmy Tillman,GER,MF,22,1999,29,2004,69,65.5,22.3,23,80,4,6,26,5,0.59,21,47,-26,-1.17,1.22,18.8,41.0,-22.2,-1.0,-0.32
GER-Bundesliga,2122,Greuther Fürth,Tobias Raschl,GER,MF,21,2000,10,597,60,19.5,6.6,7,78,3,3,17,4,0.4,4,8,-4,-0.6,1.22,4.1,8.4,-4.3,-0.65,0.29
GER-Bundesliga,2122,Hertha BSC,Alexander Schwolow,GER,GK,29,1992,25,2175,87,71.1,24.2,25,87,24,0,,0,1.04,28,51,-23,-0.95,0.17,23.6,41.4,-17.8,-0.73,-0.4
GER-Bundesliga,2122,Hertha BSC,Anton Kade,GER,"FW,MF",17,2004,4,77,19,2.5,0.9,0,,0,4,19,5,1.5,0,2,-2,-2.34,-1.37,0.6,0.9,-0.3,-0.34,0.28
GER-Bundesliga,2122,Hertha BSC,Christalino Atemona,GER,DF,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2122,Hertha BSC,Cimo Röcker,GER,DF,27,1994,1,22,22,0.7,0.2,0,,0,1,22,3,0.0,0,2,-2,-8.18,-7.23,0.2,1.4,-1.2,-5.03,-4.44
GER-Bundesliga,2122,Hertha BSC,Davie Selke,GER,FW,26,1995,25,1004,40,32.8,11.2,10,72,2,15,19,4,1.0,11,25,-14,-1.25,-0.38,11.6,16.9,-5.3,-0.47,0.22
GER-Bundesliga,2122,Hertha BSC,Dedryck Boyata,BEL,DF,30,1990,23,1898,83,62.0,21.1,22,86,19,1,4,1,1.17,25,40,-15,-0.71,0.76,21.2,30.6,-9.4,-0.44,0.46
GER-Bundesliga,2122,Hertha BSC,Dennis Jastrzembski,POL,"DF,FW",21,2000,8,225,28,7.4,2.5,1,45,0,7,26,5,1.38,5,8,-3,-1.2,-0.22,2.7,5.4,-2.7,-1.09,-0.51
GER-Bundesliga,2122,Hertha BSC,Deyovaisio Zeefuik,NED,DF,23,1998,11,565,51,18.5,6.3,6,70,3,5,29,2,1.18,9,18,-9,-1.43,-0.53,5.7,11.8,-6.1,-0.98,-0.44
GER-Bundesliga,2122,Hertha BSC,Dodi Lukebakio,BEL,FW,23,1997,3,176,59,5.8,2.0,2,75,1,1,26,0,0.0,1,5,-4,-2.05,-1.11,1.9,2.3,-0.4,-0.22,0.42
GER-Bundesliga,2122,Hertha BSC,Fredrik André Bjørkan,NOR,DF,22,1998,9,353,39,11.5,3.9,2,90,2,7,25,1,0.56,4,16,-12,-3.06,-2.33,4.4,11.7,-7.3,-1.87,-1.41
GER-Bundesliga,2122,Hertha BSC,Ishak Belfodil,ALG,FW,29,1992,26,1636,63,53.5,18.2,17,77,3,9,36,4,0.96,20,38,-18,-0.99,0.02,16.0,33.7,-17.7,-0.97,-0.76
GER-Bundesliga,2122,Hertha BSC,Javairô Dilrosun,NED,FW,23,1998,2,138,69,4.5,1.5,1,67,0,1,71,1,0.0,1,4,-3,-1.96,-1.0,1.3,2.9,-1.6,-1.03,-0.43
GER-Bundesliga,2122,Hertha BSC,Jonas Dirkner,GER,MF,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Hertha BSC,Jordan Torunarigha,GER,DF,23,1997,7,483,69,15.8,5.4,6,79,4,1,7,5,1.29,8,9,-1,-0.19,0.97,5.0,7.2,-2.2,-0.4,0.25
GER-Bundesliga,2122,Hertha BSC,Julian Albrecht,GER,MF,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Hertha BSC,Julian Eitschberger,GER,DF,17,2004,1,45,45,1.5,0.5,1,45,0,0,,1,0.0,0,1,-1,-2.0,-1.01,0.3,1.5,-1.2,-2.34,-1.75
GER-Bundesliga,2122,Hertha BSC,Jurgen Ekkelenkamp,NED,"MF,FW",21,2000,21,718,34,23.5,8.0,6,67,0,15,21,6,1.1,14,13,1,0.13,1.47,8.8,12.2,-3.3,-0.42,0.26
GER-Bundesliga,2122,Hertha BSC,Kevin-Prince Boateng,GHA,"MF,FW",34,1987,18,696,39,22.7,7.7,8,61,0,10,21,6,1.11,10,13,-3,-0.39,0.79,9.4,7.9,1.6,0.2,1.06
GER-Bundesliga,2122,Hertha BSC,Krzysztof Piątek,POL,FW,26,1995,9,347,39,11.3,3.9,4,63,0,5,19,3,1.11,4,6,-2,-0.52,0.54,4.1,3.6,0.6,0.14,0.86
GER-Bundesliga,2122,Hertha BSC,Lee Dongjun,KOR,"MF,FW",24,1997,4,118,30,3.9,1.3,1,55,0,3,21,3,0.25,1,5,-4,-3.05,-2.13,1.2,3.1,-2.0,-1.49,-0.9
GER-Bundesliga,2122,Hertha BSC,Linus Gechter,GER,DF,17,2004,13,716,55,23.4,8.0,6,86,5,7,28,6,1.23,7,23,-16,-2.01,-1.32,8.0,19.5,-11.5,-1.45,-1.08
GER-Bundesliga,2122,Hertha BSC,Luca Wollschläger,GER,"FW,MF",18,2003,2,16,8,0.5,0.2,0,,0,2,8,1,0.5,0,1,-1,-5.63,-4.65,0.3,0.2,0.1,0.43,1.05
GER-Bundesliga,2122,Hertha BSC,Lucas Tousart,FRA,MF,24,1997,30,1962,65,64.1,21.8,22,86,18,8,9,1,0.9,23,58,-35,-1.61,-1.69,20.5,40.6,-20.1,-0.92,-0.85
GER-Bundesliga,2122,Hertha BSC,Lukas Klünter,GER,DF,25,1996,5,194,39,6.3,2.2,2,61,1,3,24,5,0.8,0,3,-3,-1.39,-0.42,1.1,3.5,-2.4,-1.13,-0.54
GER-Bundesliga,2122,Hertha BSC,Marc-Oliver Kempf,GER,DF,26,1995,12,1051,88,34.3,11.7,12,88,11,0,,0,0.92,14,19,-5,-0.43,0.87,11.0,13.1,-2.2,-0.19,0.66
GER-Bundesliga,2122,Hertha BSC,Marcel Lotka,POL,GK,20,2001,10,885,89,28.9,9.8,9,90,9,1,75,3,0.7,9,20,-11,-1.12,-0.17,9.7,12.9,-3.3,-0.33,0.4
GER-Bundesliga,2122,Hertha BSC,Marco Richter,GER,"FW,MF",23,1997,30,1704,57,55.7,18.9,19,72,2,11,30,2,1.0,20,31,-11,-0.58,0.95,17.4,25.5,-8.1,-0.43,0.44
GER-Bundesliga,2122,Hertha BSC,Marlon Morgenstern,GER,DF,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Hertha BSC,Marten Winkler,GER,MF,18,2002,1,26,26,0.8,0.3,0,,0,1,26,1,0.0,0,0,0,0.0,1.01,0.4,0.7,-0.3,-1.15,-0.54
GER-Bundesliga,2122,Hertha BSC,Marvin Plattenhardt,GER,DF,29,1992,21,1637,78,53.5,18.2,19,84,16,2,19,4,1.33,20,30,-10,-0.55,0.97,19.9,25.7,-5.8,-0.32,0.65
GER-Bundesliga,2122,Hertha BSC,Matheus Cunha,BRA,FW,22,1999,1,64,64,2.1,0.7,1,64,0,0,,0,0.0,1,3,-2,-2.81,-1.85,1.3,1.5,-0.2,-0.27,0.36
GER-Bundesliga,2122,Hertha BSC,Maximilian Mittelstädt,GER,"DF,FW",24,1997,24,1493,62,48.8,16.6,16,80,8,8,26,7,1.08,19,32,-13,-0.78,0.42,14.7,22.6,-7.9,-0.48,0.28
GER-Bundesliga,2122,Hertha BSC,Myziane Maolida,COM,"FW,MF",22,1999,14,776,55,25.4,8.6,9,69,1,5,30,9,1.07,9,19,-10,-1.16,-0.21,6.1,17.3,-11.2,-1.31,-0.92
GER-Bundesliga,2122,Hertha BSC,Márton Dárdai,HUN,DF,19,2002,12,755,63,24.7,8.4,9,79,5,3,16,7,1.08,7,20,-13,-1.55,-0.73,7.2,14.2,-7.0,-0.84,-0.29
GER-Bundesliga,2122,Hertha BSC,Niklas Stark,GER,DF,26,1995,26,2031,78,66.4,22.6,22,89,21,4,20,1,1.15,26,44,-18,-0.8,0.6,21.6,33.8,-12.1,-0.54,0.24
GER-Bundesliga,2122,Hertha BSC,Nils-Jonathan Körber,GER,GK,24,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,
GER-Bundesliga,2122,Hertha BSC,Oliver Christensen,DEN,GK,22,1999,0,,,,,0,,0,0,,25,,,,,,,,,,,
GER-Bundesliga,2122,Hertha BSC,Peter Pekarík,SVK,DF,34,1986,27,2234,83,73.0,24.8,26,84,20,1,45,4,0.85,27,50,-23,-0.93,0.27,26.4,37.3,-10.9,-0.44,0.66
GER-Bundesliga,2122,Hertha BSC,Santiago Ascacíbar,ARG,MF,24,1997,28,2375,85,77.6,26.4,27,87,20,1,33,6,0.96,29,52,-23,-0.87,0.57,25.6,40.3,-14.7,-0.56,0.27
GER-Bundesliga,2122,Hertha BSC,Stevan Jovetić,MNE,"FW,MF",31,1989,18,1017,57,33.2,11.3,13,67,5,5,28,3,0.39,11,26,-15,-1.33,-0.49,12.4,19.1,-6.7,-0.59,0.04
GER-Bundesliga,2122,Hertha BSC,Suat Serdar,GER,"MF,FW",24,1997,30,2218,74,72.5,24.6,27,80,13,3,22,0,0.93,25,49,-24,-0.97,0.1,24.8,37.1,-12.3,-0.5,0.43
GER-Bundesliga,2122,Hertha BSC,Vladimír Darida,CZE,MF,30,1990,25,1786,71,58.4,19.8,23,76,9,2,24,5,0.88,20,42,-22,-1.11,-0.26,19.6,35.5,-15.9,-0.8,-0.44
GER-Bundesliga,2122,Hoffenheim,Andrej Kramarić,CRO,"FW,MF",30,1991,32,2707,85,88.5,30.1,30,89,25,2,26,0,1.25,47,56,-9,-0.3,-2.08,48.6,50.7,-2.1,-0.07,-1.54
GER-Bundesliga,2122,Hoffenheim,Angelo Stiller,GER,MF,20,2001,26,1693,65,55.3,18.8,18,83,12,8,24,5,1.23,34,39,-5,-0.27,-0.46,31.3,36.6,-5.2,-0.28,-0.87
GER-Bundesliga,2122,Hoffenheim,Bambasé Conté,GER,FW,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Hoffenheim,Benjamin Hübner,GER,DF,32,1989,5,375,75,12.3,4.2,5,75,2,0,,9,1.8,7,4,3,0.72,0.89,8.3,6.1,2.2,0.54,0.49
GER-Bundesliga,2122,Hoffenheim,Chris Richards,USA,DF,21,2000,19,1304,69,42.6,14.5,13,87,12,6,30,1,1.42,24,28,-4,-0.28,-0.38,19.4,21.4,-2.0,-0.14,-0.43
GER-Bundesliga,2122,Hoffenheim,Christoph Baumgartner,AUT,"MF,FW",21,1999,29,1888,65,61.7,21.0,23,76,9,6,24,0,1.34,29,33,-4,-0.19,-0.34,34.4,32.5,1.9,0.09,-0.05
GER-Bundesliga,2122,Hoffenheim,David Raum,GER,"DF,FW",23,1998,32,2757,86,90.1,30.6,31,88,26,1,31,0,1.34,52,57,-5,-0.16,-1.05,53.0,52.4,0.6,0.02,-0.9
GER-Bundesliga,2122,Hoffenheim,Dennis Geiger,GER,MF,23,1998,20,1377,69,45.0,15.3,17,78,5,3,19,2,1.45,25,21,4,0.26,0.58,29.2,20.5,8.7,0.57,0.84
GER-Bundesliga,2122,Hoffenheim,Diadie Samassékou,MLI,MF,25,1996,24,1655,69,54.1,18.4,21,76,5,3,18,6,1.63,30,30,0,0.0,0.13,31.9,27.7,4.3,0.23,0.27
GER-Bundesliga,2122,Hoffenheim,Ermin Bičakčić,BIH,DF,31,1990,1,5,5,0.2,0.1,0,,0,1,5,0,0.0,0,0,0,0.0,0.06,0.2,0.0,0.2,2.9,2.79
GER-Bundesliga,2122,Hoffenheim,Fabian Rüth,GER,DF,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Hoffenheim,Fisnik Asllani,KVX,"MF,FW",18,2002,2,9,5,0.3,0.1,0,,0,2,5,5,1.5,0,0,0,0.0,0.06,0.2,0.1,0.2,1.69,1.58
GER-Bundesliga,2122,Hoffenheim,Florian Grillitsch,AUT,"DF,MF",25,1995,18,1496,83,48.9,16.6,16,90,15,2,31,0,1.56,29,23,6,0.36,0.82,33.1,25.3,7.8,0.47,0.7
GER-Bundesliga,2122,Hoffenheim,Gabriel Haider,AUT,DF,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Hoffenheim,Georginio Rutter,FRA,"FW,MF",19,2002,33,1611,49,52.6,17.9,13,74,3,20,32,0,1.39,39,36,3,0.17,0.48,35.6,28.8,6.8,0.38,0.58
GER-Bundesliga,2122,Hoffenheim,Håvard Nordtveit,NOR,DF,31,1990,11,304,28,9.9,3.4,1,90,1,10,21,8,1.55,4,7,-3,-0.89,-0.92,4.2,5.0,-0.8,-0.24,-0.38
GER-Bundesliga,2122,Hoffenheim,Ihlas Bebou,TOG,"FW,DF",27,1994,28,2091,75,68.3,23.2,25,79,6,3,42,0,1.5,34,40,-6,-0.26,-0.63,38.4,37.5,0.9,0.04,-0.23
GER-Bundesliga,2122,Hoffenheim,Jacob Bruun Larsen,DEN,"FW,MF",22,1998,25,812,32,26.5,9.0,9,66,1,16,14,2,1.04,14,19,-5,-0.55,-0.67,13.0,16.5,-3.6,-0.4,-0.69
GER-Bundesliga,2122,Hoffenheim,Justin Che,USA,"FW,DF",17,2003,2,41,21,1.3,0.5,0,,0,2,21,9,0.0,0,1,-1,-2.2,-2.17,0.6,0.3,0.3,0.61,0.51
GER-Bundesliga,2122,Hoffenheim,Kasim Nuhu,GHA,DF,26,1995,3,5,2,0.2,0.1,0,,0,3,2,9,1.33,0,0,0,0.0,0.06,0.3,0.1,0.3,5.09,4.99
GER-Bundesliga,2122,Hoffenheim,Kevin Akpoguma,NGA,"DF,FW",26,1995,26,1527,59,49.9,17.0,19,71,5,7,24,4,1.5,33,30,3,0.18,0.47,28.4,26.6,1.8,0.11,0.0
GER-Bundesliga,2122,Hoffenheim,Kevin Vogt,GER,DF,29,1991,30,2569,86,84.0,28.5,29,88,27,1,13,2,1.33,48,52,-4,-0.14,-0.51,47.4,45.7,1.7,0.06,-0.31
GER-Bundesliga,2122,Hoffenheim,Luca Philipp,GER,GK,20,2000,0,,,,,0,,0,0,,19,,,,,,,,,,,
GER-Bundesliga,2122,Hoffenheim,Marco John,GER,DF,19,2002,2,42,21,1.4,0.5,0,,0,2,21,4,1.5,3,0,3,6.43,6.58,2.9,0.2,2.8,5.92,5.89
GER-Bundesliga,2122,Hoffenheim,Melayro Bogarde,NED,DF,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
GER-Bundesliga,2122,Hoffenheim,Mijat Gaćinović,SRB,"FW,MF",26,1995,4,110,28,3.6,1.2,1,45,0,3,22,9,1.0,4,2,2,1.64,1.76,4.0,2.0,2.0,1.63,1.58
GER-Bundesliga,2122,Hoffenheim,Moanes Dabbur,ISR,"FW,MF",29,1992,27,1310,49,42.8,14.6,17,67,2,10,17,5,1.33,32,25,7,0.48,0.94,23.7,19.2,4.5,0.31,0.35
GER-Bundesliga,2122,Hoffenheim,Nick Proschwitz,GER,FW,34,1986,1,27,27,0.9,0.3,0,,0,1,27,0,0.0,0,1,-1,-3.33,-3.3,0.6,0.3,0.3,1.13,1.03
GER-Bundesliga,2122,Hoffenheim,Oliver Baumann,GER,GK,31,1990,33,2970,90,97.1,33.0,33,90,33,0,,0,1.3,52,57,-5,-0.15,-3.15,54.3,53.5,0.8,0.02,-2.92
GER-Bundesliga,2122,Hoffenheim,Pavel Kadeřábek,CZE,"DF,MF",29,1992,19,1195,63,39.1,13.3,14,72,5,5,37,0,1.53,16,20,-4,-0.3,-0.4,23.5,21.9,1.6,0.12,0.02
GER-Bundesliga,2122,Hoffenheim,Philipp Pentke,GER,GK,36,1985,1,90,90,2.9,1.0,1,90,1,0,,16,3.0,6,3,3,3.0,3.15,4.0,1.1,2.9,2.95,2.92
GER-Bundesliga,2122,Hoffenheim,Robert Skov,DEN,"FW,DF",25,1996,12,368,31,12.0,4.1,3,71,1,9,17,4,0.75,5,11,-6,-1.47,-1.6,5.2,8.6,-3.3,-0.82,-1.05
GER-Bundesliga,2122,Hoffenheim,Sargis Adamyan,ARM,"FW,MF",28,1993,13,331,25,10.8,3.7,2,76,0,11,16,3,1.85,8,6,2,0.54,0.68,7.7,4.3,3.4,0.92,0.91
GER-Bundesliga,2122,Hoffenheim,Sebastian Rudy,GER,MF,31,1990,21,773,37,25.3,8.6,7,74,3,14,18,4,1.14,21,19,2,0.23,0.39,15.7,18.5,-2.8,-0.32,-0.58
GER-Bundesliga,2122,Hoffenheim,Stefan Posch,AUT,DF,24,1997,28,2199,79,71.9,24.4,26,84,20,2,12,4,1.57,42,40,2,0.08,0.5,41.6,37.2,4.4,0.18,0.25
GER-Bundesliga,2122,Hoffenheim,Tom Bischof,GER,MF,16,2005,1,14,14,0.5,0.2,0,,0,1,14,6,0.0,0,0,0,0.0,0.06,0.0,0.1,-0.1,-0.39,-0.51
GER-Bundesliga,2122,Hoffenheim,Umut Tohumcu,GER,MF,16,2004,1,5,5,0.2,0.1,0,,0,1,5,0,0.0,0,0,0,0.0,0.06,0.2,0.0,0.2,2.9,2.79
GER-Bundesliga,2122,Köln,Anthony Modeste,FRA,FW,33,1988,32,2606,81,85.2,29.0,31,83,18,1,30,0,1.63,46,41,5,0.17,0.57,44.8,43.3,1.6,0.05,0.47
GER-Bundesliga,2122,Köln,Benno Schmitz,GER,DF,26,1994,31,2421,78,79.1,26.9,29,82,16,2,19,1,1.58,39,41,-2,-0.07,-0.78,39.5,37.6,1.9,0.07,0.42
GER-Bundesliga,2122,Köln,Bright Arrey-Mbi,GER,DF,18,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,
GER-Bundesliga,2122,Köln,Dejan Ljubicic,AUT,"MF,FW",23,1997,30,1969,66,64.3,21.9,22,79,8,8,28,0,1.5,37,27,10,0.46,1.03,33.0,30.9,2.1,0.09,0.31
GER-Bundesliga,2122,Köln,Ellyes Skhiri,TUN,MF,26,1995,22,1820,83,59.5,20.2,20,88,18,2,27,0,1.64,33,25,8,0.4,0.76,29.2,29.4,-0.1,-0.01,0.02
GER-Bundesliga,2122,Köln,Florian Kainz,AUT,"MF,FW",28,1992,32,2320,73,75.8,25.8,31,74,2,1,32,0,1.56,33,36,-3,-0.12,-0.85,35.2,38.4,-3.1,-0.12,-0.43
GER-Bundesliga,2122,Köln,Jan Thielmann,GER,"MF,FW",19,2002,29,1192,41,39.0,13.2,10,75,2,19,23,0,1.45,20,22,-2,-0.15,-0.39,17.2,20.7,-3.4,-0.26,-0.4
GER-Bundesliga,2122,Köln,Jannes Horn,GER,DF,24,1997,11,478,43,15.6,5.3,3,75,1,8,32,9,1.82,8,8,0,0.0,-0.1,8.7,8.4,0.3,0.06,0.09
GER-Bundesliga,2122,Köln,Jonas Hector,GER,DF,31,1990,30,2553,85,83.4,28.4,30,85,27,0,,0,1.67,43,38,5,0.18,0.53,42.1,39.7,2.5,0.09,0.63
GER-Bundesliga,2122,Köln,Jonas Urbig,GER,GK,17,2003,0,,,,,0,,0,0,,11,,,,,,,,,,,
GER-Bundesliga,2122,Köln,Jorge Meré,ESP,DF,24,1997,8,490,61,16.0,5.4,5,74,3,3,40,9,1.13,7,11,-4,-0.73,-0.98,8.8,11.2,-2.4,-0.43,-0.5
GER-Bundesliga,2122,Köln,Julian Chabot,GER,DF,23,1998,4,209,52,6.8,2.3,2,89,1,2,16,9,1.5,3,3,0,0.0,-0.09,3.2,3.8,-0.5,-0.23,-0.23
GER-Bundesliga,2122,Köln,Kingsley Ehizibue,NED,DF,26,1995,16,681,43,22.3,7.6,6,74,2,10,24,17,1.25,12,11,1,0.13,0.06,10.9,16.5,-5.6,-0.75,-0.94
GER-Bundesliga,2122,Köln,Kingsley Schindler,GHA,"DF,FW",28,1993,18,349,19,11.4,3.9,1,69,0,17,16,9,1.61,13,4,9,2.32,2.52,7.9,5.8,2.1,0.54,0.63
GER-Bundesliga,2122,Köln,Louis Schaub,AUT,"MF,FW",26,1994,28,654,23,21.4,7.3,6,62,0,22,13,6,1.68,15,14,1,0.14,0.06,12.2,13.2,-1.0,-0.14,-0.16
GER-Bundesliga,2122,Köln,Luca Kilian,GER,DF,21,1999,30,2281,76,74.5,25.3,25,87,21,5,22,2,1.5,39,34,5,0.2,0.43,34.3,35.8,-1.5,-0.06,-0.16
GER-Bundesliga,2122,Köln,Mark Uth,GER,"MF,FW",29,1991,30,2025,68,66.2,22.5,24,79,3,6,22,0,1.5,41,32,9,0.4,0.92,35.7,33.4,2.2,0.1,0.34
GER-Bundesliga,2122,Köln,Marvin Obuz,GER,MF,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
GER-Bundesliga,2122,Köln,Marvin Schwäbe,GER,GK,26,1995,21,1890,90,61.8,21.0,21,90,21,0,,10,1.62,33,28,5,0.24,0.39,28.8,31.5,-2.8,-0.13,-0.3
GER-Bundesliga,2122,Köln,Mathias Olesen,LUX,"MF,FW",20,2001,3,17,6,0.6,0.2,0,,0,3,6,6,2.33,0,0,0,0.0,-0.09,0.4,0.0,0.4,1.88,1.91
GER-Bundesliga,2122,Köln,Matthias Köbbing,GER,GK,24,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Köln,Niklas Hauptmann,GER,MF,25,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
GER-Bundesliga,2122,Köln,Noah Katterbach,GER,DF,20,2001,1,16,16,0.5,0.2,0,,0,1,16,0,0.0,0,1,-1,-5.63,-5.74,0.0,0.5,-0.5,-2.73,-2.73
GER-Bundesliga,2122,Köln,Ondrej Duda,SVK,"MF,FW",26,1994,31,1611,52,52.6,17.9,20,72,3,11,16,1,1.48,18,31,-13,-0.73,-1.72,24.8,24.2,0.6,0.03,0.11
GER-Bundesliga,2122,Köln,Rafael Czichos,GER,DF,31,1990,17,1402,82,45.8,15.6,16,86,14,1,26,0,1.47,25,24,1,0.06,-0.04,26.3,21.2,5.1,0.33,0.64
GER-Bundesliga,2122,Köln,Salih Özcan,TUR,MF,23,1998,31,2312,75,75.6,25.7,26,86,23,5,13,2,1.55,36,36,0,0.0,-0.36,35.7,38.1,-2.3,-0.09,-0.3
GER-Bundesliga,2122,Köln,Sebastian Andersson,SWE,FW,30,1991,26,1257,48,41.1,14.0,13,77,3,13,20,1,1.38,15,17,-2,-0.14,-0.39,19.2,20.8,-1.6,-0.12,-0.17
GER-Bundesliga,2122,Köln,Tim Lemperle,GER,"FW,MF",19,2002,13,149,11,4.9,1.7,0,,0,13,11,10,1.23,4,5,-1,-0.6,-0.73,3.7,3.8,-0.1,-0.08,-0.06
GER-Bundesliga,2122,Köln,Timo Horn,GER,GK,28,1993,13,1170,90,38.2,13.0,13,90,13,0,,13,1.38,19,21,-2,-0.15,-0.39,21.3,19.1,2.2,0.17,0.3
GER-Bundesliga,2122,Köln,Timo Hübers,GER,DF,25,1996,20,1740,87,56.9,19.3,20,87,17,0,,8,1.7,30,26,4,0.21,0.28,26.8,29.2,-2.4,-0.12,-0.25
