,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
ITA-Serie A,2122,Empoli,Fabiano Parisi,ITA,DF,20,2000,25,16,1477,16.4,0,1,1,0,0,0,5,0,0.7,0.7,0.3,1.0,58,74,49,0.0,0.06,0.06,0.0,0.06,0.04,0.02,0.06,0.04,0.06
ITA-Serie A,2122,Empoli,Federico Di Francesco,ITA,"FW,MF",27,1994,26,17,1367,15.2,5,0,5,5,0,0,2,0,2.3,2.3,1.0,3.3,27,45,126,0.33,0.0,0.33,0.33,0.33,0.15,0.07,0.22,0.15,0.22
ITA-Serie A,2122,Empoli,Filippo Bandinelli,ITA,MF,26,1995,35,24,1955,21.7,2,3,5,2,0,0,10,0,2.2,2.2,3.4,5.6,57,104,101,0.09,0.14,0.23,0.09,0.23,0.1,0.16,0.26,0.1,0.26
ITA-Serie A,2122,Empoli,Giovanni Crociata,ITA,FW,23,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.89,0.89
ITA-Serie A,2122,Empoli,Guglielmo Vicario,ITA,GK,24,1996,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Empoli,Kristjan Asllani,ALB,MF,19,2002,23,14,1353,15.0,1,1,2,1,0,0,2,0,0.8,0.8,0.9,1.7,10,62,19,0.07,0.07,0.13,0.07,0.13,0.05,0.06,0.11,0.05,0.11
ITA-Serie A,2122,Empoli,Leo Štulac,SVN,MF,26,1994,23,8,833,9.3,2,2,4,2,0,0,1,0,0.2,0.2,0.4,0.6,5,43,6,0.22,0.22,0.43,0.22,0.43,0.03,0.04,0.07,0.03,0.07
ITA-Serie A,2122,Empoli,Leonardo Mancuso,ITA,FW,29,1992,8,5,425,4.7,1,0,1,1,0,0,0,0,1.9,1.9,0.3,2.2,5,5,28,0.21,0.0,0.21,0.21,0.21,0.4,0.06,0.46,0.4,0.46
ITA-Serie A,2122,Empoli,Liam Henderson,SCO,MF,25,1996,38,23,2020,22.4,2,3,5,2,0,0,4,0,2.5,2.5,3.0,5.6,22,100,133,0.09,0.13,0.22,0.09,0.22,0.11,0.13,0.25,0.11,0.25
ITA-Serie A,2122,Empoli,Liberato Cacace,NZL,DF,20,2000,10,5,466,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,13,12,16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ITA-Serie A,2122,Empoli,Lorenzo Tonelli,ITA,DF,31,1990,14,8,870,9.7,0,0,0,0,0,0,4,0,0.4,0.4,0.3,0.7,7,43,3,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
ITA-Serie A,2122,Empoli,Marco Benassi,ITA,MF,26,1994,12,3,382,4.2,0,0,0,0,0,0,1,0,0.9,0.9,0.5,1.4,13,23,29,0.0,0.0,0.0,0.0,0.0,0.21,0.12,0.33,0.21,0.33
ITA-Serie A,2122,Empoli,Mattia Viti,ITA,DF,19,2002,20,16,1491,16.6,0,0,0,0,0,0,3,1,0.4,0.4,0.0,0.4,10,45,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03
ITA-Serie A,2122,Empoli,Nedim Bajrami,ALB,"MF,FW",22,1999,35,23,2054,22.8,6,5,11,3,3,3,3,0,6.4,4.0,4.7,8.8,72,117,177,0.26,0.22,0.48,0.13,0.35,0.28,0.21,0.49,0.18,0.38
ITA-Serie A,2122,Empoli,Nicolas Haas,SUI,MF,25,1996,16,11,1001,11.1,0,2,2,0,0,0,3,0,0.3,0.3,1.0,1.3,8,57,49,0.0,0.18,0.18,0.0,0.18,0.03,0.09,0.12,0.03,0.12
ITA-Serie A,2122,Empoli,Patrick Cutrone,ITA,FW,23,1998,28,15,1401,15.6,3,0,3,3,0,0,1,0,3.7,3.7,0.9,4.6,20,16,139,0.19,0.0,0.19,0.19,0.19,0.24,0.06,0.3,0.24,0.3
ITA-Serie A,2122,Empoli,Petar Stojanović,SVN,DF,25,1995,33,32,2735,30.4,1,1,2,1,0,0,11,1,0.6,0.6,3.2,3.8,94,174,110,0.03,0.03,0.07,0.03,0.07,0.02,0.11,0.13,0.02,0.13
ITA-Serie A,2122,Empoli,Riccardo Fiamozzi,ITA,DF,28,1993,10,7,620,6.9,0,1,1,0,0,0,1,0,0.0,0.0,0.6,0.6,10,23,14,0.0,0.15,0.15,0.0,0.15,0.0,0.09,0.09,0.0,0.09
ITA-Serie A,2122,Empoli,Riccardo Marchizza,ITA,DF,23,1998,19,16,1346,15.0,0,1,1,0,0,0,4,0,0.3,0.3,1.4,1.7,27,58,47,0.0,0.07,0.07,0.0,0.07,0.02,0.09,0.11,0.02,0.11
ITA-Serie A,2122,Empoli,Samuele Ricci,ITA,MF,19,2001,21,17,1530,17.0,1,1,2,1,0,0,1,1,0.2,0.2,0.3,0.5,24,103,13,0.06,0.06,0.12,0.06,0.12,0.01,0.02,0.03,0.01,0.03
ITA-Serie A,2122,Empoli,Sebastiano Luperto,ITA,DF,24,1996,24,22,1958,21.8,0,1,1,0,0,0,8,1,0.7,0.7,0.5,1.1,21,76,3,0.0,0.05,0.05,0.0,0.05,0.03,0.02,0.05,0.03,0.05
ITA-Serie A,2122,Empoli,Simone Romagnoli,ITA,DF,31,1990,19,17,1497,16.6,2,0,2,2,0,0,3,0,1.5,1.5,0.4,1.9,14,61,1,0.12,0.0,0.12,0.12,0.12,0.09,0.02,0.11,0.09,0.11
ITA-Serie A,2122,Empoli,Szymon Żurkowski,POL,MF,23,1997,35,29,2307,25.6,6,2,8,6,0,0,5,0,3.7,3.7,1.6,5.3,70,101,107,0.23,0.08,0.31,0.23,0.31,0.14,0.06,0.21,0.14,0.21
ITA-Serie A,2122,Empoli,Tommaso Baldanzi,ITA,FW,18,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13
ITA-Serie A,2122,Empoli,Valerio Verre,ITA,MF,27,1994,8,4,310,3.4,0,1,1,0,0,0,2,1,0.6,0.6,0.6,1.2,14,25,23,0.0,0.29,0.29,0.0,0.29,0.18,0.16,0.34,0.18,0.34
ITA-Serie A,2122,Fiorentina,Aleksa Terzić,SRB,DF,21,1999,14,1,274,3.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,10,13,23,0.0,0.33,0.33,0.0,0.33,0.0,0.14,0.14,0.0,0.14
ITA-Serie A,2122,Fiorentina,Aleksandr Kokorin,RUS,"FW,MF",30,1991,6,0,55,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Fiorentina,Alfred Duncan,GHA,MF,28,1993,33,21,1931,21.5,2,2,4,2,0,0,3,0,0.9,0.9,2.0,2.9,29,129,71,0.09,0.09,0.19,0.09,0.19,0.04,0.09,0.14,0.04,0.14
ITA-Serie A,2122,Fiorentina,Arthur Cabral,BRA,FW,23,1998,14,8,749,8.3,2,2,4,2,0,0,1,0,4.2,4.2,0.4,4.6,8,10,27,0.24,0.24,0.48,0.24,0.48,0.5,0.04,0.55,0.5,0.55
ITA-Serie A,2122,Fiorentina,Bartłomiej Drągowski,POL,GK,23,1997,7,7,556,6.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Fiorentina,Cristiano Biraghi,ITA,DF,28,1992,37,37,3153,35.0,4,1,5,3,1,2,5,1,3.1,1.5,6.1,7.7,61,171,177,0.11,0.03,0.14,0.09,0.11,0.09,0.17,0.26,0.04,0.22
ITA-Serie A,2122,Fiorentina,Dušan Vlahović,SRB,FW,21,2000,21,21,1857,20.6,17,2,19,12,5,6,2,0,12.9,8.2,1.8,9.9,18,40,138,0.82,0.1,0.92,0.58,0.68,0.62,0.09,0.71,0.4,0.48
ITA-Serie A,2122,Fiorentina,Erick Pulgar,CHI,MF,27,1994,6,4,341,3.8,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,2,16,1,0.0,0.26,0.26,0.0,0.26,0.03,0.17,0.2,0.03,0.2
ITA-Serie A,2122,Fiorentina,Filippo Distefano,ITA,FW,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Fiorentina,Gaetano Castrovilli,ITA,MF,24,1997,23,16,1391,15.5,1,1,2,1,0,0,4,0,1.0,1.0,0.8,1.8,40,78,59,0.06,0.06,0.13,0.06,0.13,0.07,0.05,0.12,0.07,0.12
ITA-Serie A,2122,Fiorentina,Giacomo Bonaventura,ITA,MF,31,1989,31,28,2266,25.2,4,4,8,4,0,0,8,1,4.7,4.7,2.3,7.1,76,131,94,0.16,0.16,0.32,0.16,0.32,0.19,0.09,0.28,0.19,0.28
ITA-Serie A,2122,Fiorentina,Igor,BRA,DF,23,1998,30,23,2242,24.9,0,0,0,0,0,0,3,0,0.4,0.4,0.9,1.4,20,95,1,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05
ITA-Serie A,2122,Fiorentina,Jonathan Ikone,FRA,FW,23,1998,17,7,649,7.2,1,1,2,1,0,0,1,0,1.7,1.7,1.6,3.2,13,27,57,0.14,0.14,0.28,0.14,0.28,0.23,0.22,0.45,0.23,0.45
ITA-Serie A,2122,Fiorentina,José Callejón,ESP,FW,34,1987,30,16,1298,14.4,1,2,3,1,0,0,0,0,1.8,1.8,2.4,4.2,31,71,105,0.07,0.14,0.21,0.07,0.21,0.12,0.17,0.29,0.12,0.29
ITA-Serie A,2122,Fiorentina,Krzysztof Piątek,POL,FW,26,1995,14,9,733,8.1,3,0,3,3,0,1,0,0,3.6,2.8,0.9,3.7,7,14,33,0.37,0.0,0.37,0.37,0.37,0.44,0.11,0.55,0.34,0.45
ITA-Serie A,2122,Fiorentina,Lorenzo Venuti,ITA,DF,26,1995,23,20,1571,17.5,0,0,0,0,0,0,4,0,0.2,0.2,0.3,0.5,28,68,53,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
ITA-Serie A,2122,Fiorentina,Lucas Martínez Quarta,ARG,DF,25,1996,20,16,1431,15.9,1,0,1,1,0,0,8,0,1.2,1.2,1.0,2.2,22,76,4,0.06,0.0,0.06,0.06,0.06,0.07,0.06,0.14,0.07,0.14
ITA-Serie A,2122,Fiorentina,Lucas Torreira,URU,MF,25,1996,31,26,2195,24.4,5,1,6,5,0,0,10,1,5.3,5.0,2.1,7.1,10,125,30,0.21,0.04,0.25,0.21,0.25,0.22,0.09,0.3,0.2,0.29
ITA-Serie A,2122,Fiorentina,Marco Benassi,ITA,"DF,MF",26,1994,6,1,158,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,11,6,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11
ITA-Serie A,2122,Fiorentina,Matija Nastasić,SRB,DF,28,1993,5,2,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,8,0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06
ITA-Serie A,2122,Fiorentina,Nicolás González,ARG,FW,23,1998,33,26,2357,26.2,7,6,13,4,3,3,4,1,10.1,7.7,4.2,12.0,97,91,210,0.27,0.23,0.5,0.15,0.38,0.39,0.16,0.55,0.3,0.46
ITA-Serie A,2122,Fiorentina,Nikola Milenković,SRB,DF,23,1997,34,34,2926,32.5,1,0,1,1,0,0,10,1,2.1,2.1,0.2,2.3,13,114,8,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.07,0.07,0.07
ITA-Serie A,2122,Fiorentina,Pietro Terracciano,ITA,GK,31,1990,32,31,2862,31.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Fiorentina,Riccardo Saponara,ITA,FW,29,1991,29,13,1284,14.3,3,3,6,3,0,0,1,0,2.2,2.2,3.2,5.4,84,93,123,0.21,0.21,0.42,0.21,0.42,0.15,0.23,0.38,0.15,0.38
ITA-Serie A,2122,Fiorentina,Riccardo Sottil,ITA,FW,22,1999,24,14,1239,13.8,3,2,5,3,0,0,4,1,2.5,2.5,2.5,5.0,81,39,126,0.22,0.15,0.36,0.22,0.36,0.18,0.18,0.36,0.18,0.36
ITA-Serie A,2122,Fiorentina,Sofyan Amrabat,MAR,MF,24,1996,23,8,944,10.5,1,0,1,1,0,0,6,0,0.1,0.1,0.2,0.4,13,63,3,0.1,0.0,0.1,0.1,0.1,0.01,0.02,0.04,0.01,0.04
ITA-Serie A,2122,Fiorentina,Youssef Maleh,MAR,MF,22,1998,28,11,1019,11.3,2,2,4,2,0,0,5,0,2.3,2.3,1.8,4.1,12,43,74,0.18,0.18,0.35,0.18,0.35,0.2,0.16,0.36,0.2,0.36
ITA-Serie A,2122,Fiorentina,Álvaro Odriozola,ESP,DF,25,1995,25,18,1733,19.3,1,2,3,1,0,0,4,1,1.3,1.3,3.4,4.7,75,55,136,0.05,0.1,0.16,0.05,0.16,0.07,0.18,0.24,0.07,0.24
ITA-Serie A,2122,Genoa,Abdoulaye Touré,GUI,MF,27,1994,8,6,430,4.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,2,17,4,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
ITA-Serie A,2122,Genoa,Adrian Šemper,CRO,GK,23,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Genoa,Albert Guðmundsson,ISL,"FW,MF",24,1997,12,6,607,6.7,1,0,1,1,0,0,3,0,1.3,1.3,0.8,2.1,14,15,45,0.15,0.0,0.15,0.15,0.15,0.19,0.13,0.31,0.19,0.31
ITA-Serie A,2122,Genoa,Aleksander Buksa,POL,FW,18,2003,4,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Genoa,Andrea Cambiaso,ITA,DF,21,2000,26,21,1790,19.9,1,4,5,1,0,0,5,1,0.7,0.7,1.4,2.1,71,53,92,0.05,0.2,0.25,0.05,0.25,0.03,0.07,0.11,0.03,0.11
ITA-Serie A,2122,Genoa,Andrea Favilli,ITA,FW,24,1997,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Genoa,Andrea Masiello,ITA,DF,35,1986,7,6,515,5.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,2,14,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ITA-Serie A,2122,Genoa,Caleb Ekuban,GHA,"FW,MF",27,1994,30,18,1716,19.1,1,2,3,1,0,0,2,0,3.5,3.5,2.4,5.9,31,31,133,0.05,0.1,0.16,0.05,0.16,0.18,0.13,0.31,0.18,0.31
ITA-Serie A,2122,Genoa,Davide Biraschi,ITA,DF,27,1994,14,11,930,10.3,0,0,0,0,0,0,4,0,0.0,0.0,0.2,0.3,15,42,11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
ITA-Serie A,2122,Genoa,Domenico Criscito,ITA,DF,34,1986,20,18,1618,18.0,6,1,7,0,6,7,4,0,5.8,0.3,1.1,1.4,33,70,32,0.33,0.06,0.39,0.0,0.06,0.32,0.06,0.38,0.02,0.08
ITA-Serie A,2122,Genoa,Felipe Caicedo,ECU,FW,32,1988,9,1,284,3.2,1,2,3,1,0,0,1,0,1.4,1.4,1.1,2.5,4,4,22,0.32,0.63,0.95,0.32,0.95,0.45,0.34,0.79,0.45,0.79
ITA-Serie A,2122,Genoa,Filippo Melegoni,ITA,"MF,FW",22,1999,25,10,980,10.9,1,0,1,1,0,0,1,0,0.6,0.6,1.1,1.7,28,27,60,0.09,0.0,0.09,0.09,0.09,0.06,0.1,0.16,0.06,0.16
ITA-Serie A,2122,Genoa,Flavio Junior Bianchi,ITA,"FW,MF",21,2000,7,4,314,3.5,1,0,1,1,0,0,0,0,0.8,0.8,0.1,0.9,2,3,18,0.29,0.0,0.29,0.29,0.29,0.23,0.03,0.26,0.23,0.26
ITA-Serie A,2122,Genoa,Francesco Cassata,ITA,MF,24,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Genoa,Goran Pandev,MKD,"FW,MF",38,1983,20,7,843,9.4,0,1,1,0,0,0,1,0,0.5,0.5,1.2,1.7,9,25,57,0.0,0.11,0.11,0.0,0.11,0.06,0.13,0.19,0.06,0.19
ITA-Serie A,2122,Genoa,Hernani,BRA,"MF,FW",27,1994,18,7,682,7.6,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.9,7,17,20,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11
ITA-Serie A,2122,Genoa,Johan Vásquez,MEX,DF,22,1998,28,27,2279,25.3,1,0,1,1,0,0,7,0,0.8,0.8,0.1,0.9,12,62,9,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.04,0.03,0.04
ITA-Serie A,2122,Genoa,Kelvin Yeboah,ITA,"FW,MF",21,2000,17,9,850,9.4,0,1,1,0,0,0,2,0,1.1,1.1,1.4,2.6,23,11,60,0.0,0.11,0.11,0.0,0.11,0.12,0.15,0.27,0.12,0.27
ITA-Serie A,2122,Genoa,Laurens Serpe,ITA,DF,20,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Genoa,Leo Skiri Østigård,NOR,DF,21,1999,15,13,1172,13.0,0,0,0,0,0,0,4,2,0.3,0.3,0.2,0.5,10,38,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04
ITA-Serie A,2122,Genoa,Manolo Portanova,ITA,"FW,MF",21,2000,24,17,1322,14.7,1,0,1,1,0,0,4,0,2.9,2.9,0.6,3.5,30,28,57,0.07,0.0,0.07,0.07,0.07,0.2,0.04,0.24,0.2,0.24
ITA-Serie A,2122,Genoa,Mattia Bani,ITA,DF,27,1993,17,13,1211,13.5,0,0,0,0,0,0,1,0,1.1,1.1,0.1,1.1,1,24,1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
ITA-Serie A,2122,Genoa,Mattia Destro,ITA,FW,30,1991,27,21,1744,19.4,9,1,10,9,0,0,4,0,7.7,7.7,1.1,8.7,13,26,75,0.46,0.05,0.52,0.46,0.52,0.4,0.05,0.45,0.4,0.45
ITA-Serie A,2122,Genoa,Milan Badelj,CRO,MF,32,1989,34,34,2844,31.6,1,0,1,1,0,0,4,0,1.0,1.0,2.1,3.1,19,176,24,0.03,0.0,0.03,0.03,0.03,0.03,0.07,0.1,0.03,0.1
ITA-Serie A,2122,Genoa,Mohamed Fares,ALG,"DF,FW",25,1996,9,6,587,6.5,2,1,3,2,0,0,2,0,1.1,1.1,0.7,1.8,16,15,22,0.31,0.15,0.46,0.31,0.46,0.17,0.11,0.28,0.17,0.28
ITA-Serie A,2122,Genoa,Morten Frendrup,DEN,"DF,MF",20,2001,10,6,695,7.7,0,0,0,0,0,0,1,0,0.5,0.5,0.4,0.9,13,25,9,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11
ITA-Serie A,2122,Genoa,Nadiem Amiri,GER,"MF,FW",24,1996,13,9,683,7.6,0,1,1,0,0,0,0,0,0.9,0.9,2.1,3.0,17,33,34,0.0,0.13,0.13,0.0,0.13,0.12,0.28,0.4,0.12,0.4
ITA-Serie A,2122,Genoa,Nicolò Rovella,ITA,MF,19,2001,21,16,1468,16.3,0,3,3,0,0,0,5,0,0.7,0.7,2.3,3.0,31,84,34,0.0,0.18,0.18,0.0,0.18,0.04,0.14,0.18,0.04,0.18
ITA-Serie A,2122,Genoa,Nikola Maksimović,SRB,DF,29,1991,14,13,1115,12.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,3,35,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
ITA-Serie A,2122,Genoa,Pablo Galdames Millán,CHI,MF,24,1996,19,11,1028,11.4,0,0,0,0,0,0,2,0,0.5,0.5,1.0,1.5,4,45,22,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
ITA-Serie A,2122,Genoa,Paolo Ghiglione,ITA,DF,24,1997,13,6,603,6.7,0,1,1,0,0,0,3,0,0.6,0.6,1.0,1.6,13,20,32,0.0,0.15,0.15,0.0,0.15,0.09,0.15,0.24,0.09,0.24
ITA-Serie A,2122,Genoa,Riccardo Calafiori,ITA,DF,19,2002,3,1,82,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
ITA-Serie A,2122,Genoa,Roberto Piccoli,ITA,FW,20,2001,5,2,218,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,0,15,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13
ITA-Serie A,2122,Genoa,Salvatore Sirigu,ITA,GK,34,1987,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Genoa,Silvan Hefti,SUI,DF,23,1997,16,14,1288,14.3,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,30,39,43,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
ITA-Serie A,2122,Genoa,Stefano Sabelli,ITA,DF,28,1993,7,5,348,3.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,11,14,21,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
ITA-Serie A,2122,Genoa,Stefano Sturaro,ITA,MF,28,1993,25,24,1766,19.6,0,0,0,0,0,0,12,0,0.5,0.5,0.8,1.3,10,62,53,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
ITA-Serie A,2122,Genoa,Valon Behrami,SUI,"MF,FW",36,1985,10,2,311,3.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,2,8,4,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
ITA-Serie A,2122,Genoa,Yayah Kallon,SLE,"FW,MF",20,2001,15,5,636,7.1,0,1,1,0,0,0,3,0,1.5,1.5,1.6,3.0,24,5,61,0.0,0.14,0.14,0.0,0.14,0.21,0.22,0.43,0.21,0.43
ITA-Serie A,2122,Genoa,Zinho Vanheusden,BEL,DF,22,1999,14,11,989,11.0,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,11,26,5,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
ITA-Serie A,2122,Hellas Verona,Adrien Tameze,CMR,"MF,DF",27,1994,38,26,2574,28.6,4,2,6,4,0,0,4,0,1.2,1.2,1.9,3.1,55,134,96,0.14,0.07,0.21,0.14,0.21,0.04,0.07,0.11,0.04,0.11
ITA-Serie A,2122,Hellas Verona,Alessandro Berardi,ITA,GK,30,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Antonín Barák,CZE,"MF,FW",26,1994,29,27,2340,26.0,11,4,15,7,4,4,4,0,8.9,5.7,2.7,8.4,68,147,124,0.42,0.15,0.58,0.27,0.42,0.34,0.1,0.44,0.22,0.32
ITA-Serie A,2122,Hellas Verona,Bosko Sutalo,CRO,DF,21,2000,24,6,920,10.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,15,33,17,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
ITA-Serie A,2122,Hellas Verona,Daniel Bessa,ITA,MF,28,1993,24,5,768,8.5,1,1,2,1,0,0,5,1,0.4,0.4,0.4,0.7,16,68,29,0.12,0.12,0.23,0.12,0.23,0.04,0.05,0.09,0.04,0.09
ITA-Serie A,2122,Hellas Verona,Darko Lazović,SRB,DF,30,1990,34,32,2766,30.7,1,7,8,1,0,0,2,0,2.9,2.9,6.3,9.2,101,174,243,0.03,0.23,0.26,0.03,0.26,0.09,0.2,0.3,0.09,0.3
ITA-Serie A,2122,Hellas Verona,Davide Faraoni,ITA,DF,29,1991,32,30,2572,28.6,4,5,9,4,0,0,8,1,3.0,3.0,2.9,5.9,31,123,125,0.14,0.17,0.31,0.14,0.31,0.11,0.1,0.21,0.11,0.21
ITA-Serie A,2122,Hellas Verona,Diego Coppola,ITA,DF,17,2003,4,3,249,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,8,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
ITA-Serie A,2122,Hellas Verona,Fabio Depaoli,ITA,DF,24,1997,18,7,703,7.8,1,1,2,1,0,0,3,0,0.8,0.8,0.6,1.4,12,30,33,0.13,0.13,0.26,0.13,0.26,0.1,0.08,0.18,0.1,0.18
ITA-Serie A,2122,Hellas Verona,Federico Ceccherini,ITA,DF,29,1992,34,29,2358,26.2,1,0,1,1,0,0,12,1,1.7,1.7,0.5,2.2,20,95,41,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08
ITA-Serie A,2122,Hellas Verona,Filippo Terracciano,ITA,DF,18,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Giangiacomo Magnani,ITA,DF,25,1995,14,5,530,5.9,0,0,0,0,0,0,3,1,0.9,0.9,0.0,0.9,5,12,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15
ITA-Serie A,2122,Hellas Verona,Gianluca Caprari,ITA,"MF,FW",28,1993,35,33,2739,30.4,12,7,19,10,2,2,4,0,7.1,5.5,6.2,11.7,117,164,270,0.39,0.23,0.62,0.33,0.56,0.23,0.2,0.44,0.18,0.38
ITA-Serie A,2122,Hellas Verona,Gianluca Frabotta,ITA,"DF,MF",22,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
