,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
FRA-Ligue 1,2122,Lens,Christopher Wooh,CMR,DF,19,2001,11.7,526,604,87.1,10040,3466,165,186,88.7,312,339,92.0,42,63,66.7,1,0.4,0.2,0.6,4,34,1,0,36
FRA-Ligue 1,2122,Lens,Corentin Jean,FRA,"FW,MF",26,1995,2.8,85,116,73.3,1261,257,39,48,81.3,30,37,81.1,6,16,37.5,0,0.3,0.4,-0.3,2,7,1,0,11
FRA-Ligue 1,2122,Lens,David Costa,POR,"MF,FW",20,2001,16.3,646,798,81.0,9138,2325,373,422,88.4,205,243,84.4,28,60,46.7,5,3.5,3.0,1.5,41,61,20,2,96
FRA-Ligue 1,2122,Lens,Deiver Machado,COL,"DF,MF",27,1993,5.8,211,256,82.4,3297,998,100,110,90.9,96,108,88.9,8,19,42.1,1,0.9,0.8,0.1,8,5,5,5,12
FRA-Ligue 1,2122,Lens,Facundo Medina,ARG,DF,22,1999,28.8,2018,2262,89.2,34890,14518,931,991,93.9,848,920,92.2,185,259,71.4,0,0.2,0.7,-0.2,5,166,6,0,201
FRA-Ligue 1,2122,Lens,Florian Sotoca,FRA,"FW,MF",30,1990,27.6,911,1206,75.5,15500,3374,447,560,79.8,304,393,77.4,109,146,74.7,4,3.2,3.2,0.8,31,90,22,7,124
FRA-Ligue 1,2122,Lens,Gaël Kakuta,COD,"MF,FW",30,1991,18.6,511,722,70.8,7357,2006,282,359,78.6,159,211,75.4,29,68,42.6,2,2.3,2.7,-0.3,20,69,23,10,80
FRA-Ligue 1,2122,Lens,Ibrahima Baldé,FRA,"FW,MF",18,2003,0.6,7,11,63.6,105,26,3,6,50.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0
FRA-Ligue 1,2122,Lens,Ignatius Ganago,CMR,FW,22,1999,11.4,142,196,72.4,1845,236,78,100,78.0,43,57,75.4,5,9,55.6,1,1.1,0.5,-0.1,11,8,4,0,14
FRA-Ligue 1,2122,Lens,Ismaël Boura,COM,DF,20,2000,1.1,61,72,84.7,1032,340,31,32,96.9,20,24,83.3,7,13,53.8,0,0.0,0.0,0.0,0,1,1,0,3
FRA-Ligue 1,2122,Lens,Jean-Louis Leca,FRA,GK,35,1985,25.7,559,735,76.1,13866,10681,173,175,98.9,223,227,98.2,149,317,47.0,0,0.0,0.0,0.0,0,7,0,0,0
FRA-Ligue 1,2122,Lens,Jonathan Clauss,FRA,DF,28,1992,33.8,1243,1883,66.0,22171,9437,594,723,82.2,450,639,70.4,162,399,40.6,11,7.0,7.6,4.0,74,82,60,23,140
FRA-Ligue 1,2122,Lens,Jonathan Gradit,FRA,DF,28,1992,34.1,1840,2072,88.8,33549,11497,746,802,93.0,901,977,92.2,166,235,70.6,0,1.8,1.1,-1.8,15,207,13,3,210
FRA-Ligue 1,2122,Lens,Jonathan Varane,MTQ,MF,19,2001,0.0,1,1,100.0,11,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Lens,Kevin Danso,AUT,DF,22,1998,31.0,1615,1875,86.1,31405,12726,528,598,88.3,908,989,91.8,163,252,64.7,2,0.5,0.3,1.5,10,58,2,0,91
FRA-Ligue 1,2122,Lens,Massadio Haïdara,MLI,DF,28,1992,12.0,539,646,83.4,8138,2649,274,311,88.1,215,250,86.0,24,41,58.5,1,0.1,0.2,0.9,3,28,4,1,40
FRA-Ligue 1,2122,Lens,Patrick Berg,NOR,MF,23,1997,3.4,179,218,82.1,2936,633,83,95,87.4,75,92,81.5,12,18,66.7,0,0.0,0.1,0.0,1,13,1,0,15
FRA-Ligue 1,2122,Lens,Przemysław Frankowski,POL,DF,26,1995,27.2,1156,1449,79.8,17885,4839,604,677,89.2,435,534,81.5,70,116,60.3,5,3.7,3.5,1.3,37,60,33,10,89
FRA-Ligue 1,2122,Lens,Seko Fofana,CIV,MF,26,1995,37.3,1574,1786,88.1,23818,4758,870,945,92.1,542,607,89.3,97,131,74.0,1,3.1,2.7,-2.1,40,99,39,6,178
FRA-Ligue 1,2122,Lens,Simon Banza,COD,FW,24,1996,1.4,18,31,58.1,296,70,10,16,62.5,5,8,62.5,2,3,66.7,1,0.7,0.6,0.3,2,1,0,0,1
FRA-Ligue 1,2122,Lens,Steven Fortes,CPV,DF,29,1992,1.0,27,28,96.4,602,188,8,8,100.0,11,11,100.0,8,9,88.9,0,0.0,0.0,0.0,0,0,0,0,2
FRA-Ligue 1,2122,Lens,Wesley Saïd,FRA,"FW,MF",26,1995,7.3,164,232,70.7,2490,656,85,102,83.3,55,80,68.8,13,24,54.2,0,0.9,0.7,-0.9,14,18,4,0,32
FRA-Ligue 1,2122,Lens,Wuilker Faríñez,VEN,GK,23,1998,12.3,236,304,77.6,5282,3844,76,77,98.7,110,114,96.5,45,107,42.1,0,0.0,0.0,0.0,0,2,0,0,0
FRA-Ligue 1,2122,Lens,Yannick Cahuzac,FRA,MF,36,1985,6.9,214,251,85.3,3284,758,114,127,89.8,87,101,86.1,8,12,66.7,0,0.0,0.2,0.0,1,21,2,0,19
FRA-Ligue 1,2122,Lille,Amadou Onana,BEL,MF,19,2001,15.1,516,623,82.8,8931,2203,231,263,87.8,203,234,86.8,61,86,70.9,0,1.1,1.7,-1.1,15,53,7,0,59
FRA-Ligue 1,2122,Lille,Angel Gomes,ENG,"MF,FW",20,2000,10.6,306,400,76.5,5124,1281,155,182,85.2,103,126,81.7,31,53,58.5,1,1.1,1.0,-0.1,14,25,17,1,43
FRA-Ligue 1,2122,Lille,Benjamin André,FRA,MF,30,1990,30.6,1404,1766,79.5,22765,6915,691,804,85.9,524,623,84.1,113,187,60.4,1,1.3,1.3,-0.3,15,145,12,2,178
FRA-Ligue 1,2122,Lille,Burak Yılmaz,TUR,FW,36,1985,24.6,408,576,70.8,5884,832,224,283,79.2,129,179,72.1,25,42,59.5,3,3.2,2.8,-0.2,24,14,13,2,26
FRA-Ligue 1,2122,Lille,Cheikh Niasse,SEN,"FW,MF",21,2000,0.5,20,25,80.0,269,73,12,13,92.3,8,9,88.9,0,0,,0,0.0,0.0,0.0,0,3,0,0,3
FRA-Ligue 1,2122,Lille,Domagoj Bradarić,CRO,DF,21,1999,4.6,220,297,74.1,3571,1028,109,126,86.5,92,116,79.3,16,43,37.2,0,0.7,0.8,-0.7,6,19,3,2,15
FRA-Ligue 1,2122,Lille,Edon Zhegrova,KVX,"MF,FW",22,1999,5.3,179,236,75.8,2571,620,96,113,85.0,65,75,86.7,7,23,30.4,1,0.7,1.1,0.3,8,2,16,3,20
FRA-Ligue 1,2122,Lille,Gabriel Gudmundsson,SWE,"DF,MF",22,1999,14.9,512,719,71.2,8113,2483,270,308,87.7,194,255,76.1,37,94,39.4,0,1.0,0.8,-1.0,11,36,6,4,51
FRA-Ligue 1,2122,Lille,Hatem Ben Arfa,FRA,"FW,MF",34,1987,3.5,132,153,86.3,1922,355,77,80,96.3,40,49,81.6,8,13,61.5,1,0.7,1.1,0.3,6,5,4,0,14
FRA-Ligue 1,2122,Lille,Isaac Lihadji,FRA,"MF,FW",19,2002,2.6,66,96,68.8,1101,348,37,47,78.7,21,28,75.0,7,11,63.6,3,1.2,0.5,1.8,13,12,7,2,13
FRA-Ligue 1,2122,Lille,Ivo Grbić,CRO,GK,25,1996,21.0,397,585,67.9,11507,9011,96,96,100.0,156,158,98.7,143,329,43.5,0,0.0,0.0,0.0,0,5,0,0,0
FRA-Ligue 1,2122,Lille,Jonathan Bamba,CIV,"MF,FW",25,1996,27.0,866,1148,75.4,13258,4314,511,587,87.1,235,301,78.1,79,154,51.3,2,3.7,4.8,-1.7,46,76,34,8,116
FRA-Ligue 1,2122,Lille,Jonathan David,CAN,FW,21,2000,31.2,504,658,76.6,6632,1465,300,354,84.7,141,179,78.8,19,30,63.3,0,3.5,2.4,-3.5,34,43,21,2,67
FRA-Ligue 1,2122,Lille,Jonathan Ikone,FRA,"MF,FW",23,1998,11.8,331,424,78.1,5487,1330,161,191,84.3,117,141,83.0,34,51,66.7,0,2.2,1.4,-2.2,15,26,18,1,50
FRA-Ligue 1,2122,Lille,José Fonte,POR,DF,37,1983,38.0,1821,2097,86.8,37156,12895,576,646,89.2,946,1013,93.4,266,369,72.1,2,1.1,0.7,0.9,10,118,5,2,117
FRA-Ligue 1,2122,Lille,Jérémy Pied,FRA,"DF,FW",32,1989,0.1,17,25,68.0,202,65,12,14,85.7,4,6,66.7,0,3,0.0,0,0.0,0.0,0.0,1,3,1,1,2
FRA-Ligue 1,2122,Lille,Leny Yoro,FRA,MF,15,2005,0.1,6,6,100.0,98,32,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,2
FRA-Ligue 1,2122,Lille,Léo Jardim,BRA,GK,26,1995,17.0,275,435,63.2,7879,6168,70,71,98.6,99,103,96.1,103,258,39.9,0,0.0,0.0,0.0,0,4,0,0,0
FRA-Ligue 1,2122,Lille,Reinildo Mandava,MOZ,DF,27,1994,16.9,801,961,83.4,11676,4096,478,512,93.4,274,326,84.0,31,71,43.7,0,0.2,0.6,-0.2,4,49,4,1,65
FRA-Ligue 1,2122,Lille,Renato Sanches,POR,"MF,FW",23,1997,18.3,986,1208,81.6,19383,6030,387,437,88.6,394,459,85.8,166,238,69.7,5,3.3,4.1,1.7,35,137,29,7,171
FRA-Ligue 1,2122,Lille,Sven Botman,NED,DF,21,2000,25.0,1340,1525,87.9,26020,10123,488,531,91.9,662,714,92.7,170,238,71.4,1,0.2,0.5,0.8,7,58,3,0,79
FRA-Ligue 1,2122,Lille,Tiago Djaló,POR,DF,21,2000,25.9,1312,1519,86.4,22396,7986,594,643,92.4,574,653,87.9,108,145,74.5,1,0.4,0.6,0.6,6,65,5,2,84
FRA-Ligue 1,2122,Lille,Timothy Weah,USA,"MF,FW",21,2000,18.0,407,566,71.9,5822,1459,230,283,81.3,133,177,75.1,21,42,50.0,4,4.0,3.0,0.0,26,28,15,9,43
FRA-Ligue 1,2122,Lille,Xeka,POR,MF,26,1994,18.0,690,878,78.6,12262,3411,294,324,90.7,288,348,82.8,80,141,56.7,0,1.4,1.6,-1.4,14,71,5,0,73
FRA-Ligue 1,2122,Lille,Yusuf Yazıcı,TUR,"MF,FW",24,1997,5.7,180,245,73.5,3368,1152,82,103,79.6,58,73,79.5,31,47,66.0,1,1.2,1.7,-0.2,11,18,7,0,24
FRA-Ligue 1,2122,Lille,Zeki Çelik,TUR,DF,24,1997,30.0,1390,1755,79.2,22094,8085,740,829,89.3,506,623,81.2,102,194,52.6,3,1.8,2.8,1.2,23,109,34,12,172
FRA-Ligue 1,2122,Lorient,Adrian Grbić,AUT,"FW,MF",24,1996,5.8,68,109,62.4,699,120,51,76,67.1,8,13,61.5,0,1,0.0,0,0.4,0.3,-0.4,4,3,0,0,3
FRA-Ligue 1,2122,Lorient,Armand Lauriente,FRA,"FW,MF",22,1998,27.5,553,710,77.9,8121,2113,318,376,84.6,168,215,78.1,35,52,67.3,2,4.0,4.1,-2.0,41,43,27,9,66
FRA-Ligue 1,2122,Lorient,Baptiste Mouazan,FRA,MF,19,2001,1.1,24,33,72.7,336,57,16,18,88.9,8,11,72.7,0,3,0.0,0,0.0,0.0,0.0,0,1,1,0,3
FRA-Ligue 1,2122,Lorient,Bonke Innocent,NGA,MF,25,1996,9.7,334,385,86.8,5658,1323,157,180,87.2,134,151,88.7,32,37,86.5,0,0.2,0.3,-0.2,4,11,3,2,26
FRA-Ligue 1,2122,Lorient,Dango Ouattara,BFA,"MF,FW",19,2002,9.0,170,279,60.9,2732,727,85,115,73.9,60,103,58.3,16,29,55.2,2,1.4,1.3,0.6,8,11,7,0,23
FRA-Ligue 1,2122,Lorient,Enzo Le Fée,FRA,"MF,FW",21,2000,24.4,965,1232,78.3,16974,4998,455,528,86.2,315,386,81.6,137,224,61.2,3,2.6,2.4,0.4,50,95,23,11,136
FRA-Ligue 1,2122,Lorient,Fabien Lemoine,FRA,MF,34,1987,12.4,783,888,88.2,13806,3808,336,371,90.6,324,351,92.3,85,112,75.9,1,0.5,0.7,0.5,10,61,3,1,81
FRA-Ligue 1,2122,Lorient,Houboulang Mendes,GNB,DF,23,1998,35.8,1174,1446,81.2,20102,6588,518,573,90.4,526,621,84.7,94,190,49.5,1,1.6,1.0,-0.6,13,57,12,11,78
FRA-Ligue 1,2122,Lorient,Ibrahima Koné,MLI,FW,22,1999,8.1,91,136,66.9,1149,282,60,76,78.9,24,37,64.9,1,7,14.3,1,1.8,0.8,-0.8,14,5,6,1,13
FRA-Ligue 1,2122,Lorient,Igor Carioca,BRA,DF,24,1996,17.5,584,777,75.2,9338,3012,283,324,87.3,237,299,79.3,41,79,51.9,0,0.7,0.8,-0.7,10,32,12,7,43
FRA-Ligue 1,2122,Lorient,Julien Laporte,FRA,DF,27,1993,32.1,1223,1454,84.1,27396,11254,303,335,90.4,651,708,91.9,254,362,70.2,0,0.5,0.6,-0.5,5,81,8,0,82
FRA-Ligue 1,2122,Lorient,Jérémy Morel,MAD,DF,37,1984,6.7,248,296,83.8,4826,1777,92,99,92.9,121,137,88.3,32,52,61.5,0,0.1,0.0,-0.1,1,14,0,0,8
FRA-Ligue 1,2122,Lorient,Jérôme Hergault,FRA,DF,35,1986,3.9,160,213,75.1,2433,928,88,108,81.5,59,77,76.6,6,14,42.9,0,0.2,0.3,-0.2,1,8,5,2,16
FRA-Ligue 1,2122,Lorient,Laurent Abergel,FRA,MF,28,1993,32.8,1342,1660,80.8,23767,6837,606,679,89.2,535,620,86.3,152,236,64.4,2,3.7,2.6,-1.7,35,147,23,9,171
FRA-Ligue 1,2122,Lorient,Léo Pétrot,FRA,DF,24,1997,20.2,787,953,82.6,15949,5283,250,278,89.9,412,455,90.5,115,193,59.6,0,0.1,0.1,-0.1,2,42,0,0,44
FRA-Ligue 1,2122,Lorient,Matthieu Dreyer,FRA,GK,32,1989,16.0,267,416,64.2,8418,6209,25,26,96.2,130,131,99.2,112,257,43.6,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2122,Lorient,Moritz Jenz,GER,DF,22,1999,15.3,584,691,84.5,11327,3953,199,225,88.4,322,352,91.5,59,97,60.8,0,0.1,0.2,-0.1,2,29,0,0,29
FRA-Ligue 1,2122,Lorient,Paul Nardi,FRA,GK,27,1994,22.0,299,536,55.8,9080,7070,61,62,98.4,126,129,97.7,110,341,32.3,0,0.0,0.1,0.0,0,13,1,0,0
FRA-Ligue 1,2122,Lorient,Pierre-Yves Hamel,FRA,"FW,MF",27,1994,0.3,4,7,57.1,50,12,3,4,75.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,1,0,0,0,0
FRA-Ligue 1,2122,Lorient,Quentin Boisgard,FRA,"MF,FW",24,1997,10.6,286,396,72.2,4496,1285,154,189,81.5,87,117,74.4,25,50,50.0,1,1.4,0.8,-0.4,11,28,8,1,31
FRA-Ligue 1,2122,Lorient,Redwan Bourles,FRA,"MF,FW",18,2003,0.2,4,7,57.1,58,20,2,4,50.0,2,2,100.0,0,0,,0,0.0,0.1,0.0,0,0,1,0,1
FRA-Ligue 1,2122,Lorient,Sambou Soumano,SEN,"FW,MF",20,2001,5.0,55,93,59.1,794,136,34,49,69.4,17,25,68.0,3,7,42.9,0,0.1,0.1,-0.1,5,4,1,1,4
FRA-Ligue 1,2122,Lorient,Samuel Loric,FRA,DF,21,2000,3.0,84,122,68.9,1266,390,47,58,81.0,25,37,67.6,7,16,43.8,0,0.0,0.2,0.0,0,1,2,2,6
FRA-Ligue 1,2122,Lorient,Stéphane Diarra,FRA,"MF,FW",22,1998,5.8,148,204,72.5,2164,471,84,105,80.0,47,56,83.9,9,19,47.4,0,1.4,1.3,-1.4,12,10,6,1,16
FRA-Ligue 1,2122,Lorient,Terem Moffi,NGA,FW,22,1999,30.1,413,567,72.8,5750,1155,237,297,79.8,112,157,71.3,26,39,66.7,4,3.9,3.5,0.1,34,33,14,3,47
FRA-Ligue 1,2122,Lorient,Thomas Fontaine,MAD,DF,30,1991,1.9,49,57,86.0,1002,408,18,18,100.0,21,25,84.0,8,9,88.9,0,0.0,0.0,0.0,0,4,1,0,4
FRA-Ligue 1,2122,Lorient,Thomas Monconduit,FRA,MF,30,1991,25.0,997,1280,77.9,19587,6844,390,468,83.3,425,514,82.7,158,232,68.1,2,3.3,2.2,-1.3,32,139,19,4,160
FRA-Ligue 1,2122,Lorient,Théo Le Bris,FRA,MF,18,2002,0.7,12,16,75.0,113,15,7,10,70.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
FRA-Ligue 1,2122,Lorient,Vincent Le Goff,FRA,DF,31,1989,34.0,1448,1855,78.1,24067,9902,718,820,87.6,593,734,80.8,113,217,52.1,1,1.9,3.4,-0.9,26,124,35,11,166
FRA-Ligue 1,2122,Lyon,Anthony Lopes,POR,GK,30,1990,33.1,945,1129,83.7,24234,17011,151,153,98.7,540,542,99.6,251,430,58.4,0,0.0,0.0,0.0,0,4,0,0,1
FRA-Ligue 1,2122,Lyon,Bradley Barcola,FRA,"FW,MF",18,2002,2.9,57,81,70.4,759,237,38,49,77.6,13,22,59.1,2,3,66.7,1,0.6,1.0,0.4,6,3,7,3,9
FRA-Ligue 1,2122,Lyon,Bruno Guimarães,BRA,MF,23,1997,18.2,1179,1367,86.2,20887,5756,530,576,92.0,476,536,88.8,135,187,72.2,3,3.7,4.3,-0.7,36,171,30,2,165
FRA-Ligue 1,2122,Lyon,Castello Lukeba,FRA,DF,18,2002,23.3,1506,1673,90.0,27726,10237,531,573,92.7,859,917,93.7,106,147,72.1,0,0.2,0.2,-0.2,4,66,2,0,80
FRA-Ligue 1,2122,Lyon,Damien Da Silva,FRA,DF,33,1988,12.5,786,896,87.7,15979,5409,228,249,91.6,457,488,93.6,97,142,68.3,0,0.5,0.5,-0.5,2,46,6,0,59
FRA-Ligue 1,2122,Lyon,Emerson Palmieri,ITA,DF,26,1994,25.2,1541,1820,84.7,23670,7832,831,893,93.1,569,668,85.2,97,171,56.7,2,3.6,3.5,-1.6,31,94,15,6,101
FRA-Ligue 1,2122,Lyon,Habib Keita,MLI,"MF,FW",19,2002,0.1,6,6,100.0,91,17,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Lyon,Henrique,BRA,DF,27,1994,12.3,689,796,86.6,9739,2665,415,450,92.2,233,266,87.6,21,40,52.5,1,0.4,1.2,0.6,8,28,7,4,35
FRA-Ligue 1,2122,Lyon,Houssem Aouar,ALG,"MF,FW",23,1998,27.8,1243,1446,86.0,18236,4604,718,783,91.7,393,453,86.8,75,100,75.0,4,4.5,5.2,-0.5,38,128,34,1,165
FRA-Ligue 1,2122,Lyon,Islam Slimani,ALG,FW,33,1988,6.4,144,186,77.4,1864,245,86,112,76.8,34,40,85.0,8,10,80.0,1,0.7,0.5,0.3,6,3,8,0,15
FRA-Ligue 1,2122,Lyon,Jason Denayer,BEL,DF,26,1995,11.1,690,738,93.5,13534,4733,206,217,94.9,411,423,97.2,65,85,76.5,0,0.0,0.1,0.0,1,22,0,0,26
FRA-Ligue 1,2122,Lyon,Jeff Reine-Adélaïde,FRA,"MF,DF",23,1998,2.2,139,167,83.2,2125,627,66,74,89.2,52,59,88.1,9,16,56.3,1,0.9,0.8,0.1,8,13,3,0,16
FRA-Ligue 1,2122,Lyon,Julian Pollersbeck,GER,GK,26,1994,4.8,149,174,85.6,3354,2336,41,41,100.0,81,81,100.0,27,52,51.9,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2122,Lyon,Jérôme Boateng,GER,DF,32,1988,18.0,991,1135,87.3,20956,8278,244,263,92.8,606,638,95.0,133,222,59.9,1,1.7,1.2,-0.7,8,80,7,2,85
FRA-Ligue 1,2122,Lyon,Karl Toko Ekambi,CMR,FW,28,1992,25.5,732,941,77.8,10885,2068,413,482,85.7,246,305,80.7,40,69,58.0,5,5.0,4.4,0.0,39,27,38,13,55
FRA-Ligue 1,2122,Lyon,Leo Dubois,FRA,DF,26,1994,19.4,1125,1366,82.4,19088,5768,546,595,91.8,455,533,85.4,102,183,55.7,0,1.0,1.9,-1.0,17,86,25,8,108
FRA-Ligue 1,2122,Lyon,Lucas Paquetá,BRA,"MF,FW",23,1997,30.0,1241,1586,78.2,17756,5118,705,819,86.1,360,455,79.1,81,140,57.9,6,4.5,4.9,1.5,41,132,35,3,168
FRA-Ligue 1,2122,Lyon,Malo Gusto,FRA,DF,18,2003,20.9,1290,1503,85.8,19876,5460,685,760,90.1,508,567,89.6,60,105,57.1,4,4.2,4.8,-0.2,25,65,24,15,87
FRA-Ligue 1,2122,Lyon,Marcelo,BRA,DF,34,1987,2.0,152,168,90.5,2765,843,49,54,90.7,94,101,93.1,8,10,80.0,0,0.0,0.0,0.0,0,1,0,0,11
FRA-Ligue 1,2122,Lyon,Maxence Caqueret,FRA,MF,21,2000,25.9,1313,1548,84.8,20304,6564,694,779,89.1,473,527,89.8,85,122,69.7,0,1.7,2.4,-1.7,24,172,16,1,154
FRA-Ligue 1,2122,Lyon,Maxwel Cornet,CIV,DF,24,1996,0.7,33,40,82.5,497,139,17,18,94.4,13,15,86.7,2,5,40.0,0,0.0,0.1,0.0,1,1,1,1,0
FRA-Ligue 1,2122,Lyon,Moussa Dembélé,FRA,FW,25,1996,24.5,291,442,65.8,3387,482,175,232,75.4,68,104,65.4,5,18,27.8,4,4.0,2.5,0.0,27,13,8,0,23
FRA-Ligue 1,2122,Lyon,Rayan Cherki,FRA,"FW,MF",17,2003,4.9,196,262,74.8,2933,766,122,142,85.9,53,66,80.3,15,37,40.5,1,0.7,0.7,0.3,12,16,6,0,23
FRA-Ligue 1,2122,Lyon,Romain Faivre,FRA,"FW,MF",23,1998,9.9,492,597,82.4,7686,2472,274,311,88.1,162,185,87.6,38,66,57.6,0,2.3,2.5,-2.3,27,58,17,2,84
FRA-Ligue 1,2122,Lyon,Sinaly Diomande,CIV,DF,20,2001,6.4,436,477,91.4,9306,3418,105,116,90.5,271,286,94.8,59,74,79.7,0,0.0,0.1,0.0,1,12,0,0,29
FRA-Ligue 1,2122,Lyon,Tanguy Ndombele,FRA,MF,24,1996,7.8,466,525,88.8,7598,2499,208,225,92.4,202,220,91.8,34,46,73.9,2,1.7,1.5,0.3,9,61,9,1,56
FRA-Ligue 1,2122,Lyon,Tetê,BRA,"FW,MF",21,2000,6.5,189,242,78.1,3151,867,88,102,86.3,74,92,80.4,16,30,53.3,5,2.3,1.8,2.7,13,18,16,0,37
FRA-Ligue 1,2122,Lyon,Thiago Mendes,BRA,"MF,DF",29,1992,20.7,1374,1564,87.9,25918,8629,578,622,92.9,594,639,93.0,176,255,69.0,1,1.4,1.6,-0.4,15,136,10,1,112
FRA-Ligue 1,2122,Lyon,Tino Kadewere,ZIM,FW,25,1996,5.6,133,164,81.1,1723,361,88,95,92.6,35,47,74.5,3,6,50.0,0,1.1,0.8,-1.1,8,6,6,2,14
FRA-Ligue 1,2122,Lyon,Xherdan Shaqiri,SUI,"FW,MF",29,1991,7.5,259,349,74.2,4241,1278,152,173,87.9,70,88,79.5,29,63,46.0,3,1.7,2.3,1.3,15,23,16,1,38
FRA-Ligue 1,2122,Marseille,Amine Harit,MAR,"FW,MF",24,1997,12.9,611,703,86.9,8305,1882,381,415,91.8,161,182,88.5,28,47,59.6,4,2.8,2.4,1.2,26,51,15,1,65
FRA-Ligue 1,2122,Marseille,Arkadiusz Milik,POL,FW,27,1994,15.7,299,377,79.3,3900,423,170,202,84.2,73,88,83.0,13,19,68.4,2,1.7,1.5,0.3,15,13,8,0,25
FRA-Ligue 1,2122,Marseille,Bamba Dieng,SEN,FW,21,2000,10.8,144,193,74.6,1799,302,84,105,80.0,39,47,83.0,2,4,50.0,1,1.9,1.4,-0.9,8,6,7,1,15
FRA-Ligue 1,2122,Marseille,Boubacar Kamara,FRA,"MF,DF",21,1999,30.9,2193,2425,90.4,35017,9468,1152,1215,94.8,784,845,92.8,176,249,70.7,0,3.0,2.1,-3.0,24,203,17,0,206
FRA-Ligue 1,2122,Marseille,Cengiz Ünder,TUR,"FW,MF",24,1997,24.4,690,946,72.9,11145,2785,383,439,87.2,213,290,73.4,68,143,47.6,2,4.3,5.1,-2.3,34,32,35,9,73
FRA-Ligue 1,2122,Marseille,Cédric Bakambu,COD,FW,30,1991,4.0,50,67,74.6,684,148,30,34,88.2,15,23,65.2,1,3,33.3,0,0.4,0.3,-0.4,7,3,1,0,9
FRA-Ligue 1,2122,Marseille,Darío Benedetto,ARG,"FW,MF",31,1990,0.6,9,12,75.0,153,32,3,4,75.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,2
FRA-Ligue 1,2122,Marseille,Dimitri Payet,FRA,"FW,MF",34,1987,28.8,1241,1675,74.1,21543,6101,637,733,86.9,376,502,74.9,168,319,52.7,10,10.0,10.2,0.0,99,120,66,11,187
FRA-Ligue 1,2122,Marseille,Duje Ćaleta-Car,CRO,DF,24,1996,22.9,1668,1820,91.6,32452,10224,573,603,95.0,878,913,96.2,195,269,72.5,0,0.6,0.8,-0.6,3,95,6,0,83
FRA-Ligue 1,2122,Marseille,Gerson,BRA,"MF,FW",24,1997,28.3,1184,1326,89.3,17408,2930,663,708,93.6,389,428,90.9,70,90,77.8,4,3.1,2.5,0.9,30,72,25,3,94
FRA-Ligue 1,2122,Marseille,Jordan Amavi,FRA,"DF,FW",27,1994,1.4,74,86,86.0,1244,321,38,43,88.4,29,31,93.5,6,9,66.7,0,0.0,0.1,0.0,1,7,3,1,9
FRA-Ligue 1,2122,Marseille,Konrad De La Fuente,USA,"FW,MF",20,2001,8.7,180,230,78.3,2549,474,117,132,88.6,49,62,79.0,6,15,40.0,2,1.4,1.3,0.6,10,7,10,2,16
FRA-Ligue 1,2122,Marseille,Leonardo Balerdi,ARG,DF,22,1999,10.6,753,819,91.9,14191,4930,269,283,95.1,396,418,94.7,80,107,74.8,0,0.0,0.1,0.0,1,32,0,0,41
FRA-Ligue 1,2122,Marseille,Luan Peres Petroni,BRA,DF,27,1994,29.8,1725,1975,87.3,28535,7722,830,892,93.0,722,808,89.4,128,206,62.1,2,1.7,1.3,0.3,17,136,7,6,124
FRA-Ligue 1,2122,Marseille,Luis Henrique,BRA,"FW,MF",19,2001,7.8,166,214,77.6,2595,479,92,106,86.8,52,68,76.5,12,20,60.0,1,0.3,0.3,0.7,8,8,6,2,19
FRA-Ligue 1,2122,Marseille,Mattéo Guendouzi,FRA,MF,22,1999,35.0,1882,2178,86.4,31940,8136,893,966,92.4,750,836,89.7,177,227,78.0,6,3.6,3.5,2.4,35,214,53,4,286
FRA-Ligue 1,2122,Marseille,Nemanja Radonjić,SRB,FW,25,1996,0.2,9,10,90.0,107,48,8,8,100.0,0,0,,1,1,100.0,0,0.1,0.2,-0.1,1,0,0,0,1
FRA-Ligue 1,2122,Marseille,Oussama Targhalline,MAR,FW,19,2002,0.1,7,7,100.0,86,10,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2122,Marseille,Pape Gueye,SEN,MF,22,1999,17.0,854,971,88.0,14719,3230,428,464,92.2,319,348,91.7,88,119,73.9,1,0.6,0.5,0.4,9,93,7,0,88
FRA-Ligue 1,2122,Marseille,Pau López,ESP,GK,26,1994,29.0,1136,1334,85.2,25402,15433,298,298,100.0,620,627,98.9,216,405,53.3,1,0.7,0.1,0.3,1,14,0,0,1
