,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
ESP-La Liga,2324,Atlético Madrid,Salim El Jebari,MAR,MF,19,2004,1,13,13,0.4,0.1,0,,0,1,13,7,0.0,0,0,0,0.0,-0.71,0.0,0.0,0.0,-0.21,-0.82
ESP-La Liga,2324,Atlético Madrid,Samuel Lino,BRA,"DF,MF",23,1999,34,2080,61,60.8,23.1,25,72,6,9,31,2,2.06,46,21,25,1.08,0.95,38.5,21.9,16.6,0.72,0.29
ESP-La Liga,2324,Atlético Madrid,Saúl Ñíguez,ESP,MF,28,1994,34,1374,40,40.2,15.3,14,68,5,20,21,3,2.06,31,16,15,0.98,0.45,25.6,18.2,7.3,0.48,-0.21
ESP-La Liga,2324,Atlético Madrid,Sergio Mestre,ESP,GK,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2324,Atlético Madrid,Stefan Savić,MNE,DF,32,1991,23,1630,71,47.7,18.1,19,82,15,4,16,9,2.0,35,21,14,0.77,0.12,31.1,17.6,13.4,0.74,0.26
ESP-La Liga,2324,Atlético Madrid,Thomas Lemar,FRA,MF,27,1995,3,164,55,4.8,1.8,3,55,0,0,,2,1.33,1,2,-1,-0.55,-1.32,1.5,1.9,-0.4,-0.2,-0.84
ESP-La Liga,2324,Atlético Madrid,Yannick Carrasco,BEL,DF,29,1993,3,221,74,6.5,2.5,3,74,1,0,,0,2.33,6,1,5,2.04,1.42,5.1,2.0,3.1,1.26,0.7
ESP-La Liga,2324,Atlético Madrid,Álvaro Morata,ESP,FW,30,1992,32,1904,60,55.7,21.2,21,74,5,11,32,2,1.91,40,25,15,0.71,0.0,34.1,25.1,9.0,0.42,-0.41
ESP-La Liga,2324,Atlético Madrid,Ángel Correa,ARG,"FW,MF",28,1995,32,1528,48,44.7,17.0,14,73,4,18,28,3,1.94,36,19,17,1.0,0.53,29.9,14.0,15.9,0.93,0.6
ESP-La Liga,2324,Atlético Madrid,Çağlar Söyüncü,TUR,DF,27,1996,6,114,19,3.3,1.3,1,45,0,5,14,8,2.5,5,1,4,3.16,2.53,1.9,2.7,-0.8,-0.62,-1.26
ESP-La Liga,2324,Barcelona,Abde Ezzalzouli,MAR,"FW,MF",21,2001,2,68,34,2.0,0.8,0,,0,2,34,1,2.0,2,0,2,2.65,1.76,2.2,0.2,2.0,2.66,1.75
ESP-La Liga,2324,Barcelona,Aleix Garrido,ESP,MF,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2324,Barcelona,Alejandro Balde,ESP,DF,19,2003,18,1378,77,40.3,15.3,15,87,12,3,26,2,2.11,29,17,12,0.78,-0.23,34.9,14.9,20.0,1.31,0.61
ESP-La Liga,2324,Barcelona,Ander Astralaga,ESP,GK,19,2004,0,,,,,0,,0,0,,23,,,,,,,,,,,
ESP-La Liga,2324,Barcelona,Andreas Christensen,DEN,"DF,MF",27,1996,30,1979,66,57.9,22.0,27,68,6,3,49,6,2.17,37,26,11,0.5,-1.0,41.1,24.7,16.4,0.75,-0.47
ESP-La Liga,2324,Barcelona,Ansu Fati,ESP,"MF,FW",20,2002,3,50,17,1.5,0.6,0,,0,3,17,0,2.33,2,0,2,3.6,2.72,2.4,0.3,2.1,3.86,2.96
ESP-La Liga,2324,Barcelona,Diego Kochen,USA,GK,17,2006,0,,,,,0,,0,0,,26,,,,,,,,,,,
ESP-La Liga,2324,Barcelona,Eric García,ESP,DF,22,2001,2,57,29,1.7,0.6,0,,0,2,29,1,3.0,4,1,3,4.74,3.88,3.2,0.4,2.8,4.47,3.59
ESP-La Liga,2324,Barcelona,Fermin López,ESP,"MF,FW",20,2003,31,1446,47,42.3,16.1,14,70,1,17,28,6,2.29,31,15,16,1.0,0.13,29.8,17.7,12.1,0.75,-0.33
ESP-La Liga,2324,Barcelona,Ferrán Torres,ESP,FW,23,2000,29,1211,42,35.4,13.5,12,68,4,17,23,2,2.21,33,18,15,1.11,0.3,29.6,14.0,15.6,1.16,0.33
ESP-La Liga,2324,Barcelona,Frenkie de Jong,NED,MF,26,1997,20,1634,82,47.8,18.2,20,82,17,0,,1,2.05,41,25,16,0.88,-0.08,41.3,20.0,21.3,1.17,0.43
ESP-La Liga,2324,Barcelona,Gavi,ESP,"MF,FW",18,2004,12,944,79,27.6,10.5,10,88,9,2,34,0,2.25,22,11,11,1.05,0.18,22.7,10.9,11.9,1.13,0.26
ESP-La Liga,2324,Barcelona,Héctor Fort,ESP,DF,16,2006,7,318,45,9.3,3.5,4,65,0,3,20,17,2.57,9,2,7,1.98,1.17,5.4,2.9,2.5,0.7,-0.28
ESP-La Liga,2324,Barcelona,Iñaki Peña,ESP,GK,24,1999,10,900,90,26.3,10.0,10,90,10,0,,25,2.0,21,17,4,0.4,-0.71,24.6,11.9,12.7,1.27,0.44
ESP-La Liga,2324,Barcelona,Iñigo Martínez,ESP,DF,32,1991,20,1296,65,37.9,14.4,13,89,12,7,20,7,2.45,27,11,16,1.11,0.31,23.8,12.9,10.9,0.76,-0.3
ESP-La Liga,2324,Barcelona,João Cancelo,POR,DF,29,1994,32,2503,78,73.2,27.8,29,83,21,3,32,0,2.16,53,35,18,0.65,-1.02,54.5,31.5,23.1,0.83,-0.43
ESP-La Liga,2324,Barcelona,João Félix,POR,FW,23,1999,30,1540,51,45.0,17.1,18,71,3,12,22,1,2.17,34,16,18,1.05,0.24,35.6,16.8,18.8,1.1,0.28
ESP-La Liga,2324,Barcelona,Jules Koundé,FRA,DF,24,1998,35,2899,83,84.8,32.2,32,88,30,3,29,2,2.31,69,38,31,0.96,0.27,66.9,37.0,29.9,0.93,-0.12
ESP-La Liga,2324,Barcelona,Lamine Yamal,ESP,FW,16,2007,37,2201,59,64.4,24.5,22,83,12,15,25,1,2.22,57,33,24,0.98,0.17,52.3,30.5,21.8,0.89,-0.15
ESP-La Liga,2324,Barcelona,Marc Casado,ESP,MF,19,2003,2,15,8,0.4,0.2,0,,0,2,8,19,3.0,0,0,0,0.0,-0.93,0.1,0.3,-0.2,-1.19,-2.14
ESP-La Liga,2324,Barcelona,Marc Guiu,ESP,"FW,MF",17,2006,3,74,25,2.2,0.8,1,60,0,2,7,13,2.33,1,0,1,1.22,0.3,2.5,0.5,2.0,2.47,1.56
ESP-La Liga,2324,Barcelona,Marc-André ter Stegen,GER,GK,31,1992,28,2520,90,73.7,28.0,28,90,28,0,,0,2.32,58,27,31,1.11,0.71,53.0,29.8,23.2,0.83,-0.44
ESP-La Liga,2324,Barcelona,Marcos Alonso,ESP,DF,32,1990,5,252,50,7.4,2.8,3,75,2,2,14,16,3.0,7,4,3,1.07,0.16,5.2,3.5,1.7,0.59,-0.38
ESP-La Liga,2324,Barcelona,Mikayil Ngor Faye,SEN,MF,19,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2324,Barcelona,Oriol Romeu,ESP,MF,31,1991,28,936,33,27.4,10.4,11,65,1,17,13,9,2.32,12,11,1,0.1,-1.14,16.3,12.1,4.2,0.4,-0.75
ESP-La Liga,2324,Barcelona,Pau Cubarsí,ESP,DF,16,2007,19,1558,82,45.6,17.3,18,84,13,1,45,7,2.32,36,21,15,0.87,-0.1,31.3,19.9,11.4,0.66,-0.53
ESP-La Liga,2324,Barcelona,Pau Prim,ESP,MF,17,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2324,Barcelona,Pau Victor,ESP,FW,21,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2324,Barcelona,Pedri,ESP,"MF,FW",20,2002,24,1476,62,43.2,16.4,16,78,3,8,29,0,2.08,32,20,12,0.73,-0.33,34.0,18.2,15.8,0.96,0.03
ESP-La Liga,2324,Barcelona,Raphinha,BRA,"FW,MF",26,1996,28,1368,49,40.0,15.2,17,68,4,11,19,2,2.14,30,14,16,1.05,0.22,31.0,15.1,15.9,1.05,0.17
ESP-La Liga,2324,Barcelona,Robert Lewandowski,POL,FW,34,1988,35,2750,79,80.4,30.6,32,83,20,3,31,0,2.23,67,35,32,1.05,0.64,61.5,34.6,26.9,0.88,-0.33
ESP-La Liga,2324,Barcelona,Ronald Araújo,URU,DF,24,1999,25,1997,80,58.4,22.2,21,88,20,4,38,7,2.0,50,31,19,0.86,-0.16,47.9,26.7,21.3,0.96,0.03
ESP-La Liga,2324,Barcelona,Sergi Roberto,ESP,"MF,DF",31,1992,14,860,61,25.1,9.6,10,75,3,4,27,14,2.64,26,10,16,1.67,1.01,21.1,9.3,11.8,1.23,0.38
ESP-La Liga,2324,Barcelona,Unai Hernandez,ESP,MF,18,2004,0,,,,,0,,0,0,,7,,,,,,,,,,,
ESP-La Liga,2324,Barcelona,Vitor Roque,BRA,FW,18,2005,14,328,23,9.6,3.6,2,59,0,12,18,5,2.79,9,4,5,1.37,0.5,8.0,3.9,4.1,1.12,0.2
ESP-La Liga,2324,Barcelona,Áron Yaakobishvili,HUN,GK,17,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2324,Barcelona,İlkay Gündoğan,GER,MF,32,1990,36,2994,83,87.5,33.3,33,88,26,3,32,1,2.19,70,42,28,0.84,-0.64,69.8,37.4,32.4,0.98,0.24
ESP-La Liga,2324,Betis,Abde Ezzalzouli,MAR,FW,21,2001,26,865,33,25.3,9.6,6,70,1,20,22,4,1.35,11,9,2,0.21,0.17,11.4,12.7,-1.3,-0.13,0.05
ESP-La Liga,2324,Betis,Abner,BRA,DF,23,2000,23,1400,61,40.9,15.6,15,82,12,8,22,10,1.61,20,20,0,0.0,-0.13,17.2,27.2,-9.9,-0.64,-0.8
ESP-La Liga,2324,Betis,Aitor Ruibal,ESP,"DF,FW",27,1996,18,1017,57,29.7,11.3,11,76,6,7,26,13,1.33,14,16,-2,-0.18,-0.36,13.2,19.4,-6.1,-0.54,-0.53
ESP-La Liga,2324,Betis,Andrés Guardado,MEX,MF,36,1986,12,447,37,13.1,5.0,4,67,1,8,23,6,1.58,5,4,1,0.2,0.14,7.2,6.1,1.1,0.23,0.45
ESP-La Liga,2324,Betis,Assane Diao,SEN,FW,17,2005,18,1048,58,30.6,11.6,13,68,2,5,33,11,1.5,14,9,5,0.43,0.51,15.7,14.1,1.6,0.14,0.44
ESP-La Liga,2324,Betis,Ayoze Pérez,ESP,FW,30,1993,31,2294,74,67.1,25.5,29,78,12,2,22,1,1.45,28,28,0,0.0,-0.24,29.8,29.8,0.0,0.0,0.51
ESP-La Liga,2324,Betis,Borja Iglesias,ESP,FW,30,1993,11,408,37,11.9,4.5,4,63,1,7,22,9,1.45,7,6,1,0.22,0.16,4.7,7.8,-3.1,-0.68,-0.58
ESP-La Liga,2324,Betis,Chadi Riad,MAR,DF,20,2003,26,2164,83,63.3,24.0,24,87,22,2,36,7,1.46,32,30,2,0.08,0.01,28.1,31.4,-3.3,-0.14,0.08
ESP-La Liga,2324,Betis,Claudio Bravo,CHI,GK,40,1983,7,630,90,18.4,7.0,7,90,7,0,,13,1.86,11,5,6,0.86,0.95,9.9,6.5,3.4,0.48,0.8
ESP-La Liga,2324,Betis,Cédric Bakambu,COD,FW,32,1991,4,194,49,5.7,2.2,2,62,0,2,35,0,2.0,4,2,2,0.93,0.9,3.7,3.6,0.1,0.05,0.23
ESP-La Liga,2324,Betis,Daniel Guerrero,ESP,MF,18,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2324,Betis,Enrique,ESP,MF,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2324,Betis,Ezequiel Ávila,ARG,FW,29,1994,6,298,50,8.7,3.3,4,66,0,2,17,0,1.17,6,7,-1,-0.3,-0.42,3.4,5.2,-1.8,-0.54,-0.41
ESP-La Liga,2324,Betis,Fran Vieites,ESP,GK,24,1999,4,315,79,9.2,3.5,3,90,3,1,45,28,1.25,2,4,-2,-0.57,-0.72,4.2,3.3,0.9,0.24,0.45
ESP-La Liga,2324,Betis,Germán Pezzella,ARG,DF,32,1991,32,2767,86,80.9,30.7,32,86,28,0,,1,1.63,41,31,10,0.33,1.29,36.8,38.8,-2.0,-0.07,0.53
ESP-La Liga,2324,Betis,Guido Rodríguez,ARG,MF,29,1994,24,1846,77,54.0,20.5,22,81,15,2,35,0,1.58,30,23,7,0.34,0.57,23.5,24.3,-0.8,-0.04,0.28
ESP-La Liga,2324,Betis,Guilherme Fernandes,POR,GK,22,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,
ESP-La Liga,2324,Betis,Héctor Bellerín,ESP,DF,28,1995,23,1711,74,50.0,19.0,20,81,15,3,32,5,1.61,22,18,4,0.21,0.26,22.2,22.6,-0.4,-0.02,0.29
ESP-La Liga,2324,Betis,Isco,ESP,MF,31,1992,29,2326,80,68.0,25.8,28,82,14,1,37,0,1.55,33,30,3,0.12,0.12,29.7,32.4,-2.7,-0.1,0.2
ESP-La Liga,2324,Betis,Johnny Cardoso,USA,MF,21,2001,17,1328,78,38.8,14.8,15,83,9,2,42,2,1.53,21,15,6,0.41,0.54,16.1,18.3,-2.2,-0.15,0.03
ESP-La Liga,2324,Betis,Juan Cruz,ESP,FW,23,2000,5,76,15,2.2,0.8,0,,0,5,15,14,1.6,0,1,-1,-1.18,-1.29,0.5,2.2,-1.7,-1.97,-1.84
ESP-La Liga,2324,Betis,Juan Miranda,ESP,DF,23,2000,25,1858,74,54.3,20.6,21,82,13,4,36,10,1.52,24,22,2,0.1,0.04,25.1,20.3,4.8,0.23,0.88
ESP-La Liga,2324,Betis,Luiz Felipe,ITA,DF,26,1997,4,360,90,10.5,4.0,4,90,4,0,,0,1.75,5,5,0,0.0,-0.09,3.3,5.8,-2.5,-0.63,-0.52
ESP-La Liga,2324,Betis,Luiz Henrique,BRA,FW,22,2001,14,616,44,18.0,6.8,6,73,2,8,22,2,1.64,8,10,-2,-0.29,-0.45,9.0,10.9,-1.9,-0.27,-0.13
ESP-La Liga,2324,Betis,Marc Bartra,ESP,DF,32,1991,3,225,75,6.6,2.5,3,75,2,0,,2,1.33,2,6,-4,-1.6,-1.8,3.8,2.7,1.1,0.46,0.67
ESP-La Liga,2324,Betis,Marc Roca,ESP,MF,26,1996,26,1980,76,57.9,22.0,24,82,14,2,12,6,1.31,24,25,-1,-0.05,-0.3,25.2,30.0,-4.8,-0.22,-0.12
ESP-La Liga,2324,Betis,Nabil Fekir,FRA,"MF,FW",30,1993,19,1049,55,30.7,11.7,10,80,4,9,28,2,1.79,19,15,4,0.34,0.38,14.0,12.9,1.1,0.09,0.37
ESP-La Liga,2324,Betis,Nobel Mendy,FRA,DF,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,
ESP-La Liga,2324,Betis,Pablo Busto,ESP,DF,17,2005,2,44,22,1.3,0.5,0,,0,2,22,5,1.5,1,0,1,2.05,1.99,0.6,0.3,0.3,0.62,0.8
ESP-La Liga,2324,Betis,Pablo Fornals,ESP,"FW,MF",27,1996,15,1148,77,33.6,12.8,14,80,6,1,25,0,1.47,22,20,2,0.16,0.12,12.6,17.2,-4.6,-0.36,-0.29
ESP-La Liga,2324,Betis,Paul Akouokou,CIV,MF,25,1997,2,27,14,0.8,0.3,0,,0,2,14,1,1.5,1,1,0,0.0,-0.08,0.5,0.7,-0.2,-0.54,-0.38
ESP-La Liga,2324,Betis,Ricardo Visus,ESP,DF,22,2001,3,166,55,4.9,1.8,1,90,1,2,38,9,1.67,0,0,0,0.0,-0.08,1.2,2.7,-1.6,-0.84,-0.71
ESP-La Liga,2324,Betis,Rodri,ESP,"FW,MF",23,2000,29,1051,36,30.7,11.7,9,70,2,20,21,8,1.45,10,13,-3,-0.26,-0.48,13.7,18.8,-5.1,-0.44,-0.39
ESP-La Liga,2324,Betis,Rui Silva,POR,GK,29,1994,28,2475,88,72.4,27.5,28,88,27,0,,6,1.39,35,36,-1,-0.04,-0.42,29.9,40.5,-10.6,-0.38,-0.79
ESP-La Liga,2324,Betis,Sergi Altimira,ESP,MF,21,2001,14,568,41,16.6,6.3,6,72,2,8,17,21,1.43,6,11,-5,-0.79,-1.04,8.5,10.2,-1.7,-0.27,-0.12
ESP-La Liga,2324,Betis,Sokratis Papastathopoulos,GRE,DF,35,1988,15,1136,76,33.2,12.6,12,88,11,3,27,9,1.33,16,18,-2,-0.16,-0.36,14.2,19.0,-4.7,-0.38,-0.31
ESP-La Liga,2324,Betis,William Carvalho,POR,MF,31,1992,22,680,31,19.9,7.6,4,60,0,18,25,3,1.55,11,10,1,0.13,0.07,8.0,12.0,-4.0,-0.53,-0.45
ESP-La Liga,2324,Betis,Willian José,BRA,FW,31,1991,33,1971,60,57.6,21.9,25,70,7,8,27,2,1.52,25,28,-3,-0.14,-0.51,24.0,26.3,-2.4,-0.11,0.14
ESP-La Liga,2324,Betis,Xavi Pleguezuelo,ESP,DF,20,2003,0,,,,,0,,0,0,,7,,,,,,,,,,,
ESP-La Liga,2324,Betis,Youssouf Sabaly,SEN,DF,30,1993,12,1046,87,30.6,11.6,12,87,10,0,,5,1.5,18,17,1,0.09,0.01,11.7,14.5,-2.9,-0.25,-0.12
ESP-La Liga,2324,Celta Vigo,Agustín Marchesín,ARG,GK,35,1988,0,,,,,0,,0,0,,18,,,,,,,,,,,
ESP-La Liga,2324,Celta Vigo,Anastasios Douvikas,GRE,FW,23,1999,32,905,28,26.5,10.1,7,73,2,25,16,3,1.16,12,23,-11,-1.09,-1.09,13.8,21.3,-7.5,-0.74,-0.88
ESP-La Liga,2324,Celta Vigo,Carl Starfelt,SWE,DF,28,1995,27,2216,82,64.8,24.6,26,84,20,1,23,7,1.0,27,38,-11,-0.45,-0.45,31.3,35.0,-3.7,-0.15,-0.15
ESP-La Liga,2324,Celta Vigo,Carles Pérez,ESP,"MF,DF",25,1998,16,772,48,22.6,8.6,7,69,0,9,32,13,1.38,13,12,1,0.12,0.52,15.4,11.1,4.3,0.51,0.78
ESP-La Liga,2324,Celta Vigo,Carlos Dominguez,ESP,DF,22,2001,22,1584,72,46.3,17.6,18,84,12,4,18,15,1.27,24,29,-5,-0.28,0.01,22.3,26.4,-4.2,-0.24,-0.25
ESP-La Liga,2324,Celta Vigo,Carlos Dotor,ESP,MF,22,2001,17,708,42,20.7,7.9,7,87,4,10,10,7,0.65,9,12,-3,-0.38,-0.12,8.4,14.1,-5.7,-0.72,-0.78
ESP-La Liga,2324,Celta Vigo,Coke Carrillo,ESP,GK,21,2002,0,,,,,0,,0,0,,13,,,,,,,,,,,
ESP-La Liga,2324,Celta Vigo,César Fernández,ESP,GK,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2324,Celta Vigo,Damián Rodríguez,ESP,MF,20,2003,5,258,52,7.5,2.9,3,74,1,2,18,4,1.8,6,4,2,0.7,1.07,5.3,2.6,2.7,0.95,1.14
ESP-La Liga,2324,Celta Vigo,Fran Beltrán,ESP,MF,24,1999,33,2428,74,71.0,27.0,28,83,17,5,19,5,1.18,38,41,-3,-0.11,0.61,37.0,38.6,-1.7,-0.06,0.14
ESP-La Liga,2324,Celta Vigo,Franco Cervi,ARG,"MF,DF",29,1994,17,546,32,16.0,6.1,5,72,1,12,15,12,1.35,8,13,-5,-0.82,-0.64,9.7,9.1,0.6,0.09,0.23
ESP-La Liga,2324,Celta Vigo,Gabriel Veiga,ESP,FW,21,2002,1,18,18,0.5,0.2,0,,0,1,18,1,0.0,0,1,-1,-5.0,-4.74,0.1,0.3,-0.2,-0.76,-0.66
ESP-La Liga,2324,Celta Vigo,Gonçalo Paciência,POR,FW,28,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2324,Celta Vigo,Hugo Sotelo,ESP,MF,19,2003,17,721,42,21.1,8.0,8,70,1,9,18,20,0.88,7,16,-9,-1.12,-1.06,11.5,10.1,1.4,0.18,0.35
ESP-La Liga,2324,Celta Vigo,Hugo Álvarez,ESP,"MF,DF",20,2003,12,762,64,22.3,8.5,8,85,4,4,21,3,1.83,12,10,2,0.24,0.68,14.4,10.4,4.0,0.47,0.74
ESP-La Liga,2324,Celta Vigo,Iago Aspas,ESP,FW,35,1987,35,2707,77,79.2,30.1,31,83,18,4,31,1,1.0,39,44,-5,-0.17,0.59,43.3,41.6,1.7,0.06,0.75
ESP-La Liga,2324,Celta Vigo,Iván Villar,ESP,GK,26,1997,12,1014,85,29.6,11.3,12,85,11,0,,22,1.0,15,19,-4,-0.36,-0.09,15.4,15.6,-0.2,-0.02,0.12
ESP-La Liga,2324,Celta Vigo,Jailson Siqueira,BRA,"DF,MF",27,1995,14,897,64,26.2,10.0,9,86,8,5,25,5,1.29,17,15,2,0.2,0.66,14.9,15.4,-0.5,-0.05,0.07
ESP-La Liga,2324,Celta Vigo,Javi Rodríguez,ESP,DF,20,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,
ESP-La Liga,2324,Celta Vigo,Javier Dominguez,ESP,DF,22,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
ESP-La Liga,2324,Celta Vigo,Javier Manquillo,ESP,"DF,MF",29,1994,12,744,62,21.8,8.3,10,73,4,2,8,3,1.83,13,12,1,0.12,0.52,10.1,11.7,-1.5,-0.19,-0.11
ESP-La Liga,2324,Celta Vigo,Javier Rueda Garcia,ESP,"MF,DF",21,2002,1,20,20,0.6,0.2,0,,0,1,20,0,1.0,0,0,0,0.0,0.29,0.0,0.1,-0.1,-0.37,-0.27
ESP-La Liga,2324,Celta Vigo,Jonathan Bamba,CIV,"MF,FW",27,1996,27,1981,73,57.9,22.0,24,79,9,3,26,3,1.07,23,28,-5,-0.23,0.15,29.5,29.0,0.5,0.02,0.3
ESP-La Liga,2324,Celta Vigo,Joseph Aidoo,GHA,DF,27,1995,6,407,68,11.9,4.5,4,90,4,2,24,3,0.83,3,6,-3,-0.66,-0.42,5.3,7.0,-1.7,-0.38,-0.31
ESP-La Liga,2324,Celta Vigo,Jørgen Strand Larsen,NOR,FW,23,2000,37,2863,77,83.7,31.8,36,79,10,1,27,0,1.11,36,35,1,0.03,1.97,40.6,37.5,3.1,0.1,1.22
ESP-La Liga,2324,Celta Vigo,Kevin Vázquez,ESP,DF,30,1993,12,700,58,20.5,7.8,10,69,3,2,5,24,0.67,9,13,-4,-0.51,-0.28,9.8,12.9,-3.1,-0.4,-0.38
ESP-La Liga,2324,Celta Vigo,Luca de la Torre,USA,MF,25,1998,31,1956,63,57.2,21.7,22,81,10,9,20,2,1.03,19,31,-12,-0.55,-0.61,25.6,30.0,-4.4,-0.2,-0.24
ESP-La Liga,2324,Celta Vigo,Manu Sánchez,ESP,"DF,MF",22,2000,26,1775,68,51.9,19.7,20,82,13,6,24,11,0.92,18,28,-10,-0.51,-0.45,22.1,29.1,-7.1,-0.36,-0.54
ESP-La Liga,2324,Celta Vigo,Miguel Rodríguez,ESP,MF,20,2003,15,300,20,8.8,3.3,2,74,1,13,12,20,0.47,3,6,-3,-0.9,-0.67,3.8,5.1,-1.4,-0.41,-0.34
ESP-La Liga,2324,Celta Vigo,Mihailo Ristić,SRB,"DF,MF",27,1995,12,808,67,23.6,9.0,9,81,6,3,27,7,1.0,13,14,-1,-0.11,0.23,12.7,11.9,0.8,0.09,0.25
ESP-La Liga,2324,Celta Vigo,Renato Tapia,PER,"MF,DF",28,1995,21,1337,64,39.1,14.9,15,81,10,6,19,9,1.1,14,15,-1,-0.07,0.36,15.5,18.3,-2.8,-0.19,-0.15
ESP-La Liga,2324,Celta Vigo,Ruly,ESP,GK,23,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
ESP-La Liga,2324,Celta Vigo,Tadeo Allende,ARG,"MF,FW",24,1999,10,336,34,9.8,3.7,2,66,0,8,26,5,0.8,7,8,-1,-0.27,0.02,5.2,5.4,-0.2,-0.06,0.05
ESP-La Liga,2324,Celta Vigo,Unai Núñez,ESP,DF,26,1997,34,2801,82,81.9,31.1,31,88,27,3,22,4,0.97,36,49,-13,-0.42,-0.71,40.5,48.8,-8.3,-0.27,-0.91
ESP-La Liga,2324,Celta Vigo,Vicente Guaita,ESP,GK,36,1987,27,2403,89,70.3,26.7,26,90,26,1,63,6,1.15,32,39,-7,-0.26,0.09,35.4,39.0,-3.6,-0.13,-0.12
ESP-La Liga,2324,Celta Vigo,Williot Swedberg,SWE,"FW,MF",19,2004,15,439,29,12.8,4.9,4,67,0,11,15,16,1.27,11,12,-1,-0.21,0.1,10.3,8.8,1.5,0.31,0.47
ESP-La Liga,2324,Celta Vigo,Yoel Lago,ESP,DF,19,2004,1,90,90,2.6,1.0,1,90,1,0,,0,1.0,2,2,0,0.0,0.3,1.5,2.0,-0.5,-0.47,-0.38
ESP-La Liga,2324,Celta Vigo,Óscar Mingueza,ESP,"DF,MF",24,1999,38,2998,79,87.7,33.3,33,86,26,5,30,0,1.08,41,48,-7,-0.21,0.64,46.5,48.2,-1.7,-0.05,0.39
ESP-La Liga,2324,Cádiz,Aiham Ousou,SYR,DF,23,2000,6,430,72,12.6,4.8,5,81,4,1,25,5,1.17,3,8,-5,-1.05,-0.32,5.3,6.2,-0.8,-0.18,0.29
ESP-La Liga,2324,Cádiz,Alejandro Morata,ESP,DF,17,2006,0,,,,,0,,0,0,,2,,,,,,,,,,,
ESP-La Liga,2324,Cádiz,Aristide Njalla,CMR,MF,20,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ESP-La Liga,2324,Cádiz,Borja Vázquez,ESP,FW,18,2005,1,4,4,0.1,0.0,0,,0,1,4,0,0.0,0,0,0,0.0,0.76,0.1,0.1,0.0,0.35,0.78
ESP-La Liga,2324,Cádiz,Brian Ocampo,URU,"MF,FW",24,1999,13,248,19,7.3,2.8,1,69,0,12,15,9,0.69,2,6,-4,-1.45,-0.74,2.3,6.3,-3.9,-1.43,-1.08
ESP-La Liga,2324,Cádiz,Chris Ramos,ESP,"FW,MF",26,1997,37,2612,71,76.4,29.0,30,80,10,7,32,0,0.89,22,36,-14,-0.48,1.19,28.7,38.0,-9.2,-0.32,0.47
ESP-La Liga,2324,Cádiz,Darwin Machís,VEN,MF,30,1993,21,785,37,23.0,8.7,10,60,1,11,17,12,0.76,12,13,-1,-0.11,0.84,10.0,12.6,-2.6,-0.3,0.17
ESP-La Liga,2324,Cádiz,David Gil,ESP,GK,29,1994,5,372,74,10.9,4.1,4,90,4,1,12,32,0.6,3,8,-5,-1.21,-0.5,2.3,7.1,-4.8,-1.17,-0.83
ESP-La Liga,2324,Cádiz,Diadie Samassékou,MLI,MF,27,1996,4,92,23,2.7,1.0,0,,0,4,23,10,0.75,0,4,-4,-3.91,-3.24,0.5,2.6,-2.1,-2.03,-1.64
ESP-La Liga,2324,Cádiz,Fali,ESP,DF,29,1993,30,2547,85,74.5,28.3,30,85,25,0,,4,0.9,20,39,-19,-0.67,0.36,25.4,39.9,-14.5,-0.51,-0.33
ESP-La Liga,2324,Cádiz,Fede San Emeterio,ESP,MF,26,1997,4,152,38,4.4,1.7,3,50,0,1,1,5,1.0,1,2,-1,-0.59,0.18,1.7,2.9,-1.3,-0.75,-0.34
ESP-La Liga,2324,Cádiz,Gonzalo Escalante,ARG,MF,30,1993,25,1697,68,49.6,18.9,18,81,8,7,35,5,0.84,11,30,-19,-1.01,-0.49,17.5,24.1,-6.6,-0.35,0.16
ESP-La Liga,2324,Cádiz,Isaac Carcelen,ESP,DF,30,1993,35,2611,75,76.3,29.0,29,87,25,6,16,3,0.86,20,38,-18,-0.62,0.6,26.2,38.2,-12.0,-0.41,0.06
