,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
FRA-Ligue 1,2324,Metz,Guillaume Dietsch,FRA,GK,22,2001,0.8,15,26,57.7,522,410,1,1,100.0,5,5,100.0,9,20,45.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Metz,Habib Maïga,CIV,"MF,FW",27,1996,1.6,47,63,74.6,726,215,18,22,81.8,22,29,75.9,3,6,50.0,0,0.0,0.0,0.0,0,3,0,0,3
FRA-Ligue 1,2324,Metz,Ibou Sané,SEN,"MF,FW",18,2005,1.4,37,46,80.4,567,191,18,22,81.8,16,17,94.1,1,4,25.0,0,0.0,0.1,0.0,1,5,2,1,7
FRA-Ligue 1,2324,Metz,Ismaël Traoré,CIV,DF,36,1986,24.7,674,777,86.7,14688,5850,138,157,87.9,423,456,92.8,108,155,69.7,0,0.2,0.1,-0.2,2,22,1,0,32
FRA-Ligue 1,2324,Metz,Joel Asoro,SWE,"FW,MF",24,1999,9.4,94,147,63.9,1492,451,47,64,73.4,29,40,72.5,11,23,47.8,1,0.3,0.3,0.7,8,9,6,3,16
FRA-Ligue 1,2324,Metz,Joseph Nduquidi,FRA,"MF,DF",18,2004,8.3,173,212,81.6,3112,705,79,95,83.2,79,95,83.2,14,18,77.8,0,0.1,0.1,-0.1,2,10,1,0,22
FRA-Ligue 1,2324,Metz,Koffi Kouao,CIV,DF,25,1998,9.6,317,401,79.1,5434,2296,155,176,88.1,129,157,82.2,28,56,50.0,2,1.5,0.7,0.5,6,23,7,4,29
FRA-Ligue 1,2324,Metz,Kévin N'Doram,FRA,MF,27,1996,17.8,481,611,78.7,9883,3029,163,202,80.7,233,277,84.1,78,109,71.6,2,0.5,0.3,1.5,7,52,4,0,62
FRA-Ligue 1,2324,Metz,Kévin Van Den Kerkhof,ALG,"FW,MF",27,1996,21.3,315,551,57.2,5347,1621,159,219,72.6,104,181,57.5,43,96,44.8,2,3.5,2.3,-1.5,21,11,20,15,28
FRA-Ligue 1,2324,Metz,Lamine Camara,SEN,MF,19,2004,25.1,715,983,72.7,15402,5083,211,268,78.7,349,434,80.4,140,240,58.3,4,3.3,2.7,0.7,41,80,12,5,97
FRA-Ligue 1,2324,Metz,Malick Mbaye,SEN,"MF,FW",19,2004,1.7,34,54,63.0,683,120,14,23,60.9,12,21,57.1,6,7,85.7,0,0.2,0.2,-0.2,2,1,1,1,1
FRA-Ligue 1,2324,Metz,Matthieu Udol,FRA,DF,27,1996,30.0,969,1300,74.5,17243,7209,402,473,85.0,475,582,81.6,78,192,40.6,3,3.1,2.1,-0.1,32,70,24,16,98
FRA-Ligue 1,2324,Metz,Maxime Colin,FRA,DF,31,1991,20.4,660,925,71.4,11318,5363,307,381,80.6,285,372,76.6,52,122,42.6,0,0.4,0.6,-0.4,4,60,7,5,67
FRA-Ligue 1,2324,Metz,N'Guessan Kouadio,CIV,"MF,FW",20,2003,1.2,37,46,80.4,682,151,14,19,73.7,19,22,86.4,3,3,100.0,0,0.0,0.0,0.0,0,3,0,0,5
FRA-Ligue 1,2324,Metz,Oscar Estupiñan,COL,FW,26,1996,2.9,41,61,67.2,627,74,24,31,77.4,11,18,61.1,3,5,60.0,0,0.0,0.1,0.0,1,2,1,0,2
FRA-Ligue 1,2324,Metz,Papa Amadou Diallo,SEN,FW,19,2004,9.9,167,257,65.0,2726,899,86,121,71.1,64,98,65.3,12,24,50.0,1,0.9,0.7,0.1,12,17,6,2,30
FRA-Ligue 1,2324,Metz,Sadibou Sané,SEN,DF,19,2004,9.4,254,317,80.1,5406,1557,69,82,84.1,140,161,87.0,43,68,63.2,0,0.0,0.1,0.0,1,10,2,2,19
FRA-Ligue 1,2324,Metz,Simon Elisor,FRA,FW,24,1999,8.5,111,157,70.7,1583,387,56,79,70.9,45,61,73.8,3,4,75.0,0,0.9,0.4,-0.9,10,11,2,0,14
FRA-Ligue 1,2324,Metz,Youssef Maziz,FRA,"FW,MF",25,1998,1.4,30,39,76.9,628,220,10,11,90.9,14,16,87.5,5,10,50.0,0,0.1,0.1,-0.1,3,4,0,0,6
FRA-Ligue 1,2324,Monaco,Aleksandr Golovin,RUS,"MF,FW",27,1996,23.9,935,1236,75.6,16293,5324,440,521,84.5,325,413,78.7,124,211,58.8,6,4.7,6.4,1.3,50,99,62,5,172
FRA-Ligue 1,2324,Monaco,Antonin Cartillier,FRA,DF,19,2004,0.1,1,3,33.3,10,7,1,1,100.0,0,0,,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Monaco,Breel Embolo,SUI,FW,26,1997,2.0,37,46,80.4,591,152,18,21,85.7,13,17,76.5,4,4,100.0,0,0.1,0.2,-0.1,3,4,2,0,7
FRA-Ligue 1,2324,Monaco,Caio Henrique Oliveira Silva,BRA,DF,26,1997,6.9,376,464,81.0,6295,2068,175,196,89.3,168,197,85.3,28,53,52.8,5,1.3,2.3,3.7,13,26,15,2,33
FRA-Ligue 1,2324,Monaco,Chrislain Matsima,FRA,DF,21,2002,3.3,215,231,93.1,3943,1598,75,84,89.3,120,124,96.8,15,17,88.2,1,0.1,0.1,0.9,3,39,0,0,31
FRA-Ligue 1,2324,Monaco,Denis Zakaria,SUI,"MF,DF",26,1996,23.7,1081,1184,91.3,18845,5961,463,502,92.2,515,548,94.0,74,92,80.4,0,1.1,1.1,-1.1,11,102,10,4,107
FRA-Ligue 1,2324,Monaco,Edan Diop,FRA,"MF,DF",18,2004,1.8,71,97,73.2,1270,460,29,36,80.6,30,40,75.0,8,13,61.5,0,0.0,0.0,0.0,0,9,1,0,7
FRA-Ligue 1,2324,Monaco,Eliesse Ben Seghir,MAR,"MF,FW",18,2005,4.8,174,215,80.9,2671,572,90,104,86.5,63,75,84.0,9,18,50.0,1,0.5,0.6,0.5,5,14,6,1,21
FRA-Ligue 1,2324,Monaco,Eliot Matazo,BEL,MF,21,2002,1.1,50,63,79.4,817,348,24,28,85.7,19,26,73.1,5,7,71.4,1,1.0,0.7,0.0,2,5,1,0,10
FRA-Ligue 1,2324,Monaco,Folarin Balogun,USA,FW,22,2001,18.8,263,365,72.1,3304,588,150,187,80.2,73,98,74.5,5,16,31.3,5,3.3,1.9,1.7,26,20,11,0,30
FRA-Ligue 1,2324,Monaco,Guillermo Maripán,CHI,DF,29,1994,19.6,934,1054,88.6,18953,6908,232,262,88.5,582,622,93.6,105,143,73.4,0,0.5,0.2,-0.5,4,51,1,0,59
FRA-Ligue 1,2324,Monaco,Ismail Jakobs,SEN,DF,23,1999,16.3,626,874,71.6,9832,3149,317,380,83.4,256,347,73.8,35,100,35.0,2,1.8,2.0,0.2,17,44,20,10,56
FRA-Ligue 1,2324,Monaco,Kassoum Ouattara,FRA,"DF,FW",18,2004,7.1,213,329,64.7,3743,1188,99,137,72.3,92,133,69.2,19,45,42.2,0,1.3,0.8,-1.3,6,15,6,2,22
FRA-Ligue 1,2324,Monaco,Krépin Diatta,SEN,"DF,FW",24,1999,13.4,602,787,76.5,9825,3682,294,352,83.5,245,315,77.8,41,76,53.9,2,1.8,2.2,0.2,23,46,22,5,80
FRA-Ligue 1,2324,Monaco,Lucas Michal,FRA,FW,18,2005,0.1,1,1,100.0,9,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Monaco,Maghnes Akliouche,FRA,"MF,FW",21,2002,17.9,645,833,77.4,9118,2859,380,444,85.6,196,246,79.7,32,69,46.4,4,3.5,3.4,0.5,38,64,38,3,93
FRA-Ligue 1,2324,Monaco,Mamadou Coulibaly,FRA,MF,19,2004,1.3,56,70,80.0,800,158,32,42,76.2,21,24,87.5,2,2,100.0,0,0.1,0.1,-0.1,1,6,1,0,5
FRA-Ligue 1,2324,Monaco,Mohamed Camara,MLI,MF,23,2000,11.5,707,769,91.9,12236,3295,310,331,93.7,298,315,94.6,75,85,88.2,2,0.6,0.9,1.4,14,79,9,1,76
FRA-Ligue 1,2324,Monaco,Mohammed Salisu,GHA,DF,24,1999,11.5,657,778,84.4,11352,4819,269,302,89.1,335,372,90.1,37,75,49.3,1,0.2,0.2,0.8,3,88,4,0,72
FRA-Ligue 1,2324,Monaco,Myron Boadu,NED,FW,22,2001,0.9,10,15,66.7,114,23,5,10,50.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
FRA-Ligue 1,2324,Monaco,Philipp Köhn,SUI,GK,25,1998,22.0,479,667,71.8,13030,9307,81,81,100.0,238,240,99.2,159,344,46.2,0,0.0,0.0,0.0,0,4,0,0,0
FRA-Ligue 1,2324,Monaco,Radosław Majecki,POL,GK,23,1999,12.0,277,376,73.7,6996,5167,55,55,100.0,148,150,98.7,73,170,42.9,0,0.0,0.0,0.0,0,1,0,0,1
FRA-Ligue 1,2324,Monaco,Saïmon Bouabré,FRA,MF,17,2006,0.5,15,17,88.2,220,42,9,11,81.8,5,5,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,3
FRA-Ligue 1,2324,Monaco,Soungoutou Magassa,FRA,"DF,MF",19,2003,15.0,871,998,87.3,16582,5928,300,331,90.6,470,511,92.0,87,129,67.4,0,0.1,0.5,-0.1,2,86,2,1,92
FRA-Ligue 1,2324,Monaco,Takumi Minamino,JPN,MF,28,1995,23.5,646,885,73.0,9574,2740,359,455,78.9,213,280,76.1,36,75,48.0,6,4.9,4.3,1.1,34,53,36,3,97
FRA-Ligue 1,2324,Monaco,Thilo Kehrer,GER,DF,26,1996,14.7,859,966,88.9,16369,6851,292,325,89.8,463,496,93.3,88,118,74.6,1,1.1,0.3,-0.1,5,88,2,0,90
FRA-Ligue 1,2324,Monaco,Vanderson,BRA,DF,22,2001,18.2,734,992,74.0,12230,4003,367,443,82.8,274,371,73.9,65,122,53.3,1,1.4,2.0,-0.4,19,47,24,3,71
FRA-Ligue 1,2324,Monaco,Wilfried Singo,CIV,DF,22,2000,24.3,1282,1490,86.0,24364,8674,460,508,90.6,633,706,89.7,158,229,69.0,1,1.0,1.1,0.0,14,125,15,3,145
FRA-Ligue 1,2324,Monaco,Wissam Ben Yedder,FRA,FW,32,1990,25.7,555,752,73.8,7382,1881,345,430,80.2,149,210,71.0,22,33,66.7,2,4.3,5.7,-2.3,37,53,34,1,96
FRA-Ligue 1,2324,Monaco,Youssouf Fofana,FRA,MF,24,1999,30.0,1453,1789,81.2,23800,9039,690,796,86.7,601,706,85.1,106,180,58.9,4,3.4,4.7,0.6,40,194,43,2,249
FRA-Ligue 1,2324,Montpellier,Akor Adams,NGA,FW,23,2000,25.0,250,385,64.9,3676,786,125,185,67.6,89,126,70.6,14,29,48.3,1,1.9,1.4,-0.9,17,14,4,2,17
FRA-Ligue 1,2324,Montpellier,Arnaud Nordin,FRA,"FW,MF",25,1998,13.8,304,390,77.9,4665,1231,151,182,83.0,113,134,84.3,21,34,61.8,3,3.0,1.4,0.0,21,31,22,4,52
FRA-Ligue 1,2324,Montpellier,Axel Gueguin,FRA,"DF,FW",18,2005,1.5,28,43,65.1,389,200,17,21,81.0,8,13,61.5,1,4,25.0,0,0.1,0.1,-0.1,1,1,1,0,3
FRA-Ligue 1,2324,Montpellier,Becir Omeragic,SUI,"DF,MF",21,2002,25.7,904,1060,85.3,17025,5657,341,378,90.2,443,476,93.1,98,165,59.4,0,0.7,0.4,-0.7,10,63,2,0,71
FRA-Ligue 1,2324,Montpellier,Benjamin Lecomte,FRA,GK,32,1991,30.0,670,1006,66.6,19197,14917,102,104,98.1,303,312,97.1,260,580,44.8,1,0.5,0.1,0.5,2,10,0,0,0
FRA-Ligue 1,2324,Montpellier,Boubakar Kouyaté,MLI,DF,26,1997,21.4,719,873,82.4,14305,5064,217,251,86.5,387,436,88.8,99,155,63.9,2,1.3,0.4,0.7,5,49,1,0,58
FRA-Ligue 1,2324,Montpellier,Christopher Jullien,FRA,DF,30,1993,13.7,441,512,86.1,8894,2972,114,135,84.4,256,278,92.1,56,81,69.1,0,0.1,0.1,-0.1,2,16,1,1,26
FRA-Ligue 1,2324,Montpellier,Dimitry Bertaud,COD,GK,25,1998,4.0,91,142,64.1,2762,1980,10,10,100.0,46,47,97.9,35,84,41.7,0,0.0,0.0,0.0,0,3,0,0,0
FRA-Ligue 1,2324,Montpellier,Elye Wahi,FRA,FW,20,2003,0.2,6,6,100.0,99,22,3,3,100.0,3,3,100.0,0,0,,0,0.6,0.1,-0.6,1,0,0,0,1
FRA-Ligue 1,2324,Montpellier,Enzo Tchato,CMR,DF,20,2002,12.5,478,639,74.8,8024,3281,227,267,85.0,192,244,78.7,44,101,43.6,0,0.3,0.8,-0.3,7,45,15,11,46
FRA-Ligue 1,2324,Montpellier,Falaye Sacko,MLI,DF,28,1995,15.4,605,784,77.2,10049,3666,267,311,85.9,275,343,80.2,41,84,48.8,1,0.4,1.3,0.6,7,39,13,6,63
FRA-Ligue 1,2324,Montpellier,Issiaga Sylla,GUI,"DF,FW",29,1994,16.2,528,719,73.4,9051,3985,242,300,80.7,218,271,80.4,51,108,47.2,2,1.7,1.0,0.3,16,34,10,7,43
FRA-Ligue 1,2324,Montpellier,Jordan Ferri,FRA,MF,31,1992,22.6,1101,1331,82.7,19799,6455,436,500,87.2,492,556,88.5,126,202,62.4,1,1.9,2.1,-0.9,28,118,26,10,173
FRA-Ligue 1,2324,Montpellier,Joris Chotard,FRA,MF,21,2001,28.7,961,1179,81.5,18558,6343,366,425,86.1,419,489,85.7,142,195,72.8,3,1.9,2.5,1.1,14,111,15,5,111
FRA-Ligue 1,2324,Montpellier,Kelvin Yeboah,ITA,FW,23,2000,3.1,58,79,73.4,762,190,35,40,87.5,18,26,69.2,1,4,25.0,0,0.3,0.1,-0.3,5,3,0,0,5
FRA-Ligue 1,2324,Montpellier,Khalil Fayad,FRA,"FW,MF",19,2004,11.4,276,345,80.0,4324,1087,142,161,88.2,98,124,79.0,21,40,52.5,0,0.5,0.5,-0.5,8,31,4,1,35
FRA-Ligue 1,2324,Montpellier,Lucas Mincarelli,FRA,"DF,MF",19,2004,10.9,326,438,74.4,5326,1994,160,192,83.3,135,160,84.4,21,57,36.8,1,0.6,0.8,0.4,4,14,7,2,26
FRA-Ligue 1,2324,Montpellier,Léo Leroy,FRA,MF,23,2000,5.5,132,184,71.7,2315,933,60,79,75.9,52,66,78.8,16,25,64.0,1,0.7,0.1,0.3,4,12,2,0,21
FRA-Ligue 1,2324,Montpellier,Mamadou Sakho,FRA,DF,33,1990,0.1,15,16,93.8,192,105,8,8,100.0,6,6,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
FRA-Ligue 1,2324,Montpellier,Maxime Estève,FRA,DF,21,2002,11.1,289,369,78.3,5200,1826,110,130,84.6,142,171,83.0,28,55,50.9,1,0.3,0.6,0.7,5,16,0,0,23
FRA-Ligue 1,2324,Montpellier,Modibo Sagnan,MLI,DF,24,1999,11.7,442,517,85.5,8897,3096,124,147,84.4,236,256,92.2,66,89,74.2,0,0.3,0.4,-0.3,3,27,0,0,25
FRA-Ligue 1,2324,Montpellier,Musa Al-Taamari,JOR,FW,26,1997,21.4,402,553,72.7,5492,1444,233,290,80.3,119,158,75.3,16,26,61.5,2,3.5,2.0,-1.5,20,21,28,0,54
FRA-Ligue 1,2324,Montpellier,Othmane Maamma,MAR,FW,17,2005,1.0,25,32,78.1,394,47,16,18,88.9,8,11,72.7,1,2,50.0,0,0.5,0.1,-0.5,3,1,1,0,2
FRA-Ligue 1,2324,Montpellier,Sacha Delaye,FRA,"MF,FW",21,2002,1.4,38,48,79.2,533,150,21,24,87.5,13,15,86.7,1,5,20.0,0,0.1,0.1,-0.1,2,3,1,1,4
FRA-Ligue 1,2324,Montpellier,Silvan Hefti,SUI,"DF,FW",25,1997,7.9,238,328,72.6,3494,1326,132,158,83.5,81,115,70.4,10,27,37.0,1,1.0,1.1,0.0,3,12,7,3,25
FRA-Ligue 1,2324,Montpellier,Tanguy Coulibaly,FRA,"FW,MF",22,2001,6.9,137,172,79.7,1831,305,81,89,91.0,41,54,75.9,3,7,42.9,0,0.8,0.6,-0.8,9,6,4,0,13
FRA-Ligue 1,2324,Montpellier,Théo Sainte-Luce,FRA,DF,24,1998,3.8,136,172,79.1,2097,901,67,73,91.8,60,75,80.0,5,14,35.7,0,0.1,0.1,-0.1,1,10,0,0,15
FRA-Ligue 1,2324,Montpellier,Téji Savanier,FRA,MF,31,1991,30.7,1306,1888,69.2,27308,10471,477,582,82.0,473,618,76.5,293,562,52.1,6,6.9,8.5,-0.9,91,186,44,8,224
FRA-Ligue 1,2324,Montpellier,Wahbi Khazri,TUN,FW,32,1991,12.6,227,318,71.4,3892,1215,108,141,76.6,71,98,72.4,28,47,59.6,0,1.2,0.8,-1.2,10,21,5,2,33
FRA-Ligue 1,2324,Montpellier,Yanis Issoufou,FRA,MF,16,2006,0.1,2,2,100.0,71,7,1,1,100.0,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1
FRA-Ligue 1,2324,Montpellier,Yann Karamoh,FRA,"FW,MF",25,1998,3.2,63,88,71.6,887,140,35,46,76.1,18,24,75.0,4,7,57.1,0,0.2,0.2,-0.2,5,3,3,1,3
FRA-Ligue 1,2324,Nantes,Abdoul Kader Bamba,FRA,"FW,MF",29,1994,6.8,267,336,79.5,4343,1133,127,151,84.1,103,128,80.5,22,36,61.1,1,1.0,1.1,0.0,11,18,10,2,31
FRA-Ligue 1,2324,Nantes,Adel Mahamoud,COM,FW,20,2003,0.1,2,4,50.0,32,18,0,2,0.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2
FRA-Ligue 1,2324,Nantes,Adson,BRA,"MF,FW",22,2000,2.6,115,130,88.5,1750,378,61,64,95.3,40,46,87.0,8,10,80.0,0,0.1,0.3,-0.1,3,11,4,0,15
FRA-Ligue 1,2324,Nantes,Alban Lafont,CIV,GK,24,1999,27.7,720,1006,71.6,19485,13677,143,144,99.3,359,364,98.6,214,493,43.4,0,0.0,0.0,0.0,0,14,0,0,3
FRA-Ligue 1,2324,Nantes,Bastien Meupiyou,FRA,DF,17,2006,0.1,5,5,100.0,100,3,1,1,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Nantes,Bénie Traoré,CIV,"FW,MF",20,2002,5.6,99,148,66.9,1513,448,58,73,79.5,30,42,71.4,6,17,35.3,1,0.9,1.3,0.1,8,9,4,2,15
FRA-Ligue 1,2324,Nantes,Denis Petrić,SRB,GK,35,1988,0.3,6,8,75.0,156,126,2,2,100.0,3,3,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Nantes,Douglas,BRA,MF,26,1997,19.7,904,1040,86.9,15549,4365,396,439,90.2,390,431,90.5,82,118,69.5,0,1.1,1.6,-1.1,17,85,11,1,105
FRA-Ligue 1,2324,Nantes,Enzo Mongo,FRA,DF,18,2005,0.1,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Nantes,Eray Cömert,SUI,DF,25,1998,22.2,941,1064,88.4,18882,6076,298,320,93.1,506,534,94.8,118,178,66.3,0,0.2,0.4,-0.2,4,57,4,2,57
FRA-Ligue 1,2324,Nantes,Fabien Centonze,FRA,DF,27,1996,1.0,37,51,72.5,640,242,15,20,75.0,16,21,76.2,5,8,62.5,0,0.0,0.2,0.0,0,1,3,3,1
FRA-Ligue 1,2324,Nantes,Florent Mollet,FRA,"MF,FW",31,1991,23.1,826,1063,77.7,12760,3216,425,473,89.9,301,361,83.4,56,160,35.0,4,2.5,2.4,1.5,38,67,16,3,96
FRA-Ligue 1,2324,Nantes,Hugo Boutsingkham,FRA,"MF,FW",20,2003,0.1,1,1,100.0,6,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Nantes,Ignatius Ganago,CMR,"FW,MF",24,1999,2.0,31,53,58.5,475,169,17,23,73.9,11,20,55.0,2,2,100.0,0,0.6,0.5,-0.6,4,1,3,1,5
FRA-Ligue 1,2324,Nantes,Jaouen Hadjam,ALG,DF,20,2003,1.2,80,103,77.7,1332,517,37,43,86.0,36,44,81.8,5,12,41.7,0,0.4,0.2,-0.4,4,6,6,3,10
FRA-Ligue 1,2324,Nantes,Jean-Charles Castelletto,CMR,DF,28,1995,27.4,1147,1340,85.6,20580,7724,429,470,91.3,590,661,89.3,93,161,57.8,0,0.8,1.2,-0.8,10,85,10,3,100
FRA-Ligue 1,2324,Nantes,Jean-Kevin Duverne,HAI,DF,26,1997,15.0,597,743,80.3,10059,4272,273,302,90.4,263,315,83.5,47,94,50.0,0,0.2,0.3,-0.2,3,45,8,3,64
FRA-Ligue 1,2324,Nantes,Kelvin Amian,FRA,DF,25,1998,8.9,268,350,76.6,4336,1782,142,159,89.3,100,127,78.7,22,45,48.9,1,0.6,0.7,0.4,5,26,4,2,28
FRA-Ligue 1,2324,Nantes,Lamine Diack,SEN,MF,22,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
FRA-Ligue 1,2324,Nantes,Marcus Coco,FRA,"DF,FW",27,1996,16.5,473,641,73.8,7533,2758,224,265,84.5,199,249,79.9,27,86,31.4,0,1.0,1.1,-1.0,12,40,18,8,55
FRA-Ligue 1,2324,Nantes,Marquinhos,BRA,"FW,MF",20,2003,1.7,50,67,74.6,768,223,30,37,81.1,18,21,85.7,2,6,33.3,0,0.7,0.7,-0.7,5,2,4,2,4
FRA-Ligue 1,2324,Nantes,Matthis Abline,FRA,FW,20,2003,11.6,162,231,70.1,2410,448,91,128,71.1,52,68,76.5,9,11,81.8,0,2.0,0.9,-2.0,17,6,7,2,20
FRA-Ligue 1,2324,Nantes,Moses Simon,NGA,"FW,MF",28,1995,19.9,318,508,62.6,5209,1351,164,212,77.4,114,174,65.5,25,56,44.6,5,3.7,5.6,1.3,29,27,21,14,36
FRA-Ligue 1,2324,Nantes,Mostafa Mohamed,EGY,FW,25,1997,22.2,238,369,64.5,3584,698,126,174,72.4,79,124,63.7,17,33,51.5,2,2.4,1.3,-0.4,23,20,10,3,25
FRA-Ligue 1,2324,Nantes,Moussa Sissoko,FRA,MF,33,1989,20.2,547,681,80.3,8769,2582,258,312,82.7,233,274,85.0,33,49,67.3,0,1.1,0.8,-1.1,14,41,9,3,74
FRA-Ligue 1,2324,Nantes,Nathan Zeze,FRA,DF,18,2005,11.4,407,481,84.6,7796,2854,133,152,87.5,234,255,91.8,35,65,53.8,0,0.0,0.1,0.0,0,22,1,0,30
FRA-Ligue 1,2324,Nantes,Nicolas Cozza,FRA,DF,24,1999,9.9,270,366,73.8,4703,1884,127,152,83.6,109,140,77.9,27,52,51.9,0,0.6,0.5,-0.6,3,27,5,1,20
FRA-Ligue 1,2324,Nantes,Nicolas Pallois,FRA,DF,35,1987,17.7,620,774,80.1,12807,4616,174,206,84.5,346,384,90.1,94,164,57.3,1,0.4,0.3,0.6,3,42,5,3,55
FRA-Ligue 1,2324,Nantes,Pedro Chirivella,ESP,MF,26,1997,28.8,1494,1743,85.7,25864,7906,653,701,93.2,631,692,91.2,146,254,57.5,1,1.1,2.8,-0.1,19,168,22,7,192
FRA-Ligue 1,2324,Nantes,Quentin Merlin,FRA,DF,21,2002,14.3,615,841,73.1,11723,4968,236,281,84.0,291,371,78.4,75,150,50.0,1,1.3,1.9,-0.3,18,72,28,8,98
FRA-Ligue 1,2324,Nantes,Ronaël Pierre-Gabriel,FRA,DF,25,1998,6.6,227,289,78.5,3413,1320,110,127,86.6,96,119,80.7,8,18,44.4,0,0.8,0.4,-0.8,2,17,3,1,17
FRA-Ligue 1,2324,Nantes,Rémy Descamps,FRA,GK,27,1996,6.0,128,212,60.4,4450,3581,26,26,100.0,35,35,100.0,67,150,44.7,0,0.0,0.0,0.0,0,5,0,0,0
FRA-Ligue 1,2324,Nantes,Samuel Moutoussamy,COD,MF,26,1996,12.3,417,498,83.7,6505,1983,219,245,89.4,158,187,84.5,22,36,61.1,0,0.6,1.1,-0.6,11,42,5,0,59
FRA-Ligue 1,2324,Nantes,Stredair Appuah,FRA,"FW,MF",19,2004,0.9,14,23,60.9,184,39,5,7,71.4,7,7,100.0,0,5,0.0,0,0.0,0.0,0.0,0,1,0,0,0
FRA-Ligue 1,2324,Nantes,Tino Kadewere,ZIM,"FW,MF",27,1996,8.7,154,213,72.3,2092,639,83,102,81.4,54,73,74.0,5,15,33.3,0,1.8,0.9,-1.8,12,13,9,1,26
FRA-Ligue 1,2324,Nice,Alexis Claude-Maurice,FRA,MF,25,1998,5.6,202,253,79.8,2857,570,120,132,90.9,56,75,74.7,12,22,54.5,0,0.3,0.6,-0.3,7,15,6,3,21
FRA-Ligue 1,2324,Nice,Aliou Badara Baldé,GUI,"FW,DF",20,2002,0.8,15,30,50.0,183,33,12,17,70.6,2,9,22.2,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2
FRA-Ligue 1,2324,Nice,Antoine Mendy,SEN,DF,19,2004,4.6,211,244,86.5,4086,1001,69,77,89.6,116,129,89.9,21,31,67.7,0,0.4,0.2,-0.4,2,15,2,2,12
FRA-Ligue 1,2324,Nice,Badredine Bouanani,ALG,FW,18,2004,1.8,54,70,77.1,959,207,24,31,77.4,20,24,83.3,9,13,69.2,0,0.5,0.4,-0.5,6,1,3,3,2
FRA-Ligue 1,2324,Nice,Bilal Brahimi,ALG,FW,23,2000,0.1,10,13,76.9,120,50,8,8,100.0,2,5,40.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0
FRA-Ligue 1,2324,Nice,Dante,BRA,DF,39,1983,31.6,2540,2803,90.6,43573,17293,1157,1213,95.4,1141,1202,94.9,183,303,60.4,1,1.0,1.2,0.0,13,170,7,1,185
FRA-Ligue 1,2324,Nice,Daouda Traoré,FRA,MF,17,2006,0.2,9,9,100.0,130,26,5,5,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1
FRA-Ligue 1,2324,Nice,Evann Guessand,CIV,FW,22,2001,17.3,218,294,74.1,2999,623,128,158,81.0,68,95,71.6,8,11,72.7,0,1.4,1.0,-1.4,15,15,12,0,34
FRA-Ligue 1,2324,Nice,Gaëtan Laborde,FRA,"FW,MF",29,1994,21.2,366,558,65.6,5696,1386,188,253,74.3,132,194,68.0,24,66,36.4,2,1.8,2.2,0.2,27,25,26,12,46
FRA-Ligue 1,2324,Nice,Hicham Boudaoui,ALG,MF,23,1999,17.9,601,717,83.8,9088,2370,318,361,88.1,221,251,88.0,36,56,64.3,0,1.8,1.3,-1.8,21,44,19,2,78
FRA-Ligue 1,2324,Nice,Jean-Clair Todibo,FRA,DF,23,1999,29.5,2228,2487,89.6,38405,14380,982,1034,95.0,1068,1136,94.0,143,265,54.0,2,1.6,1.2,0.4,9,113,7,1,150
FRA-Ligue 1,2324,Nice,Jeremie Boga,CIV,FW,26,1997,22.2,583,753,77.4,8887,2093,347,397,87.4,173,219,79.0,43,87,49.4,6,4.2,4.3,1.8,33,28,28,4,64
FRA-Ligue 1,2324,Nice,Jordan Lotomba,SUI,DF,24,1998,20.0,834,994,83.9,11866,3883,473,541,87.4,297,345,86.1,21,43,48.8,0,1.1,1.3,-1.1,12,36,14,5,52
FRA-Ligue 1,2324,Nice,Khéphren Thuram,FRA,MF,22,2001,23.4,978,1134,86.2,15397,3692,507,561,90.4,391,449,87.1,49,75,65.3,1,3.7,3.2,-2.7,31,82,24,6,104
