league,season,game,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
ITA-Serie A,2122,2022-05-15 Milan-Atalanta,37,Sun,2022-05-15,18:00,Milan,1.3,2–0,0.6,Atalanta,73304,Stadio Giuseppe Meazza,Daniele Orsato,/en/matches/0a41ccfd/Milan-Atalanta-May-15-2022-Serie-A,,0a41ccfd
ITA-Serie A,2122,2022-05-15 Napoli-Genoa,37,Sun,2022-05-15,15:00,Napoli,2.4,3–0,1.1,Genoa,54000,Stadio Diego Armando Maradona,Michael Fabbri,/en/matches/bc5d71d8/Napoli-Genoa-May-15-2022-Serie-A,,bc5d71d8
ITA-Serie A,2122,2022-05-16 Juventus-Lazio,37,Mon,2022-05-16,20:45,Juventus,0.7,2–2,1.1,Lazio,40515,Allianz Stadium,Giovanni Ayroldi,/en/matches/8e9a1625/Juventus-Lazio-May-16-2022-Serie-A,,8e9a1625
ITA-Serie A,2122,2022-05-16 Sampdoria-Fiorentina,37,Mon,2022-05-16,18:30,Sampdoria,1.5,4–1,1.5,Fiorentina,21331,Stadio Comunale Luigi Ferraris,Maurizio Mariani,/en/matches/a3327345/Sampdoria-Fiorentina-May-16-2022-Serie-A,,a3327345
ITA-Serie A,2122,2022-05-20 Torino-Roma,38,Fri,2022-05-20,20:45,Torino,0.6,0–3,2.7,Roma,16730,Stadio Olimpico di Torino,Massimiliano Irrati,/en/matches/e61c7d8b/Torino-Roma-May-20-2022-Serie-A,,e61c7d8b
ITA-Serie A,2122,2022-05-21 Atalanta-Empoli,38,Sat,2022-05-21,20:45,Atalanta,2.9,0–1,0.2,Empoli,17654,Stadio Atleti Azzurri d'Italia,Rosario Abisso,/en/matches/14289a5e/Atalanta-Empoli-May-21-2022-Serie-A,,14289a5e
ITA-Serie A,2122,2022-05-21 Fiorentina-Juventus,38,Sat,2022-05-21,20:45,Fiorentina,1.6,2–0,0.1,Juventus,34831,Stadio Artemio Franchi,Daniele Chiffi,/en/matches/d5fd01a8/Fiorentina-Juventus-May-21-2022-Serie-A,,d5fd01a8
ITA-Serie A,2122,2022-05-21 Genoa-Bologna,38,Sat,2022-05-21,17:15,Genoa,1.1,0–1,0.8,Bologna,17768,Stadio Comunale Luigi Ferraris,Gianpiero Miele,/en/matches/7eb59953/Genoa-Bologna-May-21-2022-Serie-A,,7eb59953
ITA-Serie A,2122,2022-05-21 Lazio-Hellas Verona,38,Sat,2022-05-21,20:45,Lazio,3.2,3–3,2.1,Hellas Verona,50000,Stadio Olimpico,Andrea Colombo,/en/matches/33db6118/Lazio-Hellas-Verona-May-21-2022-Serie-A,,33db6118
ITA-Serie A,2122,2022-05-22 Inter-Sampdoria,38,Sun,2022-05-22,18:00,Inter,3.4,3–0,1.0,Sampdoria,71109,Stadio Giuseppe Meazza,Marco Di Bello,/en/matches/fc73f7ef/Internazionale-Sampdoria-May-22-2022-Serie-A,,fc73f7ef
ITA-Serie A,2122,2022-05-22 Salernitana-Udinese,38,Sun,2022-05-22,21:00,Salernitana,1.6,0–4,2.5,Udinese,29739,Stadio Arechi,Daniele Orsato,/en/matches/ec53c97f/Salernitana-Udinese-May-22-2022-Serie-A,,ec53c97f
ITA-Serie A,2122,2022-05-22 Sassuolo-Milan,38,Sun,2022-05-22,18:00,Sassuolo,0.5,0–3,2.8,Milan,21584,Mapei Stadium - Città del Tricolore,Daniele Doveri,/en/matches/d75d8667/Sassuolo-Milan-May-22-2022-Serie-A,,d75d8667
ITA-Serie A,2122,2022-05-22 Spezia-Napoli,38,Sun,2022-05-22,12:30,Spezia,2.0,0–3,1.5,Napoli,10000,Stadio Alberto Picco,Matteo Marchetti,/en/matches/0fff7f55/Spezia-Napoli-May-22-2022-Serie-A,,0fff7f55
ITA-Serie A,2122,2022-05-22 Venezia-Cagliari,38,Sun,2022-05-22,21:00,Venezia,1.0,0–0,1.9,Cagliari,5654,Stadio Pierluigi Penzo,Fabio Maresca,/en/matches/4437ab7b/Venezia-Cagliari-May-22-2022-Serie-A,,4437ab7b
