,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Fiorentina,Igor,BRA,DF,24,1998,22.9,1165,1324,88.0,23901,7556,322,343,93.9,686,733,93.6,144,213,67.6,0,0.2,0.2,-0.2,3,77,2,0,76
ITA-Serie A,2223,Fiorentina,Jonathan Ikone,FRA,FW,24,1998,22.3,546,669,81.6,9216,1810,283,314,90.1,193,235,82.1,55,71,77.5,4,3.7,3.5,0.3,29,24,27,3,67
ITA-Serie A,2223,Fiorentina,Josip Brekalo,CRO,"FW,MF",24,1998,2.5,76,100,76.0,1424,365,28,33,84.8,33,41,80.5,13,18,72.2,0,0.5,0.5,-0.5,8,7,11,3,18
ITA-Serie A,2223,Fiorentina,Lorenzo Venuti,ITA,DF,27,1995,10.3,497,609,81.6,8930,2556,217,227,95.6,228,263,86.7,49,97,50.5,1,0.5,0.7,0.5,8,36,9,4,44
ITA-Serie A,2223,Fiorentina,Luca Ranieri,ITA,DF,23,1999,5.6,278,334,83.2,5363,1832,96,105,91.4,143,158,90.5,37,62,59.7,0,0.1,0.1,-0.1,2,18,0,0,11
ITA-Serie A,2223,Fiorentina,Lucas Martínez Quarta,ARG,DF,26,1996,24.1,1245,1524,81.7,27128,10926,357,402,88.8,664,741,89.6,213,340,62.6,1,0.6,0.7,0.4,8,119,5,1,119
ITA-Serie A,2223,Fiorentina,Luka Jović,SRB,"FW,MF",24,1997,17.0,228,297,76.8,3607,613,118,142,83.1,82,107,76.6,18,24,75.0,3,1.5,1.0,1.5,23,19,5,0,28
ITA-Serie A,2223,Fiorentina,Marco Benassi,ITA,DF,27,1994,1.0,91,105,86.7,2107,426,32,32,100.0,33,41,80.5,26,31,83.9,0,0.1,0.1,-0.1,1,11,1,0,9
ITA-Serie A,2223,Fiorentina,Michele Cerofolini,ITA,GK,23,1999,5.0,148,195,75.9,3964,2708,27,27,100.0,71,71,100.0,49,96,51.0,0,0.0,0.0,0.0,0,1,0,0,0
ITA-Serie A,2223,Fiorentina,Nicolás González,ARG,"FW,MF",24,1998,15.0,381,571,66.7,6819,1579,154,225,68.4,178,218,81.7,37,72,51.4,1,1.3,1.1,-0.3,19,41,21,5,70
ITA-Serie A,2223,Fiorentina,Nikola Milenković,SRB,DF,24,1997,23.7,1107,1292,85.7,21399,6777,397,443,89.6,570,634,89.9,129,182,70.9,1,0.5,0.9,0.5,6,62,3,0,78
ITA-Serie A,2223,Fiorentina,Pierluigi Gollini,ITA,GK,27,1995,3.0,96,126,76.2,2622,1774,18,18,100.0,42,42,100.0,36,66,54.5,0,0.0,0.0,0.0,0,1,0,0,0
ITA-Serie A,2223,Fiorentina,Pietro Terracciano,ITA,GK,32,1990,29.0,816,1072,76.1,23589,16226,130,133,97.7,358,365,98.1,324,566,57.2,0,0.0,0.0,0.0,0,16,0,0,0
ITA-Serie A,2223,Fiorentina,Riccardo Saponara,ITA,FW,30,1991,13.4,329,457,72.0,4773,1264,209,249,83.9,85,122,69.7,19,39,48.7,3,3.4,2.2,-0.4,20,26,27,7,56
ITA-Serie A,2223,Fiorentina,Riccardo Sottil,ITA,FW,23,1999,9.3,209,266,78.6,3457,554,102,115,88.7,84,109,77.1,18,25,72.0,2,1.1,0.8,0.9,15,11,8,2,27
ITA-Serie A,2223,Fiorentina,Rolando Mandragora,ITA,MF,25,1997,21.7,790,984,80.3,15068,4733,311,356,87.4,354,400,88.5,100,167,59.9,4,4.9,4.1,-0.9,34,115,18,6,142
ITA-Serie A,2223,Fiorentina,Salvatore Sirigu,ITA,GK,35,1987,1.0,28,38,73.7,930,572,2,2,100.0,12,12,100.0,14,24,58.3,0,0.0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2223,Fiorentina,Sofyan Amrabat,MAR,MF,25,1996,22.2,1323,1490,88.8,26717,7147,450,504,89.3,636,677,93.9,217,258,84.1,1,1.1,1.6,-0.1,12,158,23,10,176
ITA-Serie A,2223,Fiorentina,Szymon Żurkowski,POL,MF,24,1997,0.4,17,19,89.5,298,21,6,7,85.7,7,7,100.0,2,2,100.0,1,0.0,0.0,1.0,1,1,1,0,1
ITA-Serie A,2223,Fiorentina,Youssef Maleh,MAR,MF,23,1998,3.3,95,116,81.9,1462,376,55,63,87.3,31,35,88.6,7,12,58.3,0,0.6,0.4,-0.6,6,8,5,2,11
ITA-Serie A,2223,Hellas Verona,Adolfo Gaich,ARG,FW,23,1999,8.1,94,165,57.0,1055,200,61,100,61.0,22,39,56.4,0,2,0.0,0,0.4,0.2,-0.4,6,8,0,0,11
ITA-Serie A,2223,Hellas Verona,Adrien Tameze,CMR,MF,28,1994,33.7,835,1092,76.5,14351,4390,376,468,80.3,363,430,84.4,73,116,62.9,0,0.9,1.2,-0.9,22,91,17,3,103
ITA-Serie A,2223,Hellas Verona,Ajdin Hrustic,AUS,MF,26,1996,2.5,75,94,79.8,1069,341,40,42,95.2,25,33,75.8,4,7,57.1,0,0.6,0.6,-0.6,3,1,5,1,8
ITA-Serie A,2223,Hellas Verona,Alessandro Cortinovis,ITA,MF,21,2001,0.1,5,6,83.3,77,35,3,3,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,2,1,2
ITA-Serie A,2223,Hellas Verona,Antonín Barák,CZE,MF,27,1994,0.3,11,14,78.6,140,24,7,10,70.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2
ITA-Serie A,2223,Hellas Verona,Bruno Amione,ARG,DF,20,2002,0.6,11,16,68.8,167,40,6,6,100.0,5,7,71.4,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2223,Hellas Verona,Cyril Ngonge,BEL,"MF,FW",22,2000,8.3,98,175,56.0,1450,491,53,81,65.4,34,49,69.4,8,22,36.4,1,0.6,0.6,0.4,11,10,6,4,13
ITA-Serie A,2223,Hellas Verona,Darko Lazović,SRB,"MF,DF",31,1990,24.9,517,836,61.8,8845,3738,248,317,78.2,199,291,68.4,55,152,36.2,5,6.4,5.3,-1.4,45,49,34,15,81
ITA-Serie A,2223,Hellas Verona,Davide Faraoni,ITA,DF,30,1991,16.5,394,592,66.6,7297,3426,167,205,81.5,167,237,70.5,53,112,47.3,3,1.0,0.7,2.0,11,34,20,9,54
ITA-Serie A,2223,Hellas Verona,Deyovaisio Zeefuik,NED,DF,24,1998,0.1,5,7,71.4,83,14,2,2,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2223,Hellas Verona,Diego Coppola,ITA,DF,18,2003,13.1,403,557,72.4,7562,3275,145,174,83.3,222,271,81.9,32,83,38.6,0,0.0,0.2,0.0,0,30,3,1,42
ITA-Serie A,2223,Hellas Verona,Fabio Depaoli,ITA,DF,25,1997,24.1,440,685,64.2,8131,4636,178,231,77.1,203,293,69.3,51,116,44.0,2,1.2,1.3,0.8,16,40,22,13,66
ITA-Serie A,2223,Hellas Verona,Federico Ceccherini,ITA,DF,30,1992,15.7,479,623,76.9,8667,3491,199,225,88.4,219,261,83.9,52,98,53.1,0,0.2,0.3,-0.2,5,43,7,2,53
ITA-Serie A,2223,Hellas Verona,Filippo Terracciano,ITA,"DF,MF",19,2003,9.1,235,343,68.5,4308,1770,88,113,77.9,115,148,77.7,21,53,39.6,1,1.2,1.5,-0.2,8,21,10,4,37
ITA-Serie A,2223,Hellas Verona,Giangiacomo Magnani,ITA,DF,26,1995,17.0,367,499,73.5,7603,2655,125,151,82.8,176,211,83.4,61,122,50.0,1,0.2,0.2,0.8,5,32,4,1,32
ITA-Serie A,2223,Hellas Verona,Ibrahim Sulemana,GHA,MF,19,2003,7.2,133,183,72.7,2479,777,53,60,88.3,64,78,82.1,13,26,50.0,0,0.2,0.1,-0.2,5,18,1,1,18
ITA-Serie A,2223,Hellas Verona,Isak Hien,SWE,DF,23,1999,29.0,775,1031,75.2,16071,6179,206,269,76.6,449,532,84.4,108,183,59.0,0,0.1,0.2,-0.1,2,41,3,1,54
ITA-Serie A,2223,Hellas Verona,Ivan Ilić,SRB,MF,21,2001,9.5,279,401,69.6,5107,1432,113,138,81.9,128,168,76.2,29,66,43.9,1,1.0,1.0,0.0,16,19,10,1,39
ITA-Serie A,2223,Hellas Verona,Jayden Braaf,NED,"MF,FW",19,2002,3.2,60,78,76.9,849,192,41,44,93.2,13,17,76.5,4,6,66.7,0,0.1,0.1,-0.1,2,5,0,0,5
ITA-Serie A,2223,Hellas Verona,Josh Doig,SCO,DF,20,2002,15.0,360,534,67.4,6111,2875,181,220,82.3,141,207,68.1,32,70,45.7,3,1.2,1.3,1.8,12,28,12,8,27
ITA-Serie A,2223,Hellas Verona,Juan David Cabal,COL,DF,21,2001,4.9,166,223,74.4,3165,1118,63,73,86.3,79,91,86.8,20,46,43.5,0,0.3,0.1,-0.3,2,15,3,2,17
ITA-Serie A,2223,Hellas Verona,Kevin Lasagna,ITA,"FW,MF",29,1992,17.5,157,258,60.9,2338,547,77,112,68.8,54,81,66.7,8,18,44.4,2,1.7,0.4,0.3,17,9,9,0,19
ITA-Serie A,2223,Hellas Verona,Koray Günter,GER,DF,27,1994,11.1,323,422,76.5,6871,3172,102,126,81.0,160,183,87.4,58,101,57.4,0,0.9,0.3,-0.9,8,31,1,1,36
ITA-Serie A,2223,Hellas Verona,Lorenzo Montipò,ITA,GK,26,1996,37.0,745,1192,62.5,29263,24967,75,76,98.7,246,251,98.0,421,859,49.0,0,0.0,0.2,0.0,0,65,1,0,0
ITA-Serie A,2223,Hellas Verona,Martin Hongla,CMR,MF,24,1998,5.8,166,212,78.3,3239,992,62,74,83.8,75,89,84.3,24,41,58.5,0,0.3,0.4,-0.3,3,18,2,1,24
ITA-Serie A,2223,Hellas Verona,Miguel Veloso,POR,MF,36,1986,12.9,429,599,71.6,8600,3315,161,191,84.3,188,224,83.9,72,153,47.1,0,2.1,1.8,-2.1,20,49,13,5,84
ITA-Serie A,2223,Hellas Verona,Milan Đurić,BIH,FW,32,1990,15.2,268,523,51.2,3119,740,186,336,55.4,54,119,45.4,5,13,38.5,1,1.3,0.9,-0.3,21,27,5,0,29
ITA-Serie A,2223,Hellas Verona,Oliver Abildgaard,DEN,MF,26,1996,6.6,115,195,59.0,1943,930,58,85,68.2,41,71,57.7,13,27,48.1,0,0.4,0.3,-0.4,6,17,3,2,15
ITA-Serie A,2223,Hellas Verona,Ondrej Duda,SVK,MF,27,1994,11.8,323,433,74.6,5654,1659,148,177,83.6,128,154,83.1,35,64,54.7,0,0.3,0.5,-0.3,5,42,5,1,44
ITA-Serie A,2223,Hellas Verona,Panagiotis Retsos,GRE,DF,23,1998,1.4,44,56,78.6,781,321,20,23,87.0,20,24,83.3,4,7,57.1,0,0.0,0.0,0.0,1,3,0,0,2
ITA-Serie A,2223,Hellas Verona,Paweł Dawidowicz,POL,DF,27,1995,18.1,613,827,74.1,11131,4374,258,296,87.2,277,354,78.2,69,146,47.3,1,0.8,0.3,0.2,5,47,2,0,60
ITA-Serie A,2223,Hellas Verona,Roberto Piccoli,ITA,FW,21,2001,2.1,13,25,52.0,178,55,8,12,66.7,3,6,50.0,1,4,25.0,0,0.2,0.0,-0.2,1,1,0,0,0
ITA-Serie A,2223,Hellas Verona,Simone Perilli,ITA,GK,27,1995,1.0,10,34,29.4,455,391,1,1,100.0,3,3,100.0,6,30,20.0,0,0.0,0.0,0.0,0,3,0,0,0
ITA-Serie A,2223,Hellas Verona,Simone Verdi,ITA,"MF,FW",30,1992,12.2,270,414,65.2,5101,1823,123,154,79.9,90,121,74.4,47,96,49.0,0,2.1,1.5,-2.1,20,38,12,5,46
ITA-Serie A,2223,Hellas Verona,Thomas Henry,FRA,FW,27,1994,11.4,115,226,50.9,1405,437,71,124,57.3,19,46,41.3,7,12,58.3,0,1.1,0.5,-1.1,13,14,6,0,18
ITA-Serie A,2223,Hellas Verona,Yayah Kallon,SLE,"MF,FW",21,2001,9.6,148,237,62.4,2179,653,79,106,74.5,51,83,61.4,8,17,47.1,1,1.5,0.9,-0.5,13,10,14,6,22
ITA-Serie A,2223,Inter,Alessandro Bastoni,ITA,DF,23,1999,24.0,1384,1671,82.8,27841,9878,486,539,90.2,677,751,90.1,207,324,63.9,2,2.7,2.9,-0.7,15,130,29,11,141
ITA-Serie A,2223,Inter,Alex Cordaz,ITA,GK,39,1983,0.3,11,20,55.0,274,200,4,4,100.0,3,4,75.0,4,11,36.4,0,0.0,0.0,0.0,0,0,0,0,0
ITA-Serie A,2223,Inter,André Onana,CMR,GK,26,1996,24.0,837,1030,81.3,20562,13611,224,224,100.0,386,394,98.0,220,402,54.7,0,0.1,0.1,-0.1,3,17,1,0,2
ITA-Serie A,2223,Inter,Danilo D'Ambrosio,ITA,DF,33,1988,8.1,493,557,88.5,8396,2823,212,222,95.5,246,270,91.1,26,51,51.0,2,0.7,0.6,1.3,7,26,5,1,34
ITA-Serie A,2223,Inter,Denzel Dumfries,NED,DF,26,1996,24.6,745,1004,74.2,12394,3688,358,416,86.1,313,409,76.5,56,111,50.5,4,4.9,3.9,-0.9,32,32,32,18,59
ITA-Serie A,2223,Inter,Edin Džeko,BIH,FW,36,1986,19.2,364,528,68.9,5741,1417,195,253,77.1,122,173,70.5,30,55,54.5,3,3.2,3.3,-0.2,23,39,20,2,67
ITA-Serie A,2223,Inter,Federico Dimarco,ITA,DF,24,1997,23.0,925,1257,73.6,17591,5969,392,448,87.5,377,472,79.9,129,268,48.1,3,6.9,5.5,-3.9,59,67,42,28,88
ITA-Serie A,2223,Inter,Francesco Acerbi,ITA,DF,34,1988,26.9,1455,1644,88.5,27034,8090,545,594,91.8,737,802,91.9,149,202,73.8,2,1.1,1.2,0.9,16,86,14,3,100
ITA-Serie A,2223,Inter,Hakan Çalhanoğlu,TUR,MF,28,1994,26.3,1396,1677,83.2,25576,7831,637,690,92.3,546,630,86.7,180,288,62.5,6,5.0,6.0,1.0,70,149,37,11,172
ITA-Serie A,2223,Inter,Henrikh Mkhitaryan,ARM,MF,33,1989,22.1,924,1058,87.3,15228,3797,454,497,91.3,361,408,88.5,79,96,82.3,2,2.1,2.4,-0.1,19,93,32,8,133
ITA-Serie A,2223,Inter,Joaquín Correa,ARG,FW,27,1994,10.6,224,283,79.2,3438,691,119,142,83.8,82,96,85.4,13,14,92.9,1,1.3,1.0,-0.3,15,23,9,0,29
ITA-Serie A,2223,Inter,Kristjan Asllani,ALB,MF,20,2002,6.6,402,457,88.0,7554,2029,188,192,97.9,148,161,91.9,61,93,65.6,0,0.9,1.0,-0.9,11,27,6,1,29
ITA-Serie A,2223,Inter,Lautaro Martínez,ARG,FW,24,1997,28.6,503,681,73.9,7435,1886,262,340,77.1,167,204,81.9,32,44,72.7,6,5.4,2.9,0.6,46,39,25,1,83
ITA-Serie A,2223,Inter,Marcelo Brozović,CRO,MF,29,1992,19.7,1318,1502,87.7,23163,6319,585,621,94.2,591,648,91.2,114,176,64.8,5,2.8,1.8,2.2,23,102,18,5,114
ITA-Serie A,2223,Inter,Matteo Darmian,ITA,DF,32,1989,22.5,1190,1376,86.5,21419,7160,477,512,93.2,598,664,90.1,97,155,62.6,2,1.9,2.0,0.1,19,68,18,10,88
ITA-Serie A,2223,Inter,Mattia Zanotti,ITA,DF,19,2003,0.3,6,8,75.0,72,31,4,6,66.7,2,2,100.0,0,0,,0,0.1,0.0,-0.1,1,1,0,0,1
ITA-Serie A,2223,Inter,Milan Škriniar,SVK,DF,27,1995,19.7,1275,1397,91.3,23769,7731,445,479,92.9,707,739,95.7,103,144,71.5,0,0.3,0.4,-0.3,6,79,4,1,81
ITA-Serie A,2223,Inter,Nicolò Barella,ITA,MF,25,1997,29.0,1306,1601,81.6,21320,6648,684,773,88.5,486,564,86.2,102,177,57.6,6,5.6,4.1,0.4,55,150,50,15,214
ITA-Serie A,2223,Inter,Raoul Bellanova,ITA,DF,22,2000,5.5,238,306,77.8,3914,953,120,135,88.9,82,110,74.5,23,39,59.0,0,0.4,0.4,-0.4,3,9,6,5,12
ITA-Serie A,2223,Inter,Roberto Gagliardini,ITA,MF,28,1994,8.7,297,355,83.7,4333,1269,177,200,88.5,94,108,87.0,15,25,60.0,0,0.3,0.7,-0.3,5,32,12,4,39
ITA-Serie A,2223,Inter,Robin Gosens,GER,DF,28,1994,13.2,506,660,76.7,8158,2994,267,293,91.1,202,263,76.8,30,75,40.0,0,2.4,2.9,-2.4,16,34,15,8,41
ITA-Serie A,2223,Inter,Romelu Lukaku,BEL,FW,29,1993,18.4,277,404,68.6,3427,748,153,197,77.7,65,98,66.3,15,27,55.6,6,4.1,2.9,1.9,32,17,15,2,41
ITA-Serie A,2223,Inter,Samir Handanović,SVN,GK,38,1984,13.7,527,582,90.5,11641,7781,173,174,99.4,247,250,98.8,104,152,68.4,0,0.0,0.0,0.0,1,10,0,0,0
ITA-Serie A,2223,Inter,Stefan de Vrij,NED,DF,30,1992,21.6,1078,1206,89.4,19552,5861,365,390,93.6,634,674,94.1,67,111,60.4,0,0.2,0.7,-0.2,1,42,0,0,55
ITA-Serie A,2223,Inter,Valentin Carboni,ARG,"MF,DF",17,2005,0.3,12,17,70.6,192,12,5,7,71.4,4,6,66.7,2,2,100.0,0,0.0,0.0,0.0,1,0,0,0,1
ITA-Serie A,2223,Juventus,Adrien Rabiot,FRA,MF,27,1995,30.5,971,1191,81.5,15511,4279,513,586,87.5,339,412,82.3,83,117,70.9,4,2.3,1.9,1.7,31,99,23,4,133
ITA-Serie A,2223,Juventus,Alex Sandro,BRA,DF,31,1991,19.9,1081,1256,86.1,19560,6667,466,504,92.5,477,532,89.7,120,172,69.8,1,0.9,1.1,0.1,12,93,9,3,97
ITA-Serie A,2223,Juventus,Arkadiusz Milik,POL,FW,28,1994,17.6,346,450,76.9,4924,810,207,253,81.8,110,132,83.3,14,23,60.9,1,2.1,0.7,-1.1,17,17,9,0,34
ITA-Serie A,2223,Juventus,Daniele Rugani,ITA,DF,28,1994,6.3,231,262,88.2,4696,1347,64,70,91.4,150,159,94.3,17,33,51.5,0,0.0,0.0,0.0,0,7,0,0,5
ITA-Serie A,2223,Juventus,Danilo,BRA,DF,31,1991,35.4,1884,2225,84.7,36469,13783,701,778,90.1,914,998,91.6,249,392,63.5,3,2.4,1.3,0.6,19,187,13,3,176
ITA-Serie A,2223,Juventus,Denis Zakaria,SUI,MF,25,1996,1.4,32,38,84.2,469,119,18,20,90.0,11,12,91.7,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,3
ITA-Serie A,2223,Juventus,Dušan Vlahović,SRB,FW,22,2000,21.4,271,381,71.1,4560,793,123,161,76.4,108,136,79.4,24,39,61.5,2,2.4,0.8,-0.4,21,23,12,1,40
ITA-Serie A,2223,Juventus,Enzo Barrenechea,ARG,MF,21,2001,1.8,98,115,85.2,1544,361,49,52,94.2,42,45,93.3,6,11,54.5,0,0.0,0.0,0.0,1,6,0,0,5
ITA-Serie A,2223,Juventus,Fabio Miretti,ITA,"MF,FW",18,2003,13.7,364,511,71.2,5842,1673,192,236,81.4,135,170,79.4,25,60,41.7,2,1.3,1.3,0.7,16,39,17,4,60
ITA-Serie A,2223,Juventus,Federico Chiesa,ITA,"DF,MF",24,1997,9.5,246,338,72.8,3806,1114,135,163,82.8,87,119,73.1,14,26,53.8,5,2.6,1.7,2.4,20,25,15,6,34
ITA-Serie A,2223,Juventus,Federico Gatti,ITA,DF,24,1998,16.1,808,957,84.4,16192,5297,287,307,93.5,404,443,91.2,111,181,61.3,0,1.5,1.1,-1.5,6,47,3,0,56
ITA-Serie A,2223,Juventus,Filip Kostić,SRB,"DF,FW",29,1992,28.5,830,1212,68.5,14092,4148,413,489,84.5,309,431,71.7,86,195,44.1,8,7.1,4.8,0.9,66,44,47,31,78
ITA-Serie A,2223,Juventus,Gleison Bremer,BRA,DF,25,1997,29.3,1503,1668,90.1,29183,9314,501,541,92.6,832,880,94.5,160,217,73.7,1,1.7,0.6,-0.7,9,38,1,0,54
ITA-Serie A,2223,Juventus,Juan Cuadrado,COL,"DF,FW",34,1988,23.1,1113,1323,84.1,21481,5507,468,520,90.0,460,526,87.5,170,231,73.6,3,2.7,2.3,0.3,42,62,24,10,92
ITA-Serie A,2223,Juventus,Leandro Paredes,ARG,MF,28,1994,10.9,681,778,87.5,12988,4913,263,280,93.9,316,339,93.2,92,140,65.7,0,1.9,2.5,-1.9,21,65,12,2,72
ITA-Serie A,2223,Juventus,Leonardo Bonucci,ITA,DF,35,1987,9.8,508,580,87.6,10749,4060,139,149,93.3,295,316,93.4,71,106,67.0,0,0.2,0.3,-0.2,4,35,4,0,28
ITA-Serie A,2223,Juventus,Manuel Locatelli,ITA,MF,24,1998,27.2,1114,1362,81.8,20892,7015,478,547,87.4,462,526,87.8,153,225,68.0,2,1.8,1.3,0.2,22,144,13,1,134
ITA-Serie A,2223,Juventus,Mattia De Sciglio,ITA,DF,29,1992,11.6,450,569,79.1,8035,3019,189,227,83.3,213,252,84.5,44,75,58.7,0,0.5,0.4,-0.5,8,51,8,6,50
