league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
GER-Bundesliga,2223,2022-10-16 Köln-Augsburg,Bundesliga,10,Sun,2022-10-16,15:30,Köln,1.5,3–2,0.4,Augsburg,49000,RheinEnergieSTADION,Felix Zwayer,/en/matches/410c0cac/Koln-Augsburg-October-16-2022-Bundesliga,,410c0cac
GER-Bundesliga,2223,2022-10-16 Union Berlin-Dortmund,Bundesliga,10,Sun,2022-10-16,17:30,Union Berlin,1.9,2–0,0.8,Dortmund,22012,Stadion An der Alten Försterei,Tobias Stieler,/en/matches/0093e438/Union-Berlin-Dortmund-October-16-2022-Bundesliga,,0093e438
GER-Bundesliga,2223,2022-10-21 Mainz 05-Köln,Bundesliga,11,Fri,2022-10-21,20:30,Mainz 05,1.9,5–0,0.7,Köln,31610,Mewa Arena,Matthias Jöllenbeck,/en/matches/d88938af/Mainz-05-Koln-October-21-2022-Bundesliga,,d88938af
GER-Bundesliga,2223,2022-10-22 Augsburg-RB Leipzig,Bundesliga,11,Sat,2022-10-22,15:30,Augsburg,1.6,3–3,2.4,RB Leipzig,25109,WWK Arena,Robert Schröder,/en/matches/efdacea4/Augsburg-RB-Leipzig-October-22-2022-Bundesliga,,efdacea4
GER-Bundesliga,2223,2022-10-22 Dortmund-Stuttgart,Bundesliga,11,Sat,2022-10-22,15:30,Dortmund,2.6,5–0,1.0,Stuttgart,81365,Signal Iduna Park,Daniel Schlager,/en/matches/99a2c409/Dortmund-Stuttgart-October-22-2022-Bundesliga,,99a2c409
GER-Bundesliga,2223,2022-10-22 Freiburg-Werder Bremen,Bundesliga,11,Sat,2022-10-22,15:30,Freiburg,2.9,2–0,0.5,Werder Bremen,34700,Europa-Park Stadion,Bastian Dankert,/en/matches/dc19c7f7/Freiburg-Werder-Bremen-October-22-2022-Bundesliga,,dc19c7f7
GER-Bundesliga,2223,2022-10-22 Gladbach-Eint Frankfurt,Bundesliga,11,Sat,2022-10-22,18:30,Gladbach,1.0,1–3,1.9,Eint Frankfurt,53019,Stadion im Borussia-Park,Daniel Siebert,/en/matches/f45cb803/Monchengladbach-Eintracht-Frankfurt-October-22-2022-Bundesliga,,f45cb803
GER-Bundesliga,2223,2022-10-22 Hoffenheim-Bayern Munich,Bundesliga,11,Sat,2022-10-22,15:30,Hoffenheim,0.8,0–2,2.4,Bayern Munich,30150,PreZero Arena,Sven Jablonski,/en/matches/70d1d2d9/Hoffenheim-Bayern-Munich-October-22-2022-Bundesliga,,70d1d2d9
GER-Bundesliga,2223,2022-10-22 Leverkusen-Wolfsburg,Bundesliga,11,Sat,2022-10-22,15:30,Leverkusen,2.2,2–2,1.2,Wolfsburg,26294,BayArena,Felix Brych,/en/matches/479a4e6b/Bayer-Leverkusen-Wolfsburg-October-22-2022-Bundesliga,,479a4e6b
GER-Bundesliga,2223,2022-10-23 Bochum-Union Berlin,Bundesliga,11,Sun,2022-10-23,15:30,Bochum,1.1,2–1,1.0,Union Berlin,25460,Vonovia Ruhrstadion,Deniz Aytekin,/en/matches/ab55c8de/Bochum-Union-Berlin-October-23-2022-Bundesliga,,ab55c8de
GER-Bundesliga,2223,2022-10-23 Hertha BSC-Schalke 04,Bundesliga,11,Sun,2022-10-23,17:30,Hertha BSC,0.8,2–1,0.6,Schalke 04,60165,Olympiastadion Berlin,Martin Petersen,/en/matches/b8ef651e/Hertha-BSC-Schalke-04-October-23-2022-Bundesliga,,b8ef651e
GER-Bundesliga,2223,2022-10-28 Werder Bremen-Hertha BSC,Bundesliga,12,Fri,2022-10-28,20:30,Werder Bremen,1.3,1–0,0.4,Hertha BSC,42100,Wohninvest Weserstadion,Tobias Reichel,/en/matches/d9457056/Werder-Bremen-Hertha-BSC-October-28-2022-Bundesliga,,d9457056
GER-Bundesliga,2223,2022-10-29 Bayern Munich-Mainz 05,Bundesliga,12,Sat,2022-10-29,15:30,Bayern Munich,3.1,6–2,2.2,Mainz 05,75000,Allianz Arena,Felix Zwayer,/en/matches/4064fa8b/Bayern-Munich-Mainz-05-October-29-2022-Bundesliga,,4064fa8b
GER-Bundesliga,2223,2022-10-29 Eint Frankfurt-Dortmund,Bundesliga,12,Sat,2022-10-29,18:30,Eint Frankfurt,1.9,1–2,0.6,Dortmund,50000,Deutsche Bank Park,Sascha Stegemann,/en/matches/fd1ed255/Eintracht-Frankfurt-Dortmund-October-29-2022-Bundesliga,,fd1ed255
GER-Bundesliga,2223,2022-10-29 RB Leipzig-Leverkusen,Bundesliga,12,Sat,2022-10-29,15:30,RB Leipzig,1.2,2–0,0.1,Leverkusen,45598,Red Bull Arena,Sven Jablonski,/en/matches/6cdb0d1e/RB-Leipzig-Bayer-Leverkusen-October-29-2022-Bundesliga,,6cdb0d1e
GER-Bundesliga,2223,2022-10-29 Stuttgart-Augsburg,Bundesliga,12,Sat,2022-10-29,15:30,Stuttgart,2.6,2–1,1.0,Augsburg,46400,Mercedes-Benz Arena,Tobias Stieler,/en/matches/d65b9084/Stuttgart-Augsburg-October-29-2022-Bundesliga,,d65b9084
GER-Bundesliga,2223,2022-10-29 Wolfsburg-Bochum,Bundesliga,12,Sat,2022-10-29,15:30,Wolfsburg,2.0,4–0,0.5,Bochum,24037,Volkswagen Arena,Robert Hartmann,/en/matches/4d55ede5/Wolfsburg-Bochum-October-29-2022-Bundesliga,,4d55ede5
GER-Bundesliga,2223,2022-10-30 Köln-Hoffenheim,Bundesliga,12,Sun,2022-10-30,19:30,Köln,1.2,1–1,0.9,Hoffenheim,49000,RheinEnergieSTADION,Frank Willenborg,/en/matches/fdbc58f9/Koln-Hoffenheim-October-30-2022-Bundesliga,,fdbc58f9
GER-Bundesliga,2223,2022-10-30 Schalke 04-Freiburg,Bundesliga,12,Sun,2022-10-30,17:30,Schalke 04,0.6,0–2,2.3,Freiburg,61115,Veltins-Arena,Christian Dingert,/en/matches/408042b1/Schalke-04-Freiburg-October-30-2022-Bundesliga,,408042b1
GER-Bundesliga,2223,2022-10-30 Union Berlin-Gladbach,Bundesliga,12,Sun,2022-10-30,15:30,Union Berlin,0.9,2–1,1.0,Gladbach,22012,Stadion An der Alten Försterei,Harm Osmers,/en/matches/fa327fa0/Union-Berlin-Monchengladbach-October-30-2022-Bundesliga,,fa327fa0
GER-Bundesliga,2223,2022-11-04 Gladbach-Stuttgart,Bundesliga,13,Fri,2022-11-04,20:30,Gladbach,0.9,3–1,1.1,Stuttgart,53178,Stadion im Borussia-Park,Matthias Jöllenbeck,/en/matches/49542474/Monchengladbach-Stuttgart-November-4-2022-Bundesliga,,49542474
GER-Bundesliga,2223,2022-11-05 Augsburg-Eint Frankfurt,Bundesliga,13,Sat,2022-11-05,15:30,Augsburg,1.2,1–2,1.2,Eint Frankfurt,30087,WWK Arena,Deniz Aytekin,/en/matches/bf93778c/Augsburg-Eintracht-Frankfurt-November-5-2022-Bundesliga,,bf93778c
GER-Bundesliga,2223,2022-11-05 Dortmund-Bochum,Bundesliga,13,Sat,2022-11-05,15:30,Dortmund,1.5,3–0,0.6,Bochum,81365,Signal Iduna Park,Tobias Stieler,/en/matches/016315f6/Dortmund-Bochum-November-5-2022-Bundesliga,,016315f6
GER-Bundesliga,2223,2022-11-05 Hertha BSC-Bayern Munich,Bundesliga,13,Sat,2022-11-05,15:30,Hertha BSC,1.2,2–3,1.9,Bayern Munich,74667,Olympiastadion Berlin,Bastian Dankert,/en/matches/ebb5eea0/Hertha-BSC-Bayern-Munich-November-5-2022-Bundesliga,,ebb5eea0
GER-Bundesliga,2223,2022-11-05 Hoffenheim-RB Leipzig,Bundesliga,13,Sat,2022-11-05,15:30,Hoffenheim,0.9,1–3,1.7,RB Leipzig,23127,PreZero Arena,Martin Petersen,/en/matches/f2dd0498/Hoffenheim-RB-Leipzig-November-5-2022-Bundesliga,,f2dd0498
GER-Bundesliga,2223,2022-11-05 Mainz 05-Wolfsburg,Bundesliga,13,Sat,2022-11-05,15:30,Mainz 05,1.0,0–3,0.6,Wolfsburg,26750,Mewa Arena,Daniel Siebert,/en/matches/1a5d2266/Mainz-05-Wolfsburg-November-5-2022-Bundesliga,,1a5d2266
GER-Bundesliga,2223,2022-11-05 Werder Bremen-Schalke 04,Bundesliga,13,Sat,2022-11-05,18:30,Werder Bremen,1.0,2–1,1.4,Schalke 04,41000,Wohninvest Weserstadion,Felix Brych,/en/matches/a716d080/Werder-Bremen-Schalke-04-November-5-2022-Bundesliga,,a716d080
GER-Bundesliga,2223,2022-11-06 Freiburg-Köln,Bundesliga,13,Sun,2022-11-06,17:30,Freiburg,1.4,2–0,0.5,Köln,33800,Europa-Park Stadion,Florian Badstübner,/en/matches/e7bddbdc/Freiburg-Koln-November-6-2022-Bundesliga,,e7bddbdc
GER-Bundesliga,2223,2022-11-06 Leverkusen-Union Berlin,Bundesliga,13,Sun,2022-11-06,15:30,Leverkusen,1.9,5–0,0.3,Union Berlin,30210,BayArena,Robert Schröder,/en/matches/f4fe21bd/Bayer-Leverkusen-Union-Berlin-November-6-2022-Bundesliga,,f4fe21bd
GER-Bundesliga,2223,2022-11-08 Bayern Munich-Werder Bremen,Bundesliga,14,Tue,2022-11-08,20:30,Bayern Munich,4.4,6–1,1.3,Werder Bremen,75000,Allianz Arena,Robert Hartmann,/en/matches/d9a12455/Bayern-Munich-Werder-Bremen-November-8-2022-Bundesliga,,d9a12455
GER-Bundesliga,2223,2022-11-08 Bochum-Gladbach,Bundesliga,14,Tue,2022-11-08,20:30,Bochum,2.0,2–1,0.8,Gladbach,25900,Vonovia Ruhrstadion,Daniel Schlager,/en/matches/28b010e8/Bochum-Monchengladbach-November-8-2022-Bundesliga,,28b010e8
GER-Bundesliga,2223,2022-11-08 Stuttgart-Hertha BSC,Bundesliga,14,Tue,2022-11-08,20:30,Stuttgart,2.0,2–1,0.7,Hertha BSC,44500,Mercedes-Benz Arena,Frank Willenborg,/en/matches/166186d3/Stuttgart-Hertha-BSC-November-8-2022-Bundesliga,,166186d3
GER-Bundesliga,2223,2022-11-08 Wolfsburg-Dortmund,Bundesliga,14,Tue,2022-11-08,18:30,Wolfsburg,2.4,2–0,1.6,Dortmund,28675,Volkswagen Arena,Christian Dingert,/en/matches/c2157a06/Wolfsburg-Dortmund-November-8-2022-Bundesliga,,c2157a06
GER-Bundesliga,2223,2022-11-09 Eint Frankfurt-Hoffenheim,Bundesliga,14,Wed,2022-11-09,20:30,Eint Frankfurt,2.8,4–2,1.8,Hoffenheim,49000,Deutsche Bank Park,Felix Zwayer,/en/matches/f07a9d92/Eintracht-Frankfurt-Hoffenheim-November-9-2022-Bundesliga,,f07a9d92
GER-Bundesliga,2223,2022-11-09 Köln-Leverkusen,Bundesliga,14,Wed,2022-11-09,18:30,Köln,1.4,1–2,1.4,Leverkusen,50000,RheinEnergieSTADION,Tobias Stieler,/en/matches/fd84b4c7/Koln-Bayer-Leverkusen-November-9-2022-Bundesliga,,fd84b4c7
GER-Bundesliga,2223,2022-11-09 RB Leipzig-Freiburg,Bundesliga,14,Wed,2022-11-09,20:30,RB Leipzig,2.9,3–1,0.2,Freiburg,41240,Red Bull Arena,Harm Osmers,/en/matches/8870eb5d/RB-Leipzig-Freiburg-November-9-2022-Bundesliga,,8870eb5d
GER-Bundesliga,2223,2022-11-09 Schalke 04-Mainz 05,Bundesliga,14,Wed,2022-11-09,20:30,Schalke 04,1.5,1–0,0.8,Mainz 05,58256,Veltins-Arena,Tobias Reichel,/en/matches/61b56228/Schalke-04-Mainz-05-November-9-2022-Bundesliga,,61b56228
GER-Bundesliga,2223,2022-11-09 Union Berlin-Augsburg,Bundesliga,14,Wed,2022-11-09,20:30,Union Berlin,1.2,2–2,0.6,Augsburg,22012,Stadion An der Alten Försterei,Sascha Stegemann,/en/matches/2ec5b7e0/Union-Berlin-Augsburg-November-9-2022-Bundesliga,,2ec5b7e0
GER-Bundesliga,2223,2022-11-11 Gladbach-Dortmund,Bundesliga,15,Fri,2022-11-11,20:30,Gladbach,2.1,4–2,3.0,Dortmund,54042,Stadion im Borussia-Park,Sven Jablonski,/en/matches/d7864ec5/Monchengladbach-Dortmund-November-11-2022-Bundesliga,,d7864ec5
GER-Bundesliga,2223,2022-11-12 Augsburg-Bochum,Bundesliga,15,Sat,2022-11-12,15:30,Augsburg,2.2,0–1,1.1,Bochum,28011,WWK Arena,Felix Brych,/en/matches/120ec880/Augsburg-Bochum-November-12-2022-Bundesliga,,120ec880
GER-Bundesliga,2223,2022-11-12 Hertha BSC-Köln,Bundesliga,15,Sat,2022-11-12,15:30,Hertha BSC,1.8,2–0,1.8,Köln,60827,Olympiastadion Berlin,Christian Dingert,/en/matches/d8aa1e2f/Hertha-BSC-Koln-November-12-2022-Bundesliga,,d8aa1e2f
GER-Bundesliga,2223,2022-11-12 Hoffenheim-Wolfsburg,Bundesliga,15,Sat,2022-11-12,15:30,Hoffenheim,1.4,1–2,0.7,Wolfsburg,18014,PreZero Arena,Daniel Schlager,/en/matches/33b74264/Hoffenheim-Wolfsburg-November-12-2022-Bundesliga,,33b74264
GER-Bundesliga,2223,2022-11-12 Leverkusen-Stuttgart,Bundesliga,15,Sat,2022-11-12,15:30,Leverkusen,1.6,2–0,0.3,Stuttgart,30210,BayArena,Florian Badstübner,/en/matches/f45e1cad/Bayer-Leverkusen-Stuttgart-November-12-2022-Bundesliga,,f45e1cad
GER-Bundesliga,2223,2022-11-12 Schalke 04-Bayern Munich,Bundesliga,15,Sat,2022-11-12,18:30,Schalke 04,0.8,0–2,1.9,Bayern Munich,62271,Veltins-Arena,Felix Zwayer,/en/matches/90b95645/Schalke-04-Bayern-Munich-November-12-2022-Bundesliga,,90b95645
GER-Bundesliga,2223,2022-11-12 Werder Bremen-RB Leipzig,Bundesliga,15,Sat,2022-11-12,15:30,Werder Bremen,0.9,1–2,1.7,RB Leipzig,41500,Wohninvest Weserstadion,Matthias Jöllenbeck,/en/matches/5802a6a1/Werder-Bremen-RB-Leipzig-November-12-2022-Bundesliga,,5802a6a1
GER-Bundesliga,2223,2022-11-13 Freiburg-Union Berlin,Bundesliga,15,Sun,2022-11-13,17:30,Freiburg,2.3,4–1,1.7,Union Berlin,33800,Europa-Park Stadion,Deniz Aytekin,/en/matches/6f964d83/Freiburg-Union-Berlin-November-13-2022-Bundesliga,,6f964d83
GER-Bundesliga,2223,2022-11-13 Mainz 05-Eint Frankfurt,Bundesliga,15,Sun,2022-11-13,15:30,Mainz 05,1.5,1–1,1.8,Eint Frankfurt,33305,Mewa Arena,Robert Schröder,/en/matches/65a0816d/Mainz-05-Eintracht-Frankfurt-November-13-2022-Bundesliga,,65a0816d
GER-Bundesliga,2223,2023-01-20 RB Leipzig-Bayern Munich,Bundesliga,16,Fri,2023-01-20,20:30,RB Leipzig,0.7,1–1,0.7,Bayern Munich,47069,Red Bull Arena,Daniel Siebert,/en/matches/e54e4723/RB-Leipzig-Bayern-Munich-January-20-2023-Bundesliga,,e54e4723
GER-Bundesliga,2223,2023-01-21 Bochum-Hertha BSC,Bundesliga,16,Sat,2023-01-21,15:30,Bochum,1.6,3–1,0.9,Hertha BSC,26000,Vonovia Ruhrstadion,Martin Petersen,/en/matches/9fe9e678/Bochum-Hertha-BSC-January-21-2023-Bundesliga,,9fe9e678
GER-Bundesliga,2223,2023-01-21 Eint Frankfurt-Schalke 04,Bundesliga,16,Sat,2023-01-21,15:30,Eint Frankfurt,1.2,3–0,1.8,Schalke 04,50000,Deutsche Bank Park,Marco Fritz,/en/matches/d731c369/Eintracht-Frankfurt-Schalke-04-January-21-2023-Bundesliga,,d731c369
GER-Bundesliga,2223,2023-01-21 Köln-Werder Bremen,Bundesliga,16,Sat,2023-01-21,18:30,Köln,3.0,7–1,0.3,Werder Bremen,50000,RheinEnergieSTADION,Robert Schröder,/en/matches/19f58056/Koln-Werder-Bremen-January-21-2023-Bundesliga,,19f58056
GER-Bundesliga,2223,2023-01-21 Stuttgart-Mainz 05,Bundesliga,16,Sat,2023-01-21,15:30,Stuttgart,1.6,1–1,1.4,Mainz 05,45903,Mercedes-Benz Arena,Felix Brych,/en/matches/908285ca/Stuttgart-Mainz-05-January-21-2023-Bundesliga,,908285ca
GER-Bundesliga,2223,2023-01-21 Union Berlin-Hoffenheim,Bundesliga,16,Sat,2023-01-21,15:30,Union Berlin,2.9,3–1,1.0,Hoffenheim,21747,Stadion An der Alten Försterei,Robert Hartmann,/en/matches/56a7d0d0/Union-Berlin-Hoffenheim-January-21-2023-Bundesliga,,56a7d0d0
GER-Bundesliga,2223,2023-01-21 Wolfsburg-Freiburg,Bundesliga,16,Sat,2023-01-21,15:30,Wolfsburg,2.7,6–0,0.7,Freiburg,25849,Volkswagen Arena,Felix Zwayer,/en/matches/cb069426/Wolfsburg-Freiburg-January-21-2023-Bundesliga,,cb069426
GER-Bundesliga,2223,2023-01-22 Dortmund-Augsburg,Bundesliga,16,Sun,2023-01-22,15:30,Dortmund,2.9,4–3,1.7,Augsburg,81365,Signal Iduna Park,Frank Willenborg,/en/matches/33175b1b/Dortmund-Augsburg-January-22-2023-Bundesliga,,33175b1b
GER-Bundesliga,2223,2023-01-22 Gladbach-Leverkusen,Bundesliga,16,Sun,2023-01-22,17:30,Gladbach,1.0,2–3,2.0,Leverkusen,53336,Stadion im Borussia-Park,Harm Osmers,/en/matches/deef21aa/Monchengladbach-Bayer-Leverkusen-January-22-2023-Bundesliga,,deef21aa
GER-Bundesliga,2223,2023-01-24 Bayern Munich-Köln,Bundesliga,17,Tue,2023-01-24,20:30,Bayern Munich,1.4,1–1,0.8,Köln,75000,Allianz Arena,Tobias Stieler,/en/matches/d292482b/Bayern-Munich-Koln-January-24-2023-Bundesliga,,d292482b
GER-Bundesliga,2223,2023-01-24 Hertha BSC-Wolfsburg,Bundesliga,17,Tue,2023-01-24,20:30,Hertha BSC,0.4,0–5,3.1,Wolfsburg,29483,Olympiastadion Berlin,Tobias Reichel,/en/matches/88c0675f/Hertha-BSC-Wolfsburg-January-24-2023-Bundesliga,,88c0675f
GER-Bundesliga,2223,2023-01-24 Hoffenheim-Stuttgart,Bundesliga,17,Tue,2023-01-24,20:30,Hoffenheim,2.0,2–2,0.8,Stuttgart,23159,PreZero Arena,Florian Badstübner,/en/matches/854a3876/Hoffenheim-Stuttgart-January-24-2023-Bundesliga,,854a3876
GER-Bundesliga,2223,2023-01-24 Schalke 04-RB Leipzig,Bundesliga,17,Tue,2023-01-24,18:30,Schalke 04,0.7,1–6,2.7,RB Leipzig,56841,Veltins-Arena,Benjamin Cortus,/en/matches/90f60fcc/Schalke-04-RB-Leipzig-January-24-2023-Bundesliga,,90f60fcc
GER-Bundesliga,2223,2023-01-25 Augsburg-Gladbach,Bundesliga,17,Wed,2023-01-25,20:30,Augsburg,0.9,1–0,0.3,Gladbach,23158,WWK Arena,Daniel Schlager,/en/matches/97983925/Augsburg-Monchengladbach-January-25-2023-Bundesliga,,97983925
GER-Bundesliga,2223,2023-01-25 Freiburg-Eint Frankfurt,Bundesliga,17,Wed,2023-01-25,20:30,Freiburg,1.9,1–1,0.2,Eint Frankfurt,34700,Europa-Park Stadion,Deniz Aytekin,/en/matches/72d60e73/Freiburg-Eintracht-Frankfurt-January-25-2023-Bundesliga,,72d60e73
GER-Bundesliga,2223,2023-01-25 Leverkusen-Bochum,Bundesliga,17,Wed,2023-01-25,20:30,Leverkusen,1.7,2–0,0.7,Bochum,25820,BayArena,Timo Gerach,/en/matches/f2bf462a/Bayer-Leverkusen-Bochum-January-25-2023-Bundesliga,,f2bf462a
GER-Bundesliga,2223,2023-01-25 Mainz 05-Dortmund,Bundesliga,17,Wed,2023-01-25,18:30,Mainz 05,1.2,1–2,1.5,Dortmund,31500,Mewa Arena,Sascha Stegemann,/en/matches/b8d0e1ee/Mainz-05-Dortmund-January-25-2023-Bundesliga,,b8d0e1ee
GER-Bundesliga,2223,2023-01-25 Werder Bremen-Union Berlin,Bundesliga,17,Wed,2023-01-25,20:30,Werder Bremen,0.6,1–2,1.1,Union Berlin,41500,Wohninvest Weserstadion,Bastian Dankert,/en/matches/15b8706e/Werder-Bremen-Union-Berlin-January-25-2023-Bundesliga,,15b8706e
GER-Bundesliga,2223,2023-01-27 RB Leipzig-Stuttgart,Bundesliga,18,Fri,2023-01-27,20:30,RB Leipzig,1.0,2–1,1.7,Stuttgart,46158,Red Bull Arena,Felix Zwayer,/en/matches/86ac01eb/RB-Leipzig-Stuttgart-January-27-2023-Bundesliga,,86ac01eb
GER-Bundesliga,2223,2023-01-28 Bayern Munich-Eint Frankfurt,Bundesliga,18,Sat,2023-01-28,18:30,Bayern Munich,1.6,1–1,0.6,Eint Frankfurt,75000,Allianz Arena,Sven Jablonski,/en/matches/833c4e45/Bayern-Munich-Eintracht-Frankfurt-January-28-2023-Bundesliga,,833c4e45
GER-Bundesliga,2223,2023-01-28 Freiburg-Augsburg,Bundesliga,18,Sat,2023-01-28,15:30,Freiburg,1.7,3–1,1.7,Augsburg,33500,Europa-Park Stadion,Christian Dingert,/en/matches/3cb24e8c/Freiburg-Augsburg-January-28-2023-Bundesliga,,3cb24e8c
GER-Bundesliga,2223,2023-01-28 Hertha BSC-Union Berlin,Bundesliga,18,Sat,2023-01-28,15:30,Hertha BSC,0.5,0–2,1.0,Union Berlin,74667,Olympiastadion Berlin,Felix Brych,/en/matches/cdc0aa10/Hertha-BSC-Union-Berlin-January-28-2023-Bundesliga,,cdc0aa10
GER-Bundesliga,2223,2023-01-28 Hoffenheim-Gladbach,Bundesliga,18,Sat,2023-01-28,15:30,Hoffenheim,1.8,1–4,1.7,Gladbach,24119,PreZero Arena,Benjamin Brand,/en/matches/2d387bd4/Hoffenheim-Monchengladbach-January-28-2023-Bundesliga,,2d387bd4
GER-Bundesliga,2223,2023-01-28 Mainz 05-Bochum,Bundesliga,18,Sat,2023-01-28,15:30,Mainz 05,2.1,5–2,1.5,Bochum,23300,Mewa Arena,Patrick Ittrich,/en/matches/59dc2823/Mainz-05-Bochum-January-28-2023-Bundesliga,,59dc2823
GER-Bundesliga,2223,2023-01-28 Werder Bremen-Wolfsburg,Bundesliga,18,Sat,2023-01-28,15:30,Werder Bremen,2.2,2–1,0.7,Wolfsburg,41000,Wohninvest Weserstadion,Daniel Siebert,/en/matches/9369ff0a/Werder-Bremen-Wolfsburg-January-28-2023-Bundesliga,,9369ff0a
GER-Bundesliga,2223,2023-01-29 Leverkusen-Dortmund,Bundesliga,18,Sun,2023-01-29,17:30,Leverkusen,1.7,0–2,0.9,Dortmund,30210,BayArena,Tobias Welz,/en/matches/397a485b/Bayer-Leverkusen-Dortmund-January-29-2023-Bundesliga,,397a485b
GER-Bundesliga,2223,2023-01-29 Schalke 04-Köln,Bundesliga,18,Sun,2023-01-29,15:30,Schalke 04,1.2,0–0,0.3,Köln,61571,Veltins-Arena,Matthias Jöllenbeck,/en/matches/f45358e4/Schalke-04-Koln-January-29-2023-Bundesliga,,f45358e4
GER-Bundesliga,2223,2023-02-03 Augsburg-Leverkusen,Bundesliga,19,Fri,2023-02-03,20:30,Augsburg,0.9,1–0,0.6,Leverkusen,27318,WWK Arena,Marco Fritz,/en/matches/4782defe/Augsburg-Bayer-Leverkusen-February-3-2023-Bundesliga,,4782defe
GER-Bundesliga,2223,2023-02-04 Bochum-Hoffenheim,Bundesliga,19,Sat,2023-02-04,15:30,Bochum,2.7,5–2,0.9,Hoffenheim,23700,Vonovia Ruhrstadion,Bastian Dankert,/en/matches/66ad90ae/Bochum-Hoffenheim-February-4-2023-Bundesliga,,66ad90ae
GER-Bundesliga,2223,2023-02-04 Dortmund-Freiburg,Bundesliga,19,Sat,2023-02-04,15:30,Dortmund,1.9,5–1,0.4,Freiburg,81365,Signal Iduna Park,Robert Schröder,/en/matches/85e9a74e/Dortmund-Freiburg-February-4-2023-Bundesliga,,85e9a74e
GER-Bundesliga,2223,2023-02-04 Eint Frankfurt-Hertha BSC,Bundesliga,19,Sat,2023-02-04,15:30,Eint Frankfurt,2.2,3–0,0.9,Hertha BSC,49500,Deutsche Bank Park,Robert Hartmann,/en/matches/4e460d5f/Eintracht-Frankfurt-Hertha-BSC-February-4-2023-Bundesliga,,4e460d5f
GER-Bundesliga,2223,2023-02-04 Gladbach-Schalke 04,Bundesliga,19,Sat,2023-02-04,18:30,Gladbach,1.1,0–0,1.0,Schalke 04,54042,Stadion im Borussia-Park,Deniz Aytekin,/en/matches/bd090272/Monchengladbach-Schalke-04-February-4-2023-Bundesliga,,bd090272
GER-Bundesliga,2223,2023-02-04 Köln-RB Leipzig,Bundesliga,19,Sat,2023-02-04,15:30,Köln,0.8,0–0,1.3,RB Leipzig,49200,RheinEnergieSTADION,Martin Petersen,/en/matches/7e5eb5e7/Koln-RB-Leipzig-February-4-2023-Bundesliga,,7e5eb5e7
GER-Bundesliga,2223,2023-02-04 Union Berlin-Mainz 05,Bundesliga,19,Sat,2023-02-04,15:30,Union Berlin,1.1,2–1,1.3,Mainz 05,22012,Stadion An der Alten Försterei,Florian Badstübner,/en/matches/b4d8e07a/Union-Berlin-Mainz-05-February-4-2023-Bundesliga,,b4d8e07a
GER-Bundesliga,2223,2023-02-05 Stuttgart-Werder Bremen,Bundesliga,19,Sun,2023-02-05,15:30,Stuttgart,1.3,0–2,0.5,Werder Bremen,47700,Mercedes-Benz Arena,Frank Willenborg,/en/matches/8668a4af/Stuttgart-Werder-Bremen-February-5-2023-Bundesliga,,8668a4af
GER-Bundesliga,2223,2023-02-05 Wolfsburg-Bayern Munich,Bundesliga,19,Sun,2023-02-05,17:30,Wolfsburg,2.2,2–4,0.5,Bayern Munich,30000,Volkswagen Arena,Harm Osmers,/en/matches/29fe863b/Wolfsburg-Bayern-Munich-February-5-2023-Bundesliga,,29fe863b
GER-Bundesliga,2223,2023-02-10 Schalke 04-Wolfsburg,Bundesliga,20,Fri,2023-02-10,20:30,Schalke 04,1.3,0–0,1.3,Wolfsburg,60836,Veltins-Arena,Benjamin Brand,/en/matches/ee7ae28f/Schalke-04-Wolfsburg-February-10-2023-Bundesliga,,ee7ae28f
GER-Bundesliga,2223,2023-02-11 Bayern Munich-Bochum,Bundesliga,20,Sat,2023-02-11,15:30,Bayern Munich,3.7,3–0,0.3,Bochum,75000,Allianz Arena,Matthias Jöllenbeck,/en/matches/5965a1a5/Bayern-Munich-Bochum-February-11-2023-Bundesliga,,5965a1a5
GER-Bundesliga,2223,2023-02-11 Freiburg-Stuttgart,Bundesliga,20,Sat,2023-02-11,15:30,Freiburg,2.0,2–1,1.1,Stuttgart,34700,Europa-Park Stadion,Sascha Stegemann,/en/matches/c1164128/Freiburg-Stuttgart-February-11-2023-Bundesliga,,c1164128
GER-Bundesliga,2223,2023-02-11 Hoffenheim-Leverkusen,Bundesliga,20,Sat,2023-02-11,15:30,Hoffenheim,0.7,1–3,1.4,Leverkusen,20619,PreZero Arena,Tobias Stieler,/en/matches/f1174eaa/Hoffenheim-Bayer-Leverkusen-February-11-2023-Bundesliga,,f1174eaa
GER-Bundesliga,2223,2023-02-11 Mainz 05-Augsburg,Bundesliga,20,Sat,2023-02-11,15:30,Mainz 05,2.4,3–1,1.5,Augsburg,22200,Mewa Arena,Sven Jablonski,/en/matches/b4611264/Mainz-05-Augsburg-February-11-2023-Bundesliga,,b4611264
GER-Bundesliga,2223,2023-02-11 RB Leipzig-Union Berlin,Bundesliga,20,Sat,2023-02-11,18:30,RB Leipzig,0.6,1–2,1.7,Union Berlin,47069,Red Bull Arena,Daniel Schlager,/en/matches/675c7caa/RB-Leipzig-Union-Berlin-February-11-2023-Bundesliga,,675c7caa
