,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Lazio,Matías Vecino,URU,MF,30,1991,32,17,1691,18.8,2,0,2,2,0,0,6,0,2.5,2.5,0.5,3.0,22,88,17,0.11,0.0,0.11,0.11,0.11,0.13,0.03,0.16,0.13,0.16
ITA-Serie A,2223,Lazio,Nicolò Casale,ITA,DF,24,1998,29,27,2437,27.1,1,1,2,1,0,0,6,0,0.6,0.6,0.3,0.9,11,70,3,0.04,0.04,0.07,0.04,0.07,0.02,0.01,0.03,0.02,0.03
ITA-Serie A,2223,Lazio,Patric,ESP,DF,29,1993,18,16,1413,15.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,0,27,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ITA-Serie A,2223,Lazio,Pedro,ESP,FW,35,1987,36,17,1898,21.1,4,3,7,4,0,0,1,0,3.4,3.4,2.6,6.1,64,52,144,0.19,0.14,0.33,0.19,0.33,0.16,0.13,0.29,0.16,0.29
ITA-Serie A,2223,Lazio,Sergej Milinković-Savić,SRB,MF,27,1995,36,34,3022,33.6,9,8,17,9,0,0,10,0,6.8,6.8,7.1,13.9,47,166,129,0.27,0.24,0.51,0.27,0.51,0.2,0.21,0.41,0.2,0.41
ITA-Serie A,2223,Lazio,Toma Bašić,CRO,MF,25,1996,25,4,513,5.7,1,0,1,1,0,0,2,0,1.8,1.8,0.4,2.2,14,22,29,0.18,0.0,0.18,0.18,0.18,0.32,0.07,0.39,0.32,0.39
ITA-Serie A,2223,Lazio,Ștefan Radu,ROU,FW,35,1986,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Lecce,Alessandro Tuia,ITA,DF,32,1990,7,6,509,5.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,20,0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
ITA-Serie A,2223,Lecce,Alexis Blin,FRA,MF,25,1996,35,26,2376,26.4,1,0,1,1,0,0,8,0,2.8,2.8,1.1,3.9,13,101,32,0.04,0.0,0.04,0.04,0.04,0.11,0.04,0.15,0.11,0.15
ITA-Serie A,2223,Lecce,Antonino Gallo,ITA,DF,22,2000,32,28,2486,27.6,0,1,1,0,0,0,5,1,0.6,0.6,1.9,2.6,71,154,65,0.0,0.04,0.04,0.0,0.04,0.02,0.07,0.09,0.02,0.09
ITA-Serie A,2223,Lecce,Assan Ceesay,GAM,FW,28,1994,34,20,1812,20.1,6,0,6,5,1,1,2,0,5.1,4.3,0.8,5.1,21,16,111,0.3,0.0,0.3,0.25,0.25,0.25,0.04,0.29,0.21,0.25
ITA-Serie A,2223,Lecce,Federico Baschirotto,ITA,DF,25,1996,37,37,3330,37.0,3,0,3,3,0,0,6,0,1.9,1.9,0.7,2.6,12,107,12,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07
ITA-Serie A,2223,Lecce,Federico Di Francesco,ITA,"FW,MF",28,1994,36,23,2031,22.6,2,2,4,2,0,0,5,0,3.2,3.2,2.7,6.0,50,60,177,0.09,0.09,0.18,0.09,0.18,0.14,0.12,0.27,0.14,0.27
ITA-Serie A,2223,Lecce,Gabriel Strefezza,BRA,"FW,MF",25,1997,35,30,2442,27.1,8,4,12,6,2,3,5,0,6.2,3.9,4.3,8.2,71,107,177,0.29,0.15,0.44,0.22,0.37,0.23,0.16,0.39,0.14,0.3
ITA-Serie A,2223,Lecce,Giuseppe Pezzella,ITA,DF,24,1997,16,10,918,10.2,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,28,65,48,0.0,0.1,0.1,0.0,0.1,0.01,0.05,0.07,0.01,0.07
ITA-Serie A,2223,Lecce,Joan Gonzàlez,ESP,MF,20,2002,35,26,2197,24.4,1,3,4,1,0,0,8,0,1.5,1.5,1.3,2.8,18,71,67,0.04,0.12,0.16,0.04,0.16,0.06,0.05,0.11,0.06,0.11
ITA-Serie A,2223,Lecce,Joel Voelkerling Persson,SWE,"FW,MF",19,2003,9,0,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,3,10,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
ITA-Serie A,2223,Lecce,Kastriot Dermaku,ALB,DF,30,1992,1,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Lecce,Kristijan Bistrović,CRO,MF,24,1998,11,5,461,5.1,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,4,16,8,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14
ITA-Serie A,2223,Lecce,Kristoffer Askildsen,NOR,MF,21,2001,21,7,728,8.1,0,0,0,0,0,0,3,0,0.5,0.5,0.4,1.0,10,24,17,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.12,0.06,0.12
ITA-Serie A,2223,Lecce,Lameck Banda,ZAM,"FW,MF",21,2001,36,19,1636,18.2,2,1,3,2,0,0,6,0,3.3,3.3,1.3,4.7,86,28,160,0.11,0.06,0.17,0.11,0.17,0.18,0.07,0.26,0.18,0.26
ITA-Serie A,2223,Lecce,Lorenzo Colombo,ITA,FW,20,2002,33,18,1515,16.8,5,2,7,4,1,2,4,0,6.2,4.6,1.4,6.1,14,21,119,0.3,0.12,0.42,0.24,0.36,0.37,0.09,0.45,0.28,0.36
ITA-Serie A,2223,Lecce,Marcin Listkowski,POL,"MF,FW",24,1998,5,0,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,1,4,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2223,Lecce,Marin Pongračić,CRO,DF,24,1997,9,9,790,8.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,3,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ITA-Serie A,2223,Lecce,Morten Hjulmand,DEN,MF,23,1999,35,34,2962,32.9,0,4,4,0,0,0,9,1,0.6,0.6,2.1,2.7,9,159,16,0.0,0.12,0.12,0.0,0.12,0.02,0.06,0.08,0.02,0.08
ITA-Serie A,2223,Lecce,Pablo Rodríguez,ESP,"FW,MF",20,2001,4,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
ITA-Serie A,2223,Lecce,Pietro Ceccaroni,ITA,DF,26,1995,2,0,43,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.24,0.33,0.58,0.24,0.58
ITA-Serie A,2223,Lecce,Remi Oudin,FRA,"FW,MF",25,1996,31,12,1321,14.7,3,0,3,3,0,0,3,0,2.0,2.0,2.3,4.3,24,63,54,0.2,0.0,0.2,0.2,0.2,0.14,0.16,0.29,0.14,0.29
ITA-Serie A,2223,Lecce,Samuel Umtiti,FRA,DF,28,1993,25,24,2113,23.5,0,0,0,0,0,0,8,0,0.8,0.8,0.1,0.9,12,56,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04
ITA-Serie A,2223,Lecce,Simone Romagnoli,ITA,DF,32,1990,7,1,167,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ITA-Serie A,2223,Lecce,Tommaso Cassandro,ITA,DF,22,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Lecce,Valentin Gendrey,FRA,DF,22,2000,37,35,3101,34.5,0,2,2,0,0,0,4,0,0.6,0.6,2.9,3.5,47,112,107,0.0,0.06,0.06,0.0,0.06,0.02,0.08,0.1,0.02,0.1
ITA-Serie A,2223,Lecce,Wladimiro Falcone,ITA,GK,27,1995,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ITA-Serie A,2223,Lecce,Youssef Maleh,MAR,MF,23,1998,17,7,674,7.5,0,1,1,0,0,0,3,0,0.3,0.3,0.3,0.6,9,19,19,0.0,0.13,0.13,0.0,0.13,0.04,0.04,0.08,0.04,0.08
ITA-Serie A,2223,Lecce,Yıldırım Mert Çetin,TUR,DF,25,1997,1,1,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Lecce,Þórir Jóhann Helgason,ISL,MF,21,2000,12,2,222,2.5,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.4,2,2,5,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.18,0.02,0.18
ITA-Serie A,2223,Milan,Alessandro Florenzi,ITA,DF,31,1991,6,2,203,2.3,0,0,0,0,0,0,1,0,0.8,0.8,0.5,1.2,1,10,19,0.0,0.0,0.0,0.0,0.0,0.34,0.21,0.54,0.34,0.54
ITA-Serie A,2223,Milan,Alexis Saelemaekers,BEL,"FW,DF",23,1999,30,14,1403,15.6,2,3,5,2,0,0,1,0,2.5,2.5,4.1,6.6,52,52,143,0.13,0.19,0.32,0.13,0.32,0.16,0.27,0.42,0.16,0.42
ITA-Serie A,2223,Milan,Ante Rebić,CRO,"FW,MF",28,1993,23,10,980,10.9,3,2,5,3,0,0,4,0,3.5,3.5,2.0,5.5,17,29,92,0.28,0.18,0.46,0.28,0.46,0.32,0.19,0.5,0.32,0.5
ITA-Serie A,2223,Milan,Antonio Mirante,ITA,GK,39,1983,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Milan,Aster Vranckx,BEL,MF,19,2002,9,2,240,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,2,4,5,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.12,0.02,0.12
ITA-Serie A,2223,Milan,Brahim Díaz,MAR,"MF,FW",22,1999,33,27,1925,21.4,6,7,13,6,0,0,3,0,6.0,6.0,5.6,11.5,80,121,116,0.28,0.33,0.61,0.28,0.61,0.28,0.26,0.54,0.28,0.54
ITA-Serie A,2223,Milan,Charles De Ketelaere,BEL,"MF,FW",21,2001,32,9,1116,12.4,0,1,1,0,0,0,2,0,2.0,2.0,2.0,4.0,45,59,69,0.0,0.08,0.08,0.0,0.08,0.16,0.16,0.32,0.16,0.32
ITA-Serie A,2223,Milan,Ciprian Tătărușanu,ROU,GK,36,1986,16,16,1440,16.0,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.06,0.06,0.0,0.06,0.0,0.03,0.03,0.0,0.03
ITA-Serie A,2223,Milan,Davide Calabria,ITA,DF,25,1996,25,21,1690,18.8,1,4,5,1,0,0,6,0,1.2,1.2,1.7,2.9,26,108,80,0.05,0.21,0.27,0.05,0.27,0.06,0.09,0.15,0.06,0.15
ITA-Serie A,2223,Milan,Divock Origi,BEL,FW,27,1995,27,10,1027,11.4,2,1,3,2,0,0,1,0,2.1,2.1,1.2,3.3,24,18,79,0.18,0.09,0.26,0.18,0.26,0.19,0.1,0.29,0.19,0.29
ITA-Serie A,2223,Milan,Fikayo Tomori,ENG,DF,24,1997,33,32,2760,30.7,1,1,2,1,0,0,5,0,1.3,1.3,0.8,2.1,26,122,10,0.03,0.03,0.07,0.03,0.07,0.04,0.03,0.07,0.04,0.07
ITA-Serie A,2223,Milan,Fodé Ballo-Touré,SEN,DF,25,1997,10,5,523,5.8,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.9,11,25,31,0.17,0.0,0.17,0.17,0.17,0.11,0.04,0.15,0.11,0.15
ITA-Serie A,2223,Milan,Ismaël Bennacer,ALG,MF,24,1997,28,24,2007,22.3,2,2,4,2,0,0,5,0,1.0,1.0,3.3,4.3,30,132,52,0.09,0.09,0.18,0.09,0.18,0.04,0.15,0.19,0.04,0.19
ITA-Serie A,2223,Milan,Junior Messias,BRA,"FW,DF",31,1991,25,19,1498,16.6,5,2,7,5,0,0,3,0,2.3,2.3,0.8,3.0,45,54,137,0.3,0.12,0.42,0.3,0.42,0.14,0.05,0.18,0.14,0.18
ITA-Serie A,2223,Milan,Malick Thiaw,GER,DF,20,2001,20,15,1362,15.1,0,0,0,0,0,0,5,0,0.8,0.8,0.2,1.0,6,67,2,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
ITA-Serie A,2223,Milan,Marko Lazetić,SRB,FW,18,2004,1,0,9,0.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.63,0.63
ITA-Serie A,2223,Milan,Matteo Gabbia,ITA,DF,22,1999,12,6,613,6.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,15,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
ITA-Serie A,2223,Milan,Mike Maignan,FRA,GK,27,1995,22,22,1978,22.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Milan,Olivier Giroud,FRA,FW,35,1986,33,25,2139,23.8,13,5,18,10,3,3,8,1,12.7,10.4,4.0,14.4,12,36,152,0.55,0.21,0.76,0.42,0.63,0.53,0.17,0.7,0.44,0.61
ITA-Serie A,2223,Milan,Pierre Kalulu,FRA,DF,22,2000,34,26,2548,28.3,1,0,1,1,0,0,4,0,1.5,1.5,1.2,2.8,52,138,43,0.04,0.0,0.04,0.04,0.04,0.05,0.04,0.1,0.05,0.1
ITA-Serie A,2223,Milan,Rade Krunić,BIH,MF,28,1993,23,18,1657,18.4,0,1,1,0,0,0,8,0,1.1,1.1,1.1,2.2,31,73,21,0.0,0.05,0.05,0.0,0.05,0.06,0.06,0.12,0.06,0.12
ITA-Serie A,2223,Milan,Rafael Leão,POR,"FW,MF",23,1999,35,28,2421,26.9,15,8,23,15,0,0,7,1,10.8,10.8,7.0,17.9,136,122,235,0.56,0.3,0.86,0.56,0.86,0.4,0.26,0.66,0.4,0.66
ITA-Serie A,2223,Milan,Sandro Tonali,ITA,MF,22,2000,34,30,2713,30.1,2,7,9,2,0,0,7,0,2.4,2.4,5.7,8.1,61,159,86,0.07,0.23,0.3,0.07,0.3,0.08,0.19,0.27,0.08,0.27
ITA-Serie A,2223,Milan,Sergiño Dest,USA,DF,21,2000,8,2,329,3.7,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,11,14,12,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17
ITA-Serie A,2223,Milan,Simon Kjær,DEN,DF,33,1989,17,12,1007,11.2,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,3,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Milan,Theo Hernández,FRA,DF,24,1997,32,32,2771,30.8,4,3,7,3,1,1,7,0,4.1,3.3,3.3,6.6,108,128,146,0.13,0.1,0.23,0.1,0.19,0.13,0.11,0.24,0.11,0.21
ITA-Serie A,2223,Milan,Tiemoué Bakayoko,FRA,MF,27,1994,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Milan,Tommaso Pobega,ITA,MF,23,1999,19,9,883,9.8,2,0,2,2,0,0,4,0,1.4,1.4,0.3,1.7,8,36,22,0.2,0.0,0.2,0.2,0.2,0.15,0.03,0.17,0.15,0.17
ITA-Serie A,2223,Milan,Yacine Adli,FRA,"MF,FW",22,2000,6,1,144,1.6,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,7,10,8,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.22,0.05,0.22
ITA-Serie A,2223,Milan,Zlatan Ibrahimović,SWE,FW,40,1981,4,1,146,1.6,1,0,1,0,1,1,0,0,1.2,0.4,0.2,0.6,0,4,10,0.62,0.0,0.62,0.0,0.0,0.72,0.11,0.84,0.24,0.35
ITA-Serie A,2223,Monza,Alessio Cragno,ITA,GK,28,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Monza,Andrea Barberis,ITA,MF,28,1993,9,3,338,3.8,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,3,14,0,0.0,0.27,0.27,0.0,0.27,0.03,0.1,0.12,0.03,0.12
ITA-Serie A,2223,Monza,Andrea Carboni,ITA,DF,21,2001,4,1,167,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,9,2,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
ITA-Serie A,2223,Monza,Andrea Colpani,ITA,MF,23,1999,27,10,948,10.5,4,1,5,4,0,0,1,0,2.1,2.1,1.9,4.1,31,51,69,0.38,0.09,0.47,0.38,0.47,0.2,0.18,0.39,0.2,0.39
ITA-Serie A,2223,Monza,Andrea Petagna,ITA,FW,27,1995,31,19,1663,18.5,4,5,9,3,1,1,2,0,5.7,4.9,4.4,9.3,23,34,132,0.22,0.27,0.49,0.16,0.43,0.31,0.24,0.54,0.26,0.5
ITA-Serie A,2223,Monza,Andrea Ranocchia,ITA,DF,34,1988,1,1,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Monza,Armando Izzo,ITA,DF,30,1992,30,29,2466,27.4,1,0,1,1,0,0,10,0,2.1,2.1,0.9,3.1,22,96,29,0.04,0.0,0.04,0.04,0.04,0.08,0.03,0.11,0.08,0.11
ITA-Serie A,2223,Monza,Carlos Augusto,BRA,DF,23,1999,35,35,3083,34.3,6,5,11,6,0,0,4,0,4.4,4.4,3.7,8.1,87,101,151,0.18,0.15,0.32,0.18,0.32,0.13,0.11,0.24,0.13,0.24
ITA-Serie A,2223,Monza,Christian Gytkjær,DEN,"FW,MF",32,1990,22,3,559,6.2,1,0,1,1,0,1,0,0,3.9,3.1,0.3,3.4,1,6,32,0.16,0.0,0.16,0.16,0.16,0.63,0.05,0.68,0.51,0.55
ITA-Serie A,2223,Monza,Dany Mota,POR,"FW,MF",24,1998,29,21,1912,21.2,5,1,6,5,0,0,2,0,5.1,5.1,2.1,7.3,66,34,166,0.24,0.05,0.28,0.24,0.28,0.24,0.1,0.34,0.24,0.34
ITA-Serie A,2223,Monza,Filippo Ranocchia,ITA,MF,21,2001,14,5,530,5.9,1,0,1,1,0,0,1,0,1.2,1.2,0.4,1.6,13,26,15,0.17,0.0,0.17,0.17,0.17,0.21,0.06,0.27,0.21,0.27
ITA-Serie A,2223,Monza,Franco Carboni,ITA,"DF,FW",19,2003,3,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,2,8,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17
ITA-Serie A,2223,Monza,Gianluca Caprari,ITA,"MF,FW",29,1993,37,32,2441,27.1,5,2,7,4,1,1,7,0,5.0,4.2,2.5,6.7,100,92,188,0.18,0.07,0.26,0.15,0.22,0.18,0.09,0.28,0.15,0.25
ITA-Serie A,2223,Monza,Giulio Donati,ITA,DF,32,1990,8,4,422,4.7,1,0,1,1,0,0,4,2,0.4,0.4,0.1,0.5,4,21,8,0.21,0.0,0.21,0.21,0.21,0.08,0.02,0.11,0.08,0.11
ITA-Serie A,2223,Monza,Luca Caldirola,ITA,DF,31,1991,31,27,2353,26.1,2,0,2,2,0,0,6,0,1.1,1.1,0.5,1.6,12,63,13,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06
ITA-Serie A,2223,Monza,Luca Marrone,ITA,DF,32,1990,2,2,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
ITA-Serie A,2223,Monza,Marco D'Alessandro,ITA,"DF,FW",31,1991,8,3,290,3.2,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,14,3,19,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.16,0.1,0.16
ITA-Serie A,2223,Monza,Marlon,BRA,DF,26,1995,28,18,1592,17.7,0,0,0,0,0,0,7,1,0.3,0.2,0.3,0.6,19,63,12,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
ITA-Serie A,2223,Monza,Matteo Pessina,ITA,MF,25,1997,35,34,2932,32.6,5,3,8,2,3,3,6,0,5.1,2.8,2.1,4.9,77,193,88,0.15,0.09,0.25,0.06,0.15,0.16,0.06,0.22,0.08,0.15
ITA-Serie A,2223,Monza,Mattia Valoti,ITA,"MF,FW",28,1993,16,4,453,5.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,7,16,9,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05
ITA-Serie A,2223,Monza,Michele Di Gregorio,ITA,GK,25,1997,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Monza,Nicolò Rovella,ITA,MF,20,2001,25,21,1740,19.3,1,2,3,1,0,0,5,1,1.2,1.2,2.2,3.4,26,99,19,0.05,0.1,0.16,0.05,0.16,0.06,0.11,0.18,0.06,0.18
ITA-Serie A,2223,Monza,Pablo Marí,ESP,DF,28,1993,30,28,2487,27.6,1,0,1,1,0,0,4,0,0.6,0.6,0.3,1.0,6,57,3,0.04,0.0,0.04,0.04,0.04,0.02,0.01,0.04,0.02,0.04
ITA-Serie A,2223,Monza,Patrick Ciurria,ITA,"DF,MF",27,1995,36,31,2753,30.6,6,5,11,6,0,0,4,0,4.8,4.8,5.5,10.2,67,91,168,0.2,0.16,0.36,0.2,0.36,0.16,0.18,0.34,0.16,0.34
ITA-Serie A,2223,Monza,Pepín,EQG,MF,25,1996,25,11,1123,12.5,0,2,2,0,0,0,4,0,0.5,0.5,1.5,2.0,19,74,28,0.0,0.16,0.16,0.0,0.16,0.04,0.12,0.16,0.04,0.16
ITA-Serie A,2223,Monza,Salvatore Molina,ITA,DF,30,1992,5,1,229,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,9,7,22,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05
ITA-Serie A,2223,Monza,Samuele Birindelli,ITA,DF,23,1999,31,14,1400,15.6,0,1,1,0,0,0,8,0,1.1,1.1,2.2,3.3,55,43,121,0.0,0.06,0.06,0.0,0.06,0.07,0.14,0.21,0.07,0.21
ITA-Serie A,2223,Monza,Samuele Vignato,ITA,"MF,FW",18,2004,5,0,62,0.7,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,4,1,6,0.0,1.45,1.45,0.0,1.45,0.11,0.49,0.6,0.11,0.6
ITA-Serie A,2223,Monza,Stefano Sensi,ITA,MF,26,1995,28,21,1618,18.0,3,1,4,3,0,0,8,0,1.4,1.4,2.1,3.5,27,143,37,0.17,0.06,0.22,0.17,0.22,0.08,0.12,0.19,0.08,0.19
ITA-Serie A,2223,Monza,Valentin Antov,BUL,DF,21,2000,9,2,306,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ITA-Serie A,2223,Monza,Warren Bondo,FRA,MF,18,2003,4,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,5,2,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
ITA-Serie A,2223,Napoli,Adam Ounas,ALG,FW,25,1996,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23
ITA-Serie A,2223,Napoli,Alessandro Zanoli,ITA,DF,21,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47
ITA-Serie A,2223,Napoli,Alessio Zerbin,ITA,FW,23,1999,10,2,198,2.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,5,6,20,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2223,Napoli,Alex Meret,ITA,GK,25,1997,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2223,Napoli,Amir Rrahmani,KVX,DF,28,1994,29,27,2448,27.2,2,1,3,2,0,0,2,0,1.8,1.8,1.0,2.9,23,135,5,0.07,0.04,0.11,0.07,0.11,0.07,0.04,0.11,0.07,0.11
ITA-Serie A,2223,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,26,1995,36,36,3050,33.9,3,5,8,3,0,0,3,0,4.4,4.4,2.6,7.0,58,181,140,0.09,0.15,0.24,0.09,0.24,0.13,0.08,0.21,0.13,0.21
ITA-Serie A,2223,Napoli,Bartosz Bereszyński,POL,DF,30,1992,3,2,166,1.8,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,8,7,7,0.0,0.54,0.54,0.0,0.54,0.0,0.1,0.1,0.0,0.1
ITA-Serie A,2223,Napoli,Diego Demme,GER,MF,30,1991,7,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
ITA-Serie A,2223,Napoli,Elif Elmas,MKD,"FW,MF",22,1999,36,14,1627,18.1,6,3,9,5,1,1,5,0,4.0,3.3,1.9,5.2,42,73,103,0.33,0.17,0.5,0.28,0.44,0.22,0.11,0.33,0.18,0.29
