league,season,game,round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
FRA-Ligue 1,2122,2021-10-17 Brest-Reims,Ligue 1,10,Sun,2021-10-17,15:00,Brest,0.5,1–1,0.8,Reims,9693,Stade Francis-Le Blé,Jeremy Stinat,/en/matches/6f187b6a/Brest-Reims-October-17-2021-Ligue-1,,6f187b6a
FRA-Ligue 1,2122,2021-10-17 Marseille-Lorient,Ligue 1,10,Sun,2021-10-17,20:45,Marseille,1.8,4–1,2.2,Lorient,57349,Orange Vélodrome,Antony Gautier,/en/matches/094d7030/Marseille-Lorient-October-17-2021-Ligue-1,,094d7030
FRA-Ligue 1,2122,2021-10-17 Metz-Rennes,Ligue 1,10,Sun,2021-10-17,15:00,Metz,0.9,0–3,2.2,Rennes,15679,Stade Saint-Symphorien,Benoît Millot,/en/matches/b87a661c/Metz-Rennes-October-17-2021-Ligue-1,,b87a661c
FRA-Ligue 1,2122,2021-10-17 Montpellier-Lens,Ligue 1,10,Sun,2021-10-17,17:00,Montpellier,1.5,1–0,0.9,Lens,12474,Stade de la Mosson,Florent Batta,/en/matches/fb148288/Montpellier-Lens-October-17-2021-Ligue-1,,fb148288
FRA-Ligue 1,2122,2021-10-17 Strasbourg-Saint-Étienne,Ligue 1,10,Sun,2021-10-17,15:00,Strasbourg,2.1,5–1,1.0,Saint-Étienne,25371,Stade de la Meinau,Mikael Lesage,/en/matches/e4fb14d6/Strasbourg-Saint-Etienne-October-17-2021-Ligue-1,,e4fb14d6
FRA-Ligue 1,2122,2021-10-17 Troyes-Nice,Ligue 1,10,Sun,2021-10-17,13:00,Troyes,0.9,1–0,0.6,Nice,7925,Stade de l'Aube,Johan Hamel,/en/matches/37e45dd5/Troyes-Nice-October-17-2021-Ligue-1,,37e45dd5
FRA-Ligue 1,2122,2021-10-22 Saint-Étienne-Angers,Ligue 1,11,Fri,2021-10-22,21:00,Saint-Étienne,1.6,2–2,0.5,Angers,19836,Stade Geoffroy-Guichard,Antony Gautier,/en/matches/5219c830/Saint-Etienne-Angers-October-22-2021-Ligue-1,,5219c830
FRA-Ligue 1,2122,2021-10-23 Lille-Brest,Ligue 1,11,Sat,2021-10-23,21:00,Lille,1.7,1–1,1.2,Brest,32613,Stade Pierre-Mauroy,Clément Turpin,/en/matches/22d0a008/Lille-Brest-October-23-2021-Ligue-1,,22d0a008
FRA-Ligue 1,2122,2021-10-23 Nantes-Clermont Foot,Ligue 1,11,Sat,2021-10-23,17:00,Nantes,1.3,2–1,1.1,Clermont Foot,19968,Stade de la Beaujoire - Louis Fonteneau,Romain Lissorgue,/en/matches/f1dea62c/Nantes-Clermont-Foot-October-23-2021-Ligue-1,,f1dea62c
FRA-Ligue 1,2122,2021-10-24 Lens-Metz,Ligue 1,11,Sun,2021-10-24,15:00,Lens,1.8,4–1,0.8,Metz,35673,Stade Bollaert-Delelis,Jérémie Pignard,/en/matches/b8942f6c/Lens-Metz-October-24-2021-Ligue-1,,b8942f6c
FRA-Ligue 1,2122,2021-10-24 Lorient-Bordeaux,Ligue 1,11,Sun,2021-10-24,15:00,Lorient,1.2,1–1,1.0,Bordeaux,11678,Stade du Moustoir,Thomas Léonard,/en/matches/e54e6f7e/Lorient-Bordeaux-October-24-2021-Ligue-1,,e54e6f7e
FRA-Ligue 1,2122,2021-10-24 Marseille-Paris S-G,Ligue 1,11,Sun,2021-10-24,20:45,Marseille,1.1,0–0,1.4,Paris S-G,65121,Orange Vélodrome,Benoît Bastien,/en/matches/97e1dd85/Marseille-Paris-Saint-Germain-October-24-2021-Ligue-1,,97e1dd85
FRA-Ligue 1,2122,2021-10-24 Monaco-Montpellier,Ligue 1,11,Sun,2021-10-24,17:00,Monaco,1.3,3–1,1.3,Montpellier,4861,Stade Louis II,François Letexier,/en/matches/603d1f36/Monaco-Montpellier-October-24-2021-Ligue-1,,603d1f36
FRA-Ligue 1,2122,2021-10-24 Nice-Lyon,Ligue 1,11,Sun,2021-10-24,13:00,Nice,2.4,3–2,1.4,Lyon,24519,Stade de Nice,Jérôme Brisard,/en/matches/de07278f/Nice-Lyon-October-24-2021-Ligue-1,,de07278f
FRA-Ligue 1,2122,2021-10-24 Reims-Troyes,Ligue 1,11,Sun,2021-10-24,15:00,Reims,0.8,1–2,0.9,Troyes,12326,Stade Auguste-Delaune,Pierre Gaillouste,/en/matches/ee9df9d3/Reims-Troyes-October-24-2021-Ligue-1,,ee9df9d3
FRA-Ligue 1,2122,2021-10-24 Rennes-Strasbourg,Ligue 1,11,Sun,2021-10-24,15:00,Rennes,1.2,1–0,0.9,Strasbourg,27185,Roazhon Park,Stéphanie Frappart,/en/matches/77b12999/Rennes-Strasbourg-October-24-2021-Ligue-1,,77b12999
FRA-Ligue 1,2122,2021-10-27 Nice-Marseille,Ligue 1,3,Wed,2021-10-27,21:00,Nice,1.5,1–1,0.5,Marseille,,Stade de l'Aube (Neutral Site),Clément Turpin,/en/matches/cc1c0429/Nice-Marseille-October-27-2021-Ligue-1,,cc1c0429
FRA-Ligue 1,2122,2021-10-29 Paris S-G-Lille,Ligue 1,12,Fri,2021-10-29,21:00,Paris S-G,2.1,2–1,1.8,Lille,47874,Parc des Princes,Amaury Delerue,/en/matches/cb80602d/Paris-Saint-Germain-Lille-October-29-2021-Ligue-1,,cb80602d
FRA-Ligue 1,2122,2021-10-30 Lyon-Lens,Ligue 1,12,Sat,2021-10-30,21:00,Lyon,1.9,2–1,2.1,Lens,50373,Groupama Stadium,Mikael Lesage,/en/matches/65b26678/Lyon-Lens-October-30-2021-Ligue-1,,65b26678
FRA-Ligue 1,2122,2021-10-30 Metz-Saint-Étienne,Ligue 1,12,Sat,2021-10-30,17:00,Metz,0.4,1–1,0.4,Saint-Étienne,15914,Stade Saint-Symphorien,Stéphanie Frappart,/en/matches/7fef7c0f/Metz-Saint-Etienne-October-30-2021-Ligue-1,,7fef7c0f
FRA-Ligue 1,2122,2021-10-31 Angers-Nice,Ligue 1,12,Sun,2021-10-31,13:00,Angers,1.2,1–2,0.8,Nice,6788,Stade Raymond Kopa,Willy Delajod,/en/matches/aeffeb83/Angers-Nice-October-31-2021-Ligue-1,,aeffeb83
FRA-Ligue 1,2122,2021-10-31 Bordeaux-Reims,Ligue 1,12,Sun,2021-10-31,15:00,Bordeaux,1.8,3–2,1.4,Reims,11020,Stade Matmut-Atlantique,Eric Wattellier,/en/matches/1a00ccde/Bordeaux-Reims-October-31-2021-Ligue-1,,1a00ccde
FRA-Ligue 1,2122,2021-10-31 Brest-Monaco,Ligue 1,12,Sun,2021-10-31,17:00,Brest,1.3,2–0,0.4,Monaco,12463,Stade Francis-Le Blé,Johan Hamel,/en/matches/7cf2cb9c/Brest-Monaco-October-31-2021-Ligue-1,,7cf2cb9c
FRA-Ligue 1,2122,2021-10-31 Clermont Foot-Marseille,Ligue 1,12,Sun,2021-10-31,20:45,Clermont Foot,0.7,0–1,1.0,Marseille,12240,Stade Gabriel Montpied,Benoît Millot,/en/matches/cc275fe8/Clermont-Foot-Marseille-October-31-2021-Ligue-1,,cc275fe8
FRA-Ligue 1,2122,2021-10-31 Montpellier-Nantes,Ligue 1,12,Sun,2021-10-31,15:00,Montpellier,1.2,2–0,1.0,Nantes,11267,Stade de la Mosson,Bastien Dechepy,/en/matches/9ebf3222/Montpellier-Nantes-October-31-2021-Ligue-1,,9ebf3222
FRA-Ligue 1,2122,2021-10-31 Strasbourg-Lorient,Ligue 1,12,Sun,2021-10-31,15:00,Strasbourg,2.3,4–0,1.3,Lorient,24002,Stade de la Meinau,Florent Batta,/en/matches/9eecde07/Strasbourg-Lorient-October-31-2021-Ligue-1,,9eecde07
FRA-Ligue 1,2122,2021-10-31 Troyes-Rennes,Ligue 1,12,Sun,2021-10-31,15:00,Troyes,1.3,2–2,1.3,Rennes,8550,Stade de l'Aube,Jeremy Stinat,/en/matches/4edcd54f/Troyes-Rennes-October-31-2021-Ligue-1,,4edcd54f
FRA-Ligue 1,2122,2021-11-05 Lens-Troyes,Ligue 1,13,Fri,2021-11-05,21:00,Lens,3.0,4–0,0.5,Troyes,35706,Stade Bollaert-Delelis,Thomas Léonard,/en/matches/ccd2f699/Lens-Troyes-November-5-2021-Ligue-1,,ccd2f699
FRA-Ligue 1,2122,2021-11-06 Bordeaux-Paris S-G,Ligue 1,13,Sat,2021-11-06,21:00,Bordeaux,1.4,2–3,1.5,Paris S-G,41172,Stade Matmut-Atlantique,Ruddy Buquet,/en/matches/57be0a1e/Bordeaux-Paris-Saint-Germain-November-6-2021-Ligue-1,,57be0a1e
FRA-Ligue 1,2122,2021-11-06 Lille-Angers,Ligue 1,13,Sat,2021-11-06,17:00,Lille,1.4,1–1,1.1,Angers,33305,Stade Pierre-Mauroy,François Letexier,/en/matches/2ce63df8/Lille-Angers-November-6-2021-Ligue-1,,2ce63df8
FRA-Ligue 1,2122,2021-11-07 Lorient-Brest,Ligue 1,13,Sun,2021-11-07,15:00,Lorient,1.3,1–2,2.6,Brest,14649,Stade du Moustoir,Romain Lissorgue,/en/matches/b7dd94e9/Lorient-Brest-November-7-2021-Ligue-1,,b7dd94e9
FRA-Ligue 1,2122,2021-11-07 Marseille-Metz,Ligue 1,13,Sun,2021-11-07,13:00,Marseille,1.3,0–0,1.2,Metz,61539,Orange Vélodrome,Jérôme Brisard,/en/matches/e9786bf2/Marseille-Metz-November-7-2021-Ligue-1,,e9786bf2
FRA-Ligue 1,2122,2021-11-07 Nantes-Strasbourg,Ligue 1,13,Sun,2021-11-07,15:00,Nantes,2.3,2–2,2.1,Strasbourg,18853,Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,/en/matches/e1e018be/Nantes-Strasbourg-November-7-2021-Ligue-1,,e1e018be
FRA-Ligue 1,2122,2021-11-07 Nice-Montpellier,Ligue 1,13,Sun,2021-11-07,17:00,Nice,1.4,0–1,0.4,Montpellier,20157,Stade de Nice,Antony Gautier,/en/matches/b1d925e7/Nice-Montpellier-November-7-2021-Ligue-1,,b1d925e7
FRA-Ligue 1,2122,2021-11-07 Reims-Monaco,Ligue 1,13,Sun,2021-11-07,15:00,Reims,0.3,0–0,1.0,Monaco,12080,Stade Auguste-Delaune,Jérémie Pignard,/en/matches/e15efd48/Reims-Monaco-November-7-2021-Ligue-1,,e15efd48
FRA-Ligue 1,2122,2021-11-07 Rennes-Lyon,Ligue 1,13,Sun,2021-11-07,20:45,Rennes,3.3,4–1,1.1,Lyon,28222,Roazhon Park,Benoît Bastien,/en/matches/a23ac869/Rennes-Lyon-November-7-2021-Ligue-1,,a23ac869
FRA-Ligue 1,2122,2021-11-07 Saint-Étienne-Clermont Foot,Ligue 1,13,Sun,2021-11-07,15:00,Saint-Étienne,1.3,3–2,1.1,Clermont Foot,,Stade Geoffroy-Guichard,Pierre Gaillouste,/en/matches/03a4e65c/Saint-Etienne-Clermont-Foot-November-7-2021-Ligue-1,,03a4e65c
FRA-Ligue 1,2122,2021-11-19 Monaco-Lille,Ligue 1,14,Fri,2021-11-19,21:00,Monaco,1.1,2–2,2.2,Lille,3778,Stade Louis II,Willy Delajod,/en/matches/87c3349f/Monaco-Lille-November-19-2021-Ligue-1,,87c3349f
FRA-Ligue 1,2122,2021-11-20 Paris S-G-Nantes,Ligue 1,14,Sat,2021-11-20,17:00,Paris S-G,1.8,3–1,1.4,Nantes,47777,Parc des Princes,Jeremy Stinat,/en/matches/01aabfc9/Paris-Saint-Germain-Nantes-November-20-2021-Ligue-1,,01aabfc9
FRA-Ligue 1,2122,2021-11-20 Rennes-Montpellier,Ligue 1,14,Sat,2021-11-20,21:00,Rennes,2.9,2–0,0.7,Montpellier,27003,Roazhon Park,Mikael Lesage,/en/matches/578a2f34/Rennes-Montpellier-November-20-2021-Ligue-1,,578a2f34
FRA-Ligue 1,2122,2021-11-21 Angers-Lorient,Ligue 1,14,Sun,2021-11-21,15:00,Angers,1.4,1–0,0.7,Lorient,6971,Stade Raymond Kopa,Pierre Gaillouste,/en/matches/3ae8da5d/Angers-Lorient-November-21-2021-Ligue-1,,3ae8da5d
FRA-Ligue 1,2122,2021-11-21 Brest-Lens,Ligue 1,14,Sun,2021-11-21,13:00,Brest,1.3,4–0,1.5,Lens,12462,Stade Francis-Le Blé,Eric Wattellier,/en/matches/f6b45a58/Brest-Lens-November-21-2021-Ligue-1,,f6b45a58
FRA-Ligue 1,2122,2021-11-21 Clermont Foot-Nice,Ligue 1,14,Sun,2021-11-21,17:00,Clermont Foot,0.7,1–2,0.6,Nice,11683,Stade Gabriel Montpied,Stéphanie Frappart,/en/matches/70097d4d/Clermont-Foot-Nice-November-21-2021-Ligue-1,,70097d4d
FRA-Ligue 1,2122,2021-11-21 Metz-Bordeaux,Ligue 1,14,Sun,2021-11-21,15:00,Metz,1.2,3–3,2.2,Bordeaux,16077,Stade Saint-Symphorien,Benoît Millot,/en/matches/1a60dcac/Metz-Bordeaux-November-21-2021-Ligue-1,,1a60dcac
FRA-Ligue 1,2122,2021-11-21 Strasbourg-Reims,Ligue 1,14,Sun,2021-11-21,15:00,Strasbourg,1.7,1–1,0.9,Reims,24439,Stade de la Meinau,Amaury Delerue,/en/matches/fd4a1380/Strasbourg-Reims-November-21-2021-Ligue-1,,fd4a1380
FRA-Ligue 1,2122,2021-11-21 Troyes-Saint-Étienne,Ligue 1,14,Sun,2021-11-21,15:00,Troyes,1.1,0–1,1.1,Saint-Étienne,10644,Stade de l'Aube,Florent Batta,/en/matches/aedaa852/Troyes-Saint-Etienne-November-21-2021-Ligue-1,,aedaa852
FRA-Ligue 1,2122,2021-11-26 Lens-Angers,Ligue 1,15,Fri,2021-11-26,21:00,Lens,1.3,2–2,1.5,Angers,35713,Stade Bollaert-Delelis,Florent Batta,/en/matches/1ff453f6/Lens-Angers-November-26-2021-Ligue-1,,1ff453f6
FRA-Ligue 1,2122,2021-11-27 Lille-Nantes,Ligue 1,15,Sat,2021-11-27,17:00,Lille,1.2,1–1,0.5,Nantes,30419,Stade Pierre-Mauroy,Johan Hamel,/en/matches/1d8f75fc/Lille-Nantes-November-27-2021-Ligue-1,,1d8f75fc
FRA-Ligue 1,2122,2021-11-27 Nice-Metz,Ligue 1,15,Sat,2021-11-27,21:00,Nice,1.2,0–1,0.4,Metz,17033,Stade de Nice,François Letexier,/en/matches/e520b4ee/Nice-Metz-November-27-2021-Ligue-1,,e520b4ee
FRA-Ligue 1,2122,2021-11-28 Bordeaux-Brest,Ligue 1,15,Sun,2021-11-28,15:00,Bordeaux,1.4,1–2,2.4,Brest,15280,Stade Matmut-Atlantique,Pierre Gaillouste,/en/matches/bb1eb461/Bordeaux-Brest-November-28-2021-Ligue-1,,bb1eb461
FRA-Ligue 1,2122,2021-11-28 Lorient-Rennes,Ligue 1,15,Sun,2021-11-28,15:00,Lorient,0.8,0–2,1.3,Rennes,16321,Stade du Moustoir,Bastien Dechepy,/en/matches/79a91177/Lorient-Rennes-November-28-2021-Ligue-1,,79a91177
FRA-Ligue 1,2122,2021-11-28 Marseille-Troyes,Ligue 1,15,Sun,2021-11-28,20:45,Marseille,1.6,1–0,0.1,Troyes,,Orange Vélodrome,Jérémie Pignard,/en/matches/b413f36e/Marseille-Troyes-November-28-2021-Ligue-1,,b413f36e
FRA-Ligue 1,2122,2021-11-28 Monaco-Strasbourg,Ligue 1,15,Sun,2021-11-28,15:00,Monaco,2.1,1–1,1.0,Strasbourg,3478,Stade Louis II,Antony Gautier,/en/matches/e2659de8/Monaco-Strasbourg-November-28-2021-Ligue-1,,e2659de8
FRA-Ligue 1,2122,2021-11-28 Montpellier-Lyon,Ligue 1,15,Sun,2021-11-28,17:00,Montpellier,1.2,0–1,0.9,Lyon,14747,Stade de la Mosson,Thomas Léonard,/en/matches/e9963024/Montpellier-Lyon-November-28-2021-Ligue-1,,e9963024
FRA-Ligue 1,2122,2021-11-28 Reims-Clermont Foot,Ligue 1,15,Sun,2021-11-28,15:00,Reims,0.6,1–0,0.5,Clermont Foot,8420,Stade Auguste-Delaune,Benoît Bastien,/en/matches/4eafcabf/Reims-Clermont-Foot-November-28-2021-Ligue-1,,4eafcabf
FRA-Ligue 1,2122,2021-11-28 Saint-Étienne-Paris S-G,Ligue 1,15,Sun,2021-11-28,13:00,Saint-Étienne,0.8,1–3,2.7,Paris S-G,24586,Stade Geoffroy-Guichard,Jérôme Brisard,/en/matches/294daefd/Saint-Etienne-Paris-Saint-Germain-November-28-2021-Ligue-1,,294daefd
FRA-Ligue 1,2122,2021-12-01 Angers-Monaco,Ligue 1,16,Wed,2021-12-01,19:00,Angers,1.3,1–3,3.1,Monaco,8267,Stade Raymond Kopa,Romain Lissorgue,/en/matches/5ddbea04/Angers-Monaco-December-1-2021-Ligue-1,,5ddbea04
FRA-Ligue 1,2122,2021-12-01 Brest-Saint-Étienne,Ligue 1,16,Wed,2021-12-01,19:00,Brest,1.5,1–0,0.6,Saint-Étienne,13248,Stade Francis-Le Blé,Mikael Lesage,/en/matches/ef9c5e2c/Brest-Saint-Etienne-December-1-2021-Ligue-1,,ef9c5e2c
FRA-Ligue 1,2122,2021-12-01 Clermont Foot-Lens,Ligue 1,16,Wed,2021-12-01,21:00,Clermont Foot,1.7,2–2,0.7,Lens,11948,Stade Gabriel Montpied,Amaury Delerue,/en/matches/a9a44cc1/Clermont-Foot-Lens-December-1-2021-Ligue-1,,a9a44cc1
FRA-Ligue 1,2122,2021-12-01 Lyon-Reims,Ligue 1,16,Wed,2021-12-01,21:00,Lyon,2.6,1–2,1.2,Reims,,Groupama Stadium,Benoît Millot,/en/matches/84b0b5ca/Lyon-Reims-December-1-2021-Ligue-1,,84b0b5ca
FRA-Ligue 1,2122,2021-12-01 Metz-Montpellier,Ligue 1,16,Wed,2021-12-01,19:00,Metz,1.3,1–3,1.3,Montpellier,13992,Stade Saint-Symphorien,Ruddy Buquet,/en/matches/faef1211/Metz-Montpellier-December-1-2021-Ligue-1,,faef1211
FRA-Ligue 1,2122,2021-12-01 Nantes-Marseille,Ligue 1,16,Wed,2021-12-01,21:00,Nantes,0.1,0–1,1.1,Marseille,34018,Stade de la Beaujoire - Louis Fonteneau,Eric Wattellier,/en/matches/54d75c09/Nantes-Marseille-December-1-2021-Ligue-1,,54d75c09
FRA-Ligue 1,2122,2021-12-01 Paris S-G-Nice,Ligue 1,16,Wed,2021-12-01,21:00,Paris S-G,1.9,0–0,1.0,Nice,47502,Parc des Princes,Clément Turpin,/en/matches/636450c5/Paris-Saint-Germain-Nice-December-1-2021-Ligue-1,,636450c5
FRA-Ligue 1,2122,2021-12-01 Rennes-Lille,Ligue 1,16,Wed,2021-12-01,21:00,Rennes,0.8,1–2,0.7,Lille,25392,Roazhon Park,Stéphanie Frappart,/en/matches/1c6a1122/Rennes-Lille-December-1-2021-Ligue-1,,1c6a1122
FRA-Ligue 1,2122,2021-12-01 Strasbourg-Bordeaux,Ligue 1,16,Wed,2021-12-01,19:00,Strasbourg,2.8,5–2,1.1,Bordeaux,24378,Stade de la Meinau,Willy Delajod,/en/matches/b4b82708/Strasbourg-Bordeaux-December-1-2021-Ligue-1,,b4b82708
FRA-Ligue 1,2122,2021-12-01 Troyes-Lorient,Ligue 1,16,Wed,2021-12-01,19:00,Troyes,1.0,2–0,0.4,Lorient,6506,Stade de l'Aube,Jeremy Stinat,/en/matches/6699cd8f/Troyes-Lorient-December-1-2021-Ligue-1,,6699cd8f
FRA-Ligue 1,2122,2021-12-04 Lens-Paris S-G,Ligue 1,17,Sat,2021-12-04,21:00,Lens,1.1,1–1,1.9,Paris S-G,36685,Stade Bollaert-Delelis,François Letexier,/en/matches/85fc2ecf/Lens-Paris-Saint-Germain-December-4-2021-Ligue-1,,85fc2ecf
FRA-Ligue 1,2122,2021-12-04 Lille-Troyes,Ligue 1,17,Sat,2021-12-04,19:00,Lille,1.4,2–1,0.3,Troyes,28286,Stade Pierre-Mauroy,Benoît Bastien,/en/matches/e0e7bef1/Lille-Troyes-December-4-2021-Ligue-1,,e0e7bef1
FRA-Ligue 1,2122,2021-12-04 Marseille-Brest,Ligue 1,17,Sat,2021-12-04,17:00,Marseille,1.5,1–2,1.3,Brest,54413,Orange Vélodrome,Antony Gautier,/en/matches/8a54dda9/Marseille-Brest-December-4-2021-Ligue-1,,8a54dda9
FRA-Ligue 1,2122,2021-12-05 Bordeaux-Lyon,Ligue 1,17,Sun,2021-12-05,20:45,Bordeaux,2.6,2–2,2.3,Lyon,25210,Stade Matmut-Atlantique,Jérôme Brisard,/en/matches/d70037d0/Bordeaux-Lyon-December-5-2021-Ligue-1,,d70037d0
FRA-Ligue 1,2122,2021-12-05 Lorient-Nantes,Ligue 1,17,Sun,2021-12-05,15:00,Lorient,0.9,0–1,0.2,Nantes,16025,Stade du Moustoir,Ruddy Buquet,/en/matches/f45060fd/Lorient-Nantes-December-5-2021-Ligue-1,,f45060fd
FRA-Ligue 1,2122,2021-12-05 Monaco-Metz,Ligue 1,17,Sun,2021-12-05,15:00,Monaco,1.6,4–0,0.6,Metz,4923,Stade Louis II,Bastien Dechepy,/en/matches/7aa0c082/Monaco-Metz-December-5-2021-Ligue-1,,7aa0c082
FRA-Ligue 1,2122,2021-12-05 Montpellier-Clermont Foot,Ligue 1,17,Sun,2021-12-05,15:00,Montpellier,0.9,1–0,0.4,Clermont Foot,9643,Stade de la Mosson,Florent Batta,/en/matches/1c8d80e8/Montpellier-Clermont-Foot-December-5-2021-Ligue-1,,1c8d80e8
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,Ligue 1,17,Sun,2021-12-05,17:00,Nice,1.3,0–3,2.6,Strasbourg,16220,Stade de Nice,Jérémie Pignard,/en/matches/d6ab1a82/Nice-Strasbourg-December-5-2021-Ligue-1,,d6ab1a82
FRA-Ligue 1,2122,2021-12-05 Reims-Angers,Ligue 1,17,Sun,2021-12-05,15:00,Reims,1.2,1–2,2.2,Angers,8238,Stade Auguste-Delaune,Johan Hamel,/en/matches/871a19d9/Reims-Angers-December-5-2021-Ligue-1,,871a19d9
FRA-Ligue 1,2122,2021-12-05 Saint-Étienne-Rennes,Ligue 1,17,Sun,2021-12-05,13:00,Saint-Étienne,0.5,0–5,2.6,Rennes,11257,Stade Geoffroy-Guichard,Thomas Léonard,/en/matches/a084351b/Saint-Etienne-Rennes-December-5-2021-Ligue-1,,a084351b
FRA-Ligue 1,2122,2021-12-10 Nantes-Lens,Ligue 1,18,Fri,2021-12-10,21:00,Nantes,1.4,3–2,1.0,Lens,21890,Stade de la Beaujoire - Louis Fonteneau,Stéphanie Frappart,/en/matches/8f4bfed3/Nantes-Lens-December-10-2021-Ligue-1,,8f4bfed3
FRA-Ligue 1,2122,2021-12-11 Brest-Montpellier,Ligue 1,18,Sat,2021-12-11,17:00,Brest,0.9,0–4,1.6,Montpellier,13111,Stade Francis-Le Blé,Benoît Millot,/en/matches/cc87b9bb/Brest-Montpellier-December-11-2021-Ligue-1,,cc87b9bb
FRA-Ligue 1,2122,2021-12-11 Reims-Saint-Étienne,Ligue 1,18,Sat,2021-12-11,21:00,Reims,2.3,2–0,0.1,Saint-Étienne,12019,Stade Auguste-Delaune,Pierre Gaillouste,/en/matches/32ef0d92/Reims-Saint-Etienne-December-11-2021-Ligue-1,,32ef0d92
FRA-Ligue 1,2122,2021-12-12 Angers-Clermont Foot,Ligue 1,18,Sun,2021-12-12,15:00,Angers,1.7,0–1,1.7,Clermont Foot,8149,Stade Raymond Kopa,Jeremy Stinat,/en/matches/38310cc0/Angers-Clermont-Foot-December-12-2021-Ligue-1,,38310cc0
FRA-Ligue 1,2122,2021-12-12 Lille-Lyon,Ligue 1,18,Sun,2021-12-12,13:00,Lille,1.5,0–0,0.4,Lyon,40248,Stade Pierre-Mauroy,Amaury Delerue,/en/matches/25176193/Lille-Lyon-December-12-2021-Ligue-1,,25176193
FRA-Ligue 1,2122,2021-12-12 Metz-Lorient,Ligue 1,18,Sun,2021-12-12,15:00,Metz,1.1,4–1,1.4,Lorient,14037,Stade Saint-Symphorien,Eric Wattellier,/en/matches/f1832b2a/Metz-Lorient-December-12-2021-Ligue-1,,f1832b2a
FRA-Ligue 1,2122,2021-12-12 Paris S-G-Monaco,Ligue 1,18,Sun,2021-12-12,20:45,Paris S-G,1.6,2–0,0.7,Monaco,41154,Parc des Princes,Benoît Bastien,/en/matches/acd226cc/Paris-Saint-Germain-Monaco-December-12-2021-Ligue-1,,acd226cc
FRA-Ligue 1,2122,2021-12-12 Rennes-Nice,Ligue 1,18,Sun,2021-12-12,15:00,Rennes,1.6,1–2,1.4,Nice,27892,Roazhon Park,Willy Delajod,/en/matches/44415bbe/Rennes-Nice-December-12-2021-Ligue-1,,44415bbe
FRA-Ligue 1,2122,2021-12-12 Strasbourg-Marseille,Ligue 1,18,Sun,2021-12-12,17:00,Strasbourg,1.9,0–2,0.7,Marseille,26028,Stade de la Meinau,Mikael Lesage,/en/matches/1794160a/Strasbourg-Marseille-December-12-2021-Ligue-1,,1794160a
FRA-Ligue 1,2122,2021-12-12 Troyes-Bordeaux,Ligue 1,18,Sun,2021-12-12,15:00,Troyes,1.5,1–2,1.3,Bordeaux,7950,Stade de l'Aube,Romain Lissorgue,/en/matches/47d68168/Troyes-Bordeaux-December-12-2021-Ligue-1,,47d68168
FRA-Ligue 1,2122,2021-12-22 Bordeaux-Lille,Ligue 1,19,Wed,2021-12-22,21:00,Bordeaux,1.2,2–3,1.3,Lille,39967,Stade Matmut-Atlantique,Mikael Lesage,/en/matches/ed70d70c/Bordeaux-Lille-December-22-2021-Ligue-1,,ed70d70c
FRA-Ligue 1,2122,2021-12-22 Lorient-Paris S-G,Ligue 1,19,Wed,2021-12-22,21:00,Lorient,1.6,1–1,1.8,Paris S-G,16603,Stade du Moustoir,Jérémie Pignard,/en/matches/4903c5a0/Lorient-Paris-Saint-Germain-December-22-2021-Ligue-1,,4903c5a0
FRA-Ligue 1,2122,2021-12-22 Lyon-Metz,Ligue 1,19,Wed,2021-12-22,21:00,Lyon,2.3,1–1,0.5,Metz,34867,Groupama Stadium,Pierre Gaillouste,/en/matches/37520dd6/Lyon-Metz-December-22-2021-Ligue-1,,37520dd6
FRA-Ligue 1,2122,2021-12-22 Marseille-Reims,Ligue 1,19,Wed,2021-12-22,21:00,Marseille,1.4,1–1,0.8,Reims,55908,Orange Vélodrome,François Letexier,/en/matches/b7d65ab0/Marseille-Reims-December-22-2021-Ligue-1,,b7d65ab0
FRA-Ligue 1,2122,2021-12-22 Monaco-Rennes,Ligue 1,19,Wed,2021-12-22,21:00,Monaco,1.8,2–1,1.4,Rennes,5354,Stade Louis II,Ruddy Buquet,/en/matches/95bb1fa2/Monaco-Rennes-December-22-2021-Ligue-1,,95bb1fa2
FRA-Ligue 1,2122,2021-12-22 Montpellier-Angers,Ligue 1,19,Wed,2021-12-22,21:00,Montpellier,1.1,4–1,0.6,Angers,10990,Stade de la Mosson,Hugo Miguel,/en/matches/cb051ac1/Montpellier-Angers-December-22-2021-Ligue-1,,cb051ac1
FRA-Ligue 1,2122,2021-12-22 Nice-Lens,Ligue 1,19,Wed,2021-12-22,21:00,Nice,0.9,2–1,1.0,Lens,22065,Stade de Nice,Jérôme Brisard,/en/matches/52998b49/Nice-Lens-December-22-2021-Ligue-1,,52998b49
FRA-Ligue 1,2122,2021-12-22 Saint-Étienne-Nantes,Ligue 1,19,Wed,2021-12-22,21:00,Saint-Étienne,1.0,0–1,0.9,Nantes,23681,Stade Geoffroy-Guichard,Clément Turpin,/en/matches/473b4135/Saint-Etienne-Nantes-December-22-2021-Ligue-1,,473b4135
