,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
ITA-Serie A,2223,Lecce,Pablo Rodríguez,ESP,"FW,MF",20,2001,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Lecce,Pietro Ceccaroni,ITA,DF,26,1995,0.5,0,2,0,0.0,4.19,0.0,0.0,,17.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
ITA-Serie A,2223,Lecce,Remi Oudin,FRA,"FW,MF",25,1996,14.7,3,38,13,34.2,2.59,0.89,0.08,0.23,22.6,3,0,0,2.0,2.0,0.05,1.0,1.0
ITA-Serie A,2223,Lecce,Samuel Umtiti,FRA,DF,28,1993,23.5,0,12,0,0.0,0.51,0.0,0.0,,16.4,0,0,0,0.8,0.8,0.07,-0.8,-0.8
ITA-Serie A,2223,Lecce,Simone Romagnoli,ITA,DF,32,1990,1.9,0,1,0,0.0,0.54,0.0,0.0,,11.2,0,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2223,Lecce,Tommaso Cassandro,ITA,DF,22,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Lecce,Valentin Gendrey,FRA,DF,22,2000,34.5,0,10,0,0.0,0.29,0.0,0.0,,22.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6
ITA-Serie A,2223,Lecce,Wladimiro Falcone,ITA,GK,27,1995,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Lecce,Youssef Maleh,MAR,MF,23,1998,7.5,0,6,1,16.7,0.8,0.13,0.0,0.0,21.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
ITA-Serie A,2223,Lecce,Yıldırım Mert Çetin,TUR,DF,25,1997,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Lecce,Þórir Jóhann Helgason,ISL,MF,21,2000,2.5,0,2,0,0.0,0.81,0.0,0.0,,32.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2223,Milan,Alessandro Florenzi,ITA,DF,31,1991,2.3,0,5,1,20.0,2.22,0.44,0.0,0.0,16.2,1,0,0,0.8,0.8,0.15,-0.8,-0.8
ITA-Serie A,2223,Milan,Alexis Saelemaekers,BEL,"FW,DF",23,1999,15.6,2,35,10,28.6,2.25,0.64,0.06,0.2,20.7,0,0,0,2.5,2.5,0.07,-0.5,-0.5
ITA-Serie A,2223,Milan,Ante Rebić,CRO,"FW,MF",28,1993,10.9,3,27,13,48.1,2.48,1.19,0.11,0.23,16.0,2,0,0,3.5,3.5,0.13,-0.5,-0.5
ITA-Serie A,2223,Milan,Antonio Mirante,ITA,GK,39,1983,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Milan,Aster Vranckx,BEL,MF,19,2002,2.7,0,2,0,0.0,0.75,0.0,0.0,,29.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2223,Milan,Brahim Díaz,MAR,"MF,FW",22,1999,21.4,6,35,16,45.7,1.64,0.75,0.17,0.38,14.5,1,0,0,6.0,6.0,0.17,0.0,0.0
ITA-Serie A,2223,Milan,Charles De Ketelaere,BEL,"MF,FW",21,2001,12.4,0,19,3,15.8,1.53,0.24,0.0,0.0,12.5,0,0,0,2.0,2.0,0.11,-2.0,-2.0
ITA-Serie A,2223,Milan,Ciprian Tătărușanu,ROU,GK,36,1986,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Milan,Davide Calabria,ITA,DF,25,1996,18.8,1,16,2,12.5,0.85,0.11,0.06,0.5,23.9,0,0,0,1.2,1.2,0.07,-0.2,-0.2
ITA-Serie A,2223,Milan,Divock Origi,BEL,FW,27,1995,11.4,2,29,12,41.4,2.54,1.05,0.07,0.17,18.2,0,0,0,2.1,2.1,0.07,-0.1,-0.1
ITA-Serie A,2223,Milan,Fikayo Tomori,ENG,DF,24,1997,30.7,1,9,4,44.4,0.29,0.13,0.11,0.25,14.1,0,0,0,1.3,1.3,0.15,-0.3,-0.3
ITA-Serie A,2223,Milan,Fodé Ballo-Touré,SEN,DF,25,1997,5.8,1,5,3,60.0,0.86,0.52,0.2,0.33,11.4,0,0,0,0.6,0.6,0.12,0.4,0.4
ITA-Serie A,2223,Milan,Ismaël Bennacer,ALG,MF,24,1997,22.3,2,16,3,18.8,0.72,0.13,0.13,0.67,25.0,3,0,0,1.0,1.0,0.06,1.0,1.0
ITA-Serie A,2223,Milan,Junior Messias,BRA,"FW,DF",31,1991,16.6,5,32,11,34.4,1.92,0.66,0.16,0.45,18.7,1,0,0,2.3,2.3,0.07,2.7,2.7
ITA-Serie A,2223,Milan,Malick Thiaw,GER,DF,20,2001,15.1,0,8,3,37.5,0.53,0.2,0.0,0.0,10.9,0,0,0,0.8,0.8,0.11,-0.8,-0.8
ITA-Serie A,2223,Milan,Marko Lazetić,SRB,FW,18,2004,0.1,0,1,0,0.0,10.0,0.0,0.0,,13.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
ITA-Serie A,2223,Milan,Matteo Gabbia,ITA,DF,22,1999,6.8,0,1,0,0.0,0.15,0.0,0.0,,19.8,0,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2223,Milan,Mike Maignan,FRA,GK,27,1995,22.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Milan,Olivier Giroud,FRA,FW,35,1986,23.8,13,77,29,37.7,3.24,1.22,0.13,0.34,12.7,6,3,3,12.7,10.4,0.14,0.3,-0.4
ITA-Serie A,2223,Milan,Pierre Kalulu,FRA,DF,22,2000,28.3,1,11,2,18.2,0.39,0.07,0.09,0.5,10.0,0,0,0,1.5,1.5,0.14,-0.5,-0.5
ITA-Serie A,2223,Milan,Rade Krunić,BIH,MF,28,1993,18.4,0,14,2,14.3,0.76,0.11,0.0,0.0,14.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1
ITA-Serie A,2223,Milan,Rafael Leão,POR,"FW,MF",23,1999,26.9,15,92,29,31.5,3.42,1.08,0.16,0.52,17.9,0,0,0,10.8,10.8,0.12,4.2,4.2
ITA-Serie A,2223,Milan,Sandro Tonali,ITA,MF,22,2000,30.1,2,32,14,43.8,1.06,0.46,0.06,0.14,22.2,6,0,0,2.4,2.4,0.07,-0.4,-0.4
ITA-Serie A,2223,Milan,Sergiño Dest,USA,DF,21,2000,3.7,0,2,1,50.0,0.55,0.27,0.0,0.0,20.3,0,0,0,0.3,0.3,0.15,-0.3,-0.3
ITA-Serie A,2223,Milan,Simon Kjær,DEN,DF,33,1989,11.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Milan,Theo Hernández,FRA,DF,24,1997,30.8,4,51,11,21.6,1.66,0.36,0.06,0.27,23.1,5,1,1,4.1,3.3,0.06,-0.1,-0.3
ITA-Serie A,2223,Milan,Tiemoué Bakayoko,FRA,MF,27,1994,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Milan,Tommaso Pobega,ITA,MF,23,1999,9.8,2,20,5,25.0,2.04,0.51,0.1,0.4,18.7,0,0,0,1.4,1.4,0.07,0.6,0.6
ITA-Serie A,2223,Milan,Yacine Adli,FRA,"MF,FW",22,2000,1.6,0,2,2,100.0,1.25,1.25,0.0,0.0,18.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2223,Milan,Zlatan Ibrahimović,SWE,FW,40,1981,1.6,1,5,2,40.0,3.08,1.23,0.0,0.0,24.8,1,1,1,1.2,0.4,0.08,-0.2,-0.4
ITA-Serie A,2223,Monza,Alessio Cragno,ITA,GK,28,1994,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Monza,Andrea Barberis,ITA,MF,28,1993,3.8,0,2,0,0.0,0.53,0.0,0.0,,26.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2223,Monza,Andrea Carboni,ITA,DF,21,2001,1.9,0,1,1,100.0,0.54,0.54,0.0,0.0,10.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2223,Monza,Andrea Colpani,ITA,MF,23,1999,10.5,4,25,10,40.0,2.37,0.95,0.16,0.4,19.1,0,0,0,2.1,2.1,0.09,1.9,1.9
ITA-Serie A,2223,Monza,Andrea Petagna,ITA,FW,27,1995,18.5,4,35,12,34.3,1.89,0.65,0.09,0.25,13.2,0,1,1,5.7,4.9,0.14,-1.7,-1.9
ITA-Serie A,2223,Monza,Andrea Ranocchia,ITA,DF,34,1988,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Monza,Armando Izzo,ITA,DF,30,1992,27.4,1,16,4,25.0,0.58,0.15,0.06,0.25,10.4,0,0,0,2.1,2.1,0.13,-1.1,-1.1
ITA-Serie A,2223,Monza,Carlos Augusto,BRA,DF,23,1999,34.3,6,42,16,38.1,1.23,0.47,0.14,0.38,15.0,0,0,0,4.4,4.4,0.11,1.6,1.6
ITA-Serie A,2223,Monza,Christian Gytkjær,DEN,"FW,MF",32,1990,6.2,1,12,5,41.7,1.93,0.81,0.08,0.2,12.8,1,0,1,3.9,3.1,0.26,-2.9,-2.1
ITA-Serie A,2223,Monza,Dany Mota,POR,"FW,MF",24,1998,21.2,5,28,11,39.3,1.32,0.52,0.18,0.45,12.1,0,0,0,5.1,5.1,0.18,-0.1,-0.1
ITA-Serie A,2223,Monza,Filippo Ranocchia,ITA,MF,21,2001,5.9,1,19,8,42.1,3.23,1.36,0.05,0.13,25.2,5,0,0,1.2,1.2,0.07,-0.2,-0.2
ITA-Serie A,2223,Monza,Franco Carboni,ITA,"DF,FW",19,2003,0.7,0,1,0,0.0,1.36,0.0,0.0,,16.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1
ITA-Serie A,2223,Monza,Gianluca Caprari,ITA,"MF,FW",29,1993,27.1,5,50,13,26.0,1.84,0.48,0.08,0.31,20.0,1,1,1,5.0,4.2,0.08,0.0,-0.2
ITA-Serie A,2223,Monza,Giulio Donati,ITA,DF,32,1990,4.7,1,2,1,50.0,0.43,0.21,0.5,1.0,19.2,0,0,0,0.4,0.4,0.2,0.6,0.6
ITA-Serie A,2223,Monza,Luca Caldirola,ITA,DF,31,1991,26.1,2,10,4,40.0,0.38,0.15,0.2,0.5,10.9,0,0,0,1.1,1.1,0.11,0.9,0.9
ITA-Serie A,2223,Monza,Luca Marrone,ITA,DF,32,1990,1.5,0,1,0,0.0,0.67,0.0,0.0,,17.6,0,0,0,0.1,0.1,0.1,-0.1,-0.1
ITA-Serie A,2223,Monza,Marco D'Alessandro,ITA,"DF,FW",31,1991,3.2,0,4,1,25.0,1.24,0.31,0.0,0.0,16.1,0,0,0,0.3,0.3,0.08,-0.3,-0.3
ITA-Serie A,2223,Monza,Marlon,BRA,DF,26,1995,17.7,0,5,1,20.0,0.28,0.06,0.0,0.0,11.0,0,0,0,0.3,0.2,0.05,-0.3,-0.2
ITA-Serie A,2223,Monza,Matteo Pessina,ITA,MF,25,1997,32.6,5,25,6,24.0,0.77,0.18,0.08,0.33,19.2,0,3,3,5.1,2.8,0.11,-0.1,-0.8
ITA-Serie A,2223,Monza,Mattia Valoti,ITA,"MF,FW",28,1993,5.0,0,2,1,50.0,0.4,0.2,0.0,0.0,9.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
ITA-Serie A,2223,Monza,Michele Di Gregorio,ITA,GK,25,1997,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Monza,Nicolò Rovella,ITA,MF,20,2001,19.3,1,21,6,28.6,1.09,0.31,0.05,0.17,25.5,1,0,0,1.2,1.2,0.06,-0.2,-0.2
ITA-Serie A,2223,Monza,Pablo Marí,ESP,DF,28,1993,27.6,1,10,2,20.0,0.36,0.07,0.1,0.5,15.2,0,0,0,0.6,0.6,0.06,0.4,0.4
ITA-Serie A,2223,Monza,Patrick Ciurria,ITA,"DF,MF",27,1995,30.6,6,50,23,46.0,1.63,0.75,0.12,0.26,20.2,0,0,0,4.8,4.8,0.1,1.2,1.2
ITA-Serie A,2223,Monza,Pepín,EQG,MF,25,1996,12.5,0,10,3,30.0,0.8,0.24,0.0,0.0,23.2,1,0,0,0.5,0.5,0.05,-0.5,-0.5
ITA-Serie A,2223,Monza,Salvatore Molina,ITA,DF,30,1992,2.5,0,1,0,0.0,0.39,0.0,0.0,,16.1,0,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2223,Monza,Samuele Birindelli,ITA,DF,23,1999,15.6,0,14,4,28.6,0.9,0.26,0.0,0.0,17.6,0,0,0,1.1,1.1,0.08,-1.1,-1.1
ITA-Serie A,2223,Monza,Samuele Vignato,ITA,"MF,FW",18,2004,0.7,0,1,0,0.0,1.45,0.0,0.0,,21.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2223,Monza,Stefano Sensi,ITA,MF,26,1995,18.0,3,18,7,38.9,1.0,0.39,0.17,0.43,24.8,4,0,0,1.4,1.4,0.08,1.6,1.6
ITA-Serie A,2223,Monza,Valentin Antov,BUL,DF,21,2000,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Monza,Warren Bondo,FRA,MF,18,2003,0.7,0,1,0,0.0,1.5,0.0,0.0,,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
ITA-Serie A,2223,Napoli,Adam Ounas,ALG,FW,25,1996,0.2,0,1,0,0.0,6.0,0.0,0.0,,27.5,0,0,0,0.0,0.0,0.04,0.0,0.0
ITA-Serie A,2223,Napoli,Alessandro Zanoli,ITA,DF,21,2000,0.1,0,1,1,100.0,7.5,7.5,0.0,0.0,13.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
ITA-Serie A,2223,Napoli,Alessio Zerbin,ITA,FW,23,1999,2.2,0,5,3,60.0,2.27,1.36,0.0,0.0,19.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
ITA-Serie A,2223,Napoli,Alex Meret,ITA,GK,25,1997,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Napoli,Amir Rrahmani,KVX,DF,28,1994,27.2,2,21,3,14.3,0.77,0.11,0.1,0.67,13.4,0,0,0,1.8,1.8,0.09,0.2,0.2
ITA-Serie A,2223,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,26,1995,33.9,3,50,15,30.0,1.48,0.44,0.06,0.2,18.1,1,0,0,4.4,4.4,0.09,-1.4,-1.4
ITA-Serie A,2223,Napoli,Bartosz Bereszyński,POL,DF,30,1992,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Napoli,Diego Demme,GER,MF,30,1991,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Napoli,Elif Elmas,MKD,"FW,MF",22,1999,18.1,6,32,10,31.3,1.77,0.55,0.16,0.5,17.7,1,1,1,4.0,3.3,0.1,2.0,1.7
ITA-Serie A,2223,Napoli,Giacomo Raspadori,ITA,"FW,MF",22,2000,10.1,2,41,16,39.0,4.05,1.58,0.05,0.13,17.1,3,0,0,3.5,3.5,0.09,-1.5,-1.5
ITA-Serie A,2223,Napoli,Gianluca Gaetano,ITA,MF,22,2000,0.8,1,7,5,71.4,8.29,5.92,0.14,0.2,18.3,0,0,0,1.1,1.1,0.15,-0.1,-0.1
ITA-Serie A,2223,Napoli,Giovanni Di Lorenzo,ITA,DF,28,1993,36.2,3,31,13,41.9,0.86,0.36,0.1,0.23,11.8,0,0,0,2.7,2.7,0.09,0.3,0.3
ITA-Serie A,2223,Napoli,Giovanni Simeone,ARG,FW,27,1995,4.5,4,14,8,57.1,3.1,1.77,0.29,0.5,17.5,0,0,0,1.4,1.4,0.1,2.6,2.6
ITA-Serie A,2223,Napoli,Hirving Lozano,MEX,FW,27,1995,17.8,3,41,13,31.7,2.3,0.73,0.05,0.15,18.5,0,1,1,5.4,4.6,0.11,-2.4,-2.6
ITA-Serie A,2223,Napoli,Juan Jesus,BRA,DF,31,1991,10.4,1,5,1,20.0,0.48,0.1,0.2,1.0,17.3,0,0,0,0.2,0.2,0.04,0.8,0.8
ITA-Serie A,2223,Napoli,Karim Zedadka,FRA,FW,22,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Napoli,Khvicha Kvaratskhelia,GEO,FW,21,2001,28.0,12,83,30,36.1,2.97,1.07,0.12,0.33,19.1,3,2,2,8.2,6.6,0.08,3.8,3.4
ITA-Serie A,2223,Napoli,Kim Min-jae,KOR,DF,25,1996,33.9,2,8,3,37.5,0.24,0.09,0.25,0.67,6.6,0,0,0,1.0,1.0,0.13,1.0,1.0
ITA-Serie A,2223,Napoli,Leo Skiri Østigård,NOR,DF,22,1999,4.7,0,3,0,0.0,0.64,0.0,0.0,,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ITA-Serie A,2223,Napoli,Mathías Olivera,URU,DF,24,1997,18.3,2,9,4,44.4,0.49,0.22,0.22,0.5,12.8,0,0,0,0.7,0.7,0.08,1.3,1.3
ITA-Serie A,2223,Napoli,Matteo Politano,ITA,FW,28,1993,13.0,3,30,6,20.0,2.32,0.46,0.03,0.17,20.7,1,2,3,4.1,1.7,0.06,-1.1,-0.7
ITA-Serie A,2223,Napoli,Mário Rui,POR,DF,31,1991,19.4,0,11,4,36.4,0.57,0.21,0.0,0.0,21.9,2,0,0,0.6,0.6,0.06,-0.6,-0.6
ITA-Serie A,2223,Napoli,Pierluigi Gollini,ITA,GK,27,1995,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Napoli,Piotr Zieliński,POL,MF,28,1994,25.4,3,53,19,35.8,2.09,0.75,0.06,0.16,22.4,6,0,0,3.5,3.5,0.07,-0.5,-0.5
ITA-Serie A,2223,Napoli,Stanislav Lobotka,SVK,MF,27,1994,34.5,1,11,4,36.4,0.32,0.12,0.09,0.25,22.3,0,0,0,0.6,0.6,0.06,0.4,0.4
ITA-Serie A,2223,Napoli,Tanguy Ndombele,FRA,MF,25,1996,9.0,1,16,2,12.5,1.78,0.22,0.06,0.5,22.4,0,0,0,1.0,1.0,0.06,0.0,0.0
ITA-Serie A,2223,Napoli,Victor Osimhen,NGA,FW,23,1998,28.5,26,132,52,39.4,4.63,1.82,0.18,0.46,12.8,1,2,3,21.3,18.9,0.14,4.7,5.1
ITA-Serie A,2223,Roma,Andrea Belotti,ITA,FW,28,1993,12.7,0,19,9,47.4,1.49,0.71,0.0,0.0,12.7,0,0,1,3.5,2.7,0.14,-3.5,-2.7
ITA-Serie A,2223,Roma,Benjamin Tahirovic,BIH,MF,19,2003,3.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Roma,Bryan Cristante,ITA,"MF,DF",27,1995,32.6,1,28,5,17.9,0.86,0.15,0.04,0.2,16.8,0,0,1,2.6,1.8,0.07,-1.6,-0.8
ITA-Serie A,2223,Roma,Chris Smalling,ENG,DF,32,1989,31.2,3,17,4,23.5,0.54,0.13,0.18,0.75,8.5,0,0,0,1.7,1.7,0.1,1.3,1.3
ITA-Serie A,2223,Roma,Cristian Volpato,ITA,MF,18,2003,2.5,1,4,1,25.0,1.59,0.4,0.25,1.0,15.7,0,0,0,0.4,0.4,0.09,0.6,0.6
ITA-Serie A,2223,Roma,Diego Llorente,ESP,DF,28,1993,6.4,0,4,1,25.0,0.63,0.16,0.0,0.0,11.4,0,0,0,0.4,0.4,0.1,-0.4,-0.4
ITA-Serie A,2223,Roma,Edoardo Bove,ITA,MF,20,2002,11.0,1,7,2,28.6,0.64,0.18,0.14,0.5,12.9,0,0,0,0.8,0.5,0.07,0.2,0.5
ITA-Serie A,2223,Roma,Eldor Shomurodov,UZB,FW,27,1995,1.3,0,6,3,50.0,4.54,2.27,0.0,0.0,19.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6
ITA-Serie A,2223,Roma,Filippo Missori,ITA,DF,18,2004,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Roma,Georginio Wijnaldum,NED,MF,31,1990,8.5,2,20,4,20.0,2.34,0.47,0.1,0.5,15.2,0,0,0,2.2,2.2,0.11,-0.2,-0.2
ITA-Serie A,2223,Roma,Gianluca Mancini,ITA,DF,26,1996,31.8,1,22,5,22.7,0.69,0.16,0.05,0.2,13.1,0,0,0,2.5,2.5,0.12,-1.5,-1.5
ITA-Serie A,2223,Roma,Jordan Majchrzak,POL,FW,17,2004,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Roma,Leonardo Spinazzola,ITA,DF,29,1993,18.4,1,10,6,60.0,0.54,0.33,0.1,0.17,18.7,0,0,0,1.0,1.0,0.1,0.0,0.0
ITA-Serie A,2223,Roma,Lorenzo Pellegrini,ITA,MF,26,1996,28.3,4,62,17,27.4,2.19,0.6,0.03,0.12,21.5,9,2,3,8.0,5.6,0.09,-4.0,-3.6
ITA-Serie A,2223,Roma,Marash Kumbulla,ALB,DF,22,2000,2.9,0,1,0,0.0,0.35,0.0,0.0,,13.8,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2223,Roma,Matías Viña,URU,DF,24,1997,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Roma,Mile Svilar,SRB,GK,22,1999,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Roma,Mohamed Camara,GUI,MF,25,1997,7.7,0,11,1,9.1,1.42,0.13,0.0,0.0,23.6,1,0,0,0.6,0.6,0.06,-0.6,-0.6
ITA-Serie A,2223,Roma,Nemanja Matić,SRB,MF,33,1988,20.6,2,11,4,36.4,0.53,0.19,0.18,0.5,16.3,0,0,0,1.0,1.0,0.09,1.0,1.0
ITA-Serie A,2223,Roma,Niccolò Pisilli,ITA,MF,17,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Roma,Nicola Zalewski,POL,DF,20,2002,24.4,2,29,9,31.0,1.19,0.37,0.07,0.22,23.1,1,0,0,1.3,1.3,0.05,0.7,0.7
ITA-Serie A,2223,Roma,Nicolò Zaniolo,ITA,"MF,FW",23,1999,9.9,1,28,7,25.0,2.83,0.71,0.04,0.14,17.2,0,0,0,2.9,2.9,0.1,-1.9,-1.9
ITA-Serie A,2223,Roma,Ola Solbakken,NOR,"MF,FW",23,1998,5.6,1,9,1,11.1,1.61,0.18,0.11,1.0,17.1,1,0,0,0.6,0.6,0.07,0.4,0.4
ITA-Serie A,2223,Roma,Paulo Dybala,ARG,"MF,FW",28,1993,19.3,12,60,18,30.0,3.11,0.93,0.12,0.39,20.7,3,5,5,9.3,5.3,0.09,2.7,1.7
ITA-Serie A,2223,Roma,Rick Karsdorp,NED,DF,27,1995,7.9,0,2,0,0.0,0.25,0.0,0.0,,19.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3
ITA-Serie A,2223,Roma,Roger Ibanez,BRA,DF,23,1998,31.1,3,29,10,34.5,0.93,0.32,0.1,0.3,12.3,0,0,0,3.0,3.0,0.1,0.0,0.0
ITA-Serie A,2223,Roma,Rui Patrício,POR,GK,34,1988,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Roma,Stephan El Shaarawy,ITA,"DF,MF",29,1992,16.9,7,42,19,45.2,2.48,1.12,0.17,0.37,19.2,0,0,0,5.6,5.6,0.13,1.4,1.4
ITA-Serie A,2223,Roma,Tammy Abraham,ENG,FW,24,1997,24.3,8,62,28,45.2,2.55,1.15,0.13,0.29,12.0,0,0,0,10.8,10.8,0.17,-2.8,-2.8
ITA-Serie A,2223,Roma,Zeki Çelik,TUR,DF,25,1997,16.7,0,5,1,20.0,0.3,0.06,0.0,0.0,17.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
ITA-Serie A,2223,Salernitana,Antonio Candreva,ITA,"MF,DF",35,1987,30.3,7,46,20,43.5,1.52,0.66,0.15,0.35,22.2,3,0,0,3.7,3.7,0.08,3.3,3.3
ITA-Serie A,2223,Salernitana,Antonio Iervolino,ITA,MF,19,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Salernitana,Boulaye Dia,SEN,"FW,MF",25,1996,28.0,16,47,21,44.7,1.68,0.75,0.32,0.71,15.0,0,1,1,8.8,8.0,0.17,7.2,7.0
ITA-Serie A,2223,Salernitana,Diego Valencia,CHI,"MF,FW",22,2000,2.6,0,1,1,100.0,0.39,0.39,0.0,0.0,10.0,0,0,0,0.1,0.1,0.12,-0.1,-0.1
ITA-Serie A,2223,Salernitana,Domagoj Bradarić,CRO,DF,22,1999,25.0,0,7,0,0.0,0.28,0.0,0.0,,23.8,1,0,0,0.2,0.2,0.03,-0.2,-0.2
ITA-Serie A,2223,Salernitana,Domen Črnigoj,SVN,MF,26,1995,3.3,0,1,0,0.0,0.3,0.0,0.0,,6.9,0,0,0,0.1,0.1,0.1,-0.1,-0.1
ITA-Serie A,2223,Salernitana,Dylan Bronn,TUN,DF,27,1995,18.7,0,8,1,12.5,0.43,0.05,0.0,0.0,15.8,0,0,0,0.7,0.7,0.08,-0.7,-0.7
ITA-Serie A,2223,Salernitana,Emil Bohinen,NOR,MF,23,1999,9.2,0,4,0,0.0,0.43,0.0,0.0,,25.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2223,Salernitana,Erik Botheim,NOR,"MF,FW",22,2000,9.6,1,7,1,14.3,0.73,0.1,0.14,1.0,13.5,0,0,0,0.6,0.6,0.08,0.4,0.4
ITA-Serie A,2223,Salernitana,Federico Bonazzoli,ITA,"FW,MF",25,1997,12.4,2,32,7,21.9,2.57,0.56,0.06,0.29,18.9,1,0,0,2.4,2.4,0.07,-0.4,-0.4
ITA-Serie A,2223,Salernitana,Federico Fazio,ARG,DF,35,1987,11.9,1,11,2,18.2,0.92,0.17,0.09,0.5,10.7,0,0,0,0.7,0.7,0.06,0.3,0.3
ITA-Serie A,2223,Salernitana,Flavius Daniliuc,AUT,DF,21,2001,24.4,0,10,4,40.0,0.41,0.16,0.0,0.0,13.1,1,0,0,0.6,0.6,0.07,-0.6,-0.6
ITA-Serie A,2223,Salernitana,Franck Ribéry,FRA,MF,39,1983,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2223,Salernitana,Giulio Maggiore,ITA,MF,24,1998,9.9,0,6,0,0.0,0.6,0.0,0.0,,16.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5
ITA-Serie A,2223,Salernitana,Grigoris Kastanos,CYP,"MF,DF",24,1998,14.3,2,30,9,30.0,2.1,0.63,0.07,0.22,22.2,0,0,0,1.9,1.9,0.06,0.1,0.1
