,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
GER-Bundesliga,2122,Dortmund,Thomas Delaney,DEN,MF,29,1991,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Dortmund,Thomas Meunier,BEL,DF,29,1991,15.6,2,18,6,33.3,1.16,0.39,0.11,0.33,14.3,0,0,0,1.0,1.0,0.06,1.0,1.0
GER-Bundesliga,2122,Dortmund,Thorgan Hazard,BEL,"FW,DF",28,1993,14.9,4,22,6,27.3,1.48,0.4,0.18,0.67,15.8,2,0,0,2.6,2.6,0.12,1.4,1.4
GER-Bundesliga,2122,Dortmund,Tom Rothe,GER,DF,16,2004,1.0,1,2,1,50.0,1.91,0.96,0.5,1.0,12.9,0,0,0,0.2,0.2,0.08,0.8,0.8
GER-Bundesliga,2122,Dortmund,Youssoufa Moukoko,GER,"FW,MF",16,2004,2.5,2,8,3,37.5,3.23,1.21,0.25,0.67,14.4,0,0,0,1.5,1.5,0.19,0.5,0.5
GER-Bundesliga,2122,Eint Frankfurt,Ajdin Hrustic,AUS,MF,25,1996,10.7,2,29,8,27.6,2.71,0.75,0.07,0.25,24.6,1,0,0,1.2,1.2,0.04,0.8,0.8
GER-Bundesliga,2122,Eint Frankfurt,Almamy Touré,MLI,"DF,MF",25,1996,5.6,0,6,2,33.3,1.07,0.36,0.0,0.0,13.3,0,0,0,1.0,1.0,0.16,-1.0,-1.0
GER-Bundesliga,2122,Eint Frankfurt,Ansgar Knauff,GER,"DF,MF",19,2002,8.4,1,12,4,33.3,1.42,0.47,0.08,0.25,19.5,0,0,0,0.5,0.5,0.04,0.5,0.5
GER-Bundesliga,2122,Eint Frankfurt,Aymen Barkok,MAR,"MF,DF",23,1998,1.8,0,2,1,50.0,1.13,0.56,0.0,0.0,30.3,0,0,0,0.0,0.0,0.01,0.0,0.0
GER-Bundesliga,2122,Eint Frankfurt,Christopher Lenz,GER,DF,26,1994,7.4,0,6,0,0.0,0.81,0.0,0.0,,23.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
GER-Bundesliga,2122,Eint Frankfurt,Daichi Kamada,JPN,MF,24,1996,23.8,4,36,8,22.2,1.51,0.34,0.11,0.5,16.5,0,0,0,4.6,4.6,0.13,-0.6,-0.6
GER-Bundesliga,2122,Eint Frankfurt,Danny da Costa,GER,"DF,MF",28,1993,8.1,0,2,0,0.0,0.25,0.0,0.0,,12.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
GER-Bundesliga,2122,Eint Frankfurt,Diant Ramaj,GER,GK,19,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Eint Frankfurt,Djibril Sow,SUI,MF,24,1997,26.8,2,16,3,18.8,0.6,0.11,0.13,0.67,25.9,0,0,0,0.6,0.6,0.04,1.4,1.4
GER-Bundesliga,2122,Eint Frankfurt,Erik Durm,GER,DF,29,1992,5.3,0,1,0,0.0,0.19,0.0,0.0,,32.2,0,0,0,0.0,0.0,0.01,0.0,0.0
GER-Bundesliga,2122,Eint Frankfurt,Filip Kostić,SRB,"DF,FW",28,1992,28.0,4,51,18,35.3,1.82,0.64,0.08,0.22,22.8,9,0,0,2.4,2.4,0.05,1.6,1.6
GER-Bundesliga,2122,Eint Frankfurt,Gonçalo Paciência,POR,FW,26,1994,5.7,3,27,7,25.9,4.71,1.22,0.07,0.29,19.2,0,1,2,3.5,1.9,0.07,-0.5,0.1
GER-Bundesliga,2122,Eint Frankfurt,Jens Grahl,GER,GK,32,1988,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Eint Frankfurt,Jens Petter Hauge,NOR,"MF,FW",21,1999,11.6,2,19,10,52.6,1.64,0.87,0.11,0.2,15.9,0,0,0,2.0,2.0,0.11,0.0,0.0
GER-Bundesliga,2122,Eint Frankfurt,Jesper Lindstrøm,DEN,"MF,FW",21,2000,22.0,5,54,18,33.3,2.46,0.82,0.09,0.28,17.1,3,0,0,8.0,8.0,0.15,-3.0,-3.0
GER-Bundesliga,2122,Eint Frankfurt,Kevin Trapp,GER,GK,31,1990,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Eint Frankfurt,Kristijan Jakić,CRO,MF,24,1997,20.9,1,30,7,23.3,1.44,0.34,0.03,0.14,19.0,0,0,0,1.7,1.7,0.06,-0.7,-0.7
GER-Bundesliga,2122,Eint Frankfurt,Makoto Hasebe,JPN,DF,37,1984,13.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Eint Frankfurt,Martin Hinteregger,AUT,DF,28,1992,24.7,1,16,4,25.0,0.65,0.16,0.06,0.25,19.8,1,0,0,1.2,1.2,0.07,-0.2,-0.2
GER-Bundesliga,2122,Eint Frankfurt,Obite N'Dicka,CIV,DF,21,1999,31.7,4,26,5,19.2,0.82,0.16,0.15,0.8,9.0,0,0,0,2.6,2.6,0.1,1.4,1.4
GER-Bundesliga,2122,Eint Frankfurt,Rafael Borré,COL,FW,25,1995,26.4,8,53,24,45.3,2.01,0.91,0.15,0.33,14.5,0,0,0,7.5,7.5,0.14,0.5,0.5
GER-Bundesliga,2122,Eint Frankfurt,Ragnar Ache,GER,"MF,FW",23,1998,2.9,0,10,2,20.0,3.47,0.69,0.0,0.0,16.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
GER-Bundesliga,2122,Eint Frankfurt,Sam Lammers,NED,"FW,MF",24,1997,5.7,1,12,4,33.3,2.09,0.7,0.08,0.25,12.9,0,0,0,1.1,1.1,0.09,-0.1,-0.1
GER-Bundesliga,2122,Eint Frankfurt,Sebastian Rode,GER,MF,30,1990,8.4,1,6,2,33.3,0.71,0.24,0.17,0.5,18.8,0,0,0,0.8,0.8,0.14,0.2,0.2
GER-Bundesliga,2122,Eint Frankfurt,Stefan Ilsanker,AUT,"DF,MF",32,1989,3.0,0,4,0,0.0,1.35,0.0,0.0,,13.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
GER-Bundesliga,2122,Eint Frankfurt,Timothy Chandler,USA,DF,31,1990,13.5,0,13,3,23.1,0.97,0.22,0.0,0.0,15.3,0,0,0,0.5,0.5,0.04,-0.5,-0.5
GER-Bundesliga,2122,Eint Frankfurt,Tuta,BRA,DF,22,1999,24.3,4,15,6,40.0,0.62,0.25,0.27,0.67,11.7,0,0,0,2.2,2.2,0.15,1.8,1.8
GER-Bundesliga,2122,Freiburg,Baptiste Santamaria,FRA,MF,26,1995,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Benjamin Uphoff,GER,GK,27,1993,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Christian Günter,GER,"DF,MF",28,1993,34.0,2,24,6,25.0,0.71,0.18,0.08,0.33,25.2,1,0,0,0.8,0.8,0.03,1.2,1.2
GER-Bundesliga,2122,Freiburg,Dominique Heintz,GER,DF,27,1993,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Ermedin Demirović,BIH,FW,23,1998,9.7,2,25,9,36.0,2.58,0.93,0.08,0.22,12.7,0,0,0,3.0,3.0,0.12,-1.0,-1.0
GER-Bundesliga,2122,Freiburg,Hugo Siquet,BEL,DF,19,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Janik Haberer,GER,MF,27,1994,9.1,3,14,3,21.4,1.54,0.33,0.21,1.0,18.0,0,0,0,1.1,1.1,0.08,1.9,1.9
GER-Bundesliga,2122,Freiburg,Jeong Woo-yeong,KOR,"FW,MF",21,1999,19.8,5,51,19,37.3,2.58,0.96,0.1,0.26,16.3,0,0,0,5.3,5.3,0.11,-0.3,-0.3
GER-Bundesliga,2122,Freiburg,Jonathan Schmid,FRA,DF,31,1990,6.5,0,5,1,20.0,0.77,0.15,0.0,0.0,22.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2
GER-Bundesliga,2122,Freiburg,Keven Schlotterbeck,GER,"DF,FW",24,1997,3.5,0,1,0,0.0,0.29,0.0,0.0,,14.8,0,0,0,0.0,0.0,0.04,0.0,0.0
GER-Bundesliga,2122,Freiburg,Kevin Schade,GER,"MF,FW",19,2001,9.2,4,19,9,47.4,2.06,0.97,0.21,0.44,13.1,0,0,0,2.1,2.0,0.11,1.9,2.0
GER-Bundesliga,2122,Freiburg,Kiliann Sildillia,FRA,"DF,MF",19,2002,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Lucas Höler,GER,FW,27,1994,28.7,7,60,26,43.3,2.09,0.91,0.12,0.27,14.1,0,0,0,9.1,9.1,0.16,-2.1,-2.1
GER-Bundesliga,2122,Freiburg,Lukas Kübler,GER,"DF,MF",28,1992,25.9,2,13,6,46.2,0.5,0.23,0.15,0.33,15.6,0,0,0,1.5,1.5,0.12,0.5,0.5
GER-Bundesliga,2122,Freiburg,Manuel Gulde,GER,DF,30,1991,13.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Mark Flekken,NED,GK,28,1993,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Maximilian Eggestein,GER,MF,24,1996,24.4,1,23,6,26.1,0.94,0.25,0.04,0.17,21.8,0,0,0,1.1,1.1,0.05,-0.1,-0.1
GER-Bundesliga,2122,Freiburg,Nico Schlotterbeck,GER,DF,21,1999,30.9,4,36,16,44.4,1.16,0.52,0.11,0.25,13.2,0,0,0,3.6,3.6,0.1,0.4,0.4
GER-Bundesliga,2122,Freiburg,Nicolas Höfler,GER,MF,31,1990,28.9,2,33,11,33.3,1.14,0.38,0.06,0.18,15.9,0,0,0,2.1,2.1,0.06,-0.1,-0.1
GER-Bundesliga,2122,Freiburg,Nils Petersen,GER,FW,32,1988,6.4,5,14,5,35.7,2.17,0.78,0.36,1.0,13.0,0,0,0,2.5,2.5,0.18,2.5,2.5
GER-Bundesliga,2122,Freiburg,Noah Weißhaupt,GER,"MF,FW",19,2001,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Philipp Lienhart,AUT,DF,25,1996,31.9,5,19,7,36.8,0.6,0.22,0.26,0.71,9.2,0,0,0,3.3,3.3,0.19,1.7,1.7
GER-Bundesliga,2122,Freiburg,Roland Sallai,HUN,"MF,FW",24,1997,17.2,4,48,9,18.8,2.79,0.52,0.08,0.44,15.4,0,0,0,6.0,6.0,0.12,-2.0,-2.0
GER-Bundesliga,2122,Freiburg,Vincent Vermeij,NED,MF,26,1994,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Freiburg,Vincenzo Grifo,ITA,"MF,FW",28,1993,30.8,9,62,18,29.0,2.01,0.58,0.06,0.22,22.7,18,5,6,8.7,4.0,0.06,0.3,0.0
GER-Bundesliga,2122,Freiburg,Yannik Keitel,GER,MF,21,2000,5.6,0,10,2,20.0,1.79,0.36,0.0,0.0,18.3,0,0,0,1.0,1.0,0.1,-1.0,-1.0
GER-Bundesliga,2122,Gladbach,Alassane Pléa,FRA,"MF,FW",28,1993,23.0,10,59,23,39.0,2.57,1.0,0.12,0.3,17.7,0,3,3,8.0,5.7,0.1,1.0,0.3
GER-Bundesliga,2122,Gladbach,Breel Embolo,SUI,FW,24,1997,24.1,9,48,23,47.9,1.99,0.96,0.19,0.39,13.7,0,0,0,8.4,8.4,0.19,-0.4,-0.4
GER-Bundesliga,2122,Gladbach,Christoph Kramer,GER,MF,30,1991,8.3,0,3,1,33.3,0.36,0.12,0.0,0.0,14.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3
GER-Bundesliga,2122,Gladbach,Connor Noß,IRL,MF,20,2001,0.6,0,1,0,0.0,1.73,0.0,0.0,,15.0,0,0,0,0.0,0.0,0.03,0.0,0.0
GER-Bundesliga,2122,Gladbach,Denis Zakaria,SUI,"MF,DF",24,1996,15.5,2,18,4,22.2,1.16,0.26,0.11,0.5,24.8,0,0,0,0.9,0.9,0.05,1.1,1.1
GER-Bundesliga,2122,Gladbach,Florian Neuhaus,GER,MF,24,1997,23.6,4,48,19,39.6,2.04,0.81,0.08,0.21,21.3,1,0,0,4.9,4.9,0.11,-0.9,-0.9
GER-Bundesliga,2122,Gladbach,Hannes Wolf,AUT,"FW,MF",22,1999,3.4,0,6,2,33.3,1.76,0.59,0.0,0.0,19.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2
GER-Bundesliga,2122,Gladbach,Joe Scally,USA,DF,18,2002,21.2,1,18,6,33.3,0.85,0.28,0.06,0.17,18.5,0,0,0,1.4,1.4,0.08,-0.4,-0.4
GER-Bundesliga,2122,Gladbach,Jonas Hofmann,GER,"MF,FW",29,1992,23.1,12,54,22,40.7,2.34,0.95,0.22,0.55,16.3,4,0,0,8.1,8.1,0.15,3.9,3.9
GER-Bundesliga,2122,Gladbach,Jordan Beyer,GER,DF,21,2000,15.4,0,7,0,0.0,0.46,0.0,0.0,,13.1,0,0,0,0.6,0.6,0.09,-0.6,-0.6
GER-Bundesliga,2122,Gladbach,Keanan Bennetts,ENG,"FW,DF",22,1999,0.6,0,1,0,0.0,1.8,0.0,0.0,,19.3,0,0,0,0.0,0.0,0.03,0.0,0.0
GER-Bundesliga,2122,Gladbach,Lars Stindl,GER,"MF,FW",32,1988,18.1,4,41,14,34.1,2.27,0.77,0.1,0.29,18.6,2,0,2,6.3,4.7,0.11,-2.3,-0.7
GER-Bundesliga,2122,Gladbach,Luca Netz,GER,"DF,FW",18,2003,15.5,0,14,5,35.7,0.9,0.32,0.0,0.0,15.2,0,0,0,2.1,2.1,0.15,-2.1,-2.1
GER-Bundesliga,2122,Gladbach,László Bénes,SVK,MF,23,1997,2.7,0,7,5,71.4,2.56,1.83,0.0,0.0,22.6,2,0,0,0.6,0.6,0.08,-0.6,-0.6
GER-Bundesliga,2122,Gladbach,Manu Koné,FRA,MF,20,2001,24.3,2,29,10,34.5,1.2,0.41,0.07,0.2,22.2,0,0,0,1.5,1.5,0.05,0.5,0.5
GER-Bundesliga,2122,Gladbach,Marcus Thuram,FRA,FW,23,1997,10.9,3,32,11,34.4,2.94,1.01,0.09,0.27,13.1,0,0,0,4.6,4.6,0.15,-1.6,-1.6
GER-Bundesliga,2122,Gladbach,Marvin Friedrich,GER,DF,25,1995,6.7,0,5,1,20.0,0.75,0.15,0.0,0.0,15.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
GER-Bundesliga,2122,Gladbach,Matthias Ginter,GER,DF,27,1994,26.2,1,31,14,45.2,1.18,0.54,0.03,0.07,13.9,1,0,0,2.0,2.0,0.07,-1.0,-1.0
GER-Bundesliga,2122,Gladbach,Nico Elvedi,SUI,DF,24,1996,27.0,1,13,1,7.7,0.48,0.04,0.08,1.0,10.0,0,0,0,1.1,1.1,0.09,-0.1,-0.1
GER-Bundesliga,2122,Gladbach,Patrick Herrmann,GER,"DF,FW",30,1991,8.4,0,13,4,30.8,1.55,0.48,0.0,0.0,14.9,1,0,0,1.1,1.1,0.08,-1.1,-1.1
GER-Bundesliga,2122,Gladbach,Ramy Bensebaini,ALG,DF,26,1995,22.4,4,28,7,25.0,1.25,0.31,0.07,0.29,17.4,1,2,2,3.7,2.1,0.07,0.3,-0.1
GER-Bundesliga,2122,Gladbach,Stefan Lainer,AUT,DF,28,1992,16.3,1,12,2,16.7,0.73,0.12,0.08,0.5,14.7,0,0,0,0.7,0.7,0.06,0.3,0.3
GER-Bundesliga,2122,Gladbach,Tobias Sippel,GER,GK,33,1988,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Gladbach,Tony Jantschke,GER,DF,31,1990,2.5,0,1,0,0.0,0.4,0.0,0.0,,15.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
GER-Bundesliga,2122,Gladbach,Torben Müsel,GER,MF,22,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Gladbach,Yann Sommer,SUI,GK,32,1988,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Abdourahmane Barry,GUI,DF,21,2000,2.3,0,1,0,0.0,0.43,0.0,0.0,,25.9,0,0,0,0.0,0.0,0.03,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Adrian Fein,GER,MF,22,1999,0.4,0,1,0,0.0,2.81,0.0,0.0,,28.3,0,0,0,0.0,0.0,0.02,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Afimico Pululu,COD,"FW,MF",22,1999,0.8,0,1,0,0.0,1.29,0.0,0.0,,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Andreas Linde,SWE,GK,28,1993,12.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Branimir Hrgota,SWE,FW,28,1993,30.9,9,60,20,33.3,1.94,0.65,0.07,0.2,20.3,6,5,5,9.1,5.1,0.09,-0.1,-1.1
GER-Bundesliga,2122,Greuther Fürth,Cedric Itten,SUI,FW,24,1996,7.1,2,15,9,60.0,2.13,1.28,0.13,0.22,15.1,0,0,0,2.6,2.6,0.17,-0.6,-0.6
GER-Bundesliga,2122,Greuther Fürth,Dickson Abiama,NGA,FW,22,1998,8.1,0,18,4,22.2,2.23,0.5,0.0,0.0,16.7,0,0,0,1.8,1.8,0.1,-1.8,-1.8
GER-Bundesliga,2122,Greuther Fürth,Gian-Luca Itter,GER,DF,22,1999,16.2,0,5,1,20.0,0.31,0.06,0.0,0.0,18.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
GER-Bundesliga,2122,Greuther Fürth,Gideon Jung,GER,DF,26,1994,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Hans Nunoo Sarpei,GHA,"DF,MF",22,1998,7.1,0,3,0,0.0,0.42,0.0,0.0,,14.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
GER-Bundesliga,2122,Greuther Fürth,Håvard Nielsen,NOR,"MF,FW",28,1993,15.2,2,28,10,35.7,1.84,0.66,0.07,0.2,13.5,0,0,0,2.0,2.0,0.07,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Jamie Leweling,GER,"FW,MF",20,2001,21.8,5,44,17,38.6,2.02,0.78,0.11,0.29,17.6,0,0,0,4.0,4.0,0.09,1.0,1.0
GER-Bundesliga,2122,Greuther Fürth,Jeremy Dudziak,TUN,"MF,FW",25,1995,12.6,2,16,4,25.0,1.27,0.32,0.13,0.5,14.3,0,0,0,2.4,2.4,0.16,-0.4,-0.4
GER-Bundesliga,2122,Greuther Fürth,Jessic Ngankam,GER,FW,21,2000,3.8,2,9,5,55.6,2.38,1.32,0.22,0.4,13.3,0,0,0,1.8,1.8,0.2,0.2,0.2
GER-Bundesliga,2122,Greuther Fürth,Jetro Willems,NED,DF,27,1994,17.8,1,11,3,27.3,0.62,0.17,0.09,0.33,19.5,1,0,0,0.6,0.6,0.06,0.4,0.4
GER-Bundesliga,2122,Greuther Fürth,Julian Green,USA,MF,26,1995,11.7,0,19,5,26.3,1.62,0.43,0.0,0.0,25.6,2,0,0,0.6,0.6,0.03,-0.6,-0.6
GER-Bundesliga,2122,Greuther Fürth,Justin Hoogma,NED,DF,23,1998,3.0,0,1,0,0.0,0.33,0.0,0.0,,13.1,0,0,0,0.0,0.0,0.02,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Marco Meyerhöfer,GER,DF,25,1995,25.3,1,10,2,20.0,0.39,0.08,0.1,0.5,17.2,0,0,0,1.2,1.2,0.12,-0.2,-0.2
GER-Bundesliga,2122,Greuther Fürth,Marius Funk,GER,GK,25,1996,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Max Christiansen,GER,MF,24,1996,22.8,0,10,1,10.0,0.44,0.04,0.0,0.0,24.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
GER-Bundesliga,2122,Greuther Fürth,Maximilian Bauer,GER,DF,21,2000,18.8,0,5,1,20.0,0.27,0.05,0.0,0.0,12.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
GER-Bundesliga,2122,Greuther Fürth,Nick Viergever,NED,DF,31,1989,23.7,0,2,1,50.0,0.08,0.04,0.0,0.0,5.7,0,0,0,0.4,0.4,0.19,-0.4,-0.4
GER-Bundesliga,2122,Greuther Fürth,Nils Seufert,GER,MF,24,1997,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Paul Seguin,GER,MF,26,1995,23.4,0,11,2,18.2,0.47,0.09,0.0,0.0,23.8,2,0,0,0.5,0.5,0.04,-0.5,-0.5
GER-Bundesliga,2122,Greuther Fürth,Sascha Burchert,GER,GK,31,1989,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Greuther Fürth,Sebastian Griesbeck,GER,"DF,MF",30,1990,27.1,1,7,2,28.6,0.26,0.07,0.14,0.5,12.0,0,0,0,0.6,0.6,0.09,0.4,0.4
GER-Bundesliga,2122,Greuther Fürth,Simon Asta,GER,DF,20,2001,8.7,0,3,0,0.0,0.34,0.0,0.0,,14.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
GER-Bundesliga,2122,Greuther Fürth,Timmy Tillman,GER,MF,22,1999,22.3,1,24,8,33.3,1.08,0.36,0.04,0.13,19.1,2,0,0,1.6,1.6,0.07,-0.6,-0.6
GER-Bundesliga,2122,Greuther Fürth,Tobias Raschl,GER,MF,21,2000,6.6,0,5,1,20.0,0.75,0.15,0.0,0.0,25.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
GER-Bundesliga,2122,Hertha BSC,Alexander Schwolow,GER,GK,29,1992,24.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Anton Kade,GER,"FW,MF",17,2004,0.9,0,1,1,100.0,1.17,1.17,0.0,0.0,11.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3
GER-Bundesliga,2122,Hertha BSC,Cimo Röcker,GER,DF,27,1994,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Davie Selke,GER,FW,26,1995,11.2,4,24,9,37.5,2.15,0.81,0.13,0.33,13.3,0,1,1,4.2,3.4,0.14,-0.2,-0.4
GER-Bundesliga,2122,Hertha BSC,Dedryck Boyata,BEL,DF,30,1990,21.1,0,10,2,20.0,0.47,0.09,0.0,0.0,9.7,0,0,0,0.8,0.8,0.08,-0.8,-0.8
GER-Bundesliga,2122,Hertha BSC,Dennis Jastrzembski,POL,"DF,FW",21,2000,2.5,0,1,0,0.0,0.4,0.0,0.0,,16.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
GER-Bundesliga,2122,Hertha BSC,Deyovaisio Zeefuik,NED,DF,23,1998,6.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Dodi Lukebakio,BEL,FW,23,1997,2.0,1,3,1,33.3,1.53,0.51,0.0,0.0,25.6,0,1,1,1.2,0.4,0.12,-0.2,-0.4
GER-Bundesliga,2122,Hertha BSC,Fredrik André Bjørkan,NOR,DF,22,1998,3.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Ishak Belfodil,ALG,FW,29,1992,18.2,5,31,17,54.8,1.71,0.94,0.13,0.24,13.1,0,1,1,3.7,3.0,0.1,1.3,1.0
GER-Bundesliga,2122,Hertha BSC,Javairô Dilrosun,NED,FW,23,1998,1.5,0,1,0,0.0,0.65,0.0,0.0,,22.6,0,0,0,0.0,0.0,0.03,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Jordan Torunarigha,GER,DF,23,1997,5.4,0,2,0,0.0,0.37,0.0,0.0,,8.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3
GER-Bundesliga,2122,Hertha BSC,Julian Eitschberger,GER,DF,17,2004,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Jurgen Ekkelenkamp,NED,"MF,FW",21,2000,8.0,3,14,4,28.6,1.75,0.5,0.21,0.75,14.6,0,0,0,1.5,1.5,0.11,1.5,1.5
GER-Bundesliga,2122,Hertha BSC,Kevin-Prince Boateng,GHA,"MF,FW",34,1987,7.7,0,10,2,20.0,1.29,0.26,0.0,0.0,22.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3
GER-Bundesliga,2122,Hertha BSC,Krzysztof Piątek,POL,FW,26,1995,3.9,1,12,5,41.7,3.11,1.3,0.08,0.2,14.9,0,0,0,1.8,1.8,0.15,-0.8,-0.8
GER-Bundesliga,2122,Hertha BSC,Lee Dongjun,KOR,"MF,FW",24,1997,1.3,0,3,1,33.3,2.29,0.76,0.0,0.0,12.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
GER-Bundesliga,2122,Hertha BSC,Linus Gechter,GER,DF,17,2004,8.0,1,5,1,20.0,0.63,0.13,0.2,1.0,9.6,0,0,0,0.5,0.5,0.11,0.5,0.5
GER-Bundesliga,2122,Hertha BSC,Luca Wollschläger,GER,"FW,MF",18,2003,0.2,0,1,0,0.0,5.63,0.0,0.0,,17.6,0,0,0,0.0,0.0,0.03,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Lucas Tousart,FRA,MF,24,1997,21.8,2,23,7,30.4,1.06,0.32,0.09,0.29,19.5,0,0,0,1.5,1.5,0.07,0.5,0.5
GER-Bundesliga,2122,Hertha BSC,Lukas Klünter,GER,DF,25,1996,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Marc-Oliver Kempf,GER,DF,26,1995,11.7,0,8,1,12.5,0.69,0.09,0.0,0.0,9.7,0,0,0,0.7,0.7,0.09,-0.7,-0.7
GER-Bundesliga,2122,Hertha BSC,Marcel Lotka,POL,GK,20,2001,9.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Marco Richter,GER,"FW,MF",23,1997,18.9,5,44,17,38.6,2.32,0.9,0.11,0.29,20.1,3,0,0,3.2,3.2,0.07,1.8,1.8
GER-Bundesliga,2122,Hertha BSC,Marten Winkler,GER,MF,18,2002,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
GER-Bundesliga,2122,Hertha BSC,Marvin Plattenhardt,GER,DF,29,1992,18.2,0,7,1,14.3,0.38,0.05,0.0,0.0,26.7,6,0,0,0.5,0.5,0.07,-0.5,-0.5
