,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GER-Bundesliga,2324,Augsburg,Arne Engels,BEL,"MF,DF",19,2003,15.6,394,587,67.1,7179,2583,171,213,80.3,160,210,76.2,50,113,44.2,2,1.2,1.8,0.8,19,35,17,6,52
GER-Bundesliga,2324,Augsburg,Arne Maier,GER,MF,24,1999,11.1,449,593,75.7,8314,2523,183,212,86.3,182,227,80.2,68,115,59.1,4,2.3,2.8,1.7,28,49,27,8,64
GER-Bundesliga,2324,Augsburg,Dion Drena Beljo,CRO,"FW,MF",21,2002,6.5,115,160,71.9,1717,335,55,77,71.4,47,59,79.7,4,6,66.7,0,0.5,0.8,-0.5,8,5,8,1,20
GER-Bundesliga,2324,Augsburg,Elvis Rexhbeçaj,KVX,MF,25,1997,22.1,523,709,73.8,8584,2372,240,297,80.8,212,272,77.9,44,75,58.7,0,0.5,1.3,-0.5,13,63,18,5,91
GER-Bundesliga,2324,Augsburg,Ermedin Demirović,BIH,"FW,MF",25,1998,31.9,371,574,64.6,4996,1174,202,289,69.9,129,165,78.2,8,14,57.1,9,3.9,3.7,5.1,33,40,17,1,60
GER-Bundesliga,2324,Augsburg,Finn Dahmen,GER,GK,25,1998,31.0,1025,1345,76.2,27889,18248,166,168,98.8,556,566,98.2,299,600,49.8,0,0.1,0.2,-0.1,1,44,1,0,3
GER-Bundesliga,2324,Augsburg,Fredrik Jensen,FIN,"MF,FW",25,1997,14.9,290,476,60.9,5090,2039,143,190,75.3,98,136,72.1,37,93,39.8,4,4.3,4.9,-0.3,32,30,14,5,46
GER-Bundesliga,2324,Augsburg,Iago,BRA,DF,26,1997,18.0,536,735,72.9,9641,4071,240,278,86.3,217,293,74.1,63,109,57.8,1,1.6,2.9,-0.6,17,51,27,16,54
GER-Bundesliga,2324,Augsburg,Irvin Cardona,MLT,"MF,DF",25,1997,0.6,8,15,53.3,132,70,4,4,100.0,4,9,44.4,0,1,0.0,0,0.0,0.1,0.0,0,1,0,0,2
GER-Bundesliga,2324,Augsburg,Jeffrey Gouweleeuw,NED,DF,32,1991,28.8,1147,1490,77.0,24503,10362,334,375,89.1,636,711,89.5,167,354,47.2,0,1.8,1.6,-1.8,15,156,19,3,143
GER-Bundesliga,2324,Augsburg,Kevin Mbabu,SUI,DF,28,1995,22.7,644,1020,63.1,11482,5396,288,365,78.9,274,419,65.4,69,167,41.3,2,1.9,3.9,0.1,20,64,30,20,84
GER-Bundesliga,2324,Augsburg,Kristijan Jakić,CRO,MF,26,1997,11.7,398,503,79.1,6984,2584,160,194,82.5,184,219,84.0,38,60,63.3,1,0.3,0.8,0.7,7,41,8,0,56
GER-Bundesliga,2324,Augsburg,Mads Pedersen,DEN,DF,26,1996,19.8,637,853,74.7,10860,3963,313,351,89.2,249,349,71.3,59,97,60.8,1,1.5,2.1,-0.5,12,46,21,8,66
GER-Bundesliga,2324,Augsburg,Mahmut Kücüksahin,,MF,19,2004,0.0,4,4,100.0,59,17,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
GER-Bundesliga,2324,Augsburg,Masaya Okugawa,JPN,"FW,DF",27,1996,0.4,7,11,63.6,102,22,5,7,71.4,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
GER-Bundesliga,2324,Augsburg,Maximilian Bauer,GER,DF,23,2000,9.0,423,491,86.2,7834,2619,146,159,91.8,240,265,90.6,30,55,54.5,0,0.0,0.1,0.0,0,28,0,0,25
GER-Bundesliga,2324,Augsburg,Mergim Berisha,GER,FW,25,1998,1.4,10,14,71.4,142,73,6,8,75.0,2,3,66.7,1,1,100.0,0,0.1,0.1,-0.1,2,1,1,1,1
GER-Bundesliga,2324,Augsburg,Mert Kömür,GER,"MF,DF",18,2005,1.3,30,34,88.2,462,132,17,19,89.5,9,9,100.0,2,2,100.0,0,0.0,0.1,0.0,1,1,2,0,4
GER-Bundesliga,2324,Augsburg,Nathanael Mbuku,COD,FW,21,2002,0.1,6,7,85.7,62,16,5,6,83.3,0,0,,0,0,,0,0.0,0.0,0.0,1,2,0,0,1
GER-Bundesliga,2324,Augsburg,Niklas Dorsch,GER,MF,25,1998,15.4,545,628,86.8,9719,2395,230,248,92.7,264,288,91.7,45,75,60.0,0,0.1,0.3,-0.1,3,41,2,1,47
GER-Bundesliga,2324,Augsburg,Ohis Felix Uduokhai,GER,DF,25,1997,32.5,1349,1658,81.4,25826,9681,477,549,86.9,725,815,89.0,132,261,50.6,0,0.8,1.3,-0.8,9,93,5,0,101
GER-Bundesliga,2324,Augsburg,Patric Pfeiffer,GER,DF,23,1999,5.7,193,267,72.3,4034,1515,56,65,86.2,105,132,79.5,30,58,51.7,1,0.8,0.6,0.2,4,15,3,1,19
GER-Bundesliga,2324,Augsburg,Pep Biel,ESP,"MF,FW",26,1996,3.2,99,123,80.5,1673,542,51,54,94.4,32,41,78.0,11,19,57.9,0,0.2,0.3,-0.2,4,15,4,2,16
GER-Bundesliga,2324,Augsburg,Phillip Tietz,GER,FW,26,1997,26.5,332,534,62.2,4822,1198,191,280,68.2,101,152,66.4,22,36,61.1,4,2.6,3.4,1.4,29,32,15,1,51
GER-Bundesliga,2324,Augsburg,Robert Gumny,POL,DF,25,1998,5.3,138,195,70.8,2584,1192,55,72,76.4,65,92,70.7,15,22,68.2,0,0.1,0.2,-0.1,2,7,1,1,18
GER-Bundesliga,2324,Augsburg,Ruben Vargas,SUI,"MF,FW",24,1998,21.8,474,684,69.3,7631,2104,232,288,80.6,189,260,72.7,32,70,45.7,5,2.4,3.2,2.6,26,30,30,5,77
GER-Bundesliga,2324,Augsburg,Sven Michel,GER,"FW,MF",33,1990,6.5,97,173,56.1,1417,429,58,85,68.2,27,52,51.9,7,10,70.0,1,0.8,0.8,0.2,10,7,11,4,14
GER-Bundesliga,2324,Augsburg,Tim Breithaupt,GER,MF,21,2002,7.0,232,281,82.6,3821,1252,105,122,86.1,110,122,90.2,12,23,52.2,0,0.1,0.3,-0.1,3,20,3,0,21
GER-Bundesliga,2324,Augsburg,Tomáš Koubek,CZE,GK,30,1992,3.0,69,98,70.4,2113,1604,11,11,100.0,31,31,100.0,27,55,49.1,0,0.0,0.0,0.0,0,1,0,0,0
GER-Bundesliga,2324,Bayern Munich,Aleksandar Pavlovic,GER,MF,19,2004,13.6,897,971,92.4,15356,4023,430,452,95.1,370,388,95.4,80,98,81.6,2,1.0,1.8,1.0,11,95,12,1,105
GER-Bundesliga,2324,Bayern Munich,Alphonso Davies,CAN,DF,22,2000,22.9,1440,1642,87.7,20701,5332,847,929,91.2,536,589,91.0,27,52,51.9,5,2.9,3.3,2.1,37,88,31,7,117
GER-Bundesliga,2324,Bayern Munich,Bouna Sarr,SEN,DF,31,1992,1.2,92,104,88.5,1371,286,53,58,91.4,35,40,87.5,3,4,75.0,0,0.0,0.1,0.0,0,9,1,1,2
GER-Bundesliga,2324,Bayern Munich,Bryan Zaragoza,ESP,"FW,MF",21,2001,2.0,60,82,73.2,995,250,35,41,85.4,19,25,76.0,6,12,50.0,0,0.2,0.4,-0.2,4,3,6,2,9
GER-Bundesliga,2324,Bayern Munich,Daniel Peretz,ISR,GK,23,2000,0.2,12,17,70.6,231,106,3,3,100.0,8,8,100.0,1,6,16.7,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Bayern Munich,Dayot Upamecano,FRA,DF,24,1998,19.6,1678,1813,92.6,32907,9994,538,570,94.4,952,1008,94.4,180,204,88.2,0,0.5,0.9,-0.5,6,148,2,0,137
GER-Bundesliga,2324,Bayern Munich,Eric Dier,ENG,DF,29,1994,13.0,1042,1143,91.2,20714,8102,327,352,92.9,611,639,95.6,102,134,76.1,0,0.1,0.4,-0.1,2,61,1,1,53
GER-Bundesliga,2324,Bayern Munich,Eric Maxim Choupo-Moting,CMR,"MF,FW",34,1989,8.0,232,282,82.3,3095,675,151,166,91.0,58,73,79.5,10,13,76.9,2,1.8,1.4,0.2,16,12,8,2,21
GER-Bundesliga,2324,Bayern Munich,Frans Krätzig,GER,DF,20,2003,0.6,45,50,90.0,705,183,24,26,92.3,18,20,90.0,2,3,66.7,0,0.3,0.1,-0.3,2,3,1,0,7
GER-Bundesliga,2324,Bayern Munich,Harry Kane,ENG,FW,30,1993,31.5,474,664,71.4,8936,2715,216,266,81.2,166,222,74.8,74,114,64.9,8,6.4,5.9,1.6,31,66,41,6,102
GER-Bundesliga,2324,Bayern Munich,Jamal Musiala,GER,"MF,FW",20,2003,19.5,621,772,80.4,8325,1957,388,444,87.4,189,221,85.5,17,28,60.7,5,6.0,5.8,-1.0,42,42,41,0,100
GER-Bundesliga,2324,Bayern Munich,Jonathan Asp Jensen,DEN,FW,17,2006,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Bayern Munich,Joshua Kimmich,GER,"MF,DF",28,1995,24.2,1951,2267,86.1,35635,10089,809,864,93.6,923,1013,91.1,187,320,58.4,6,7.1,9.3,-1.1,72,188,51,18,229
GER-Bundesliga,2324,Bayern Munich,Kim Min-jae,KOR,DF,26,1996,21.9,1986,2139,92.8,33551,13144,863,905,95.4,1011,1061,95.3,94,131,71.8,1,0.4,0.5,0.6,8,129,2,0,131
GER-Bundesliga,2324,Bayern Munich,Kingsley Coman,FRA,FW,27,1996,12.4,528,647,81.6,8358,1597,285,330,86.4,206,233,88.4,26,45,57.8,3,3.8,4.5,-0.8,29,19,41,8,72
GER-Bundesliga,2324,Bayern Munich,Konrad Laimer,AUT,"DF,MF",26,1997,19.7,1294,1457,88.8,19611,5056,701,763,91.9,535,579,92.4,38,51,74.5,3,3.9,4.5,-0.9,24,104,26,7,127
GER-Bundesliga,2324,Bayern Munich,Leon Goretzka,GER,MF,28,1995,24.9,1559,1754,88.9,25969,7112,754,819,92.1,681,739,92.2,99,136,72.8,7,5.3,4.7,1.7,32,176,27,2,176
GER-Bundesliga,2324,Bayern Munich,Leroy Sané,GER,FW,27,1996,23.7,878,1098,80.0,12860,3036,538,612,87.9,254,311,81.7,57,98,58.2,11,10.8,9.5,0.2,72,43,47,2,113
GER-Bundesliga,2324,Bayern Munich,Lovro Zvonarek,CRO,"FW,MF",18,2005,1.8,50,60,83.3,766,123,20,23,87.0,25,29,86.2,2,2,100.0,0,0.2,0.3,-0.2,2,5,1,0,7
GER-Bundesliga,2324,Bayern Munich,Manuel Neuer,GER,GK,37,1986,22.8,754,876,86.1,18448,11570,140,141,99.3,411,418,98.3,203,317,64.0,0,0.0,0.0,0.0,0,14,0,0,8
GER-Bundesliga,2324,Bayern Munich,Mathys Tel,FRA,"FW,MF",18,2005,11.7,340,410,82.9,5395,862,183,204,89.7,135,156,86.5,18,25,72.0,5,2.3,3.0,2.7,12,23,19,6,27
GER-Bundesliga,2324,Bayern Munich,Matteo Perez Vinlöf,SWE,FW,17,2005,0.2,11,13,84.6,156,22,7,7,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Bayern Munich,Matthijs de Ligt,NED,DF,23,1999,15.4,1120,1193,93.9,21822,7091,313,330,94.8,709,730,97.1,93,121,76.9,0,0.1,0.6,-0.1,3,109,1,1,98
GER-Bundesliga,2324,Bayern Munich,Noussair Mazraoui,MAR,DF,25,1997,13.3,865,980,88.3,12528,4216,514,550,93.5,309,341,90.6,27,40,67.5,3,1.8,2.4,1.2,15,92,17,3,103
GER-Bundesliga,2324,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",29,1993,13.2,880,1017,86.5,12817,4122,537,581,92.4,281,325,86.5,39,63,61.9,0,2.0,3.4,-2.0,23,68,26,9,86
GER-Bundesliga,2324,Bayern Munich,Ryan Gravenberch,NED,FW,21,2002,0.1,5,7,71.4,83,25,2,2,100.0,3,3,100.0,0,0,,0,0.2,0.1,-0.2,2,0,0,0,1
GER-Bundesliga,2324,Bayern Munich,Sacha Boey,FRA,DF,22,2000,1.2,58,69,84.1,745,210,41,47,87.2,15,16,93.8,1,2,50.0,0,0.0,0.0,0.0,0,4,0,0,5
GER-Bundesliga,2324,Bayern Munich,Serge Gnabry,GER,"FW,MF",28,1995,4.8,180,214,84.1,2540,485,107,117,91.5,61,70,87.1,6,11,54.5,1,1.2,2.0,-0.2,9,8,13,0,23
GER-Bundesliga,2324,Bayern Munich,Sven Ulreich,GER,GK,34,1988,11.0,333,395,84.3,7176,4963,89,90,98.9,192,194,99.0,51,110,46.4,0,0.0,0.0,0.0,1,2,0,0,0
GER-Bundesliga,2324,Bayern Munich,Thomas Müller,GER,"MF,FW",33,1989,18.4,602,810,74.3,9003,2348,339,402,84.3,211,287,73.5,33,67,49.3,9,8.4,7.9,0.6,51,52,43,10,82
GER-Bundesliga,2324,Bochum,Andreas Luthe,GER,GK,36,1987,1.0,25,49,51.0,1237,1147,0,0,,2,3,66.7,23,46,50.0,0,0.0,0.0,0.0,0,8,0,0,0
GER-Bundesliga,2324,Bochum,Anthony Losilla,FRA,MF,37,1986,28.6,649,896,72.4,9788,3147,330,434,76.0,257,342,75.1,30,50,60.0,2,1.5,1.0,0.5,19,69,10,3,100
GER-Bundesliga,2324,Bochum,Bernardo,BRA,DF,28,1995,32.5,1167,1622,71.9,20655,8434,528,639,82.6,495,651,76.0,118,240,49.2,0,0.5,1.3,-0.5,13,122,14,10,127
GER-Bundesliga,2324,Bochum,Christopher Antwi-Adjei,GHA,"FW,MF",29,1994,13.5,274,454,60.4,4315,1592,154,187,82.4,80,143,55.9,31,80,38.8,2,3.5,3.0,-1.5,24,11,15,7,28
GER-Bundesliga,2324,Bochum,Cristian Gamboa,CRC,DF,33,1989,13.2,350,475,73.7,6353,2438,155,175,88.6,146,187,78.1,43,97,44.3,1,0.5,0.9,0.5,10,28,12,6,33
GER-Bundesliga,2324,Bochum,Danilo Soares,BRA,DF,31,1991,3.9,124,179,69.3,2028,942,65,75,86.7,50,79,63.3,8,20,40.0,0,0.1,0.1,-0.1,3,12,3,0,15
GER-Bundesliga,2324,Bochum,Erhan Mašović,SRB,"DF,MF",24,1998,24.7,570,732,77.9,10260,3003,219,269,81.4,279,314,88.9,51,109,46.8,0,0.3,0.8,-0.3,4,43,5,0,47
GER-Bundesliga,2324,Bochum,Felix Passlack,GER,DF,25,1998,10.7,262,414,63.3,4702,1695,105,126,83.3,121,174,69.5,24,65,36.9,2,1.2,1.2,0.8,14,20,11,6,27
GER-Bundesliga,2324,Bochum,Gonçalo Paciência,POR,"FW,MF",28,1994,7.2,111,176,63.1,1573,553,64,84,76.2,26,37,70.3,10,19,52.6,1,1.3,0.6,-0.3,9,20,7,2,21
GER-Bundesliga,2324,Bochum,Ivan Ordets,UKR,DF,31,1992,20.9,473,653,72.4,9071,2797,157,215,73.0,268,325,82.5,44,89,49.4,0,0.5,1.7,-0.5,4,21,1,0,44
GER-Bundesliga,2324,Bochum,Keven Schlotterbeck,GER,DF,26,1997,24.3,802,1027,78.1,15211,6371,282,344,82.0,434,503,86.3,78,140,55.7,1,0.6,1.1,0.4,10,53,5,1,93
GER-Bundesliga,2324,Bochum,Kevin Stöger,AUT,MF,29,1993,29.6,1363,2028,67.2,25253,10738,604,760,79.5,508,711,71.4,208,415,50.1,10,9.9,9.8,0.1,127,195,76,25,283
GER-Bundesliga,2324,Bochum,Lukas Daschner,GER,"MF,FW",24,1998,6.0,107,179,59.8,1382,483,64,90,71.1,30,49,61.2,3,17,17.6,1,1.0,1.2,0.0,10,8,7,2,17
GER-Bundesliga,2324,Bochum,Manuel Riemann,GER,GK,34,1988,33.0,1031,1715,60.1,36529,30871,129,133,97.0,332,343,96.8,566,1226,46.2,0,0.2,0.4,-0.2,4,92,7,2,19
GER-Bundesliga,2324,Bochum,Matúš Bero,SVK,"MF,FW",27,1995,18.5,355,535,66.4,5487,1750,181,241,75.1,129,181,71.3,26,53,49.1,1,1.3,1.9,-0.3,11,37,11,2,48
GER-Bundesliga,2324,Bochum,Maximilian Wittek,GER,"DF,FW",27,1995,11.9,312,499,62.5,5570,2500,131,178,73.6,137,205,66.8,33,80,41.3,1,1.4,2.7,-0.4,24,35,19,7,49
GER-Bundesliga,2324,Bochum,Moritz Broschinski,GER,FW,22,2000,13.9,135,223,60.5,1682,261,96,132,72.7,30,50,60.0,4,8,50.0,3,1.8,0.9,1.2,15,7,9,3,10
GER-Bundesliga,2324,Bochum,Moritz-Broni Kwarteng,GHA,FW,25,1998,3.1,67,94,71.3,990,208,37,42,88.1,25,36,69.4,3,9,33.3,1,0.5,0.1,0.5,4,3,2,0,6
GER-Bundesliga,2324,Bochum,Noah Loosli,SUI,DF,26,1997,3.8,81,127,63.8,1325,512,39,48,81.3,34,49,69.4,7,23,30.4,0,0.0,0.0,0.0,0,4,1,0,6
GER-Bundesliga,2324,Bochum,Patrick Osterhage,GER,MF,23,2000,20.7,658,835,78.8,9287,2817,378,439,86.1,200,248,80.6,35,59,59.3,1,0.8,0.7,0.2,13,49,13,2,64
GER-Bundesliga,2324,Bochum,Philipp Förster,GER,"MF,FW",28,1995,4.3,156,208,75.0,2499,694,84,101,83.2,54,80,67.5,14,19,73.7,0,0.5,0.8,-0.5,9,9,8,3,21
GER-Bundesliga,2324,Bochum,Philipp Hofmann,GER,FW,30,1993,17.5,266,416,63.9,3468,648,167,233,71.7,77,130,59.2,6,10,60.0,2,1.7,1.3,0.3,19,17,11,0,36
GER-Bundesliga,2324,Bochum,Simon Zoller,GER,"FW,MF",32,1991,0.5,5,8,62.5,97,0,2,3,66.7,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Bochum,Takuma Asano,JPN,"FW,MF",28,1994,22.1,262,397,66.0,3476,855,171,217,78.8,67,96,69.8,11,26,42.3,1,1.3,0.9,-0.3,21,17,13,1,32
GER-Bundesliga,2324,Bochum,Tim Oermann,GER,DF,19,2003,7.9,181,262,69.1,3043,1352,92,113,81.4,71,94,75.5,16,33,48.5,0,0.3,0.4,-0.3,4,22,5,3,25
GER-Bundesliga,2324,Darmstadt 98,Aaron Seydel,GER,FW,27,1996,6.9,110,190,57.9,1535,254,66,99,66.7,33,65,50.8,4,6,66.7,0,0.7,0.6,-0.7,9,9,1,0,10
GER-Bundesliga,2324,Darmstadt 98,Alexander Brunst,GER,GK,28,1995,3.0,103,150,68.7,3309,2597,19,20,95.0,36,37,97.3,47,92,51.1,0,0.0,0.0,0.0,0,7,0,0,0
GER-Bundesliga,2324,Darmstadt 98,Andreas Müller,GER,MF,23,2000,3.9,129,168,76.8,1945,472,73,81,90.1,48,60,80.0,5,17,29.4,0,0.0,0.1,0.0,1,10,0,0,13
GER-Bundesliga,2324,Darmstadt 98,Asaf Arania,ISR,MF,17,2005,0.1,4,4,100.0,60,2,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
GER-Bundesliga,2324,Darmstadt 98,Bartol Franjić,CRO,MF,23,2000,13.7,462,556,83.1,8068,1949,203,240,84.6,211,234,90.2,40,56,71.4,1,0.2,0.3,0.8,2,39,2,1,50
GER-Bundesliga,2324,Darmstadt 98,Braydon Manu,GHA,MF,26,1997,1.9,24,33,72.7,353,119,14,16,87.5,9,11,81.8,1,3,33.3,0,0.1,0.0,-0.1,3,4,0,0,1
GER-Bundesliga,2324,Darmstadt 98,Christoph Klarer,AUT,DF,23,2000,26.2,1044,1200,87.0,20473,6575,336,363,92.6,586,633,92.6,111,176,63.1,2,0.9,1.0,1.1,12,58,4,1,64
GER-Bundesliga,2324,Darmstadt 98,Christoph Zimmermann,GER,DF,30,1993,13.6,455,555,82.0,9024,3318,159,179,88.8,236,266,88.7,59,95,62.1,0,0.1,0.3,-0.1,3,33,2,0,34
GER-Bundesliga,2324,Darmstadt 98,Clemens Riedel,GER,DF,20,2003,8.4,490,576,85.1,9609,3088,164,185,88.6,266,286,93.0,55,84,65.5,0,0.7,0.3,-0.7,6,37,3,0,47
GER-Bundesliga,2324,Darmstadt 98,Emir Karic,AUT,DF,26,1997,19.8,953,1210,78.8,15725,6219,492,551,89.3,361,439,82.2,81,152,53.3,0,1.3,1.9,-1.3,21,89,27,9,115
GER-Bundesliga,2324,Darmstadt 98,Fabian Holland,GER,"MF,DF",33,1990,20.4,720,919,78.3,13141,4204,307,349,88.0,313,361,86.7,88,162,54.3,2,1.5,1.4,0.5,17,84,9,2,87
GER-Bundesliga,2324,Darmstadt 98,Fabian Nürnberger,BUL,"DF,MF",24,1999,16.8,713,895,79.7,11202,3439,388,430,90.2,261,315,82.9,46,97,47.4,1,2.0,2.6,-1.0,30,52,26,12,70
GER-Bundesliga,2324,Darmstadt 98,Fabian Schnellhardt,GER,MF,29,1994,2.6,149,172,86.6,2555,498,59,66,89.4,77,83,92.8,9,13,69.2,0,0.1,0.1,-0.1,2,9,1,0,15
GER-Bundesliga,2324,Darmstadt 98,Fabio Torsiello,ITA,"FW,DF",18,2005,1.7,21,27,77.8,367,173,10,10,100.0,6,8,75.0,3,7,42.9,0,0.0,0.1,0.0,0,2,2,1,4
GER-Bundesliga,2324,Darmstadt 98,Filip Stojilković,SUI,"FW,MF",23,2000,1.7,10,21,47.6,176,45,3,8,37.5,7,12,58.3,0,0,,0,0.0,0.0,0.0,0,2,1,0,3
GER-Bundesliga,2324,Darmstadt 98,Frank Ronstadt,GER,"DF,MF",26,1997,0.8,35,42,83.3,479,178,21,23,91.3,13,15,86.7,0,1,0.0,0,0.1,0.1,-0.1,2,2,2,1,2
GER-Bundesliga,2324,Darmstadt 98,Fraser Hornby,SCO,"FW,MF",23,1999,2.4,35,63,55.6,503,71,24,35,68.6,7,13,53.8,3,3,100.0,0,0.3,0.5,-0.3,4,0,2,0,2
GER-Bundesliga,2324,Darmstadt 98,Gerrit Holtmann,PHI,"MF,FW",28,1995,4.4,113,155,72.9,1687,607,61,70,87.1,42,60,70.0,4,13,30.8,0,0.3,0.3,-0.3,5,12,4,0,18
GER-Bundesliga,2324,Darmstadt 98,Jannik Müller,GER,"DF,MF",29,1994,12.6,424,549,77.2,8305,2641,152,189,80.4,217,254,85.4,50,86,58.1,0,0.1,0.2,-0.1,2,28,4,3,31
GER-Bundesliga,2324,Darmstadt 98,Julian Justvan,GER,"MF,FW",25,1998,11.4,294,408,72.1,5159,2012,147,172,85.5,105,139,75.5,35,67,52.2,2,2.5,3.5,-0.5,23,34,19,3,56
GER-Bundesliga,2324,Darmstadt 98,Klaus Gjasula,ALB,"DF,MF",33,1989,15.1,615,746,82.4,12270,4995,211,237,89.0,308,354,87.0,86,128,67.2,0,0.2,0.8,-0.2,6,58,13,3,70
GER-Bundesliga,2324,Darmstadt 98,Luca Pfeiffer,GER,"FW,MF",26,1996,18.0,290,414,70.0,4273,930,169,216,78.2,96,137,70.1,16,32,50.0,4,1.7,1.0,2.3,19,20,8,1,37
GER-Bundesliga,2324,Darmstadt 98,Marcel Schuhen,GER,GK,30,1993,31.0,1064,1496,71.1,31713,23490,163,164,99.4,505,514,98.2,395,814,48.5,0,0.0,0.2,0.0,0,42,3,0,5
GER-Bundesliga,2324,Darmstadt 98,Marvin Mehlem,GER,MF,25,1997,16.5,448,587,76.3,7028,1674,235,279,84.2,167,200,83.5,28,51,54.9,2,1.1,1.5,0.9,22,34,14,3,46
GER-Bundesliga,2324,Darmstadt 98,Matej Maglica,CRO,DF,24,1998,18.9,759,999,76.0,15428,5811,237,265,89.4,409,475,86.1,105,224,46.9,0,0.7,1.0,-0.7,9,60,5,0,62
GER-Bundesliga,2324,Darmstadt 98,Mathias Honsak,AUT,"FW,MF",26,1996,11.3,210,285,73.7,3092,747,120,147,81.6,66,84,78.6,14,22,63.6,1,0.7,0.7,0.3,12,11,6,1,19
GER-Bundesliga,2324,Darmstadt 98,Matthias Bader,GER,"DF,MF",26,1997,20.0,687,912,75.3,12501,4100,280,323,86.7,330,394,83.8,67,137,48.9,2,2.3,3.5,-0.3,18,38,22,6,67
GER-Bundesliga,2324,Darmstadt 98,Oscar Vilhelmsson,SWE,"FW,MF",19,2003,15.3,123,212,58.0,1513,234,78,115,67.8,32,54,59.3,3,11,27.3,1,0.7,0.6,0.3,11,5,2,0,7
GER-Bundesliga,2324,Darmstadt 98,Sebastian Polter,GER,FW,32,1991,5.0,65,112,58.0,872,241,31,52,59.6,26,39,66.7,1,1,100.0,1,0.6,0.5,0.4,3,5,2,1,13
GER-Bundesliga,2324,Darmstadt 98,Thomas Isherwood,SWE,DF,25,1998,7.1,223,268,83.2,4281,1293,75,80,93.8,127,142,89.4,18,35,51.4,0,0.0,0.1,0.0,1,13,4,0,11
GER-Bundesliga,2324,Darmstadt 98,Tim Skarke,GER,"FW,DF",26,1996,26.7,622,855,72.7,10477,2900,307,364,84.3,219,294,74.5,72,127,56.7,0,2.1,3.0,-2.1,31,38,33,14,80
GER-Bundesliga,2324,Darmstadt 98,Tobias Kempe,GER,MF,34,1989,15.0,413,557,74.1,6804,2095,223,251,88.8,127,160,79.4,48,101,47.5,2,2.1,2.5,-0.1,28,38,5,3,44
GER-Bundesliga,2324,Dortmund,Alexander Meyer,GER,GK,32,1991,7.7,302,366,82.5,7428,4615,64,65,98.5,163,166,98.2,75,134,56.0,0,0.0,0.0,0.0,0,2,1,0,1
GER-Bundesliga,2324,Dortmund,Antonios Papadopoulos,GER,DF,23,1999,1.3,59,74,79.7,1170,316,11,14,78.6,41,45,91.1,6,12,50.0,0,0.0,0.0,0.0,0,1,0,0,1
GER-Bundesliga,2324,Dortmund,Donyell Malen,NED,"FW,MF",24,1999,19.8,410,546,75.1,5627,1551,262,310,84.5,109,144,75.7,18,33,54.5,1,3.0,3.4,-2.0,22,21,36,6,57
GER-Bundesliga,2324,Dortmund,Emre Can,GER,"MF,DF",29,1994,21.7,1286,1471,87.4,22739,7316,545,603,90.4,603,656,91.9,114,157,72.6,2,1.5,1.3,0.5,20,110,8,0,110
GER-Bundesliga,2324,Dortmund,Felix Nmecha,GER,MF,22,2000,11.3,382,457,83.6,6003,1450,191,218,87.6,145,163,89.0,27,35,77.1,2,0.9,1.2,1.1,14,34,7,0,45
GER-Bundesliga,2324,Dortmund,Gio Reyna,USA,"MF,FW",20,2002,3.1,166,193,86.0,2376,582,105,112,93.8,51,63,81.0,5,7,71.4,0,0.8,1.1,-0.8,7,15,7,2,20
GER-Bundesliga,2324,Dortmund,Gregor Kobel,SUI,GK,25,1997,26.3,974,1175,82.9,24299,15016,210,211,99.5,500,505,99.0,259,450,57.6,0,0.0,0.0,0.0,0,13,1,0,0
GER-Bundesliga,2324,Dortmund,Hendry Blank,GER,DF,18,2004,0.5,58,59,98.3,1016,285,26,26,100.0,27,27,100.0,5,6,83.3,0,0.0,0.0,0.0,0,1,0,0,1
GER-Bundesliga,2324,Dortmund,Ian Maatsen,NED,DF,21,2002,14.0,928,1060,87.5,14738,4217,508,544,93.4,320,360,88.9,65,93,69.9,2,1.4,1.7,0.6,8,70,18,5,80
GER-Bundesliga,2324,Dortmund,Jadon Sancho,ENG,"FW,MF",23,2000,10.5,414,512,80.9,5598,1668,270,311,86.8,105,122,86.1,17,28,60.7,2,3.0,3.3,-1.0,25,25,26,4,62
