,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
,,,,,,,,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Leo Skiri Østigård,NOR,DF,22,1999,7,419,60,12.3,4.7,4,90,4,3,20,31,2.71,8,3,5,1.07,-0.25,9.7,3.9,5.8,1.24,0.43
ITA-Serie A,2223,Napoli,Mathías Olivera,URU,DF,24,1997,30,1643,55,48.0,18.3,17,87,14,13,13,6,2.37,29,11,18,0.99,-0.58,24.8,15.5,9.3,0.51,-0.69
ITA-Serie A,2223,Napoli,Matteo Politano,ITA,FW,28,1993,27,1166,43,34.1,13.0,14,63,0,13,22,6,2.33,22,12,10,0.77,-0.79,23.8,11.3,12.6,0.97,0.16
ITA-Serie A,2223,Napoli,Mário Rui,POR,DF,31,1991,22,1749,80,51.1,19.4,21,81,7,1,45,8,2.77,47,16,31,1.6,0.63,39.4,16.1,23.3,1.2,0.68
ITA-Serie A,2223,Napoli,Pierluigi Gollini,ITA,GK,27,1995,4,360,90,10.5,4.0,4,90,4,0,,15,1.75,5,4,1,0.25,-1.16,5.9,4.6,1.3,0.32,-0.61
ITA-Serie A,2223,Napoli,Piotr Zieliński,POL,MF,28,1994,37,2287,62,66.9,25.4,27,73,3,10,31,1,2.35,57,21,36,1.42,0.38,46.6,22.8,23.8,0.93,0.2
ITA-Serie A,2223,Napoli,Salvatore Sirigu,ITA,GK,35,1987,0,,,,,0,,0,0,,15,,,,,,,,,,,
ITA-Serie A,2223,Napoli,Stanislav Lobotka,SVK,MF,27,1994,38,3101,82,90.7,34.5,34,87,20,4,38,0,2.37,75,27,48,1.39,1.11,60.1,29.1,31.0,0.9,0.34
ITA-Serie A,2223,Napoli,Tanguy Ndombele,FRA,MF,25,1996,30,807,27,23.6,9.0,8,58,0,22,16,6,2.43,10,7,3,0.33,-1.25,12.2,6.7,5.5,0.62,-0.32
ITA-Serie A,2223,Napoli,Victor Osimhen,NGA,FW,23,1998,32,2566,80,75.0,28.5,30,83,13,2,32,0,2.34,59,17,42,1.47,0.74,49.0,20.0,29.1,1.02,0.61
ITA-Serie A,2223,Roma,Andrea Belotti,ITA,FW,28,1993,31,1146,37,33.5,12.7,11,70,2,20,19,2,1.58,19,17,2,0.16,-0.24,21.9,10.1,11.8,0.93,0.39
ITA-Serie A,2223,Roma,Benjamin Tahirovic,BIH,MF,19,2003,11,355,32,10.4,3.9,4,68,1,7,12,17,1.27,7,5,2,0.51,0.21,6.7,4.2,2.5,0.64,-0.04
ITA-Serie A,2223,Roma,Bryan Cristante,ITA,"MF,DF",27,1995,36,2938,82,85.9,32.6,34,85,26,2,24,0,1.67,36,27,9,0.28,-0.28,45.8,24.8,21.0,0.64,-0.18
ITA-Serie A,2223,Roma,Chris Smalling,ENG,DF,32,1989,32,2808,88,82.1,31.2,31,89,30,1,63,2,1.88,45,27,18,0.58,1.46,51.2,25.2,26.0,0.83,0.91
ITA-Serie A,2223,Roma,Corentin Louakima,FRA,DF,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Roma,Cristian Volpato,ITA,MF,18,2003,7,227,32,6.6,2.5,2,59,0,5,22,27,0.86,3,0,3,1.19,0.94,3.0,1.8,1.2,0.48,-0.2
ITA-Serie A,2223,Roma,Diego Llorente,ESP,DF,28,1993,9,573,64,16.8,6.4,5,90,5,4,31,6,1.78,12,7,5,0.79,0.56,11.9,6.4,5.5,0.87,0.24
ITA-Serie A,2223,Roma,Dimitrios Keramitsis,GRE,DF,18,2004,0,,,,,0,,0,0,,9,,,,,,,,,,,
ITA-Serie A,2223,Roma,Ebrima Darboe,GAM,MF,21,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2223,Roma,Edoardo Bove,ITA,MF,20,2002,22,992,45,29.0,11.0,10,75,4,12,20,16,1.77,12,13,-1,-0.09,-0.57,13.0,12.7,0.3,0.03,-0.9
ITA-Serie A,2223,Roma,Eldor Shomurodov,UZB,FW,27,1995,6,119,20,3.5,1.3,1,65,0,5,11,13,1.17,2,1,1,0.76,0.46,2.7,0.9,1.8,1.38,0.74
ITA-Serie A,2223,Roma,Felix Afena-Gyan,GHA,FW,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2223,Roma,Filippo Missori,ITA,DF,18,2004,3,181,60,5.3,2.0,2,90,2,1,1,2,0.33,1,2,-1,-0.5,-0.86,2.5,2.7,-0.1,-0.07,-0.78
ITA-Serie A,2223,Roma,Filippo Tripi,ITA,MF,20,2002,0,,,,,0,,0,0,,15,,,,,,,,,,,
ITA-Serie A,2223,Roma,Gabriele Baldi,ITA,GK,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Roma,Georginio Wijnaldum,NED,MF,31,1990,14,769,55,22.5,8.5,10,74,4,4,9,2,1.71,14,9,5,0.59,0.35,14.2,8.4,5.9,0.69,0.03
ITA-Serie A,2223,Roma,Giacomo Faticanti,ITA,MF,18,2004,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2223,Roma,Gianluca Mancini,ITA,DF,26,1996,35,2858,82,83.6,31.8,33,84,23,2,41,2,1.69,35,28,7,0.22,-0.58,44.1,25.5,18.6,0.59,-0.5
ITA-Serie A,2223,Roma,Jacopo Del Bello,ITA,GK,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Roma,Jan Oliveras,ESP,DF,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Roma,Jordan Majchrzak,POL,FW,17,2004,1,14,14,0.4,0.2,0,,0,1,14,5,0.0,1,0,1,6.43,6.14,0.4,0.0,0.4,2.37,1.7
ITA-Serie A,2223,Roma,Leonardo Spinazzola,ITA,DF,29,1993,26,1654,64,48.4,18.4,18,81,12,8,24,4,1.73,20,21,-1,-0.05,-0.72,28.4,15.5,12.9,0.7,0.06
ITA-Serie A,2223,Roma,Lorenzo Pellegrini,ITA,MF,26,1996,32,2545,80,74.4,28.3,29,85,14,3,29,3,1.72,35,26,9,0.32,0.01,44.5,20.8,23.7,0.84,0.67
ITA-Serie A,2223,Roma,Luigi Cherubini,ITA,MF,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
ITA-Serie A,2223,Roma,Marash Kumbulla,ALB,DF,22,2000,7,259,37,7.6,2.9,5,48,1,2,9,19,1.57,4,3,1,0.35,0.03,2.5,2.6,-0.1,-0.04,-0.76
ITA-Serie A,2223,Roma,Matteo Falasca,ITA,DF,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2223,Roma,Matías Viña,URU,DF,24,1997,3,55,18,1.6,0.6,1,45,0,2,5,17,2.0,1,1,0,0.0,-0.32,1.3,0.3,1.0,1.72,1.06
ITA-Serie A,2223,Roma,Mile Svilar,SRB,GK,22,1999,3,270,90,7.9,3.0,3,90,3,0,,35,1.33,3,3,0,0.0,-0.34,4.6,3.7,0.9,0.32,-0.38
ITA-Serie A,2223,Roma,Mohamed Camara,GUI,MF,25,1997,15,696,46,20.4,7.7,8,76,1,7,13,18,1.33,5,10,-5,-0.65,-1.21,8.2,6.3,1.9,0.25,-0.53
ITA-Serie A,2223,Roma,Nemanja Matić,SRB,MF,33,1988,35,1852,53,54.2,20.6,16,85,11,19,26,1,1.69,34,23,11,0.53,0.48,34.1,20.3,13.8,0.67,0.01
ITA-Serie A,2223,Roma,Niccolò Pisilli,ITA,MF,17,2004,1,1,1,0.0,0.0,0,,0,1,1,1,0.0,0,0,0,0.0,-0.32,0.1,0.0,0.1,10.05,9.38
ITA-Serie A,2223,Roma,Nicola Zalewski,POL,DF,20,2002,33,2197,67,64.2,24.4,26,78,10,7,23,3,1.61,29,24,5,0.2,-0.31,32.1,19.1,13.0,0.53,-0.38
ITA-Serie A,2223,Roma,Nicolò Zaniolo,ITA,"MF,FW",23,1999,13,890,68,26.0,9.9,12,72,4,1,23,1,1.85,7,8,-1,-0.1,-0.56,14.2,6.5,7.7,0.78,0.16
ITA-Serie A,2223,Roma,Ola Solbakken,NOR,"MF,FW",23,1998,14,502,36,14.7,5.6,7,64,0,7,8,6,1.43,7,4,3,0.54,0.26,6.9,3.9,2.9,0.52,-0.17
ITA-Serie A,2223,Roma,Paulo Dybala,ARG,"MF,FW",28,1993,25,1739,70,50.8,19.3,21,77,7,4,28,1,1.81,35,21,14,0.72,0.83,33.0,14.9,18.1,0.94,0.55
ITA-Serie A,2223,Roma,Pietro Boer,ITA,GK,20,2002,0,,,,,0,,0,0,,38,,,,,,,,,,,
ITA-Serie A,2223,Roma,Riccardo Pagano,ITA,MF,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Roma,Rick Karsdorp,NED,DF,27,1995,13,711,55,20.8,7.9,8,73,2,5,26,3,1.54,10,8,2,0.25,-0.08,12.3,7.3,5.0,0.63,-0.05
ITA-Serie A,2223,Roma,Roger Ibanez,BRA,DF,23,1998,33,2796,85,81.8,31.1,32,87,30,1,20,3,1.45,36,35,1,0.03,-1.55,45.4,27.2,18.2,0.59,-0.45
ITA-Serie A,2223,Roma,Rui Patrício,POR,GK,34,1988,35,3150,90,92.1,35.0,35,90,35,0,,1,1.69,47,35,12,0.34,0.34,53.0,28.6,24.4,0.7,0.38
ITA-Serie A,2223,Roma,Stephan El Shaarawy,ITA,"DF,MF",29,1992,29,1523,53,44.5,16.9,14,77,5,15,30,5,1.62,35,16,19,1.12,1.45,32.4,16.2,16.3,0.96,0.53
ITA-Serie A,2223,Roma,Tammy Abraham,ENG,FW,24,1997,38,2189,58,64.0,24.3,24,77,7,14,24,0,1.66,32,25,7,0.29,-0.08,38.0,23.0,15.0,0.62,-0.15
ITA-Serie A,2223,Roma,Zeki Çelik,TUR,DF,25,1997,24,1504,63,44.0,16.7,16,81,10,8,25,8,1.79,22,17,5,0.3,-0.03,24.3,13.7,10.6,0.63,-0.06
ITA-Serie A,2223,Salernitana,Alessandro Micai,ITA,GK,29,1993,0,,,,,0,,0,0,,9,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Andrea Sorrentino,ITA,GK,17,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Andrei Motoc,MDA,DF,20,2002,0,,,,,0,,0,0,,13,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Andres Sfait,ROU,MF,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Antonio Candreva,ITA,"MF,DF",35,1987,35,2726,78,79.7,30.3,32,83,18,3,21,0,1.17,41,46,-5,-0.17,1.0,30.3,50.1,-19.8,-0.65,0.73
ITA-Serie A,2223,Salernitana,Antonio Iervolino,ITA,MF,19,2003,1,5,5,0.1,0.1,0,,0,1,5,30,3.0,1,0,1,18.0,18.4,0.9,0.0,0.9,12.82,13.64
ITA-Serie A,2223,Salernitana,Boulaye Dia,SEN,"FW,MF",25,1996,33,2518,76,73.6,28.0,27,85,16,6,37,1,1.09,40,46,-6,-0.21,0.58,26.9,47.3,-20.4,-0.73,0.28
ITA-Serie A,2223,Salernitana,Diego Valencia,CHI,"MF,FW",22,2000,12,231,19,6.8,2.6,0,,0,12,19,17,0.5,1,4,-3,-1.17,-0.86,2.1,6.0,-3.9,-1.5,-0.75
ITA-Serie A,2223,Salernitana,Domagoj Bradarić,CRO,DF,22,1999,31,2250,73,65.8,25.0,24,85,19,7,29,5,1.13,31,44,-13,-0.52,-0.44,22.8,44.3,-21.5,-0.86,-0.17
ITA-Serie A,2223,Salernitana,Domen Črnigoj,SVN,MF,26,1995,7,296,42,8.7,3.3,4,60,0,3,19,3,1.14,1,3,-2,-0.61,-0.26,2.0,5.3,-3.3,-1.0,-0.21
ITA-Serie A,2223,Salernitana,Dylan Bronn,TUN,DF,27,1995,24,1683,70,49.2,18.7,19,82,14,5,25,8,1.17,24,30,-6,-0.32,0.09,19.2,34.7,-15.5,-0.83,-0.05
ITA-Serie A,2223,Salernitana,Emil Bohinen,NOR,MF,23,1999,24,832,35,24.3,9.2,9,62,0,15,18,5,1.21,15,13,2,0.22,0.77,9.1,18.2,-9.2,-0.99,-0.25
ITA-Serie A,2223,Salernitana,Erik Botheim,NOR,"MF,FW",22,2000,28,866,31,25.3,9.6,9,65,2,19,15,10,1.29,13,17,-4,-0.42,-0.06,9.2,17.6,-8.4,-0.88,-0.1
ITA-Serie A,2223,Salernitana,Federico Bonazzoli,ITA,"FW,MF",25,1997,24,1119,47,32.7,12.4,12,71,3,12,23,14,0.88,9,14,-5,-0.4,-0.05,10.6,22.4,-11.7,-0.94,-0.21
ITA-Serie A,2223,Salernitana,Federico Fazio,ARG,DF,35,1987,14,1074,77,31.4,11.9,12,88,10,2,8,1,1.21,19,19,0,0.0,0.54,15.0,22.9,-7.9,-0.66,0.21
ITA-Serie A,2223,Salernitana,Flavius Daniliuc,AUT,DF,21,2001,27,2195,81,64.2,24.4,23,87,19,4,46,4,1.0,29,39,-10,-0.41,-0.12,22.4,43.4,-21.0,-0.86,-0.17
ITA-Serie A,2223,Salernitana,Franck Ribéry,FRA,MF,39,1983,1,37,37,1.1,0.4,0,,0,1,37,0,0.0,0,0,0,0.0,0.37,0.2,0.8,-0.7,-1.61,-0.82
ITA-Serie A,2223,Salernitana,Freddie Veseli,ALB,DF,29,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Giulio Maggiore,ITA,MF,24,1998,16,894,56,26.1,9.9,11,65,4,5,36,7,1.0,15,14,1,0.1,0.64,12.3,14.8,-2.5,-0.25,0.74
ITA-Serie A,2223,Salernitana,Grigoris Kastanos,CYP,"MF,DF",24,1998,28,1286,46,37.6,14.3,13,73,5,15,22,9,1.04,20,24,-4,-0.28,0.14,13.1,27.7,-14.6,-1.02,-0.35
ITA-Serie A,2223,Salernitana,Guillermo Ochoa,MEX,GK,37,1985,20,1800,90,52.6,20.0,20,90,20,0,,3,1.1,26,33,-7,-0.35,0.04,17.9,33.7,-15.8,-0.79,0.02
ITA-Serie A,2223,Salernitana,Hans Nicolussi Caviglia,ITA,MF,22,2000,12,586,49,17.1,6.5,6,75,3,6,22,10,1.0,6,17,-11,-1.69,-1.59,6.2,12.8,-6.7,-1.02,-0.27
ITA-Serie A,2223,Salernitana,Ivan Radovanović,SRB,"MF,DF",33,1988,10,671,67,19.6,7.5,7,82,4,3,32,3,1.1,9,13,-4,-0.54,-0.21,7.5,13.0,-5.4,-0.73,0.09
ITA-Serie A,2223,Salernitana,Jacopo De Matteis,ITA,GK,19,2002,0,,,,,0,,0,0,,9,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Julian Kristoffersen,NOR,FW,25,1997,1,18,18,0.5,0.2,0,,0,1,18,3,0.0,0,0,0,0.0,0.37,0.1,0.5,-0.4,-2.11,-1.32
ITA-Serie A,2223,Salernitana,Junior Sambia,FRA,DF,25,1996,22,697,32,20.4,7.7,7,69,1,15,14,16,1.0,8,10,-2,-0.26,0.14,7.7,14.3,-6.6,-0.85,-0.06
ITA-Serie A,2223,Salernitana,Krzysztof Piątek,POL,FW,27,1995,33,2140,65,62.6,23.8,23,79,13,10,33,1,1.09,33,44,-11,-0.46,-0.25,24.5,43.9,-19.4,-0.81,-0.03
ITA-Serie A,2223,Salernitana,Lassana Coulibaly,MLI,MF,26,1996,35,2892,83,84.6,32.1,34,84,24,1,34,0,1.11,42,57,-15,-0.47,-0.64,30.6,57.2,-26.5,-0.83,-0.16
ITA-Serie A,2223,Salernitana,Leonardo Capezzi,ITA,MF,27,1995,0,,,,,0,,0,0,,19,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Lorenzo Pirola,ITA,DF,20,2002,26,1941,75,56.8,21.6,23,82,12,3,22,11,1.12,25,38,-13,-0.6,-0.54,17.2,35.2,-18.0,-0.83,-0.07
ITA-Serie A,2223,Salernitana,Luigi Sepe,ITA,GK,31,1991,17,1530,90,44.7,17.0,17,90,17,0,,16,1.0,19,27,-8,-0.47,-0.18,17.6,31.1,-13.6,-0.8,0.01
ITA-Serie A,2223,Salernitana,Matteo Lovato,ITA,DF,22,2000,17,814,48,23.8,9.0,8,74,4,9,25,9,1.06,11,22,-11,-1.22,-1.11,8.3,19.3,-11.1,-1.22,-0.56
ITA-Serie A,2223,Salernitana,Norbert Gyömbér,SVK,DF,30,1992,27,1740,64,50.9,19.3,23,73,9,4,17,3,1.19,25,19,6,0.31,1.38,19.4,27.9,-8.5,-0.44,0.74
ITA-Serie A,2223,Salernitana,Pasquale Allocca,ITA,GK,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Pasquale Mazzocchi,ITA,DF,27,1995,27,1958,73,57.3,21.8,23,80,10,4,31,1,1.3,28,34,-6,-0.28,0.22,21.9,34.7,-12.8,-0.59,0.5
ITA-Serie A,2223,Salernitana,Paweł Jaroszyński,POL,"DF,MF",27,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Reda Boultam,NED,MF,24,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,Tonny Vilhena,NED,MF,27,1995,33,2265,69,66.2,25.2,27,76,9,6,33,4,1.12,28,44,-16,-0.64,-0.79,22.9,45.8,-22.8,-0.91,-0.31
ITA-Serie A,2223,Salernitana,Vincenzo Fiorillo,ITA,GK,32,1990,1,90,90,2.6,1.0,1,90,1,0,,32,3.0,3,2,1,1.0,1.41,1.2,2.3,-1.1,-1.07,-0.28
ITA-Serie A,2223,Salernitana,Wajdi Kechrida,TUN,DF,26,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2223,Salernitana,William Troost-Ekong,NGA,DF,28,1993,9,444,49,13.0,4.9,4,88,3,5,18,6,1.33,6,8,-2,-0.41,-0.04,4.2,8.7,-4.5,-0.91,-0.13
ITA-Serie A,2223,Sampdoria,Abdelhamid Sabiri,MAR,"MF,FW",25,1996,18,1069,59,31.3,11.9,12,75,6,6,28,4,0.5,6,20,-14,-1.18,0.08,10.8,18.0,-7.2,-0.61,0.35
ITA-Serie A,2223,Sampdoria,Alessandro Zanoli,ITA,DF,21,2000,22,1540,70,45.0,17.1,16,86,12,6,28,0,0.45,13,34,-21,-1.23,0.02,16.2,34.9,-18.7,-1.09,-0.44
ITA-Serie A,2223,Sampdoria,Alex Ferrari,ITA,DF,28,1994,12,868,72,25.4,9.6,10,83,7,2,20,3,0.17,4,18,-14,-1.45,-0.29,8.0,14.4,-6.3,-0.66,0.25
ITA-Serie A,2223,Sampdoria,Andrea Conti,ITA,DF,28,1994,1,23,23,0.7,0.3,0,,0,1,23,7,0.0,0,1,-1,-3.91,-2.69,0.0,0.2,-0.2,-0.71,0.14
ITA-Serie A,2223,Sampdoria,Arttu Lötjönen,FIN,DF,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Bartosz Bereszyński,POL,DF,30,1992,15,1198,80,35.0,13.3,15,80,10,0,,1,0.6,8,20,-12,-0.9,0.52,9.2,18.8,-9.6,-0.72,0.2
ITA-Serie A,2223,Sampdoria,Bram Nuytinck,NED,DF,32,1990,19,1498,79,43.8,16.6,19,79,12,0,,0,0.63,14,31,-17,-1.02,0.38,17.6,30.6,-13.0,-0.78,0.12
ITA-Serie A,2223,Sampdoria,Bruno Amione,ARG,DF,20,2002,26,2086,80,61.0,23.2,25,83,17,1,22,6,0.62,17,41,-24,-1.04,0.52,21.7,39.8,-18.0,-0.78,0.18
ITA-Serie A,2223,Sampdoria,Daniele Montevago,ITA,FW,19,2003,6,231,39,6.8,2.6,3,63,1,3,14,3,0.5,0,4,-4,-1.56,-0.34,1.7,2.1,-0.5,-0.19,0.7
ITA-Serie A,2223,Sampdoria,Elia Tantalocchi,ITA,GK,18,2004,0,,,,,0,,0,0,,13,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Emil Audero,IDN,GK,25,1997,25,2250,90,65.8,25.0,25,90,25,0,,0,0.48,11,39,-28,-1.12,0.34,21.4,37.7,-16.3,-0.65,0.57
ITA-Serie A,2223,Sampdoria,Emirhan İlkhan,TUR,MF,18,2004,8,113,14,3.3,1.3,0,,0,8,14,8,0.63,2,3,-1,-0.8,0.46,2.0,3.8,-1.8,-1.47,-0.64
ITA-Serie A,2223,Sampdoria,Fabio Depaoli,ITA,"DF,MF",25,1997,3,136,45,4.0,1.5,1,90,1,2,23,1,0.33,0,5,-5,-3.31,-2.16,2.6,2.5,0.1,0.08,0.96
ITA-Serie A,2223,Sampdoria,Fabio Quagliarella,ITA,FW,39,1983,23,800,35,23.4,8.9,7,73,0,16,18,10,0.39,6,21,-15,-1.69,-0.59,8.7,18.8,-10.0,-1.12,-0.36
ITA-Serie A,2223,Sampdoria,Federico Zorzi,ITA,GK,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Filip Đuričić,SRB,"MF,FW",30,1992,32,2171,68,63.5,24.1,27,74,6,5,33,1,0.44,16,47,-31,-1.29,-0.13,21.4,39.3,-17.9,-0.74,0.28
ITA-Serie A,2223,Sampdoria,Flavio Paoletti,ITA,MF,19,2003,12,284,24,8.3,3.2,1,86,0,11,18,11,0.25,1,7,-6,-1.9,-0.72,2.4,8.7,-6.4,-2.0,-1.26
ITA-Serie A,2223,Sampdoria,Francesco Caputo,ITA,FW,34,1987,15,1094,73,32.0,12.2,13,78,6,2,40,0,0.4,6,20,-14,-1.15,0.13,9.0,17.4,-8.4,-0.69,0.23
ITA-Serie A,2223,Sampdoria,Gerard Yepes,ESP,MF,19,2002,5,198,40,5.8,2.2,2,56,0,3,29,24,0.6,1,5,-4,-1.82,-0.62,2.2,1.7,0.6,0.27,1.18
ITA-Serie A,2223,Sampdoria,Gonzalo Villar,ESP,MF,24,1998,15,696,46,20.4,7.7,8,64,1,7,26,2,0.4,5,14,-9,-1.16,0.09,6.5,12.1,-5.6,-0.73,0.15
ITA-Serie A,2223,Sampdoria,Harry Winks,ENG,MF,26,1996,20,1716,86,50.2,19.1,19,89,15,1,29,1,0.5,16,36,-20,-1.05,0.38,19.3,35.8,-16.5,-0.87,-0.04
ITA-Serie A,2223,Sampdoria,Ignacio Pussetto,ARG,"MF,DF",26,1995,5,152,30,4.4,1.7,1,53,0,4,25,3,0.6,0,2,-2,-1.18,0.06,0.7,3.5,-2.8,-1.64,-0.83
ITA-Serie A,2223,Sampdoria,Jeison Murillo,COL,DF,30,1992,20,1057,53,30.9,11.7,12,74,5,8,22,12,0.6,7,23,-16,-1.36,-0.18,8.1,19.2,-11.0,-0.94,-0.13
ITA-Serie A,2223,Sampdoria,Jesé,ESP,FW,29,1993,11,210,19,6.1,2.3,1,60,0,10,15,5,0.55,2,8,-6,-2.57,-1.42,2.0,4.9,-2.9,-1.25,-0.43
ITA-Serie A,2223,Sampdoria,Koray Günter,GER,DF,27,1994,10,776,78,22.7,8.6,8,84,7,2,51,1,0.6,8,20,-12,-1.39,-0.2,7.5,16.8,-9.4,-1.09,-0.31
ITA-Serie A,2223,Sampdoria,Lorenzo Malagrida,ITA,"MF,DF",18,2003,6,109,18,3.2,1.2,0,,0,6,18,18,0.17,0,5,-5,-4.13,-2.99,0.7,4.2,-3.5,-2.88,-2.1
ITA-Serie A,2223,Sampdoria,Lorenzo Villa,ITA,DF,19,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Manolo Gabbiadini,ITA,"FW,MF",30,1991,35,2354,67,68.8,26.2,27,79,11,8,29,2,0.49,19,49,-30,-1.15,0.29,26.1,47.2,-21.1,-0.81,0.13
ITA-Serie A,2223,Sampdoria,Manuel De Luca,ITA,"FW,MF",24,1998,2,44,22,1.3,0.5,0,,0,2,22,7,0.5,0,1,-1,-2.05,-0.82,0.6,0.8,-0.2,-0.37,0.48
ITA-Serie A,2223,Sampdoria,Marios Oikonomou,GRE,DF,29,1992,6,220,37,6.4,2.4,3,57,0,3,17,9,0.33,1,6,-5,-2.05,-0.86,2.6,4.3,-1.7,-0.7,0.15
ITA-Serie A,2223,Sampdoria,Martin Turk,SVN,GK,18,2003,4,360,90,10.5,4.0,4,90,4,0,,16,1.0,7,9,-2,-0.5,0.82,4.8,9.0,-4.2,-1.06,-0.24
ITA-Serie A,2223,Sampdoria,Maxime Leverbe,FRA,DF,25,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Mehdi Léris,ALG,"MF,DF",24,1998,32,2460,77,71.9,27.3,29,81,20,3,34,1,0.53,20,48,-28,-1.02,0.76,26.7,48.0,-21.3,-0.78,0.23
ITA-Serie A,2223,Sampdoria,Mickaël Cuisance,FRA,MF,22,1999,12,618,52,18.1,6.9,9,61,0,3,22,2,0.58,5,6,-1,-0.15,1.33,4.8,8.9,-4.1,-0.59,0.31
ITA-Serie A,2223,Sampdoria,Mihailo Ivanović,SRB,FW,17,2004,1,4,4,0.1,0.0,0,,0,1,4,1,0.0,0,0,0,0.0,1.24,0.1,0.1,0.0,0.0,0.85
ITA-Serie A,2223,Sampdoria,Nicola Murru,ITA,DF,27,1994,20,784,39,22.9,8.7,5,81,4,15,25,15,0.75,4,17,-13,-1.49,-0.33,7.6,19.0,-11.4,-1.3,-0.59
ITA-Serie A,2223,Sampdoria,Nicola Ravaglia,ITA,GK,33,1988,9,810,90,23.7,9.0,9,90,9,0,,20,0.33,6,23,-17,-1.89,-0.85,7.9,19.5,-11.6,-1.29,-0.58
ITA-Serie A,2223,Sampdoria,Nikita Contini Baranovsky,ITA,GK,26,1996,0,,,,,0,,0,0,,14,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Omar Colley,GAM,DF,29,1992,16,1384,87,40.5,15.4,15,89,14,1,45,0,0.44,6,25,-19,-1.24,0.0,13.4,22.8,-9.4,-0.61,0.39
ITA-Serie A,2223,Sampdoria,Ronaldo Vieira,GNB,MF,24,1998,16,815,51,23.8,9.1,8,75,2,8,27,4,0.38,3,16,-13,-1.44,-0.26,7.2,16.1,-8.9,-0.98,-0.18
ITA-Serie A,2223,Sampdoria,Sam Lammers,NED,FW,25,1997,19,1100,58,32.2,12.2,13,75,3,6,20,0,0.47,6,21,-15,-1.23,0.01,11.1,23.4,-12.3,-1.01,-0.24
ITA-Serie A,2223,Sampdoria,Samuel Ntanda,COD,MF,17,2005,1,4,4,0.1,0.0,0,,0,1,4,0,0.0,0,0,0,0.0,1.24,0.1,0.1,0.0,0.0,0.85
ITA-Serie A,2223,Sampdoria,Simone Trimboli,ITA,MF,20,2002,0,,,,,0,,0,0,,10,,,,,,,,,,,
ITA-Serie A,2223,Sampdoria,Telasco Segovia,VEN,MF,19,2003,1,4,4,0.1,0.0,0,,0,1,4,5,0.0,0,0,0,0.0,1.24,0.1,0.1,0.0,0.0,0.85
ITA-Serie A,2223,Sampdoria,Tommaso Augello,ITA,DF,27,1994,37,3061,83,89.5,34.0,35,85,28,2,45,1,0.51,23,64,-41,-1.21,0.3,31.0,59.4,-28.4,-0.84,0.1
