,,,,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG)
ITA-Serie A,2122,Empoli,Federico Di Francesco,ITA,"FW,MF",27,1994,26,1367,53,40.0,15.2,17,68,2,9,23,4,1.08,24,26,-2,-0.13,0.66,16.7,25.8,-9.0,-0.59,-0.06
ITA-Serie A,2122,Empoli,Filippo Bandinelli,ITA,MF,26,1995,35,1955,56,57.2,21.7,24,69,2,11,28,0,1.09,22,43,-21,-0.97,-1.03,23.8,36.5,-12.7,-0.59,-0.07
ITA-Serie A,2122,Empoli,Giovanni Crociata,ITA,FW,23,1997,1,15,15,0.4,0.2,0,,0,1,15,0,0.0,0,0,0,0.0,0.53,0.3,0.2,0.1,0.82,1.38
ITA-Serie A,2122,Empoli,Guglielmo Vicario,ITA,GK,24,1996,38,3420,90,100.0,38.0,38,90,38,0,,0,1.08,50,70,-20,-0.53,,44.9,66.0,-21.2,-0.56,
ITA-Serie A,2122,Empoli,Jacopo Fazzini,ITA,MF,18,2003,0,,,,,0,,0,0,,8,,,,,,,,,,,
ITA-Serie A,2122,Empoli,Jacopo Furlan,ITA,GK,28,1993,0,,,,,0,,0,0,,23,,,,,,,,,,,
ITA-Serie A,2122,Empoli,Klemen Hvalič,SVN,GK,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Empoli,Kristjan Asllani,ALB,MF,19,2002,23,1353,59,39.6,15.0,14,87,12,9,15,10,0.96,13,24,-11,-0.73,-0.34,14.9,25.0,-10.1,-0.67,-0.19
ITA-Serie A,2122,Empoli,Leo Štulac,SVN,MF,26,1994,23,833,36,24.4,9.3,8,67,1,15,20,14,1.39,14,21,-7,-0.76,-0.3,9.5,22.1,-12.6,-1.37,-1.07
ITA-Serie A,2122,Empoli,Leonardo Mancuso,ITA,FW,29,1992,8,425,53,12.4,4.7,5,67,0,3,29,14,0.5,2,9,-7,-1.48,-1.09,3.9,6.8,-2.9,-0.62,-0.07
ITA-Serie A,2122,Empoli,Leonardo Pezzola,ITA,DF,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2122,Empoli,Liam Henderson,SCO,MF,25,1996,38,2020,53,59.1,22.4,23,76,9,15,19,0,1.08,31,44,-13,-0.58,-0.13,25.9,41.2,-15.3,-0.68,-0.31
ITA-Serie A,2122,Empoli,Liberato Cacace,NZL,DF,20,2000,10,466,47,13.6,5.2,5,77,2,5,17,5,0.9,5,9,-4,-0.77,-0.29,5.4,8.7,-3.3,-0.63,-0.08
ITA-Serie A,2122,Empoli,Lorenzo Tonelli,ITA,DF,31,1990,14,870,62,25.4,9.7,8,82,7,6,36,11,1.21,14,19,-5,-0.52,0.01,13.3,18.8,-5.5,-0.57,-0.02
ITA-Serie A,2122,Empoli,Marco Benassi,ITA,MF,26,1994,12,382,32,11.2,4.2,3,64,0,9,21,3,0.42,2,10,-8,-1.88,-1.53,4.9,9.3,-4.5,-1.05,-0.55
ITA-Serie A,2122,Empoli,Mattia Viti,ITA,DF,19,2002,20,1491,75,43.6,16.6,16,87,14,4,27,14,1.35,24,24,0,0.0,0.93,17.7,28.3,-10.6,-0.64,-0.15
ITA-Serie A,2122,Empoli,Nedim Bajrami,ALB,"MF,FW",22,1999,35,2054,59,60.1,22.8,23,74,5,12,29,3,1.06,33,39,-6,-0.26,0.66,31.3,35.9,-4.6,-0.2,0.89
ITA-Serie A,2122,Empoli,Nicolas Haas,SUI,MF,25,1996,16,1001,63,29.3,11.1,11,74,3,5,37,1,1.44,18,18,0,0.0,0.74,15.3,18.4,-3.1,-0.28,0.39
ITA-Serie A,2122,Empoli,Patrick Cutrone,ITA,FW,23,1998,28,1401,50,41.0,15.6,15,71,3,13,25,9,1.14,20,27,-7,-0.45,0.13,18.6,26.6,-8.0,-0.51,0.08
ITA-Serie A,2122,Empoli,Petar Stojanović,SVN,DF,25,1995,33,2735,83,80.0,30.4,32,85,23,1,28,1,1.18,39,48,-9,-0.3,1.15,36.6,50.8,-14.2,-0.47,0.45
ITA-Serie A,2122,Empoli,Riccardo Fiamozzi,ITA,DF,28,1993,10,620,62,18.1,6.9,7,82,4,3,15,22,0.3,9,16,-7,-1.02,-0.6,7.5,13.4,-5.9,-0.85,-0.36
ITA-Serie A,2122,Empoli,Riccardo Marchizza,ITA,DF,23,1998,19,1346,71,39.4,15.0,16,77,8,3,41,3,1.16,20,34,-14,-0.94,-0.68,18.7,26.2,-7.5,-0.5,0.09
ITA-Serie A,2122,Empoli,Samir Ujkani,KVX,GK,33,1988,0,,,,,0,,0,0,,35,,,,,,,,,,,
ITA-Serie A,2122,Empoli,Samuele Damiani,ITA,MF,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Empoli,Samuele Ricci,ITA,MF,19,2001,21,1530,73,44.7,17.0,17,82,11,4,35,0,1.24,29,35,-6,-0.35,0.31,23.7,27.8,-4.1,-0.24,0.57
ITA-Serie A,2122,Empoli,Sebastiano Luperto,ITA,DF,24,1996,24,1958,82,57.3,21.8,22,88,20,2,11,8,1.21,30,40,-10,-0.46,0.16,26.6,37.2,-10.6,-0.49,0.17
ITA-Serie A,2122,Empoli,Simone Canestrelli,ITA,DF,20,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Empoli,Simone Romagnoli,ITA,DF,31,1990,19,1497,79,43.8,16.6,17,86,15,2,15,14,1.0,20,27,-7,-0.42,0.19,17.5,24.5,-6.9,-0.42,0.25
ITA-Serie A,2122,Empoli,Szymon Żurkowski,POL,MF,23,1997,35,2307,66,67.5,25.6,29,76,11,6,19,2,1.17,36,43,-7,-0.27,0.78,27.2,42.2,-15.1,-0.59,-0.09
ITA-Serie A,2122,Empoli,Tommaso Baldanzi,ITA,FW,18,2003,1,18,18,0.5,0.2,0,,0,1,18,5,3.0,1,0,1,5.0,5.56,0.0,1.3,-1.2,-6.48,-5.95
ITA-Serie A,2122,Empoli,Valerio Biagini,ITA,GK,17,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Empoli,Valerio Verre,ITA,MF,27,1994,8,310,39,9.1,3.4,4,63,0,4,15,4,0.88,2,5,-3,-0.87,-0.38,3.9,5.0,-1.1,-0.33,0.25
ITA-Serie A,2122,Fiorentina,Aleksa Terzić,SRB,DF,21,1999,14,274,20,8.0,3.0,1,90,1,13,14,24,2.07,4,3,1,0.33,0.13,3.7,1.9,1.9,0.62,0.12
ITA-Serie A,2122,Fiorentina,Aleksandr Kokorin,RUS,"FW,MF",30,1991,6,55,9,1.6,0.6,0,,0,6,9,21,1.5,1,2,-1,-1.64,-1.88,0.4,2.1,-1.7,-2.77,-3.33
ITA-Serie A,2122,Fiorentina,Alessandro Bianco,ITA,MF,18,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Alfred Duncan,GHA,MF,28,1993,33,1931,59,56.5,21.5,21,76,5,12,29,5,1.76,30,25,5,0.23,0.05,28.9,20.1,8.8,0.41,-0.23
ITA-Serie A,2122,Fiorentina,Antonio Rosati,ITA,GK,38,1983,0,,,,,0,,0,0,,28,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Arthur Cabral,BRA,FW,23,1998,14,749,54,21.9,8.3,8,78,2,6,21,2,1.57,11,11,0,0.0,-0.27,13.8,8.8,5.1,0.61,0.13
ITA-Serie A,2122,Fiorentina,Bartłomiej Drągowski,POL,GK,23,1997,7,556,79,16.3,6.2,7,79,6,0,,18,1.29,7,8,-1,-0.16,-0.44,7.2,7.5,-0.3,-0.06,-0.68
ITA-Serie A,2122,Fiorentina,Cristiano Biraghi,ITA,DF,28,1992,37,3153,85,92.2,35.0,37,85,25,0,,0,1.65,56,49,7,0.2,-0.14,57.1,39.0,18.1,0.52,0.09
ITA-Serie A,2122,Fiorentina,Destiny Egharevba,ITA,FW,18,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Dušan Vlahović,SRB,FW,21,2000,21,1857,88,54.3,20.6,21,88,17,0,,0,1.67,39,28,11,0.53,0.71,32.4,22.4,10.0,0.49,-0.05
ITA-Serie A,2122,Fiorentina,Eljon Toci,ALB,FW,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Erick Pulgar,CHI,MF,27,1994,6,341,57,10.0,3.8,4,80,2,2,10,6,1.5,5,6,-1,-0.26,-0.53,3.6,5.0,-1.4,-0.37,-0.98
ITA-Serie A,2122,Fiorentina,Filippo Distefano,ITA,FW,17,2003,1,2,2,0.1,0.0,0,,0,1,2,1,3.0,0,0,0,0.0,-0.21,0.0,0.1,-0.1,-10.98,-11.49
ITA-Serie A,2122,Fiorentina,Filippo Frison,ITA,DF,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Gaetano Castrovilli,ITA,MF,24,1997,23,1391,60,40.7,15.5,16,73,5,7,33,2,1.74,18,19,-1,-0.06,-0.46,25.0,15.6,9.4,0.61,0.16
ITA-Serie A,2122,Fiorentina,Giacomo Bonaventura,ITA,MF,31,1989,31,2266,73,66.3,25.2,28,78,10,3,28,1,1.55,44,31,13,0.52,0.91,40.0,25.0,14.9,0.59,0.25
ITA-Serie A,2122,Fiorentina,Igor,BRA,DF,23,1998,30,2242,75,65.6,24.9,23,90,22,7,25,8,1.77,41,30,11,0.44,0.67,39.8,26.2,13.5,0.54,0.1
ITA-Serie A,2122,Fiorentina,Jonathan Ikone,FRA,FW,23,1998,17,649,38,19.0,7.2,7,65,0,10,20,2,1.41,10,11,-1,-0.14,-0.43,13.7,8.1,5.5,0.77,0.32
ITA-Serie A,2122,Fiorentina,José Callejón,ESP,FW,34,1987,30,1298,43,38.0,14.4,16,67,3,14,16,8,1.53,21,24,-3,-0.21,-0.67,19.8,19.5,0.3,0.02,-0.79
ITA-Serie A,2122,Fiorentina,Krzysztof Piątek,POL,FW,26,1995,14,733,52,21.4,8.1,9,71,1,5,18,4,1.5,7,11,-4,-0.49,-0.89,13.2,8.4,4.8,0.59,0.11
ITA-Serie A,2122,Fiorentina,Lorenzo Venuti,ITA,DF,26,1995,23,1571,68,45.9,17.5,20,77,11,3,14,12,1.87,26,21,5,0.29,0.14,25.2,15.3,9.9,0.56,0.1
ITA-Serie A,2122,Fiorentina,Louis Munteanu,ROU,FW,19,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Luca Ranieri,ITA,DF,22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Lucas Martínez Quarta,ARG,DF,25,1996,20,1431,72,41.8,15.9,16,85,13,4,19,15,1.6,26,23,3,0.19,-0.04,27.0,16.2,10.8,0.68,0.29
ITA-Serie A,2122,Fiorentina,Lucas Torreira,URU,MF,25,1996,31,2195,71,64.2,24.4,26,81,12,5,20,3,1.52,42,32,10,0.41,0.56,45.3,23.9,21.4,0.88,1.02
ITA-Serie A,2122,Fiorentina,Marco Benassi,ITA,"DF,MF",26,1994,6,158,26,4.6,1.8,1,64,0,5,19,12,0.5,2,4,-2,-1.14,-1.42,2.2,2.6,-0.4,-0.24,-0.79
ITA-Serie A,2122,Fiorentina,Matija Nastasić,SRB,DF,28,1993,5,219,44,6.4,2.4,2,90,2,3,13,24,0.8,1,7,-6,-2.47,-2.86,2.4,5.5,-3.1,-1.27,-1.9
ITA-Serie A,2122,Fiorentina,Michele Cerofolini,ITA,GK,22,1999,0,,,,,0,,0,0,,7,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Nicolás González,ARG,FW,23,1998,33,2357,71,68.9,26.2,26,84,14,7,24,1,1.61,42,36,6,0.23,0.06,42.6,26.3,16.3,0.62,0.36
ITA-Serie A,2122,Fiorentina,Nikola Milenković,SRB,DF,23,1997,34,2926,86,85.6,32.5,34,86,29,0,,2,1.56,46,41,5,0.15,-0.39,50.0,32.9,17.1,0.53,0.11
ITA-Serie A,2122,Fiorentina,Pietro Terracciano,ITA,GK,31,1990,32,2862,89,83.7,31.8,31,90,31,1,72,5,1.66,52,43,9,0.28,0.44,52.9,33.1,19.8,0.62,0.68
ITA-Serie A,2122,Fiorentina,Riccardo Saponara,ITA,FW,29,1991,29,1284,44,37.5,14.3,13,73,3,16,21,7,1.69,30,13,17,1.19,1.57,23.3,13.3,10.0,0.7,0.3
ITA-Serie A,2122,Fiorentina,Riccardo Sottil,ITA,FW,22,1999,24,1239,52,36.2,13.8,14,73,2,10,21,9,1.5,16,19,-3,-0.22,-0.67,20.9,14.3,6.5,0.48,-0.06
ITA-Serie A,2122,Fiorentina,Sofyan Amrabat,MAR,MF,24,1996,23,944,41,27.6,10.5,8,84,6,15,18,8,1.78,12,13,-1,-0.1,-0.42,11.5,11.0,0.5,0.05,-0.64
ITA-Serie A,2122,Fiorentina,Vittorio Agostinelli,ITA,MF,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Youssef Maleh,MAR,MF,22,1998,28,1019,36,29.8,11.3,11,62,1,17,20,9,1.71,23,17,6,0.53,0.45,23.3,12.8,10.4,0.92,0.59
ITA-Serie A,2122,Fiorentina,Álvaro Odriozola,ESP,DF,25,1995,25,1733,69,50.7,19.3,18,84,12,7,32,5,1.56,34,28,6,0.31,0.2,33.0,24.1,8.9,0.46,-0.09
ITA-Serie A,2122,Genoa,Abdoulaye Touré,GUI,MF,27,1994,8,430,54,12.6,4.8,6,67,1,2,14,10,0.75,4,9,-5,-1.05,-0.2,3.3,7.9,-4.6,-0.96,-0.59
ITA-Serie A,2122,Genoa,Adrian Šemper,CRO,GK,23,1998,1,90,90,2.6,1.0,1,90,1,0,,34,0.0,0,1,-1,-1.0,-0.14,1.1,0.8,0.3,0.25,0.72
ITA-Serie A,2122,Genoa,Albert Guðmundsson,ISL,"FW,MF",24,1997,12,607,51,17.7,6.7,6,78,2,6,24,2,0.83,4,6,-2,-0.3,0.7,9.9,8.3,1.6,0.23,0.82
ITA-Serie A,2122,Genoa,Aleksander Buksa,POL,FW,18,2003,4,63,16,1.8,0.7,0,,0,4,16,6,0.25,1,2,-1,-1.43,-0.57,0.5,0.5,0.0,0.0,0.46
ITA-Serie A,2122,Genoa,Andrea Cambiaso,ITA,DF,21,2000,26,1790,69,52.3,19.9,21,78,13,5,28,3,0.62,13,31,-18,-0.91,-0.08,16.2,25.5,-9.3,-0.47,-0.05
ITA-Serie A,2122,Genoa,Andrea Favilli,ITA,FW,24,1997,1,36,36,1.1,0.4,0,,0,1,36,1,0.0,0,2,-2,-5.0,-4.18,0.3,1.0,-0.7,-1.71,-1.28
ITA-Serie A,2122,Genoa,Andrea Masiello,ITA,DF,35,1986,7,515,74,15.1,5.7,6,82,4,1,24,25,0.43,4,11,-7,-1.22,-0.42,4.1,8.9,-4.8,-0.83,-0.46
ITA-Serie A,2122,Genoa,Caleb Ekuban,GHA,"FW,MF",27,1994,30,1716,57,50.2,19.1,18,73,7,12,34,2,0.67,13,29,-16,-0.84,0.06,18.3,27.4,-9.1,-0.48,-0.07
ITA-Serie A,2122,Genoa,Davide Biraschi,ITA,DF,27,1994,14,930,66,27.2,10.3,11,73,5,3,41,4,0.71,6,19,-13,-1.26,-0.54,6.4,17.1,-10.7,-1.03,-0.81
ITA-Serie A,2122,Genoa,Domenico Criscito,ITA,DF,34,1986,20,1618,81,47.3,18.0,18,86,15,2,36,3,0.65,22,35,-13,-0.72,0.28,22.2,26.7,-4.5,-0.25,0.37
ITA-Serie A,2122,Genoa,Federico Marchetti,ITA,GK,38,1983,0,,,,,0,,0,0,,25,,,,,,,,,,,
ITA-Serie A,2122,Genoa,Felipe Caicedo,ECU,FW,32,1988,9,284,32,8.3,3.2,1,90,1,8,24,0,0.67,6,6,0,0.0,0.95,5.5,5.2,0.3,0.11,0.6
ITA-Serie A,2122,Genoa,Filippo Melegoni,ITA,"MF,FW",22,1999,25,980,39,28.7,10.9,10,65,2,15,22,9,0.76,4,15,-11,-1.01,-0.2,7.9,12.6,-4.7,-0.43,0.02
ITA-Serie A,2122,Genoa,Flavio Junior Bianchi,ITA,"FW,MF",21,2000,7,314,45,9.2,3.5,4,61,0,3,23,5,0.29,1,7,-6,-1.72,-0.94,2.2,5.2,-3.0,-0.86,-0.46
ITA-Serie A,2122,Genoa,Francesco Cassata,ITA,MF,24,1997,1,7,7,0.2,0.1,0,,0,1,7,1,1.0,0,0,0,0.0,0.87,0.0,0.0,0.0,0.0,0.44
ITA-Serie A,2122,Genoa,Goran Pandev,MKD,"FW,MF",38,1983,20,843,42,24.6,9.4,7,69,2,13,28,3,0.55,11,19,-8,-0.85,0.02,11.0,16.9,-5.9,-0.63,-0.24
ITA-Serie A,2122,Genoa,Hernani,BRA,"MF,FW",27,1994,18,682,38,19.9,7.6,7,64,1,11,21,10,0.61,4,20,-16,-2.11,-1.55,5.1,12.7,-7.6,-1.01,-0.7
ITA-Serie A,2122,Genoa,Johan Vásquez,MEX,DF,22,1998,28,2279,81,66.6,25.3,27,83,22,1,35,7,0.71,14,31,-17,-0.67,0.59,21.3,34.3,-13.0,-0.51,-0.21
ITA-Serie A,2122,Genoa,Kelvin Yeboah,ITA,"FW,MF",21,2000,17,850,50,24.9,9.4,9,71,3,8,26,0,0.94,5,11,-6,-0.64,0.31,12.9,12.2,0.7,0.07,0.69
ITA-Serie A,2122,Genoa,Kevin Agudelo,COL,"FW,MF",22,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
ITA-Serie A,2122,Genoa,Laurens Serpe,ITA,DF,20,2001,1,45,45,1.3,0.5,0,,0,1,45,5,0.0,0,2,-2,-4.0,-3.17,0.4,1.0,-0.7,-1.37,-0.94
ITA-Serie A,2122,Genoa,Lennart-Marten Czyborra,GER,"DF,MF",22,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Genoa,Leo Skiri Østigård,NOR,DF,21,1999,15,1172,78,34.3,13.0,13,85,12,2,35,1,0.93,5,19,-14,-1.08,-0.31,14.0,18.5,-4.5,-0.34,0.15
ITA-Serie A,2122,Genoa,Lorenzo Andrenacci,ITA,GK,26,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,
ITA-Serie A,2122,Genoa,Manolo Portanova,ITA,"FW,MF",21,2000,24,1322,55,38.7,14.7,17,67,2,7,27,10,0.79,5,15,-10,-0.68,0.31,13.4,19.0,-5.6,-0.38,0.11
ITA-Serie A,2122,Genoa,Mattia Bani,ITA,DF,27,1993,17,1211,71,35.4,13.5,13,81,8,4,41,7,0.88,8,16,-8,-0.59,0.42,12.7,18.7,-5.9,-0.44,0.0
ITA-Serie A,2122,Genoa,Mattia Destro,ITA,FW,30,1991,27,1744,65,51.0,19.4,21,74,7,6,31,3,0.93,19,32,-13,-0.67,0.4,20.1,29.6,-9.5,-0.49,-0.09
ITA-Serie A,2122,Genoa,Milan Badelj,CRO,MF,32,1989,34,2844,84,83.2,31.6,34,84,24,0,,1,0.74,20,47,-27,-0.85,0.08,28.9,41.6,-12.7,-0.4,0.25
ITA-Serie A,2122,Genoa,Mohamed Fares,ALG,"DF,FW",25,1996,9,587,65,17.2,6.5,6,80,4,3,36,0,0.78,11,13,-2,-0.31,0.68,9.6,10.5,-0.8,-0.13,0.38
ITA-Serie A,2122,Genoa,Morten Frendrup,DEN,"DF,MF",20,2001,10,695,70,20.3,7.7,6,87,5,4,44,5,1.0,4,9,-5,-0.65,0.28,8.7,9.7,-1.0,-0.14,0.39
ITA-Serie A,2122,Genoa,Nadiem Amiri,GER,"MF,FW",24,1996,13,683,53,20.0,7.6,9,65,2,4,25,0,1.0,4,10,-6,-0.79,0.1,7.6,10.3,-2.7,-0.35,0.12
ITA-Serie A,2122,Genoa,Nicolò Rovella,ITA,MF,19,2001,21,1468,70,42.9,16.3,16,83,12,5,28,4,0.67,15,27,-12,-0.74,0.23,18.1,22.3,-4.2,-0.26,0.32
ITA-Serie A,2122,Genoa,Nikola Maksimović,SRB,DF,29,1991,14,1115,80,32.6,12.4,13,84,11,1,20,2,1.0,10,16,-6,-0.48,0.57,13.3,13.7,-0.5,-0.04,0.6
ITA-Serie A,2122,Genoa,Pablo Galdames Millán,CHI,MF,24,1996,19,1028,54,30.1,11.4,11,74,4,8,26,10,0.74,6,20,-14,-1.23,-0.51,11.4,17.6,-6.2,-0.54,-0.14
ITA-Serie A,2122,Genoa,Paolo Ghiglione,ITA,DF,24,1997,13,603,46,17.6,6.7,6,76,3,7,21,18,0.38,7,16,-9,-1.34,-0.58,6.5,12.2,-5.7,-0.86,-0.5
ITA-Serie A,2122,Genoa,Riccardo Calafiori,ITA,DF,19,2002,3,82,27,2.4,0.9,1,45,0,2,19,8,0.67,0,3,-3,-3.29,-2.48,0.1,3.3,-3.2,-3.47,-3.1
ITA-Serie A,2122,Genoa,Roberto Piccoli,ITA,FW,20,2001,5,218,44,6.4,2.4,2,72,1,3,25,1,0.4,1,5,-4,-1.65,-0.84,1.0,3.0,-2.0,-0.82,-0.4
ITA-Serie A,2122,Genoa,Rok Vodišek,SVN,GK,22,1998,0,,,,,0,,0,0,,5,,,,,,,,,,,
ITA-Serie A,2122,Genoa,Salvatore Sirigu,ITA,GK,34,1987,37,3330,90,97.4,37.0,37,90,37,0,,1,0.76,27,59,-32,-0.86,0.14,36.2,53.3,-17.1,-0.46,-0.72
ITA-Serie A,2122,Genoa,Silvan Hefti,SUI,DF,23,1997,16,1288,81,37.7,14.3,14,86,12,2,45,2,0.81,6,19,-13,-0.91,-0.06,15.1,17.6,-2.6,-0.18,0.42
ITA-Serie A,2122,Genoa,Steeve-Mike Ebongue,FRA,MF,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Genoa,Stefano Sabelli,ITA,DF,28,1993,7,348,50,10.2,3.9,5,54,0,2,39,10,0.71,2,8,-6,-1.55,-0.76,1.6,6.6,-5.1,-1.31,-0.97
ITA-Serie A,2122,Genoa,Stefano Sturaro,ITA,MF,28,1993,25,1766,71,51.6,19.6,24,72,8,1,45,0,0.81,8,25,-17,-0.87,0.0,15.7,26.8,-11.1,-0.57,-0.25
ITA-Serie A,2122,Genoa,Valon Behrami,SUI,"MF,FW",36,1985,10,311,31,9.1,3.5,2,59,0,8,24,5,0.8,10,9,1,0.29,1.27,6.8,8.2,-1.4,-0.4,0.05
ITA-Serie A,2122,Genoa,Yayah Kallon,SLE,"FW,MF",20,2001,15,636,42,18.6,7.1,5,72,2,10,28,6,0.73,11,13,-2,-0.28,0.72,10.2,9.8,0.4,0.05,0.61
ITA-Serie A,2122,Genoa,Zinho Vanheusden,BEL,DF,22,1999,14,989,71,28.9,11.0,11,83,8,3,25,4,0.57,8,25,-17,-1.55,-0.95,9.7,17.3,-7.5,-0.69,-0.34
ITA-Serie A,2122,Hellas Verona,Adrien Tameze,CMR,"MF,DF",27,1994,38,2574,68,75.3,28.6,26,85,16,12,30,0,1.39,45,36,9,0.31,0.63,35.6,35.0,0.6,0.02,-0.06
ITA-Serie A,2122,Hellas Verona,Alessandro Berardi,ITA,GK,30,1991,1,90,90,2.6,1.0,1,90,1,0,,30,1.0,3,3,0,0.0,-0.16,2.1,3.2,-1.1,-1.15,-1.22
ITA-Serie A,2122,Hellas Verona,Antonino Ragusa,ITA,"FW,MF",31,1990,0,,,,,0,,0,0,,15,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Antonín Barák,CZE,"MF,FW",26,1994,29,2340,81,68.4,26.0,27,85,20,2,26,1,1.52,48,42,6,0.23,0.23,35.5,34.0,1.5,0.06,0.07
ITA-Serie A,2122,Hellas Verona,Bosko Sutalo,CRO,DF,21,2000,24,920,38,26.9,10.2,6,77,4,18,26,9,1.21,14,20,-6,-0.59,-1.02,13.1,12.5,0.6,0.06,0.03
ITA-Serie A,2122,Hellas Verona,Christian Pierobon,ITA,MF,19,2002,0,,,,,0,,0,0,,4,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Daniel Bessa,ITA,MF,28,1993,24,768,32,22.5,8.5,5,69,0,19,22,10,1.54,17,16,1,0.12,-0.05,10.2,12.3,-2.2,-0.25,-0.37
ITA-Serie A,2122,Hellas Verona,Darko Lazović,SRB,DF,30,1990,34,2766,81,80.9,30.7,32,84,19,2,45,1,1.41,56,48,8,0.26,0.54,42.4,40.4,2.0,0.07,0.15
ITA-Serie A,2122,Hellas Verona,David Bosilj,SVN,FW,19,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Davide Faraoni,ITA,DF,29,1991,32,2572,80,75.2,28.6,30,84,21,2,27,0,1.53,51,41,10,0.35,0.77,37.8,36.7,1.1,0.04,0.01
ITA-Serie A,2122,Hellas Verona,Diego Coppola,ITA,DF,17,2003,4,249,62,7.3,2.8,3,80,2,1,10,10,2.0,7,5,2,0.72,0.61,5.4,4.7,0.7,0.24,0.22
ITA-Serie A,2122,Hellas Verona,Elia Boseggia,ITA,GK,17,2004,0,,,,,0,,0,0,,6,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Fabio Depaoli,ITA,DF,24,1997,18,703,39,20.6,7.8,7,71,2,11,19,0,1.56,10,13,-3,-0.38,-0.68,8.8,9.8,-0.9,-0.12,-0.2
ITA-Serie A,2122,Hellas Verona,Federico Ceccherini,ITA,DF,29,1992,34,2358,69,68.9,26.2,29,74,11,5,43,2,1.44,41,41,0,0.0,-0.51,33.6,31.6,1.9,0.07,0.12
ITA-Serie A,2122,Hellas Verona,Filippo Terracciano,ITA,DF,18,2003,1,7,7,0.2,0.1,0,,0,1,7,2,1.0,0,0,0,0.0,-0.16,0.1,0.0,0.1,0.88,0.85
ITA-Serie A,2122,Hellas Verona,Giacomo Toniolo,ITA,GK,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,
ITA-Serie A,2122,Hellas Verona,Giangiacomo Magnani,ITA,DF,25,1995,14,530,38,15.5,5.9,5,60,1,9,25,4,1.36,16,11,5,0.85,0.82,7.8,8.2,-0.4,-0.07,-0.13
ITA-Serie A,2122,Hellas Verona,Gianluca Caprari,ITA,"MF,FW",28,1993,35,2739,78,80.1,30.4,33,81,15,2,27,0,1.51,56,40,16,0.53,1.85,41.9,36.9,5.0,0.16,0.63
ITA-Serie A,2122,Hellas Verona,Gianluca Frabotta,ITA,"DF,MF",22,1999,2,20,10,0.6,0.2,0,,0,2,10,10,1.5,0,0,0,0.0,-0.16,0.1,0.1,-0.1,-0.32,-0.36
ITA-Serie A,2122,Hellas Verona,Giovanni Simeone,ARG,FW,26,1995,35,2653,76,77.6,29.5,32,80,16,3,30,1,1.51,52,37,15,0.51,1.56,37.6,35.9,1.7,0.06,0.09
ITA-Serie A,2122,Hellas Verona,Ivan Ilić,SRB,MF,20,2001,32,2526,79,73.9,28.1,30,83,16,2,19,0,1.28,46,45,1,0.04,-0.47,34.9,34.4,0.5,0.02,-0.07
ITA-Serie A,2122,Hellas Verona,Ivor Pandur,CRO,GK,21,2000,3,270,90,7.9,3.0,3,90,3,0,,20,1.0,5,6,-1,-0.33,-0.53,5.0,4.1,0.9,0.29,0.28
ITA-Serie A,2122,Hellas Verona,Kaur Kivila,EST,GK,17,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
