,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESP-La Liga,2122,Osasuna,Ante Budimir,CRO,FW,30,1991,19.3,204,358,57.0,2566,416,130,205,63.4,48,76,63.2,7,13,53.8,2,0.7,0.6,1.3,10,18,6,1,23
ESP-La Liga,2122,Osasuna,Aridane Hernández,ESP,DF,32,1989,12.9,430,540,79.6,8873,3347,121,142,85.2,240,282,85.1,61,103,59.2,0,0.1,0.5,-0.1,2,26,2,1,32
ESP-La Liga,2122,Osasuna,Barbero,ESP,"FW,MF",22,1998,0.2,7,11,63.6,59,7,5,8,62.5,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
ESP-La Liga,2122,Osasuna,Darko Brašanac,SRB,MF,29,1992,26.7,676,910,74.3,9449,2146,374,463,80.8,224,286,78.3,28,51,54.9,2,1.7,1.7,0.3,29,63,17,3,103
ESP-La Liga,2122,Osasuna,David García,ESP,DF,27,1994,34.5,1169,1466,79.7,24413,10143,329,404,81.4,654,749,87.3,174,284,61.3,0,0.5,0.8,-0.5,9,101,1,0,117
ESP-La Liga,2122,Osasuna,Ezequiel Ávila,ARG,"FW,MF",27,1994,20.8,307,556,55.2,5848,1808,132,199,66.3,111,184,60.3,51,111,45.9,1,1.6,2.0,-0.6,18,24,27,18,47
ESP-La Liga,2122,Osasuna,Iker Benito,ESP,"FW,MF",18,2002,1.3,19,29,65.5,240,91,12,14,85.7,6,9,66.7,0,0,,0,0.1,0.1,-0.1,1,1,1,1,3
ESP-La Liga,2122,Osasuna,Iñigo Pérez,ESP,MF,33,1988,3.8,96,153,62.7,1672,593,55,70,78.6,24,38,63.2,13,37,35.1,0,1.0,0.7,-1.0,8,14,6,4,18
ESP-La Liga,2122,Osasuna,Jaume Grau,ESP,MF,24,1997,0.0,2,4,50.0,43,26,1,3,33.3,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Osasuna,Javi Martínez,ESP,"MF,FW",21,1999,9.8,291,398,73.1,4346,1097,159,194,82.0,97,125,77.6,18,35,51.4,1,0.6,0.5,0.4,11,19,4,3,28
ESP-La Liga,2122,Osasuna,Javier Ontiveros,ESP,"FW,MF",23,1997,0.4,24,32,75.0,288,81,18,21,85.7,3,6,50.0,1,2,50.0,0,0.0,0.0,0.0,0,2,1,1,2
ESP-La Liga,2122,Osasuna,Jesús Areso,ESP,DF,22,1999,2.1,49,73,67.1,904,504,21,24,87.5,23,34,67.6,5,15,33.3,0,0.0,0.0,0.0,1,4,0,0,3
ESP-La Liga,2122,Osasuna,Jon Moncayola,ESP,MF,23,1998,32.4,1104,1411,78.2,20806,5889,458,522,87.7,451,522,86.4,162,282,57.4,3,1.7,2.6,1.3,32,125,30,17,131
ESP-La Liga,2122,Osasuna,Jonás Ramalho,ESP,DF,28,1993,2.7,97,134,72.4,1567,629,48,55,87.3,40,56,71.4,8,16,50.0,0,0.0,0.0,0.0,0,18,0,0,13
ESP-La Liga,2122,Osasuna,José Ángel,ESP,DF,31,1989,12.0,590,785,75.2,12280,5279,242,278,87.1,228,298,76.5,117,191,61.3,1,1.5,1.8,-0.5,8,72,23,13,98
ESP-La Liga,2122,Osasuna,Juan Cruz Armada,ESP,DF,29,1992,21.5,770,949,81.1,13970,5726,276,303,91.1,416,482,86.3,61,121,50.4,0,0.0,0.6,0.0,3,56,4,1,80
ESP-La Liga,2122,Osasuna,Juan Pérez,ESP,GK,25,1996,2.0,20,41,48.8,750,629,5,5,100.0,3,5,60.0,12,31,38.7,0,0.0,0.0,0.0,0,3,0,0,0
ESP-La Liga,2122,Osasuna,Kike Barja,ESP,"MF,FW",24,1997,9.6,249,374,66.6,3893,923,142,172,82.6,78,121,64.5,20,42,47.6,0,0.5,0.6,-0.5,5,23,8,0,35
ESP-La Liga,2122,Osasuna,Kiké,ESP,FW,31,1989,20.7,336,510,65.9,4917,989,199,272,73.2,99,148,66.9,21,41,51.2,1,2.0,1.9,-1.0,21,22,15,5,36
ESP-La Liga,2122,Osasuna,Lucas Torró,ESP,MF,27,1994,30.3,989,1281,77.2,15897,5119,511,614,83.2,373,475,78.5,69,114,60.5,0,0.6,1.1,-0.6,9,107,13,0,156
ESP-La Liga,2122,Osasuna,Manu Sánchez,ESP,DF,20,2000,25.1,868,1164,74.6,13128,5782,486,544,89.3,300,402,74.6,51,125,40.8,3,1.9,3.0,1.1,19,80,33,16,97
ESP-La Liga,2122,Osasuna,Nacho Vidal,ESP,DF,26,1995,32.2,1069,1514,70.6,18449,8062,486,583,83.4,444,615,72.2,112,215,52.1,1,2.2,2.0,-1.2,21,89,29,9,93
ESP-La Liga,2122,Osasuna,Oier Sanjurjo,ESP,MF,35,1986,8.4,228,324,70.4,3845,1235,120,161,74.5,73,98,74.5,27,44,61.4,0,0.2,0.4,-0.2,2,26,9,2,34
ESP-La Liga,2122,Osasuna,Robert Ibáñez,ESP,"MF,FW",28,1993,1.0,29,36,80.6,378,164,17,21,81.0,10,11,90.9,0,0,,0,0.3,0.1,-0.3,2,1,2,0,7
ESP-La Liga,2122,Osasuna,Roberto Torres,ESP,"MF,FW",32,1989,9.0,268,437,61.3,5208,1784,114,148,77.0,102,154,66.2,44,101,43.6,2,2.3,2.1,-0.3,24,29,15,8,35
ESP-La Liga,2122,Osasuna,Rubén García,ESP,"MF,FW",28,1993,26.4,899,1268,70.9,15312,4754,466,550,84.7,278,390,71.3,109,219,49.8,6,3.4,4.2,2.6,58,64,50,21,96
ESP-La Liga,2122,Osasuna,Sergio Herrera,ESP,GK,28,1993,36.0,668,1160,57.6,28646,25456,42,43,97.7,185,196,94.4,440,917,48.0,0,0.0,0.1,0.0,1,64,0,0,0
ESP-La Liga,2122,Osasuna,Unai Dufur,ESP,DF,22,1999,1.0,35,49,71.4,626,250,12,17,70.6,18,24,75.0,3,5,60.0,0,0.0,0.0,0.0,0,4,0,0,3
ESP-La Liga,2122,Osasuna,Unai García,ESP,DF,29,1992,15.6,411,555,74.1,9682,3347,95,109,87.2,227,275,82.5,87,162,53.7,0,0.1,0.1,-0.1,3,43,2,0,37
ESP-La Liga,2122,Rayo Vallecano,Alejandro Asensio,ESP,FW,20,2000,0.1,7,8,87.5,156,37,5,6,83.3,0,0,,2,2,100.0,0,0.0,0.0,0.0,1,1,1,1,1
ESP-La Liga,2122,Rayo Vallecano,Andrés Martín,ESP,"FW,MF",22,1999,2.1,21,35,60.0,304,80,12,17,70.6,9,13,69.2,0,2,0.0,0,0.0,0.1,0.0,0,2,1,0,4
ESP-La Liga,2122,Rayo Vallecano,Bebé,CPV,FW,31,1990,9.6,208,332,62.7,3687,939,105,125,84.0,63,102,61.8,31,75,41.3,2,1.8,2.4,0.2,15,14,11,8,10
ESP-La Liga,2122,Rayo Vallecano,Catena,ESP,DF,26,1994,36.0,1393,1723,80.8,32147,13809,371,423,87.7,705,785,89.8,301,464,64.9,2,0.8,0.7,1.2,7,89,1,0,84
ESP-La Liga,2122,Rayo Vallecano,Esteban Saveljich,MNE,DF,30,1991,18.9,498,605,82.3,9979,3016,145,165,87.9,290,320,90.6,55,101,54.5,0,0.0,0.3,0.0,1,14,2,1,20
ESP-La Liga,2122,Rayo Vallecano,Fran Garcia,ESP,DF,21,1999,33.6,1310,1690,77.5,21253,7515,667,734,90.9,515,647,79.6,95,213,44.6,0,1.7,2.0,-1.7,29,96,35,22,133
ESP-La Liga,2122,Rayo Vallecano,Isaac Palazón Camacho,ESP,"FW,MF",26,1994,25.4,623,895,69.6,10490,2954,321,402,79.9,202,272,74.3,76,149,51.0,4,3.1,2.9,0.9,34,76,22,3,94
ESP-La Liga,2122,Rayo Vallecano,Iván Balliu,ALB,DF,29,1992,35.0,1350,1796,75.2,22969,10202,663,741,89.5,521,672,77.5,135,269,50.2,2,3.5,4.8,-1.5,44,97,36,27,134
ESP-La Liga,2122,Rayo Vallecano,José Pozo,ESP,"MF,DF",25,1996,0.8,46,53,86.8,707,286,22,25,88.0,18,20,90.0,3,3,100.0,0,0.3,0.6,-0.3,3,6,7,1,11
ESP-La Liga,2122,Rayo Vallecano,Kévin Rodrigues,POR,"DF,FW",27,1994,4.8,162,229,70.7,2424,1025,89,105,84.8,57,78,73.1,9,25,36.0,0,0.1,0.1,-0.1,3,13,2,1,16
ESP-La Liga,2122,Rayo Vallecano,Luca Zidane,ALG,GK,23,1998,7.2,172,231,74.5,5174,4135,28,28,100.0,71,73,97.3,73,130,56.2,0,0.0,0.0,0.0,0,2,0,0,0
ESP-La Liga,2122,Rayo Vallecano,Mamadou Sylla,SEN,FW,27,1994,2.8,45,70,64.3,639,155,22,28,78.6,16,26,61.5,2,5,40.0,0,0.3,0.3,-0.3,2,4,1,0,8
ESP-La Liga,2122,Rayo Vallecano,Mario Hernández,ESP,"DF,FW",22,1999,4.4,139,208,66.8,2254,1055,70,84,83.3,56,78,71.8,9,33,27.3,0,0.0,0.3,0.0,2,12,5,2,15
ESP-La Liga,2122,Rayo Vallecano,Mario Suárez,ESP,DF,34,1987,7.9,257,331,77.6,5310,2173,74,93,79.6,142,161,88.2,37,68,54.4,0,0.0,0.1,0.0,1,16,0,0,24
ESP-La Liga,2122,Rayo Vallecano,Martín Merquelanz,ESP,"FW,MF",26,1995,1.9,48,69,69.6,834,301,22,28,78.6,18,20,90.0,5,11,45.5,0,0.9,0.6,-0.9,7,2,6,2,9
ESP-La Liga,2122,Rayo Vallecano,Nikola Maraš,SRB,DF,25,1995,11.6,370,457,81.0,7260,2514,119,136,87.5,208,240,86.7,39,73,53.4,0,0.1,0.1,-0.1,3,11,0,0,22
ESP-La Liga,2122,Rayo Vallecano,Pathé Ciss,SEN,MF,27,1994,12.2,435,523,83.2,8270,2398,177,201,88.1,184,210,87.6,62,85,72.9,1,0.5,0.4,0.5,4,52,3,0,55
ESP-La Liga,2122,Rayo Vallecano,Radamel Falcao,COL,FW,35,1986,9.3,132,173,76.3,1780,245,80,99,80.8,39,48,81.3,4,5,80.0,0,0.3,0.4,-0.3,5,9,1,1,15
ESP-La Liga,2122,Rayo Vallecano,Randy Nteka,ANG,"FW,MF",23,1997,16.2,271,413,65.6,3523,773,177,234,75.6,70,108,64.8,8,23,34.8,0,1.4,1.2,-1.4,14,25,5,0,31
ESP-La Liga,2122,Rayo Vallecano,Santi Comesaña,ESP,MF,24,1996,29.8,1214,1481,82.0,20966,6613,562,658,85.4,473,535,88.4,134,180,74.4,2,2.0,2.0,0.0,27,127,19,3,165
ESP-La Liga,2122,Rayo Vallecano,Sergi Guardiola,ESP,FW,30,1991,19.0,270,403,67.0,3792,824,168,223,75.3,67,97,69.1,16,24,66.7,2,2.0,1.9,0.0,15,10,12,2,32
ESP-La Liga,2122,Rayo Vallecano,Stole Dimitrievski,MKD,GK,27,1993,30.8,545,947,57.6,18378,15120,70,71,98.6,222,227,97.8,249,639,39.0,0,0.0,0.0,0.0,0,21,0,0,0
ESP-La Liga,2122,Rayo Vallecano,Unai López,ESP,MF,25,1995,12.9,690,841,82.0,12902,3159,308,329,93.6,241,270,89.3,110,186,59.1,0,1.4,2.1,-1.4,24,58,12,3,68
ESP-La Liga,2122,Rayo Vallecano,Yacine Qasmi,MAR,FW,30,1991,0.0,1,2,50.0,16,0,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Rayo Vallecano,Álvaro Aguirre,ESP,FW,21,2000,0.1,3,3,100.0,35,0,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Rayo Vallecano,Álvaro García,ESP,"FW,MF",28,1992,33.3,640,1046,61.2,10222,3488,325,421,77.2,225,349,64.5,57,164,34.8,4,4.7,6.8,-0.7,43,35,51,28,86
ESP-La Liga,2122,Rayo Vallecano,Óscar Trejo,ARG,MF,33,1988,22.3,795,1049,75.8,12207,3897,447,511,87.5,238,303,78.5,72,148,48.6,9,5.0,4.5,4.0,60,88,23,4,135
ESP-La Liga,2122,Rayo Vallecano,Óscar Valentín,ESP,MF,26,1994,28.5,1102,1320,83.5,20083,6347,472,517,91.3,468,533,87.8,135,200,67.5,0,1.0,0.9,-1.0,15,132,11,0,140
ESP-La Liga,2122,Real Madrid,Andriy Lunin,UKR,GK,22,1999,2.0,70,80,87.5,1696,1086,12,12,100.0,43,46,93.5,15,22,68.2,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Real Madrid,Antonio Blanco,ESP,MF,21,2000,0.3,18,20,90.0,278,93,7,8,87.5,7,7,100.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1
ESP-La Liga,2122,Real Madrid,Casemiro,BRA,MF,29,1992,28.5,1695,1989,85.2,30880,10039,782,857,91.2,630,743,84.8,227,288,78.8,3,2.8,2.9,0.2,26,194,21,4,162
ESP-La Liga,2122,Real Madrid,Dani Carvajal,ESP,DF,29,1992,17.2,1020,1193,85.5,16957,4438,522,568,91.9,396,459,86.3,87,122,71.3,3,2.4,2.8,0.6,25,51,24,8,73
ESP-La Liga,2122,Real Madrid,Dani Ceballos,ESP,MF,24,1996,3.1,240,262,91.6,3954,1124,120,127,94.5,89,95,93.7,23,28,82.1,0,0.2,0.3,-0.2,3,22,6,0,20
ESP-La Liga,2122,Real Madrid,David Alaba,AUT,DF,29,1992,29.4,1788,1968,90.9,29585,10903,831,870,95.5,804,859,93.6,102,161,63.4,3,2.2,3.0,0.8,21,143,15,3,154
ESP-La Liga,2122,Real Madrid,Eden Hazard,BEL,"FW,MF",30,1991,8.0,359,407,88.2,4710,910,226,246,91.9,91,100,91.0,12,16,75.0,1,2.0,1.8,-1.0,27,18,12,0,34
ESP-La Liga,2122,Real Madrid,Eduardo Camavinga,FRA,MF,18,2002,13.7,760,847,89.7,13399,3459,339,364,93.1,322,345,93.3,78,95,82.1,1,1.0,1.4,0.0,14,75,7,1,79
ESP-La Liga,2122,Real Madrid,Federico Valverde,URU,MF,23,1998,20.4,1039,1183,87.8,15572,3864,587,631,93.0,328,360,91.1,73,104,70.2,1,1.7,1.7,-0.7,24,119,19,0,129
ESP-La Liga,2122,Real Madrid,Ferland Mendy,FRA,DF,26,1995,19.3,1226,1351,90.7,16815,4718,757,797,95.0,367,399,92.0,47,63,74.6,1,1.4,2.3,-0.4,19,85,14,1,99
ESP-La Liga,2122,Real Madrid,Gareth Bale,WAL,FW,32,1989,3.1,45,65,69.2,668,177,25,31,80.6,16,21,76.2,3,5,60.0,0,0.1,0.1,-0.1,2,3,3,2,8
ESP-La Liga,2122,Real Madrid,Isco,ESP,"MF,FW",29,1992,3.7,238,271,87.8,3885,1057,124,132,93.9,87,92,94.6,21,31,67.7,0,1.4,0.6,-1.4,10,21,8,0,42
ESP-La Liga,2122,Real Madrid,Jesús Vallejo,ESP,DF,24,1997,3.8,188,219,85.8,3328,1162,77,85,90.6,91,98,92.9,17,30,56.7,0,0.0,0.0,0.0,1,4,0,0,1
ESP-La Liga,2122,Real Madrid,Juanmi Latasa,ESP,FW,20,2001,0.1,4,5,80.0,49,0,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2122,Real Madrid,Karim Benzema,FRA,FW,33,1987,28.8,1043,1245,83.8,13822,3030,670,739,90.7,249,290,85.9,56,76,73.7,12,7.9,7.4,4.1,62,76,82,1,177
ESP-La Liga,2122,Real Madrid,Lucas Vázquez,ESP,DF,30,1991,20.4,1327,1537,86.3,20437,5574,753,810,93.0,437,502,87.1,91,153,59.5,0,2.5,4.1,-2.5,31,61,35,11,108
ESP-La Liga,2122,Real Madrid,Luka Jović,SRB,FW,23,1997,4.1,52,67,77.6,705,121,33,41,80.5,12,15,80.0,3,3,100.0,3,0.8,0.6,2.2,5,3,3,0,7
ESP-La Liga,2122,Real Madrid,Luka Modrić,CRO,MF,35,1985,22.6,1500,1706,87.9,25207,7617,753,799,94.2,517,571,90.5,165,219,75.3,8,5.2,5.1,2.8,37,188,38,3,221
ESP-La Liga,2122,Real Madrid,Marcelo,BRA,DF,33,1988,5.8,385,466,82.6,6104,1530,203,220,92.3,145,166,87.3,23,52,44.2,2,0.7,0.8,1.3,9,29,10,4,47
ESP-La Liga,2122,Real Madrid,Marco Asensio,ESP,"FW,MF",25,1996,19.2,731,894,81.8,10841,2086,415,452,91.8,221,261,84.7,55,102,53.9,0,2.4,3.0,-2.4,31,59,19,2,80
ESP-La Liga,2122,Real Madrid,Mariano,DOM,FW,27,1993,3.8,42,61,68.9,602,163,26,32,81.3,11,15,73.3,3,7,42.9,1,0.8,0.6,0.2,6,2,4,0,5
ESP-La Liga,2122,Real Madrid,Mario Gila,ESP,DF,20,2000,0.3,19,22,86.4,283,104,11,11,100.0,8,9,88.9,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1
ESP-La Liga,2122,Real Madrid,Miguel Gutiérrez,ESP,DF,20,2001,2.9,165,182,90.7,2970,790,81,84,96.4,59,64,92.2,20,26,76.9,1,0.4,0.3,0.6,3,14,5,2,18
ESP-La Liga,2122,Real Madrid,Nacho,ESP,DF,31,1990,17.3,962,1047,91.9,16192,5660,436,461,94.6,429,454,94.5,71,90,78.9,0,0.3,0.3,-0.3,8,44,3,2,59
ESP-La Liga,2122,Real Madrid,Peter González,DOM,"MF,DF",19,2002,0.3,14,18,77.8,197,31,10,10,100.0,2,4,50.0,2,3,66.7,0,0.2,0.1,-0.2,2,0,0,0,1
ESP-La Liga,2122,Real Madrid,Rodrygo,BRA,FW,20,2001,16.9,555,682,81.4,6480,1383,377,410,92.0,100,133,75.2,15,36,41.7,4,2.4,2.7,1.6,28,28,21,2,49
ESP-La Liga,2122,Real Madrid,Sergio Santos,ESP,DF,20,2001,0.1,8,8,100.0,136,39,4,4,100.0,3,3,100.0,1,1,100.0,0,0.1,0.0,-0.1,1,0,1,1,0
ESP-La Liga,2122,Real Madrid,Thibaut Courtois,BEL,GK,29,1992,36.0,936,1137,82.3,21923,14425,208,210,99.0,531,537,98.9,192,383,50.1,0,0.0,0.0,0.0,0,5,0,0,1
ESP-La Liga,2122,Real Madrid,Toni Kroos,GER,MF,31,1990,23.4,2068,2259,91.5,38606,12144,904,934,96.8,790,834,94.7,311,396,78.5,3,3.2,4.0,-0.2,51,278,32,2,277
ESP-La Liga,2122,Real Madrid,Vinicius Júnior,BRA,FW,21,2000,29.9,1075,1289,83.4,14515,2865,684,759,90.1,269,315,85.4,52,72,72.2,10,8.0,7.7,2.0,68,32,68,7,123
ESP-La Liga,2122,Real Madrid,Éder Militão,BRA,DF,23,1998,33.7,1801,2037,88.4,34764,12063,650,688,94.5,893,953,93.7,220,314,70.1,2,1.1,1.5,0.9,12,137,5,1,102
ESP-La Liga,2122,Real Sociedad,Adnan Januzaj,BEL,"FW,MF",26,1995,18.1,486,749,64.9,9086,3098,231,268,86.2,161,224,71.9,76,190,40.0,0,2.9,3.7,-2.9,34,46,35,9,80
ESP-La Liga,2122,Real Sociedad,Aihen Muñoz,ESP,DF,23,1997,14.9,577,772,74.7,9469,3960,296,338,87.6,221,279,79.2,47,107,43.9,0,0.4,0.7,-0.4,6,48,10,4,51
ESP-La Liga,2122,Real Sociedad,Alex Sola,ESP,"DF,FW",22,1999,0.5,17,24,70.8,257,100,9,11,81.8,8,9,88.9,0,2,0.0,0,0.1,0.0,-0.1,1,1,0,0,2
ESP-La Liga,2122,Real Sociedad,Alexander Isak,SWE,FW,21,1999,23.8,316,440,71.8,4102,829,199,242,82.2,76,109,69.7,16,25,64.0,2,3.2,3.1,-1.2,20,23,15,1,43
ESP-La Liga,2122,Real Sociedad,Alexander Sørloth,NOR,FW,25,1995,19.6,331,459,72.1,4429,686,207,269,77.0,89,121,73.6,17,26,65.4,0,3.4,1.7,-3.4,23,16,11,0,33
ESP-La Liga,2122,Real Sociedad,Ander Barrenetxea,ESP,"FW,MF",19,2001,6.1,129,184,70.1,1869,529,74,90,82.2,43,61,70.5,5,12,41.7,1,0.8,1.1,0.2,6,6,10,0,22
ESP-La Liga,2122,Real Sociedad,Ander Guevara,ESP,MF,24,1997,9.6,525,611,85.9,9144,2336,233,264,88.3,240,265,90.6,41,49,83.7,0,0.3,0.2,-0.3,6,43,4,0,48
ESP-La Liga,2122,Real Sociedad,Ander Martin,ESP,"FW,MF",20,2000,1.0,36,49,73.5,420,62,25,29,86.2,7,9,77.8,1,5,20.0,0,0.1,0.1,-0.1,2,0,1,0,2
ESP-La Liga,2122,Real Sociedad,Andoni Gorosabel,ESP,DF,24,1996,25.4,1199,1453,82.5,17610,6525,675,729,92.6,413,508,81.3,56,117,47.9,4,2.7,3.3,1.3,22,58,27,13,99
ESP-La Liga,2122,Real Sociedad,Aritz Elustondo,ESP,DF,27,1994,23.4,989,1184,83.5,19247,7115,339,386,87.8,525,588,89.3,112,180,62.2,1,0.1,0.5,0.9,1,67,2,0,85
ESP-La Liga,2122,Real Sociedad,Asier Illarramendi,ESP,MF,31,1990,4.2,252,292,86.3,4040,1091,125,134,93.3,101,114,88.6,20,30,66.7,0,0.3,0.3,-0.3,4,12,1,0,19
ESP-La Liga,2122,Real Sociedad,Beñat Turrientes,ESP,MF,19,2002,2.3,81,93,87.1,1371,306,42,45,93.3,28,34,82.4,10,10,100.0,0,0.2,0.3,-0.2,3,8,0,0,11
ESP-La Liga,2122,Real Sociedad,Cristo,ESP,DF,21,2000,0.2,10,11,90.9,190,85,5,5,100.0,3,3,100.0,1,2,50.0,0,0.1,0.0,-0.1,1,0,1,1,0
ESP-La Liga,2122,Real Sociedad,David Silva,ESP,MF,35,1986,19.1,912,1054,86.5,13951,3364,499,544,91.7,313,345,90.7,61,83,73.5,4,4.5,5.1,-0.5,39,81,40,4,147
ESP-La Liga,2122,Real Sociedad,Diego Rico,ESP,DF,28,1993,18.3,849,1133,74.9,13860,6318,396,442,89.6,367,461,79.6,59,134,44.0,0,0.9,1.7,-0.9,15,49,29,14,92
ESP-La Liga,2122,Real Sociedad,Germán Valera,ESP,FW,19,2002,0.6,14,18,77.8,192,27,11,13,84.6,1,2,50.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,1
ESP-La Liga,2122,Real Sociedad,Igor Zubeldia,ESP,DF,24,1997,18.3,908,1045,86.9,17954,6031,272,298,91.3,534,576,92.7,96,151,63.6,1,1.0,0.4,0.0,2,55,4,1,63
ESP-La Liga,2122,Real Sociedad,Jon Bautista,ESP,MF,26,1995,0.5,6,7,85.7,60,14,6,7,85.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,1,0,1
ESP-La Liga,2122,Real Sociedad,Jon Guridi,ESP,MF,26,1995,2.3,57,81,70.4,745,150,33,42,78.6,16,21,76.2,2,5,40.0,0,0.1,0.0,-0.1,1,8,1,0,8
ESP-La Liga,2122,Real Sociedad,Jon Pacheco,ESP,DF,20,2001,4.2,193,230,83.9,3445,1182,75,85,88.2,105,111,94.6,11,28,39.3,0,0.0,0.0,0.0,0,9,1,0,11
ESP-La Liga,2122,Real Sociedad,Joseba Zaldúa,ESP,DF,29,1992,13.0,473,616,76.8,7937,3205,228,257,88.7,190,247,76.9,41,77,53.2,0,0.2,0.5,-0.2,4,24,10,5,37
ESP-La Liga,2122,Real Sociedad,Julen Lobete,ESP,"FW,MF",20,2000,3.2,44,55,80.0,477,83,35,41,85.4,6,8,75.0,1,1,100.0,0,0.0,0.0,0.0,1,0,1,0,4
ESP-La Liga,2122,Real Sociedad,Martín Zubimendi,ESP,MF,22,1999,28.8,1245,1459,85.3,21021,6372,581,641,90.6,511,577,88.6,114,166,68.7,1,0.6,0.8,0.4,15,131,9,0,129
ESP-La Liga,2122,Real Sociedad,Mathew Ryan,AUS,GK,29,1992,3.0,67,107,62.6,1976,1435,11,11,100.0,30,30,100.0,26,66,39.4,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2122,Real Sociedad,Mikel Merino,ESP,MF,25,1996,32.1,1351,1768,76.4,21676,7560,699,832,84.0,462,576,80.2,119,206,57.8,2,3.6,3.5,-1.6,31,172,41,6,204
ESP-La Liga,2122,Real Sociedad,Mikel Oyarzabal,ESP,"FW,MF",24,1997,18.6,416,637,65.3,6526,1670,229,277,82.7,130,182,71.4,38,101,37.6,3,3.7,3.1,-0.7,39,13,21,4,46
ESP-La Liga,2122,Real Sociedad,Naïs Djouahra,FRA,"FW,MF",21,1999,2.4,63,95,66.3,740,150,46,57,80.7,12,21,57.1,1,11,9.1,0,0.5,0.2,-0.5,4,6,1,0,5
ESP-La Liga,2122,Real Sociedad,Portu,ESP,"FW,MF",29,1992,17.7,353,486,72.6,4582,1293,209,258,81.0,102,135,75.6,8,25,32.0,2,2.5,2.6,-0.5,18,19,22,5,41
ESP-La Liga,2122,Real Sociedad,Rafinha,BRA,MF,28,1993,11.7,582,677,86.0,8313,2063,338,367,92.1,170,189,89.9,37,59,62.7,0,0.5,1.2,-0.5,9,66,11,2,54
ESP-La Liga,2122,Real Sociedad,Roberto Navarro,ESP,"MF,FW",19,2002,2.2,76,93,81.7,1109,233,45,51,88.2,26,30,86.7,3,5,60.0,0,0.0,0.1,0.0,1,8,2,0,9
ESP-La Liga,2122,Real Sociedad,Robin Le Normand,ESP,DF,24,1996,37.0,1897,2163,87.7,36808,11091,613,674,90.9,1053,1145,92.0,217,297,73.1,1,0.5,0.5,0.5,5,83,4,0,115
ESP-La Liga,2122,Real Sociedad,Álex Remiro,ESP,GK,26,1995,35.0,949,1259,75.4,26662,19222,178,180,98.9,440,449,98.0,331,627,52.8,0,0.0,0.0,0.0,0,14,0,0,0
ESP-La Liga,2122,Sevilla,Anthony Martial,FRA,"FW,MF",25,1995,5.4,129,158,81.6,1757,260,76,91,83.5,32,36,88.9,7,9,77.8,1,0.1,0.2,0.9,2,6,4,1,11
ESP-La Liga,2122,Sevilla,Carmona,ESP,DF,19,2002,0.3,7,13,53.8,148,51,2,5,40.0,3,5,60.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1
ESP-La Liga,2122,Sevilla,Diego Carlos,BRA,DF,28,1993,32.9,1916,2195,87.3,41010,14893,517,563,91.8,1082,1126,96.1,294,460,63.9,0,0.2,1.0,-0.2,4,92,8,1,99
ESP-La Liga,2122,Sevilla,Fernando,BRA,"MF,DF",34,1987,20.6,1115,1253,89.0,22507,6147,376,416,90.4,564,587,96.1,163,214,76.2,1,0.4,0.4,0.6,6,82,4,0,86
ESP-La Liga,2122,Sevilla,Gonzalo Montiel,ARG,DF,24,1997,11.8,524,684,76.6,8418,2766,257,297,86.5,223,271,82.3,30,69,43.5,2,1.9,1.1,0.1,11,33,11,5,43
ESP-La Liga,2122,Sevilla,Ivan Rakitić,CRO,MF,33,1988,24.2,1380,1660,83.1,25864,6846,595,652,91.3,564,634,89.0,186,290,64.1,6,2.6,3.3,3.4,41,123,13,4,160
ESP-La Liga,2122,Sevilla,Iván Romero,ESP,FW,20,2001,2.0,28,34,82.4,426,53,10,12,83.3,15,16,93.8,1,1,100.0,0,0.0,0.2,0.0,0,3,1,0,4
ESP-La Liga,2122,Sevilla,Javier Díaz,ESP,GK,24,1997,1.0,28,34,82.4,734,459,6,6,100.0,13,14,92.9,9,14,64.3,0,0.0,0.0,0.0,0,0,0,0,0
