,,,,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
league,season,team,player,,,,,,,,,,,,,,,,,,,,,,
ITA-Serie A,2122,Fiorentina,Pietro Terracciano,ITA,GK,31,1990,31.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Fiorentina,Riccardo Saponara,ITA,FW,29,1991,14.3,3,37,14,37.8,2.59,0.98,0.08,0.21,20.1,0,0,0,2.2,2.2,0.06,0.8,0.8
ITA-Serie A,2122,Fiorentina,Riccardo Sottil,ITA,FW,22,1999,13.8,3,22,10,45.5,1.6,0.73,0.14,0.3,16.2,1,0,0,2.5,2.5,0.11,0.5,0.5
ITA-Serie A,2122,Fiorentina,Sofyan Amrabat,MAR,MF,24,1996,10.5,1,4,3,75.0,0.38,0.29,0.25,0.33,26.6,0,0,0,0.1,0.1,0.03,0.9,0.9
ITA-Serie A,2122,Fiorentina,Youssef Maleh,MAR,MF,22,1998,11.3,2,21,5,23.8,1.85,0.44,0.1,0.4,18.5,0,0,0,2.3,2.3,0.11,-0.3,-0.3
ITA-Serie A,2122,Fiorentina,Álvaro Odriozola,ESP,DF,25,1995,19.3,1,4,2,50.0,0.21,0.1,0.25,0.5,11.9,0,0,0,1.3,1.3,0.32,-0.3,-0.3
ITA-Serie A,2122,Genoa,Abdoulaye Touré,GUI,MF,27,1994,4.8,0,4,0,0.0,0.84,0.0,0.0,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2122,Genoa,Adrian Šemper,CRO,GK,23,1998,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Genoa,Albert Guðmundsson,ISL,"FW,MF",24,1997,6.7,1,9,1,11.1,1.33,0.15,0.11,1.0,17.6,0,0,0,1.3,1.3,0.14,-0.3,-0.3
ITA-Serie A,2122,Genoa,Aleksander Buksa,POL,FW,18,2003,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Genoa,Andrea Cambiaso,ITA,DF,21,2000,19.9,1,13,5,38.5,0.65,0.25,0.08,0.2,21.1,0,0,0,0.7,0.7,0.05,0.3,0.3
ITA-Serie A,2122,Genoa,Andrea Favilli,ITA,FW,24,1997,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Genoa,Andrea Masiello,ITA,DF,35,1986,5.7,0,2,0,0.0,0.35,0.0,0.0,,18.1,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2122,Genoa,Caleb Ekuban,GHA,"FW,MF",27,1994,19.1,1,38,7,18.4,1.99,0.37,0.03,0.14,14.7,0,0,0,3.5,3.5,0.09,-2.5,-2.5
ITA-Serie A,2122,Genoa,Davide Biraschi,ITA,DF,27,1994,10.3,0,3,0,0.0,0.29,0.0,0.0,,24.0,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2122,Genoa,Domenico Criscito,ITA,DF,34,1986,18.0,6,17,0,0.0,0.95,0.0,0.0,,32.5,0,6,7,5.8,0.3,0.02,0.2,-0.3
ITA-Serie A,2122,Genoa,Felipe Caicedo,ECU,FW,32,1988,3.2,1,12,3,25.0,3.8,0.95,0.08,0.33,14.0,0,0,0,1.4,1.4,0.12,-0.4,-0.4
ITA-Serie A,2122,Genoa,Filippo Melegoni,ITA,"MF,FW",22,1999,10.9,1,13,7,53.8,1.19,0.64,0.08,0.14,22.1,1,0,0,0.6,0.6,0.05,0.4,0.4
ITA-Serie A,2122,Genoa,Flavio Junior Bianchi,ITA,"FW,MF",21,2000,3.5,1,10,3,30.0,2.87,0.86,0.1,0.33,18.2,0,0,0,0.8,0.8,0.08,0.2,0.2
ITA-Serie A,2122,Genoa,Francesco Cassata,ITA,MF,24,1997,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Genoa,Goran Pandev,MKD,"FW,MF",38,1983,9.4,0,6,3,50.0,0.64,0.32,0.0,0.0,16.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5
ITA-Serie A,2122,Genoa,Hernani,BRA,"MF,FW",27,1994,7.6,0,10,4,40.0,1.32,0.53,0.0,0.0,21.9,3,0,0,0.6,0.6,0.06,-0.6,-0.6
ITA-Serie A,2122,Genoa,Johan Vásquez,MEX,DF,22,1998,25.3,1,14,3,21.4,0.55,0.12,0.07,0.33,14.4,0,0,0,0.8,0.8,0.06,0.2,0.2
ITA-Serie A,2122,Genoa,Kelvin Yeboah,ITA,"FW,MF",21,2000,9.4,0,16,4,25.0,1.69,0.42,0.0,0.0,18.2,0,0,0,1.1,1.1,0.07,-1.1,-1.1
ITA-Serie A,2122,Genoa,Laurens Serpe,ITA,DF,20,2001,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Genoa,Leo Skiri Østigård,NOR,DF,21,1999,13.0,0,7,1,14.3,0.54,0.08,0.0,0.0,18.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
ITA-Serie A,2122,Genoa,Manolo Portanova,ITA,"FW,MF",21,2000,14.7,1,29,12,41.4,1.97,0.82,0.03,0.08,20.9,1,0,0,2.9,2.9,0.1,-1.9,-1.9
ITA-Serie A,2122,Genoa,Mattia Bani,ITA,DF,27,1993,13.5,0,9,1,11.1,0.67,0.07,0.0,0.0,10.5,0,0,0,1.1,1.1,0.12,-1.1,-1.1
ITA-Serie A,2122,Genoa,Mattia Destro,ITA,FW,30,1991,19.4,9,54,20,37.0,2.79,1.03,0.17,0.45,13.7,0,0,0,7.7,7.7,0.14,1.3,1.3
ITA-Serie A,2122,Genoa,Milan Badelj,CRO,MF,32,1989,31.6,1,21,5,23.8,0.66,0.16,0.05,0.2,23.1,0,0,0,1.0,1.0,0.05,0.0,0.0
ITA-Serie A,2122,Genoa,Mohamed Fares,ALG,"DF,FW",25,1996,6.5,2,13,3,23.1,1.99,0.46,0.15,0.67,14.2,0,0,0,1.1,1.1,0.08,0.9,0.9
ITA-Serie A,2122,Genoa,Morten Frendrup,DEN,"DF,MF",20,2001,7.7,0,4,2,50.0,0.52,0.26,0.0,0.0,21.1,0,0,0,0.5,0.5,0.12,-0.5,-0.5
ITA-Serie A,2122,Genoa,Nadiem Amiri,GER,"MF,FW",24,1996,7.6,0,16,6,37.5,2.11,0.79,0.0,0.0,23.8,1,0,0,0.9,0.9,0.06,-0.9,-0.9
ITA-Serie A,2122,Genoa,Nicolò Rovella,ITA,MF,19,2001,16.3,0,17,4,23.5,1.04,0.25,0.0,0.0,27.7,6,0,0,0.7,0.7,0.04,-0.7,-0.7
ITA-Serie A,2122,Genoa,Nikola Maksimović,SRB,DF,29,1991,12.4,0,3,0,0.0,0.24,0.0,0.0,,8.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2
ITA-Serie A,2122,Genoa,Pablo Galdames Millán,CHI,MF,24,1996,11.4,0,12,3,25.0,1.05,0.26,0.0,0.0,23.7,0,0,0,0.5,0.5,0.04,-0.5,-0.5
ITA-Serie A,2122,Genoa,Paolo Ghiglione,ITA,DF,24,1997,6.7,0,8,4,50.0,1.19,0.6,0.0,0.0,18.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6
ITA-Serie A,2122,Genoa,Riccardo Calafiori,ITA,DF,19,2002,0.9,0,1,0,0.0,1.1,0.0,0.0,,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0
ITA-Serie A,2122,Genoa,Roberto Piccoli,ITA,FW,20,2001,2.4,0,2,0,0.0,0.83,0.0,0.0,,6.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2
ITA-Serie A,2122,Genoa,Salvatore Sirigu,ITA,GK,34,1987,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Genoa,Silvan Hefti,SUI,DF,23,1997,14.3,0,5,1,20.0,0.35,0.07,0.0,0.0,16.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2
ITA-Serie A,2122,Genoa,Stefano Sabelli,ITA,DF,28,1993,3.9,0,2,1,50.0,0.52,0.26,0.0,0.0,19.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2122,Genoa,Stefano Sturaro,ITA,MF,28,1993,19.6,0,9,0,0.0,0.46,0.0,0.0,,19.9,0,0,0,0.5,0.5,0.06,-0.5,-0.5
ITA-Serie A,2122,Genoa,Valon Behrami,SUI,"MF,FW",36,1985,3.5,0,1,0,0.0,0.29,0.0,0.0,,13.3,0,0,0,0.1,0.1,0.08,-0.1,-0.1
ITA-Serie A,2122,Genoa,Yayah Kallon,SLE,"FW,MF",20,2001,7.1,0,11,1,9.1,1.56,0.14,0.0,0.0,17.2,0,0,0,1.5,1.5,0.13,-1.5,-1.5
ITA-Serie A,2122,Genoa,Zinho Vanheusden,BEL,DF,22,1999,11.0,0,6,2,33.3,0.55,0.18,0.0,0.0,18.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
ITA-Serie A,2122,Hellas Verona,Adrien Tameze,CMR,"MF,DF",27,1994,28.6,4,23,7,30.4,0.8,0.24,0.17,0.57,21.5,0,0,0,1.2,1.2,0.05,2.8,2.8
ITA-Serie A,2122,Hellas Verona,Alessandro Berardi,ITA,GK,30,1991,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Antonín Barák,CZE,"MF,FW",26,1994,26.0,11,47,20,42.6,1.81,0.77,0.15,0.35,15.7,2,4,4,8.9,5.7,0.12,2.1,1.3
ITA-Serie A,2122,Hellas Verona,Bosko Sutalo,CRO,DF,21,2000,10.2,0,5,1,20.0,0.49,0.1,0.0,0.0,18.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2
ITA-Serie A,2122,Hellas Verona,Daniel Bessa,ITA,MF,28,1993,8.5,1,10,2,20.0,1.17,0.23,0.1,0.5,25.7,0,0,0,0.4,0.4,0.04,0.6,0.6
ITA-Serie A,2122,Hellas Verona,Darko Lazović,SRB,DF,30,1990,30.7,1,46,10,21.7,1.5,0.33,0.02,0.1,17.9,1,0,0,2.9,2.9,0.06,-1.9,-1.9
ITA-Serie A,2122,Hellas Verona,Davide Faraoni,ITA,DF,29,1991,28.6,4,30,9,30.0,1.05,0.31,0.13,0.44,14.1,0,0,0,3.0,3.0,0.1,1.0,1.0
ITA-Serie A,2122,Hellas Verona,Diego Coppola,ITA,DF,17,2003,2.8,0,1,0,0.0,0.36,0.0,0.0,,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2122,Hellas Verona,Fabio Depaoli,ITA,DF,24,1997,7.8,1,10,4,40.0,1.28,0.51,0.1,0.25,15.5,0,0,0,0.8,0.8,0.08,0.2,0.2
ITA-Serie A,2122,Hellas Verona,Federico Ceccherini,ITA,DF,29,1992,26.2,1,11,2,18.2,0.42,0.08,0.09,0.5,11.4,0,0,0,1.7,1.7,0.15,-0.7,-0.7
ITA-Serie A,2122,Hellas Verona,Filippo Terracciano,ITA,DF,18,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Giangiacomo Magnani,ITA,DF,25,1995,5.9,0,5,1,20.0,0.85,0.17,0.0,0.0,7.8,0,0,0,0.9,0.9,0.18,-0.9,-0.9
ITA-Serie A,2122,Hellas Verona,Gianluca Caprari,ITA,"MF,FW",28,1993,30.4,12,65,26,40.0,2.14,0.85,0.15,0.38,18.8,4,2,2,7.1,5.5,0.09,4.9,4.5
ITA-Serie A,2122,Hellas Verona,Gianluca Frabotta,ITA,"DF,MF",22,1999,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Giovanni Simeone,ARG,FW,26,1995,29.5,17,69,32,46.4,2.34,1.09,0.25,0.53,14.7,0,0,1,10.3,9.5,0.14,6.7,7.5
ITA-Serie A,2122,Hellas Verona,Ivan Ilić,SRB,MF,20,2001,28.1,1,22,5,22.7,0.78,0.18,0.05,0.2,19.3,2,0,0,2.4,2.4,0.11,-1.4,-1.4
ITA-Serie A,2122,Hellas Verona,Ivor Pandur,CRO,GK,21,2000,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Kevin Lasagna,ITA,"MF,FW",28,1992,13.2,2,41,16,39.0,3.12,1.22,0.05,0.13,16.7,0,0,0,3.3,3.3,0.08,-1.3,-1.3
ITA-Serie A,2122,Hellas Verona,Koray Günter,GER,DF,26,1994,26.8,0,6,2,33.3,0.22,0.07,0.0,0.0,14.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3
ITA-Serie A,2122,Hellas Verona,Lorenzo Montipò,ITA,GK,25,1996,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Martin Hongla,CMR,MF,23,1998,7.2,1,9,4,44.4,1.24,0.55,0.11,0.25,21.7,0,0,0,1.5,1.5,0.16,-0.5,-0.5
ITA-Serie A,2122,Hellas Verona,Mateusz Praszelik,POL,MF,20,2000,0.3,0,1,0,0.0,3.6,0.0,0.0,,24.7,0,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Matteo Cancellieri,ITA,"MF,DF",19,2002,2.5,1,4,1,25.0,1.59,0.4,0.25,1.0,20.4,0,0,0,0.2,0.1,0.03,0.8,0.9
ITA-Serie A,2122,Hellas Verona,Mattia Zaccagni,ITA,MF,26,1995,2.0,2,3,2,66.7,1.5,1.0,0.33,0.5,16.6,0,1,1,1.1,0.3,0.11,0.9,0.7
ITA-Serie A,2122,Hellas Verona,Miguel Veloso,POR,MF,35,1986,14.9,0,17,4,23.5,1.14,0.27,0.0,0.0,26.3,6,0,0,0.5,0.5,0.03,-0.5,-0.5
ITA-Serie A,2122,Hellas Verona,Nicolò Casale,ITA,DF,23,1998,28.7,0,10,0,0.0,0.35,0.0,0.0,,12.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7
ITA-Serie A,2122,Hellas Verona,Nikola Kalinić,CRO,FW,33,1988,4.5,4,13,4,30.8,2.88,0.89,0.31,1.0,9.2,0,0,0,3.2,3.2,0.25,0.8,0.8
ITA-Serie A,2122,Hellas Verona,Panagiotis Retsos,GRE,DF,22,1998,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Paweł Dawidowicz,POL,DF,26,1995,13.3,0,6,0,0.0,0.45,0.0,0.0,,9.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5
ITA-Serie A,2122,Hellas Verona,Samuel Di Carmine,ITA,FW,32,1988,0.4,0,1,0,0.0,2.5,0.0,0.0,,16.1,0,0,0,0.0,0.0,0.05,0.0,0.0
ITA-Serie A,2122,Hellas Verona,Yıldırım Mert Çetin,TUR,MF,24,1997,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Inter,Aleksandar Kolarov,SRB,DF,35,1985,0.5,0,1,0,0.0,2.14,0.0,0.0,,37.8,0,0,0,0.0,0.0,0.01,0.0,0.0
ITA-Serie A,2122,Inter,Alessandro Bastoni,ITA,DF,22,1999,25.7,1,9,2,22.2,0.35,0.08,0.11,0.5,20.5,0,0,0,0.3,0.3,0.04,0.7,0.7
ITA-Serie A,2122,Inter,Alexis Sánchez,CHI,FW,32,1988,9.8,5,33,13,39.4,3.37,1.33,0.15,0.38,16.0,1,0,0,4.3,4.3,0.13,0.7,0.7
ITA-Serie A,2122,Inter,Andrea Ranocchia,ITA,DF,33,1988,3.8,0,2,1,50.0,0.53,0.26,0.0,0.0,7.3,0,0,0,0.5,0.5,0.23,-0.5,-0.5
ITA-Serie A,2122,Inter,Arturo Vidal,CHI,MF,34,1987,8.2,1,18,8,44.4,2.19,0.97,0.06,0.13,17.2,0,0,0,2.0,2.0,0.11,-1.0,-1.0
ITA-Serie A,2122,Inter,Danilo D'Ambrosio,ITA,DF,32,1988,11.1,1,14,3,21.4,1.26,0.27,0.07,0.33,9.5,0,0,0,2.0,2.0,0.15,-1.0,-1.0
ITA-Serie A,2122,Inter,Denzel Dumfries,NED,DF,25,1996,22.5,5,38,17,44.7,1.69,0.75,0.13,0.29,11.3,0,0,0,5.2,5.2,0.14,-0.2,-0.2
ITA-Serie A,2122,Inter,Edin Džeko,BIH,FW,35,1986,27.4,13,87,37,42.5,3.17,1.35,0.15,0.35,11.2,0,0,0,14.8,14.8,0.17,-1.8,-1.8
ITA-Serie A,2122,Inter,Federico Dimarco,ITA,DF,23,1997,15.9,2,38,18,47.4,2.39,1.13,0.05,0.11,20.1,3,0,1,3.5,2.7,0.07,-1.5,-0.7
ITA-Serie A,2122,Inter,Felipe Caicedo,ECU,"FW,DF",32,1988,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Inter,Hakan Çalhanoğlu,TUR,MF,27,1994,27.6,7,62,15,24.2,2.25,0.54,0.06,0.27,24.3,9,3,3,5.9,3.5,0.06,1.1,0.5
ITA-Serie A,2122,Inter,Ionuț Radu,ROU,GK,24,1997,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Inter,Ivan Perišić,CRO,DF,32,1989,31.3,8,43,16,37.2,1.37,0.51,0.16,0.44,15.7,0,1,1,4.3,3.5,0.08,3.7,3.5
ITA-Serie A,2122,Inter,Joaquín Correa,ARG,FW,26,1994,11.4,6,35,16,45.7,3.07,1.4,0.17,0.38,13.0,0,0,0,4.6,4.6,0.13,1.4,1.4
ITA-Serie A,2122,Inter,Lautaro Martínez,ARG,FW,23,1997,25.4,21,112,47,42.0,4.42,1.85,0.16,0.38,13.8,0,3,6,20.9,16.7,0.15,0.1,1.3
ITA-Serie A,2122,Inter,Marcelo Brozović,CRO,MF,28,1992,32.6,2,32,13,40.6,0.98,0.4,0.06,0.15,22.3,0,0,0,1.3,1.3,0.04,0.7,0.7
ITA-Serie A,2122,Inter,Martin Satriano,URU,"FW,MF",20,2001,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Inter,Matteo Darmian,ITA,DF,31,1989,16.7,2,8,4,50.0,0.48,0.24,0.25,0.5,17.1,0,0,0,0.7,0.7,0.09,1.3,1.3
ITA-Serie A,2122,Inter,Mattia Zanotti,ITA,DF,18,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Inter,Matías Vecino,URU,MF,29,1991,4.2,1,7,2,28.6,1.67,0.48,0.14,0.5,10.4,0,0,0,1.4,1.4,0.19,-0.4,-0.4
ITA-Serie A,2122,Inter,Milan Škriniar,SVK,DF,26,1995,35.0,3,25,7,28.0,0.71,0.2,0.12,0.43,11.9,0,0,0,3.2,3.2,0.13,-0.2,-0.2
ITA-Serie A,2122,Inter,Nicolò Barella,ITA,MF,24,1997,32.4,3,68,12,17.6,2.1,0.37,0.04,0.25,20.5,0,0,0,4.7,4.7,0.07,-1.7,-1.7
ITA-Serie A,2122,Inter,Roberto Gagliardini,ITA,MF,27,1994,7.2,2,8,4,50.0,1.11,0.55,0.25,0.5,17.7,0,0,0,0.9,0.9,0.12,1.1,1.1
ITA-Serie A,2122,Inter,Robin Gosens,GER,DF,27,1994,1.9,0,4,1,25.0,2.13,0.53,0.0,0.0,17.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
ITA-Serie A,2122,Inter,Samir Handanović,SVN,GK,37,1984,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Inter,Stefan de Vrij,NED,DF,29,1992,26.8,0,20,3,15.0,0.75,0.11,0.0,0.0,10.5,0,0,0,2.6,2.6,0.13,-2.6,-2.6
ITA-Serie A,2122,Inter,Stefano Sensi,ITA,"MF,FW",25,1995,1.9,0,3,0,0.0,1.62,0.0,0.0,,12.3,0,0,0,0.4,0.4,0.13,-0.4,-0.4
ITA-Serie A,2122,Juventus,Aaron Ramsey,WAL,MF,30,1990,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Juventus,Adrien Rabiot,FRA,MF,26,1995,25.4,0,26,7,26.9,1.02,0.28,0.0,0.0,17.2,0,0,0,2.1,2.1,0.08,-2.1,-2.1
ITA-Serie A,2122,Juventus,Alex Sandro,BRA,DF,30,1991,19.8,0,9,2,22.2,0.46,0.1,0.0,0.0,13.0,0,0,0,0.9,0.9,0.1,-0.9,-0.9
ITA-Serie A,2122,Juventus,Arthur Melo,BRA,MF,24,1996,10.7,0,2,0,0.0,0.19,0.0,0.0,,19.5,0,0,0,0.2,0.2,0.1,-0.2,-0.2
ITA-Serie A,2122,Juventus,Carlo Pinsoglio,ITA,GK,31,1990,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Juventus,Cristiano Ronaldo,POR,FW,36,1985,0.3,0,1,0,0.0,2.9,0.0,0.0,,11.1,0,0,0,0.2,0.2,0.15,-0.2,-0.2
ITA-Serie A,2122,Juventus,Daniele Rugani,ITA,DF,27,1994,9.8,0,2,0,0.0,0.2,0.0,0.0,,8.5,0,0,0,0.2,0.2,0.08,-0.2,-0.2
ITA-Serie A,2122,Juventus,Danilo,BRA,"DF,MF",30,1991,21.0,1,13,3,23.1,0.62,0.14,0.08,0.33,21.1,0,0,0,0.6,0.6,0.05,0.4,0.4
ITA-Serie A,2122,Juventus,Dejan Kulusevski,SWE,"FW,MF",21,2000,8.6,1,18,6,33.3,2.1,0.7,0.06,0.17,15.1,0,0,0,1.7,1.7,0.1,-0.7,-0.7
ITA-Serie A,2122,Juventus,Denis Zakaria,SUI,MF,24,1996,6.6,1,9,4,44.4,1.36,0.6,0.11,0.25,17.8,0,0,0,1.5,1.5,0.16,-0.5,-0.5
ITA-Serie A,2122,Juventus,Dušan Vlahović,SRB,FW,21,2000,12.0,7,44,19,43.2,3.68,1.59,0.16,0.37,14.3,1,0,0,5.2,5.2,0.12,1.8,1.8
ITA-Serie A,2122,Juventus,Fabio Miretti,ITA,MF,17,2003,3.6,0,2,0,0.0,0.56,0.0,0.0,,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
ITA-Serie A,2122,Juventus,Federico Bernardeschi,ITA,"MF,FW",27,1994,16.4,1,33,7,21.2,2.01,0.43,0.03,0.14,19.9,0,0,0,1.5,1.5,0.05,-0.5,-0.5
ITA-Serie A,2122,Juventus,Federico Chiesa,ITA,"MF,FW",23,1997,9.6,2,28,9,32.1,2.92,0.94,0.07,0.22,16.9,0,0,0,2.2,2.2,0.08,-0.2,-0.2
ITA-Serie A,2122,Juventus,Giorgio Chiellini,ITA,DF,36,1984,15.0,0,4,0,0.0,0.27,0.0,0.0,,10.8,0,0,0,0.8,0.8,0.2,-0.8,-0.8
ITA-Serie A,2122,Juventus,Juan Cuadrado,COL,"DF,MF",33,1988,27.6,4,36,13,36.1,1.3,0.47,0.11,0.31,21.4,5,0,0,1.7,1.7,0.05,2.3,2.3
ITA-Serie A,2122,Juventus,Kaio Jorge,BRA,"MF,FW",19,2002,1.3,0,5,1,20.0,3.72,0.74,0.0,0.0,11.9,0,0,0,0.7,0.7,0.15,-0.7,-0.7
ITA-Serie A,2122,Juventus,Leonardo Bonucci,ITA,DF,34,1987,22.3,5,14,3,21.4,0.63,0.13,0.14,0.67,10.7,0,3,3,4.7,2.3,0.17,0.3,-0.3
ITA-Serie A,2122,Juventus,Luca Pellegrini,ITA,DF,22,1999,12.3,0,6,1,16.7,0.49,0.08,0.0,0.0,22.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
ITA-Serie A,2122,Juventus,Manuel Locatelli,ITA,MF,23,1998,24.0,3,21,3,14.3,0.87,0.12,0.14,1.0,19.0,0,0,0,2.2,2.2,0.1,0.8,0.8
ITA-Serie A,2122,Juventus,Marley Aké,FRA,"FW,MF",20,2001,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Juventus,Martin Palumbo,NOR,FW,19,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Juventus,Matthijs de Ligt,NED,DF,21,1999,29.7,3,20,10,50.0,0.67,0.34,0.15,0.3,13.4,0,0,0,1.6,1.6,0.08,1.4,1.4
ITA-Serie A,2122,Juventus,Mattia De Sciglio,ITA,DF,28,1992,13.0,1,6,2,33.3,0.46,0.15,0.17,0.5,23.7,0,0,0,0.2,0.2,0.03,0.8,0.8
ITA-Serie A,2122,Juventus,Mattia Perin,ITA,GK,28,1992,4.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Juventus,Matìas Soulé,ARG,FW,18,2003,0.1,0,2,0,0.0,36.0,0.0,0.0,,29.2,1,0,0,0.1,0.1,0.04,-0.1,-0.1
ITA-Serie A,2122,Juventus,Moise Kean,ITA,FW,21,2000,12.2,5,28,10,35.7,2.3,0.82,0.18,0.5,11.3,0,0,0,4.9,4.9,0.17,0.1,0.1
ITA-Serie A,2122,Juventus,Paulo Dybala,ARG,"FW,MF",27,1993,22.9,10,97,36,37.1,4.24,1.57,0.09,0.25,23.0,10,1,2,7.6,6.0,0.06,2.4,3.0
ITA-Serie A,2122,Juventus,Rodrigo Bentancur,URU,MF,24,1997,12.8,0,8,1,12.5,0.62,0.08,0.0,0.0,22.9,0,0,0,0.7,0.7,0.09,-0.7,-0.7
ITA-Serie A,2122,Juventus,Weston McKennie,USA,MF,22,1998,15.2,3,23,5,21.7,1.51,0.33,0.13,0.6,16.5,0,0,0,2.1,2.1,0.09,0.9,0.9
ITA-Serie A,2122,Juventus,Wojciech Szczęsny,POL,GK,31,1990,33.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ITA-Serie A,2122,Juventus,Álvaro Morata,ESP,FW,28,1992,25.6,9,60,24,40.0,2.35,0.94,0.13,0.33,13.1,1,1,1,8.8,8.1,0.13,0.2,-0.1
ITA-Serie A,2122,Lazio,Adam Marušić,MNE,DF,28,1992,30.2,1,8,3,37.5,0.26,0.1,0.13,0.33,25.5,0,0,0,0.2,0.2,0.02,0.8,0.8
ITA-Serie A,2122,Lazio,Anderson Lima,BRA,MF,21,1999,0.7,0,1,0,0.0,1.38,0.0,0.0,,8.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ITA-Serie A,2122,Lazio,Ciro Immobile,ITA,FW,31,1990,30.1,27,109,50,45.9,3.62,1.66,0.18,0.4,15.4,0,7,9,21.5,14.3,0.13,5.5,5.7
ITA-Serie A,2122,Lazio,Danilo Cataldi,ITA,MF,26,1994,19.0,1,12,4,33.3,0.63,0.21,0.08,0.25,28.0,3,0,0,0.4,0.4,0.04,0.6,0.6
ITA-Serie A,2122,Lazio,Denis Vavro,SVK,DF,25,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
